x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027
1038,0,0,0.05992992,0,0,0,0,0,1.4111983,0,0,0,2.0667245,0.4740304,0,1.4187527,1.054627,0.13086325,0,0,0.42054677,0,1.3875815,0,2.3468318,0,0,0
1039,0.52786094,0.14007705,0.78410816,0,0,0,0,0.094088905,0,2.1997387,0,0.79112804,0,0,0,0,0.40167585,0,0.6747612,0,0,0,0,2.2183962,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,1.910245,1.4273968,0,0,0,0,0,0,0,0,0,0,0,0,2.020602,0,0,0,0
1041,0,0,0,0,0,1.343255,0,0.08736338,0,0,0,0,0,0,0.13441178,0,0.01720186,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0.74599093,0,0.56401527,0,0.9813241,0,0,0,0,0,0,0,0,0.46622807,0,0,1.1645055,0.3146582,0,0,2.1505573,0,0,0.048602246,4.5589275,1.4043866
1043,0,0.21380706,0.041561853,0.007341299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4140157,0.52736527,0.10628365,0,0.8955219,0,0,0.5589045,0,2.2803996,1.7183213
1044,0,0,0,1.3836371,0,0,0.504948,1.1238389,1.3546609,0,1.7394035,0,0,0.34186837,1.050861,0.075572506,0,2.6498864,0.62882173,1.278383,0.9719756,0,0,0,0.4151456,0,0,0
1045,0,0.22709094,0,0.42652732,0,0.48148236,0,2.4905512,0,0,1.3375514,0,0,0,0.92315483,2.2997563,1.0189956,1.0503144,0,0,0.30684483,0,1.3162676,2.1897304,0,0,0,0
1046,0,0,0.20337915,0,0,1.069649,0.8869377,0,0.24977951,1.2175924,0,0,0,0.13053703,0.5679957,0.9193371,0.17174158,0.045792185,0,1.969533,0,0.33379886,0,0.95305896,0,0,1.0918326,0
1047,0,0,0.0867501,0,0,0,0,0,0,0,0,1.2918476,0.7351216,0,0.26037917,1.7040021,0.27669534,0.33964413,0.31480673,0.9287537,1.2336185,0,0,0,1.649433,0,0,0
1048,0.41945708,0.014464925,0.10632003,0,0.25620916,0,0.24652842,0.48815376,0,0,0,0,0.22116755,0.5330124,0,0.9323844,0,0.52690583,0.1673928,0,0.009348315,0,0.24387155,2.175119,0,0,0,0
1049,0,0.27322626,0.8917248,0,0.8617831,0,0,0,0.9877177,0,0,0,0.96077025,0,0,0,0,0,0,0,0.72897667,1.0032828,0,0,0,0,2.5758114,0
1050,1.2493519,1.4809524,0,0,0.1896532,0,0.78825295,1.0355636,0,0,0,0.8361133,0,0,0.18638067,0,0,0.071213976,0,0,0,4.5213017,0.08771932,4.0242724,0,0.8564154,0,1.3437251
1051,0.8379562,0.3386174,0,0,0,0,0,0,0,3.4407382,2.8199208,0.24108183,0,0,2.8501565,0,1.5851741,0.44647574,0.84008217,0,0,0,0.77781254,0,0,1.0569249,0.10709653,0.33433363
1052,0,0.08262191,0,0,0,0,0,0,0,0,4.319561,0.05039818,1.0890872,0,0,0,0,1.1072577,1.139942,0,0,0,0,0,0.06693091,0,0,0
1053,1.0569615,0,0,0,0.48219335,0.08998223,0,1.6968379,0.26540202,0,0,0,0.25456506,0.66615754,0,0.4404176,0,0.18174554,0,0,2.016023,0,1.2002847,0,0.36710012,0,0,0.19524577
1054,0.7939609,0,0,0.2232249,0,0.6940037,0,0,1.0681901,0,0,1.8956321,0,0.34515664,0,0,0,0.19709246,0,0,0,0,0.05059691,0,0,0,0,0
1055,0.66275644,0.77629846,0,2.142068,0,0.9838485,0,1.2432909,0.2034855,0,3.6692553,0,0,0,0,0,0.66290545,0,0,0,0,4.0614176,0,2.1623924,0,0.84457517,1.0794817,1.5721779
1056,0.7805581,1.1806877,0,0,0,0,0.009497779,0.85582095,1.9761921,0,0,0,0,0.6867284,0.8591621,0,0,0.05796993,0,0,0,0,1.8124887,0,0,1.8918258,0,0
1057,0,0.43214127,0,0,0,0,0.7214714,0.6978136,0.24737114,0.86680424,0.4992632,0,0,0.36226305,0,0,0,0,0,0,0,2.9585636,0,1.4287862,0,0,0,0
1058,0,0,0.18611582,0,0,0,0,0,0,0.07109423,2.8343322,0,0.8692897,0,0,0,0,0,0,1.0881809,0,1.1540519,0.15029131,0,0.13532262,0.80421215,0,0.50131047
1059,0,0,0,0,0,0.59915894,0.37567085,0,0,0.18137406,5.93202,0,0,0,0,0.40342593,0.2648735,0,0,0.56295455,0,0,0,6.167495,0,0,0,1.5260879
1060,0,0,0.5727163,0,0.20090356,0.45754585,0,0,0,6.9361596,0,0.66277474,0,0,0,0.006944122,1.4231586,1.1331825,0.5008447,1.9014945,0,3.8540735,0,0,1.6292726,0,0,0
1061,0,0.097891755,0,0.4423209,0.089998186,1.0820626,0.11302914,0,0,0,0,0.38978577,0.8294505,1.1513796,0,0,0,0.62898076,0,0,0,0,0,0,0,0,0,0
1062,0.01070364,0,0,0,0,0.45026198,0,1.070719,0,0,0,0,0,0.4298496,0,0,0.078635156,0,0,1.4177088,1.5310045,0,0,4.5459747,0.055794828,0,0,0
1063,0,0,1.2701616,0,0,0,0.07383555,0.72491556,1.2025746,1.7659178,0,0.37268707,0.75398207,0,1.2457396,0,0,0,0,1.1792611,0,0,0,0,1.4795241,0,4.031649,0
1064,0,0,0.91744286,0,0.0961436,0,1.7663033,0,0.09705,0,0,0,0,0.90800864,0.27889267,0,0,0,0.3727491,0,0.4708146,0,0.12576254,1.498172,0.3868411,1.9550586,2.4241486,0
1065,0.43805093,0.8610336,0,1.5338953,0,0,0,0,0.32099167,1.6764861,0,0.40443185,0,0.6199464,0,0.08345393,0,1.5695093,0.3850799,0.09409938,0,0,0,0,0.38891375,0,0,0
1066,0,0.5523123,0.006701783,0,0.5378932,0.04706189,0.75765944,0,0,1.1058074,1.1343828,0,0,0,0,0,0,0,0,0.4219306,0,0,1.8331366,2.4803946,0,0,3.1672168,0
1067,0,0.084648214,0,0.5824066,0,0.4781753,0,1.0080674,0,2.6588714,0,0,0.69422203,0,0,0,0,0,0,0.23754323,0,0,0.15791874,0,1.1033915,0,0.25441608,0.82902056
1068,2.2690055,0,0,0.441296,0,0,0,0,1.4379009,0,0,0,1.7870358,0.7118045,0.17224169,0.3652677,0,0,0.061164457,0,0,0,0,0,0.81490046,0,0,0
1069,0,0,0,0,0.26847294,0,0.625682,0,0,0,0,0,0,0,0,2.2087693,0,0,0.10486513,1.5445981,0.17193978,6.4564624,0,2.9754508,0,0,0,1.3053128
1070,0,0,0,0,0,0,0.046534568,0,0,0,1.2818885,0.80954283,0.76601535,0,1.7505877,0,0.25162667,0,0,0.30610505,0.8118035,0,0,4.8528786,0,0.004445677,0,0
1071,0,0,0.9446832,0,1.5701107,0,0,0,0,0,2.000823,0,1.1582072,0.15785003,0,0,0,0.31646377,0,0,0,1.0107554,0,3.58109,0.4656744,2.5007684,0,0
1072,0.021547396,0,0.3808603,0.09346993,0.39749414,0.1357941,0,0.39053622,2.5599387,4.372917,3.9553363,0,0.7106109,0,0,0,1.4593252,0,0.104555875,0,0.8358255,3.0445788,1.088028,0,0,0,0,0
1073,0,1.5508655,0,0,0,1.257732,0,0,0,0,0,0,0,0,0.65009433,0.24038354,0,0,0,0,0,0,0.61335826,0,0.117279686,0.24064022,2.7361124,2.0212734
1074,0.026309196,0,0.55841625,0,0.29912457,0,0,0.80245864,0,0,0,0,0,0,0.58509153,0.8057273,1.4856069,0.35211328,0.36187187,1.002512,0,0.17879997,0,0,0.11221108,0,0,0
1075,1.6427302,0,0,0,0,0,0,0,0.1634949,1.0740395,0,0,0.3121935,0.45380467,0,0.061125573,0,0,0.5204636,0,0,0.6131961,0,5.1285024,0,0.65429854,0.5012373,0.017195141
1076,0,0,0,0,1.5854379,0.8474504,0,0,0,0,0.76094717,0,0,0,1.1750605,0,0,0.63522017,0,0.47971436,0,0,0,0,0,0,0,1.0968248
1077,0.71182245,0.41532502,0,1.0565288,0,0,0,0,0.24744038,2.3606527,0,1.1645148,0,0,0,0.29351526,0,1.4373883,0.26927358,0,0.51379526,6.9775743,0,0,0,0,0,0.2668976
1078,0,1.499897,0,0,0,0,0,0.2539782,0,0,0.5894407,0,0,0.59447235,0,0,1.3050503,0,0,1.8368056,1.4350432,0,0.07561524,0,0,0,0,0
1079,0.41604343,0,0,0,0,0,0.16503893,1.846475,0,0,5.5370617,0,1.5170486,0.17091295,0.51785904,0,0.6032141,2.3276799,0.37839782,1.3612603,0,0,0.29339463,0.62404335,0,0.56159675,0.3421847,0
1080,0,0.25113058,0.043356605,0,0,0.8265603,0,0,0,1.6368893,0,2.4200945,0,0.47931126,0.15535669,0,0.0142238,0,0,0,0,0,0,0,0,2.0704253,0,0.58127826
1081,0,0.5804451,0,0,0,0,0.44170386,0,0,0,0,0,0,0,0.29765436,0,0,0,0,0,0,0,0.33580345,0,0,0,1.3653336,0
1082,0.82829034,0,0,0,0,0,0,0,0,2.3395076,0.26197964,0,0.91029876,2.2077804,0,0,0,0.5668784,0,0,0.3878125,0,0,0,0,0,2.443016,0
1083,0.33544683,1.1788664,2.324853,0,0,0,1.2165263,0,0,0,1.9395468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2744081,0,0,0.6398967
1084,0.53198534,0,0.114117496,1.6765327,0,1.2633946,0.9141644,0.31178933,1.6607038,6.6095753,0,0,0,0.6890819,0,0.15931714,0.29981574,0,0.41217494,2.0329056,0,0,0,0.7283687,0.7928167,0,0.56065816,0
1085,0,0.15908208,0,0,0.8138962,0,0.7649004,0.22731695,0,0,4.086549,0,0,0,0.52272916,0.38419953,0.14605252,0,1.0989543,0,0.78905094,0,0,1.2564337,0.35734248,0,1.7109277,0
1086,0,0.40310425,0.35979182,0,1.4196953,0,0,0,1.4378891,0,0,0.61155814,0.18219602,0,0.511931,1.0710028,0,0,1.0198557,0,0.8328308,0,0.8159084,0,0,0,1.7006325,0
1087,0.8083109,0,0.89291245,0,0,0,0,0,2.2354503,0,0,0,0,0,0.016707648,0,0.8983179,0.66799873,0.6068003,0,0,0,0.31519082,0.111920804,0.05654813,0,0.18547425,0
1088,0.4615511,0,0,0,0.2499072,0,0,1.1138532,0.24945377,0,0,0.31813654,0,0,1.3558238,0,0.10903054,0,0,0.47636482,2.1939785,0,0.3575532,2.3536608,0,0,0,0.9369789
1089,0,0,0,0,0,0.351494,0,0.5613132,0.26055035,4.86926,0,0,1.3113896,0,1.5902481,1.2612169,0.85340226,0,0,0,1.1778857,0,0,0,0,0.32348296,0,0
1090,0,1.3984585,2.6415937,0.6075526,0.4347091,0.32229584,0,0,0,0,0,0.35951546,0,0,0,0.43397707,0,1.1751797,0.049864125,0.91442865,0,0,0,0,1.164169,0,0.56248033,0
1091,0,0,0,1.9256507,0.4750212,0,0,0,0,0,0,0,0,0,0,0,0.55444396,0,1.540299,0,0,3.858481,1.7107679,0,0,0,0,0
1092,0,0,0,1.2791516,0,0,0,0,1.079789,0,0,0,0,0,0,0,0,0,0,1.9445062,0,3.3623095,0,3.7296357,0.6872309,0.80965084,0,0
1093,0,0,0,0,0,1.596283,0.33162916,0,0,0,0.7636293,0,0,0,0,1.0258305,0,0,0,0,0.7339089,6.587747,0.40094668,2.7971113,0,1.0899284,0,0.5238102
1094,0,0,0,0,0,0,0,0,0,0.9107998,0,0.37944862,0.2666393,0,0,0,0,0,0.054616738,0,0,7.2687645,0.1909722,0.971512,0,0.7083138,3.5223856,0
1095,0.7296821,0,0,0,0.2632861,0,1.9470636,1.4165916,0,5.081272,0,1.1123506,0,2.1177025,2.009911,0,0,0,0.5569952,0.058760837,0,2.6579337,2.067742,0,0,0.35513556,0.23626176,1.0592275
1096,0,0,1.4233103,1.2437567,0,1.3403897,0,2.7818966,0,0.20094039,0,1.6567104,0,0,0,0.40246072,0,0,0.83063495,0,1.1455965,2.5828612,0,0,0.7421758,0,0,1.1473329
1097,0.12251128,0.22264804,0,0.08785225,0,0,0.96204424,0,0,0,0.80650103,0,0,0,0.356445,0,0,0,0,1.109993,1.020375,0.5584045,0,0,0,0.7618592,3.206341,0
1098,0.5664092,0,0.20338742,0,0,0,0.26429397,0,0,0,0.04985128,0,0,0,0,0,0,0,0.7071743,0.6688515,0,3.1206071,0.9422363,0,0.7701757,0,0.4235015,0
1099,0,1.3219147,0,0,0,0,0.7623628,0,0,0,0.23853742,0,0.43803185,0,0.9627851,0.4981641,0,0,1.7678475,0,0,2.3376353,1.794135,0,0,0,0,0
1100,0,0,1.195045,1.1442441,0,0,0,0,0.07167488,0,0,0.32761842,0,0.6773588,0,0.17421181,1.0605053,1.4793371,0,2.0294607,0,0,0,0,0.4776703,0,0.001112575,0
1101,0,1.2507098,0,1.9541116,0,0,1.5132844,0,0,3.7113914,0.58734095,0,0,0,0.82520986,0.4898437,0,0,1.1727822,0,0,0,5.7255664,0,1.2181146,0,0.21953541,0
1102,0,0.22133957,1.3146302,0,1.4726913,0,0,0,0,0.9341587,3.6092238,0,0.4151867,0,0,0,0,0,0.32274526,0.39053917,2.0542586,0,3.614062,2.5416107,0,1.1203787,0,0.8519237
1103,0,0,0,0,0,0.22203033,0,0.795091,0,0,2.9833431,0,0,0.44150487,0,0.6264073,0.47174197,0.31906372,0.27001688,0,0,0,2.6291115,1.2537423,0.50146097,0,2.241138,0
1104,0,0,0,0,0,0,0,0,0,0,0,0.27292177,0,0,1.017626,0,1.7471325,0.24021538,0,0.5816412,0.21842845,0,2.7158597,0.8966056,0,1.1579151,0,1.1792675
1105,0.045361802,0,0,0,0,1.3527431,0,0,0.80007523,0.005650207,0,0,1.0527201,0,0,0,1.0410986,2.2237327,0,0,0,1.7085438,0.9230093,1.6295437,0.8175593,1.1274052,0,0.22215284
1106,0.28242904,0,0,0,0.24516667,2.3469625,0,0,1.3956293,0,0,0,0,0,1.7058535,0.42912444,2.500453,0,0,0,0.6594381,4.7342215,2.5048902,0,0,0,2.5815635,0
1107,0.08616952,0,0.7494061,0.5511279,1.8016279,0,0,0,0.8921021,0,0,0.7126628,0.2770248,0.5780621,0.4733201,0,0.90069455,0,0,0,0,0,3.0002298,0,0,0,0.18810798,1.0765187
1108,0,0,0,0.17807584,0,0.021420574,0.26683083,0,0.003440984,0,6.6162634,0.21329668,0.82239443,0,1.2818155,0,0.68889815,0,0,0.17830433,0,2.4356802,2.7835584,0.36425996,0.4217292,0,0.42813864,0
1109,0.38189748,0,0,0,0,0.9331844,0,0,0,2.4542406,0,0,0,0.76506746,0,2.748764,0,0,0.7264146,0,0,0,1.3149986,2.2595446,1.184181,0,0,2.5221558
1110,0,0,0,0,1.1101121,2.017343,0,0,0.1816853,0,2.0844069,0,0.06407199,0,0,0.9692911,1.3403465,0.48536804,0,0,3.3613052,2.5959435,0,0,0,0,4.567752,0.81086916
1111,0,0,0.4649543,0,0,0.35559753,0,2.4228156,2.0544472,0,0.70294565,0,2.0584366,0,0,0,0,0,0.8777494,0.35585997,0,1.459529,1.5065219,0,0,0.14098647,0,0
1112,0.44679046,0.070490696,1.2275208,0.24102761,0.0514812,0.67958635,0,0,0,1.2994347,3.8098025,0.43724638,0,0.3522848,0,0,0,0,0,0.32626015,0.001920168,2.4043283,1.4079102,0,0,2.675092,0,0
1113,0,1.3105936,0,0,0.26641193,0,0.16806912,0,0.4770051,1.4671396,0,1.2789907,1.7733881,0,0,0.8471274,0,0,0.058872752,0.7780995,0,0,2.7631984,0,0.11759682,0.16308723,0.27981287,0
1114,0.53661764,0,0,0,0,0,0,0.3239202,0,0,0,0,0,0,0,0,0,0,0,0,0.1365126,4.282239,0,3.7933962,0,0,0,0
1115,1.8721133,0,0,0.003585021,0.35656193,0,0,0,1.0454847,0,0,0,0,0.47863227,0,0,1.0738683,1.3040457,0,0.3314935,2.176502,0,0,0,0,0,0,1.4441011
1116,0,0.031601258,0,0,0,0,1.4347568,1.0863568,0,0,0,0,1.4029791,0,0,0,0.5042487,0,0,0.39993113,0,0,2.4329667,0,0,0,0,0
1117,1.0456656,0.83934915,0,0,0.52269936,0,0.986507,0,0,0,0,0,0,0.91357464,0,1.3538008,0,0.53220934,0.29424775,0,0.20343606,0,0.9359342,1.1487095,0,0.20884332,0,1.0544498
1118,0.21249889,0,0,0,0,0,0,1.473361,0,0,0,1.2592022,0.74065286,1.0000578,0,0,0,0.20074944,0,0,0,2.9220493,0.35707617,0,0.84330434,0.4628475,0.17263994,0
1119,0.43168795,1.6057028,0,0.39694628,0.011641607,0,0,0,0.14455777,2.7538674,0.8471704,0.31300694,0,0,1.7598848,0,0,0,0.53191364,0,0,0,0,0,0.69703865,0,2.0665843,1.6450968
1120,0,0,0.96167487,0.7716013,1.3807553,0,0,0.025849048,1.126328,0,0.99751204,0,0,0,0,0,0.4944124,0,0,0,0,0.5773748,0,0.894675,0,0,0,0
1121,0.52273494,0,0,0,0,0,0,0,0,1.3542831,0,0,0,0.34881353,0,0.993106,0,0,0,0,0,0,0,2.159684,0,0,3.9904702,0
1122,0,0,0,0,1.4710531,0,0.1698789,0.10261859,0,0.5337908,0,0,0,0.74026674,0,0,0,1.3487471,0,0,0,0,1.1660118,0,0.5336553,0,0,0
1123,1.6433842,0,0.12962419,0,0,0.24337585,0.5385885,1.3464139,0,1.9450896,1.3849049,0,0,0.27957508,0.380136,0,0,0,0.6534338,0.40138444,0,0.97729707,0.5411684,0,0,0.14070167,0,1.000351
1124,0,0.6595533,0,0.06896577,1.5095267,0.9848047,1.5002673,1.1760576,1.2498432,0,2.0592558,0.34205472,0,0.05829712,0,0,0,0.73311543,1.1821791,0,0,0,0.18308237,0,0,0,0,0.68957615
1125,0,0.87054735,0,0,0,0,0,0,0.24590042,0,0.6639235,0.7375156,0,0,0,0,0,0,0,0,0,4.137485,0,0,0.7072169,0,0.9932569,0
1126,0,0,0.09177602,0,0,1.2318354,0,0,0,0,0,0.7433078,0,0,0,0.6170826,0,0,0,0,0,0.48196095,0,0,0,1.0985783,0.4969806,0
1127,0,0,0.0820701,0,0,0.62821907,0.6492574,0,0.29203442,0,0,0,0,0,0,0.7808348,0,0,0.733003,0,0,5.1684775,0,0,0.90454566,0,0,0
1128,0,1.1769352,0.8478228,0.3454199,0,0,0.091991566,0,0,0,0,0,2.547838,0,0.24095535,0.08347989,0,0,0,0.9933326,1.3069068,0,0.5779176,2.5729706,0,0.5231562,0,0.47421017
1129,0,0,1.4841273,0.49001268,0,0.93730724,0,1.1388227,0,0,0,0,0,0.79373485,0.8049464,0,0,0,0,0,1.3500849,3.7432933,0.3607896,0,0.055840228,0.042869598,0,0
1130,1.0431541,0.47296026,0,2.0113604,1.2346364,0,0.8402498,1.3337951,0,4.794175,0,0.93397194,0,0,0.32348463,1.8865861,0.22722104,1.7950761,0,0.5208767,0,0,0,0,0,0,0.18686719,1.5472933
1131,0.18324837,0.52763283,0,0,0,0.27207395,0,1.9155232,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80095,0.45989075,4.166127,0,0.19384478,0,0
1132,0,0,0,0,0,0.5414886,0,1.3045563,0.008166524,0,0,0.47002095,0,0,0.06881025,0,0,0,0,0,0.48131076,4.6198554,0,3.1544225,0,0.49163744,0,0
1133,0,0,0.53019476,0,0,0,0,0,0,1.5913297,0,0,0,0,0,0,1.3490641,0,0,0,0,0,0,0,0.5677605,0.7005369,0,0
1134,0.32863432,0.8637997,0,0,0.38333187,0.06994632,0,0,0,0,0.7222323,0.022479812,2.0888913,0.5263228,1.115338,0,0,0,0,1.6985092,0.7661944,0,0,0,0,0,0,0
1135,0.80938715,0.43021598,0,0,0,0,0,0,0,0,5.863855,0,0.6584243,0,0,0,0,0,0,0.57986003,0,0,0,0,0.041722987,0.65198946,0,1.067855
1136,0,0,0.28026038,0,0,0,0,0,0.9262902,0,0,0.7166479,1.4094393,0,0,0,0,0,0,0.9724324,0.32069927,5.605548,0,0,0,0,1.8741552,0.24275464
1137,0,0,0,0,0,0.025065238,0,1.3259878,0,3.2382648,0,0,0,1.0171237,0,0,3.2069285,0,0,0,0,6.436569,0,0,1.2352085,0,0,0
1138,0,0,0,2.3636858,0,0,0,0.000442469,2.1656563,1.4188278,0,1.4704292,0,0,0,0,0,0,1.0159639,0,1.0611118,6.8274536,0,1.9317136,0,0,0,0
1139,0,0,0,0,0,0,0,0,0,0,6.969083,0,0,1.2234635,0.16612159,0.69603556,0,1.0488528,1.4657732,0.35169432,0,0,1.624913,1.7604198,0,0,0,0
1140,0,0,0.27621955,0,0,0,0,0.5003598,0,0,0,0.5160573,0,0.34835184,0.3201544,0,0,0.12478416,0.9033149,0,0,0,0,0,0,0,1.2592204,0.8631644
1141,0,0.5300025,0,2.0965774,0,0.023598367,1.4324104,0,0,0.8831456,2.9833713,0,0,0,0.058389347,1.7629647,0,0,0,0,0.21223886,0,0,0,0,0,0.12306729,0
1142,0,0,0,0,0,1.1548202,0,3.306144,0,0,1.057774,0,0,0,0,0.13656995,0,0,0.4515092,0,0.9737421,0,0,0,0,0.8075705,0.8114915,0
1143,1.0019284,0,0.4336349,0.92160785,0.12812671,0,0,1.4867101,0,1.0813413,1.2220013,0.1062951,0,0.29288885,0,0,0,0.094707675,0,0,0.00379457,0.12110831,0,0.48956978,0,0,0,1.1914694
1144,0.5493138,1.0718127,0,0.36584264,0,0,0,0,0,0.9286444,0,0,0.06647136,0.48454854,0.9971044,0,1.8183298,0,0,0,0.01349844,0,0,1.3651524,0.822236,1.7385218,1.770018,0
1145,0,0,0,0,0,0.048168834,0.34883416,0,0.35432395,0,1.2577829,0,1.0502993,1.4825319,0.416355,1.5659795,1.388087,0.65857244,0,0,0.9359259,8.468813,0.71650976,8.785075,0,0,0.58235705,0
1146,0,0.8344375,0.15138724,0,0,0,0,0,0.4025772,0,0,0,0,0.5466668,0.74086714,0,0,0.44840923,0,0,0,0.16954505,0,0,0,0,0,0
1147,0,0,0,0.36863104,1.5229769,0,0,0,0,2.8298311,0,0,0,0.52023494,0,0,0,0,0.33014187,0.7326674,0,5.16668,0.3869493,1.9904577,1.2375388,0,0,0.269267
1148,1.351436,0,0.2891336,0.97271234,0,0,0,0,1.6264157,0.5228868,1.0571249,1.2528813,1.3418746,0,0,0,0.5186283,3.4794948,0,1.9968426,3.333587,0,0,1.5104879,0,0,0,0
1149,0.09119862,0,0,0.31333047,0,0.30744475,0,0.25289726,0,0,0,0.2907412,0.07401266,0.40202835,0,0.52459186,0.09946886,0,0,0,0.27235088,0,0.7207305,0,1.7708181,0,0,0
1150,0,1.0941812,0,0,1.2138304,0.5355159,1.0025494,0,0,0,3.612518,0,0,0,0.2761569,0.19382192,0.32034734,0,0,0.353039,0,0,0,0,0.15637709,0,0,0
1151,0.51464117,0,1.0557817,0,0,0.15489283,0.3751061,0,1.4002265,0,0,0,0.1660167,0,0,0.32337835,0.5163615,0,0,3.229909,0.18595468,0,0,4.554303,1.3556021,1.6202686,0.2812253,0
1152,0.24171427,0,0,0,0,0,0,0,0,0,0,0,0,0.05413638,0,0,0.9151484,0,0.45599678,0,0,13.16608,0,0,0.74808794,0,1.5574703,0.45114416
1153,0,0.17918797,0,0,0,0.016880905,0.28508425,0,0,0,1.0880201,0,0,0,1.1621203,0,0,0,0.874716,0.19742173,0,0,2.0091522,0,0.13931493,0,0,0
1154,0.40010285,0.15679349,0.22359349,0.27959856,0,0,0,1.9441236,0,0,0,1.3189234,0.65167284,0,0,1.3997902,1.0893973,0,0.46326557,0,0.3383042,6.6324635,0,0,0,0,0,0.5810128
1155,1.5355573,0.9832422,0.004034661,0,0,0,0,0,0,1.9218043,0,1.8972114,0,0.022104036,0,0,0,0,0,0,1.0455827,0,0.5468819,0,0,0,0,1.658718
1156,0.09850818,0.7276471,0,0,0,0,0,0.58394873,0,0,0,0,0.7531309,0.74678504,0,0,1.0036942,1.7673873,0,0,0,0,0,2.762282,0,0,4.266182,0
1157,0,0,1.3621676,1.1304286,0,0.9992915,0,0,0.6332516,0,0,0.7478454,1.0172998,0,0,0,0,0,0.6850843,0,0,0,0,0,0,0,0,0
1158,0.706343,0.053899676,0,0,0,0.679837,0,0,0,0,0,0,0,0,0.71381634,0,0.062088925,0,0,1.0833161,0,0,0.915561,0,0,2.1355224,0.48368642,0
1159,1.5030646,0.59773046,0,0,0.38965765,0.25502345,0.32040095,1.0739436,0.24082266,6.922449,3.9226491,1.6497025,0,0,0,0.94114834,0.7740737,0,0,1.1766807,1.0962441,1.0112898,0.8229525,0,0,0,0.47069404,0
1160,0,0,0,0,0,0,2.1841652,0,0,0,0,0,0,1.6230109,0,0,0,0,0,0.93040335,0,0,0,0,0.41407084,1.4115541,0,0
1161,0,0.2957917,0,0,0,0,0,0.687389,0,0,0,0.67432684,0,0,0,0,0.5809842,0,1.167887,0,0,0,0,0,0,0.30853614,0,0
1162,1.2140682,0.17840615,0.31185836,0.19631796,0,0.23733525,0,0,0,0,0.2642869,0,1.2089182,0.57065004,0,0,0,0,0.8022431,1.5354955,0.05562342,0,0.10798099,0,0,0.551477,0,0
1163,0.77218235,0,0.006260191,0.849882,0,0,0.24852751,1.3935149,0,0,1.7574323,0.87875825,0,0,0.46081328,0,0.5762709,0.753241,1.3258555,0,3.092526,0,0,1.8169825,0,1.0947096,1.5844113,0
1164,0,0,0.88990146,0,0.15094098,0,0.1768222,0.27110592,0,1.9579499,0,0,0.9107027,0,0,0.8712758,0,1.4458828,1.0460798,0,2.798573,6.8399334,0.42762777,0,0,1.0682752,0,0
1165,0.72721213,0,0,0.5769681,0.982443,0,0.23876841,0,0,2.7654512,0,0,0.20768471,0,0.05180257,0,0.7453823,0.71279365,0,0.7584711,1.2752209,1.227959,0,0.16473211,0,0,0.7561474,0
1166,0,0,0,0,0,0,0,0.21048518,0,0,0,1.0021993,1.0993434,0,1.7249632,0,0,0,0,1.2933627,0,0,0,0,0.32852077,1.358055,0,0
1167,0,0.13665922,0,0,0.9992132,1.1260557,0,0,0,0,0,0,0,0,0.06392213,0,0,0,0,0,1.1925126,0,0.78562856,0,0,0,0,2.0428917
1168,0,1.0750024,0,0,0,0,0.43018448,0.091314495,0,1.5581181,0.19778532,0,0.32985052,0,0.32713187,0,0.24150082,0,0,0,0.07994806,3.9165878,0,0,0,0,0.3381952,0
1169,0,0,1.922272,0,0,1.2363034,0,0,1.6136894,0,3.14236,0,1.5010524,0,0,0.4045858,0.11948152,0.52576303,0,0,0,0,0,0,0,0.6310519,0,0
1170,2.1005633,0.29724035,0,0,0,0,0,0,0.7247913,0,0,0,0.7717242,0,1.3152094,1.4026434,0,0,0.27446213,0,0,0,0,1.7928687,0,0,0.6489154,0.634853
1171,0,0,0,0.85497546,0.24758282,0.4711486,0,0,0,1.1249001,2.644597,0,0,0,0,0,0.16862276,0.01748048,0,0.49175552,0.7703171,0,0,0,0.53622264,0,0,0.10237203
1172,0.6852857,0,0.089751154,0.08239195,0.56966704,0.34986696,0.56322247,0,0,3.8749313,0,1.0233535,0,0,1.2209926,0,0.19640341,0.4511728,0.32969746,0.70987046,0.6906056,0,0,2.2357993,0,0,0,0
1173,1.4389629,0,0.38462156,0,0.7388391,0,0,0,1.6622409,0,0.40800717,0,0,0.3903316,0,0,1.4484736,0,0,0,1.6120576,0,0,0,0.83965194,0,0.40480044,0
1174,0.01825443,0.5995733,0,0.55120903,0,0,0,0,0,2.2033176,0,0.93076193,0.05446095,0,0,0,0,0.6375747,0,0.23648536,0,4.6797433,0,0,0.6429211,0.12886529,0,1.5264099
1175,0,0,0,0,0.5413337,0,0.1630467,0,0,0,2.0085382,0,0,0.5951228,0,0,0,0,0,0,0,2.8134732,0,2.4247224,0,0,0.77897114,0
1176,1.3246989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76401883,0,0,0.17114422,0,0,0,0.90670645,0,0,0,0,0.2032077
