x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038
887,0,9.374981,0,0,0,2.6268685,0,0,0,0,0,0.291022,0.7613067,0,0,0,0.9271654,1.5384682,0,0,0,0,0,0,1.139595,0,1.4638112,0,0,2.0593336,1.444601,0,3.05398,1.4370868,0,0,0.8493953,0,0.76396984
888,0,0,4.720961,0,0,0,3.8269503,0,0,0,0,0,1.585387,0,0,2.1165829,1.0617638,3.041951,0,0,0,0,0.22509019,0,0,0,0,2.2597456,0,0,0,0.44375136,0,0.3073771,1.2660142,0,0,0,0.05660239
889,0,0,0,0,0.32975394,0,0,0,0,0,0,0,3.2886946,0,0,0,0,0.33095935,0,0,1.8113637,0,0,0,0,0,1.535061,0,0,0,0,0,0,2.3556514,0,0.6395607,0,0,0
890,0,0,0,0,0,1.799652,1.6881483,0,0,0.6631249,0,1.8664297,0,4.1655855,0,0,0,0,0,0,0,0,0,0,1.33541,0,0,0.0461881,0.8840859,0,1.8754128,0,0.6534032,0,0.8530589,0.05261855,0,0,0
891,0,0,6.210975,0.6365941,1.1220047,5.1259127,0,0,0.7141864,0,2.1635587,0,0,1.7563802,0,0,0,0,2.7582655,3.996331,1.0995861,1.3514122,0,1.6465511,0,3.6158612,0,0.75292856,1.5128736,0,1.6322637,0.71506804,0,0,0.41595894,0.6871088,0.26729226,0,0.52701086
892,0,4.174306,0,0,0.35908008,0,0,0.5249048,0,0.5259857,0.66743076,1.907019,0,0,0,0,1.1876004,0,1.0487003,0,0.5937543,0,0,0.37980857,0,0,0,0,0,0.6153384,0,0.6791823,0,0,1.2994479,0,0.42886478,1.4719716,0
893,0,0,0,0.01583221,0,0,0,0,0,0,0,0,0,3.2555122,0.30065778,0.18683043,0.25487217,0,0.5557976,0,0,0,0,0,1.5114124,0,1.504815,0,0,0.3454127,0,0.10112495,1.3891144,0,0,0,1.6409087,1.6081727,0
894,0,0,0,0,0,0,0,0.022097686,0,0.6646967,0,0,0,0,0.5143222,0,0.33908668,0,0.772702,0,3.5995204,0.9327603,3.126299,0,0.95618033,0,0,0.9921086,2.266181,0.56472385,0,0,0,0,0,0,0.40189284,0,0
895,0.4372228,1.7189527,0,0,0,0,0,2.0860589,0,0.9814097,0.39483932,0.66165924,0.57113117,0,0,0.8097064,1.7162652,0.7605938,0,0.48570666,0.408436,0.54927593,0,0,0,0.2580906,0,0,0,0.36072797,0.4197541,0,0.51158094,0.33834162,0,0,0,0,0
896,0.36574274,0,0,0,0,5.8956623,0.27443278,0.76114744,3.3374336,0,0,0,0,0,0.32340106,0,0.1595088,0,1.8867162,0.63831633,0,0.316493,1.4604408,1.2338694,1.8478934,0,1.1925465,1.7691847,1.1259993,0.7609796,0,0,0.10701787,0,0.9072789,1.1716703,0,1.7770541,0
897,1.8993126,0,0,0.072232,0,0,0,0,0,0,0,0.5785998,0,1.4052982,3.5028536,0.41439822,0,0,0.42403945,0,0.25249553,1.0215292,0,0.17491171,0,0,0,0,1.7850685,0,0,0,0,0,0.7437905,0,0.010538595,0,1.3182793
898,0,5.3903913,5.147338,3.8226817,0.1425138,0,0.002210668,0,0.6838608,0,0,0,0,0,0.29980397,0,0.9067046,1.5220172,0,0,0,0,1.8074994,0,0,0,0,1.5205035,0,1.0491691,0.2838434,4.1965413,0,1.2249942,0,0.42027426,0.002962749,0,0.067192994
899,0,0,0.46688494,0.31264406,0,0.18592446,0,0,1.4621634,0,0,0,2.573161,0,0,0,0,0,0.75187,2.9306738,0,0,0,0,0,0.69967,0,0.24672067,0,0,0,0,0,0,1.7790227,0.033359118,1.8991811,2.2998388,0.13020626
900,0,0,1.7178398,0,0.6404569,0,0,0,0,0.7191144,0,0,2.1467543,0,0,0,0,0.43710065,0.26719922,0,0,0,0,0,1.1740652,0,2.7085488,0,1.8111826,0,0,0,0.742537,0,0,0.061146446,0,0,0
901,0.5043288,5.0509424,0.96595013,0,0.78096336,1.2950557,0.14647397,0,2.4845295,0,0,0.20911108,0,0,0.5140093,0.20804496,0,0,0,0.3913923,0.7466747,0,0.15867372,0.779218,1.5692301,0.46385399,1.5265843,0,0,0,0,0.42791307,0,0.3666825,0,0,0,0,0.89363205
902,0,0.31521943,7.91283,0,0,0,1.1146665,0.4747245,1.520798,0,3.0680192,0,0,0,1.7175409,1.8213836,0,0,0,2.3167205,0,0,0,0,0.37231535,0,0,0.32582843,0,0,0,0.1687628,0,2.9380825,0,0,1.3989233,0,0.26087144
903,0,0,0,4.4067154,0,0,0,0,0,0,1.0265427,0,0,0,1.833096,0,0,0,1.8258961,2.2163503,0,0.293669,0,0.63525516,1.0601665,0,0,0,1.3704762,0,1.5449747,0.502768,0,1.6545187,1.3538271,0,1.1119785,0.3753409,0
904,3.3423827,0,0,0,1.9051294,0,0.96479076,0,0,0,0,0,1.8286456,0.35096735,0,0,2.1522107,0.6824443,0,0.4480049,0,0,0,0,0,2.2963133,0,0,0,0,0,0,0,0,1.4432176,0.93906635,0,0,0
905,0,0,0,0,0,0,0,0,0,0,0,1.0260394,0,0,0,1.8668551,0,0,0,0,2.0518217,2.8766823,0,0,0.12883887,1.4724596,0,0,0,0,0,0.14523995,0.19306543,0,0,0,0,0,0
906,2.4060688,0,0,0,0,0,0,0,0,0,0.4637301,0,3.2770119,0,0.87282187,0,0,0.5368071,0,1.3693997,0,0,0,0,0.80837274,0,0,2.2291553,0,0,1.6996362,0,0,0,0,0.16250515,0.58958244,0,0
907,0,3.9055793,0,0,1.2992718,0,0,1.1839299,0,0,1.495258,0,0,0,0,0.15679878,0,0,0,0.4457751,1.8484203,0,0,1.6116105,0,2.336415,0,0.64619666,0,0,0,0,0.19031475,0,0,0,1.1837587,0,0.1688939
908,0,4.3009024,0,2.2442865,0.31951234,0,0.91701275,0,0.5601094,0,0,0.91557187,2.0874557,1.457002,0.022665251,0.29286885,0.39179152,0,0,0,0,0,0,0,0,0,0,1.377747,0,2.3489332,0,0,0,0,1.9714681,1.4745935,0,0,0
909,0.42678475,0,0,0,0,0,0,0,0.14494748,0,0,0.8870017,0,4.5263515,0,0,0,0.13094155,0,0,0.37878105,0,0.018670822,0,0,0,0,2.4519362,0,1.0127113,0.19216624,0,0,0.38497332,0,0,0,0,0
910,0,0,2.9188993,0,0,0,0,0,3.966885,0.27645648,0,0,6.0115185,0,0,0,0,0.9941031,0.31132072,1.6002431,0,0,0,1.1957963,0.8650167,0.37864858,0,0,0,0.8528912,0,0,2.3313682,0,0,0,0.033605915,0,0
911,0,0,0,1.8990315,0,0,0,0,0.19674967,0.2600103,1.515625,0,8.452772,0,3.5912173,0,0.32017612,0,3.550752,3.191888,0,1.8758309,0,0.81795216,0.24517705,0,0,1.6871322,1.3658992,0,1.8463438,0,0.6226517,0,0.8144082,0,2.260599,0.44551805,0.8700418
912,0,0,0,0,0,0,0,0.25826213,0.94665706,0.83453983,0,0,0,0,0,0,1.317413,0,0.85586596,0,0.38720688,0,1.8742595,0.41990775,0,1.6220999,2.984346,0.13268246,0.9597772,0,0,0,0,1.4120255,0.8387958,3.0211957,0,0,0
913,0.3349582,0,0,0.010815092,0,0,0,2.5719008,1.0167981,0.57809967,0,1.7563494,0,0,1.0366935,0,0,0,1.7570469,0.18067653,0.19782405,1.3712847,0,2.1589599,0.23762389,0,0,0.95304495,0,0,0,0,0,0,0,1.4907959,0,2.078306,0.5448561
914,0,7.311779,0,0,2.3638406,0,1.476688,0.57035017,0.7548734,0.76332057,0.5655637,0,0,0,2.325623,1.5232096,0.9767296,1.5041064,1.0256606,0.83684796,0.9410165,0,0,0,0.08617677,0.5651781,0.072866425,0.36202934,0,0.41056305,0.42552805,1.1959927,2.9860933,2.696828,0,0,0.030021153,0,0
915,2.7564151,0,8.159472,0,0,1.3669105,3.0621443,0.54635876,0,0,0,0.09941452,0,13.084602,1.7009655,2.232749,0,0.38009053,0.64107907,0,0,0,0,0,1.5123233,0,2.6222796,0,0,0,0.8097692,0,0,0.088278115,0,1.3873954,0.6902089,0.25234622,0.04576902
916,0,0,0.8939619,0.5536905,0,0,0,0.052862946,2.6990504,0,0.030932983,0,0,1.0030297,0,0.07019115,0,0,0,2.81643,0,0,0,0,0,1.4829925,0,1.5511742,0,0.22747932,0,0.20122689,0,0,0,3.8169065,0,0,2.11976
917,0,5.933206,0,0,0,0,0.9252954,0,1.0168551,0,0,0,0,0.40463907,0,0,0,0,0,0,0,0.58610415,0,0,0.0733972,0,0.15924032,0.10661746,0,0.74460894,2.439339,1.3033248,0,0.3057671,0.73246926,0,0,0.12016827,0
918,4.1589136,0,0,0.10346338,0.018651456,2.16618,0,0,1.2643503,0,0.7231058,0.25051376,0,5.368774,1.0755992,0.4475256,0.6651893,0,0,0.5803903,0,0,1.8403026,0.7630346,2.0095537,0,0.07903921,0.38947442,0.32306468,0.5767704,0,0.29905325,0.28406125,0,0.6279286,0,0.5322526,0,0
919,0,3.9303522,0,0,0.80677474,0.3041602,0,0,1.880359,0,0,0,12.512718,0,0.83301634,0,0,0.76959133,0,0,0,0,0.04228411,0,0,0,0,0,0.57094246,0,0.5436544,0,0.2185048,0,0,1.1624526,0.9329121,1.8344132,0.49387965
920,0.47034913,0,0,0,0,0,0,0,0,0.8666849,0.12454802,0,0,0,0,3.3488922,0.78699857,1.305467,0.23776133,0,0,0,0.59524614,0,0,0.28498462,0,0.31452245,2.0752246,0,0,0,3.7973404,0,0,1.4179187,0,0,0
921,0.09806573,0,0.42323694,0,3.3492167,0.95217746,0.14125603,0.20371343,0,0,0,0.564302,0,0,0,2.4194057,0,0,0,0,1.0641282,0,0,0,0,0,0,0,0,0.15384503,2.5285695,0.09861418,0,0.13665095,0,0,0,0,0
922,0,0,0,0,2.0105622,1.0318669,2.665518,0,0,1.8512764,0,0.41107613,2.2873893,0.8026837,0,0,0,0.1274093,0,0.50822425,0.8128068,0,0,0,0,0,0,0,0,0,1.369602,0,0,0,0,0,0,0,0
923,0,6.000791,2.6102,4.895576,0,3.2391605,0,2.3826685,0,0,2.3884077,0,0,0.69247013,0,0.1542458,0,0,0,0.38763547,0,0.8703305,0.5255668,0.93133265,0,0.8442457,0.07349594,2.0417852,0,1.8352878,0,0,2.1816983,0,1.192331,0,0,0,2.795856
924,0,1.6233863,0,0,0,0,0.550012,0,0,0.90074056,0,0,0,4.135887,0,2.5754886,1.5514362,0,0,1.0495756,0,0.2175105,0.74186265,0.42753914,0,0,0.41041923,0.9156261,0.3347832,1.6632829,0.3544682,0,1.3678263,0,0.8928483,0,1.578516,0.12400468,0
925,5.6463003,0,0,0,0.3902831,0,1.4759483,0,0,0.60576856,1.8735907,0,0,0,0.57919014,1.9375825,1.4375308,0.46153417,0,0.46132863,0,0,0,0,0.3435904,0.02494084,3.9290876,0,1.0889723,0.56418145,0,0,0.62634826,0,0,0,0,0,0
926,0,0.5576946,0,0,2.8029141,1.00478,0,0.48819116,0,0,0,0,0,10.759548,0,0,0.32868212,0,0,0,1.3954215,0,0,0.7704722,0.25295782,0.95545423,0,0,0.59848773,0,1.7936277,0,0,0,0,0,0,0,0
927,0,0,1.5223173,0,0,0,0,0,1.5436188,0,0.48786446,0,0,3.8718395,0,0,0,0,0,0,0,0.99929255,0,0.95843965,1.3797667,1.840142,0.056894783,2.1613607,0.5554317,0,1.1152931,0,0,0,0,0,0,0,0.28060678
928,0,0,0,0,0,0.6106011,0,1.2290143,0.09205138,0,0,0,8.445638,4.859613,0.16468623,1.690614,0,1.5465623,1.4964889,0,0.27796242,0,0,0.75997674,0,0.18350632,0,0,2.6356735,0,0,0,4.073247,0,0,0,0.44977126,0,0
929,0,0,0,0,0,0.90376425,3.6213558,0,0.11495417,2.1349366,1.6376373,0,0.3677828,0,0.7171816,0,0,0,0,2.8106067,0,0.7243156,0.15677612,2.337314,0,0.85336757,0,0.24118833,0,0,0,0,2.9025218,0,0,0.8940306,0,0.07566624,0
930,0,0,0,0,0,3.4805493,0,0,0,0,0,3.733649,0,0,0,0,0,4.1419997,0,0,0,0,0,0,0,0,2.2341514,0,0.009608474,0.10072141,0,0.6227656,0,0,0,0,0,1.149776,0
931,1.6387198,0,0,0,0.58974487,0,0,0,0,2.8155894,0,0,3.9567688,6.5444827,0,0.9682392,0.4722468,0,0,0,0,0,0,0,0,0,2.1131973,0,0,0,0,3.8900993,0.09408719,0.6641455,0,0,0,0,0
932,3.6444247,0.5050802,0,1.0206321,0.1360392,2.954585,0.44254074,1.3536067,0,0,0.5032207,0.80546826,0,0,0,0.16228323,0,0,0,0,0.691701,0,0,0,0,0,0,1.5699698,1.1347424,0,0,0,0,0.082512006,0,0,0.117543146,0.6471235,0
933,0.10911268,9.349826,2.339217,2.005547,0.82017016,0.8810157,0,0,0,0.95931304,0,1.0269454,2.8616087,0,0,0.33459634,0,0,0,0.2961439,0,0,0,1.5559725,1.5357337,2.1396914,0.10127295,0,1.6486259,0,2.8772438,1.5450016,0.25500458,1.759397,0,0.5642549,0,0,1.8390023
934,0.46703237,11.323796,0,2.4713728,0.6609883,0.27144882,1.6777198,0,0,0,0.4134348,0,0,2.7819042,0.6986618,0,1.6845125,0,0,0,0,2.0055165,1.3466064,0,0,0,1.1455446,0,1.7941992,0.5200319,0,0,0,0,0,0,1.1569892,0.060318895,0
935,1.2381121,0,0,0.046683,0,0,0.21160735,0,0.70590806,1.248526,0,0,0,8.511078,0.43623805,0.88888764,0,1.285658,0.008151066,0.074549586,1.125073,0.4621544,1.2452285,0,0,0,0.3021818,0,1.3104993,0,0,0,2.3787773,0.48717555,0,0.49290025,0,0.307383,0.8175396
936,0,0,0,0,0,1.5097607,3.3419838,2.5398505,0,0.32309902,0,0,0,0,0.6837591,0,2.2667785,1.4754733,1.0021502,0,0,0,0,0,2.2136507,0,0,0,0,0,0.35597992,0,0,0,0.36578503,0,1.6391535,0,0
937,0,4.7229867,0,0,0,0,0.015272899,0,1.6838267,0.28475252,0,0,3.4026077,6.8334556,0.31952396,0,0,0.28945032,0,0,2.0916717,0,0,1.3566898,0,0.9915803,0,1.435031,0,1.3372862,0,3.0371828,0,0,0.09153312,1.8424822,0,0.47230062,0
938,0,0,5.0400844,2.5838194,0,2.0513291,1.2162431,0,0,0,0,0,0,0,0.6318487,0,0,0,0,0,0.21100265,0,0.5315058,0,1.8048557,0,0,0.07645398,0.4089005,0,2.2119386,0,0,0,2.115534,0,1.5159811,1.0348202,0.6386364
939,0,0,0,0,0,0.26426545,0.23724721,0,0.464871,0,0.38055232,0,4.472858,3.2566264,0.20536475,0.29550546,0,0,0.49788353,0,1.426914,0,0,0,0,1.0979754,0,0,0,2.3729856,0,0,2.0564253,0,0,0,0,0,0.5815504
940,0,0,4.5020075,0,1.847167,0,3.5144458,0,1.6515164,1.5232171,2.5796993,1.3652109,0,0.37563443,0,0,0.83544624,0.54605395,0,0,0,0,0,0,0,0,0.5916127,0,0.013290962,2.9442184,0,0.090756,0,0,0,1.0782632,0,0.4068365,0
941,2.1301,0,0.36734855,0,0.9647502,0.28249145,0,0.90863657,0,0,0,0,0,0,0,0,0,0,0.009804256,0.9363917,0,0,0,0,0.49981454,0.2503132,0,0.060640097,0.88882643,0.14541584,1.0015358,1.5073103,0,0,0,0,0,0,0.7828628
942,0.3666702,1.8150234,3.9263198,4.59233,0,0,0,0,0,0,2.9323235,0,3.056861,0,0,0.08751627,1.4650743,0,3.3524601,1.175831,0,0.8516313,0.13958418,1.6475564,1.1235735,2.7720332,0,0.2681817,0,0.16304015,0.31263837,0,1.3519149,0,0,1.1395777,1.3537675,0,0
943,0,0,0,0.573312,0,2.4586341,0,0,1.9766641,0,0,0,0,1.3005123,0,3.0762036,0.48620206,0,0,0,2.0454626,0.8413394,0,0,0,0,0,1.7934028,0,0.22469294,0,0.00631052,1.1326325,1.6163169,0,0,0.1494901,0.22656755,0
944,0,0,1.0910497,0,0.9249677,0,0,0,0,0.48806876,0,0.027426602,0.5064939,0,1.1278527,0,0.18701074,0,0.26484716,0,0,0.46928525,0.4075603,0.18808983,0,0,1.3062325,0,0,0,0,0.47880536,0,3.2871943,2.1558292,0,0.4138987,0,0
945,0,0,0,0,0,0,0,0.97371995,0,0.63423634,0,0,0,0,0.04506914,1.178753,0,0,0.96818626,0,0.31567812,0.32606214,2.0121362,1.1440513,0,0.5147502,1.6645149,0.43336225,0,1.5322028,0.19399698,0,0,0,0.7948623,0,1.6809005,0.27726164,0.18815178
946,0,3.208335,0,0,2.077683,0.8872488,0,0.8050319,0.6071297,0.83084875,0,0,0,3.427875,1.0765518,0,0,1.932499,0.052979726,0.9289217,0,0.54758084,2.179677,0.8860986,0.5841691,0.22527492,2.4011216,0,1.6582729,1.8521756,3.1726158,1.2788087,0,0,3.5094318,1.5713501,0.17302436,0,0
947,0.5219139,7.9176664,0.71918786,0,0,0,0,0,0,0,0.11429745,0.44155955,0,0,0,0,0,0,0,0,0,0,0,1.0544075,0.93834645,0,0.21949804,0,0,0,0,0,0,0.12432868,0,0,0,1.5039291,0
948,1.4319022,1.9887751,0,0,0,0.6664138,0,0,1.2611486,1.6206716,0,0,0.65636396,0,0,0,0.8316399,0,0.41671193,2.117385,0,1.0417169,0.2277057,0,0,0.006156452,0.26671094,0,0,0,0,0.47559968,0,0,0,0,0,0,0
949,0.95721483,0,0,0.8952421,0.8747488,0,0.8552882,0,0,1.5657237,0,0.27741906,1.920306,0,0,1.0507172,0,0,0,0.24468344,0,0,0,0,0.37756678,0,2.42796,0,0,0.36745825,0,0,0,0.6333358,0,0,0,0,0.49472886
950,0,0,5.9308987,0,1.3274883,0,0,0,0,2.7406216,0,0.4064015,0,3.8641129,0,0,0.29048935,0.6723556,0,0,0,0,0,0,0,0,0.9780574,0,0,2.475226,1.2096086,0,0,0,0,0,0,0.611048,0.37545714
951,0,0,1.7875599,0,1.0279604,0,1.0667405,0.47846586,0,0.41883013,1.5142248,0,0,0,0.009792254,0,0,0,0.20727596,0,0,0,0,0,0,0,0,0.1962029,0,0,0.047869,0,0,1.7694632,0,0,0,1.578896,0
952,0,0,3.0370402,0.5916123,0,0,0.40180194,0.2307261,0.17256539,0,1.1228501,1.3533136,0,0,0.5914878,0,0,0.6703489,0,0,0,0.02017966,0.13884234,0,0,0.5114495,1.867845,0,0,0.44549474,0,3.7177644,0,0.68145925,0.8315198,0.07933092,0.4214545,0,0
953,2.84664,3.1643064,0,0,0.025918797,0,1.4924524,0.40440416,0,1.2983268,0,0,0,0,0.67935234,0,0,0.26010078,0.1672017,0,0.85929966,2.0046685,0,0,0,0,0,0,0,0,0.10597726,0,0,1.0260254,0,0.29414403,0,0,1.5894226
954,0,0,0,0,0.488403,0,0,2.2238855,0,1.0192252,0.3806739,0,0,2.2524796,0,0.24262843,1.1154698,0,1.5670801,0.71214163,0.87079006,1.187476,0.53192997,0,0.115897566,1.3223904,0,1.2429976,1.6161382,0.543677,1.0401821,0,0,0,0.062045682,0,0.8074113,0,0.1670172
955,0,0,0,0,0,0,1.3530277,0,0,0.06129808,0,1.5998505,5.1777554,0.5871475,0.25998,2.3517485,0,0,0,0,0,0.03880949,0,0,0,0.5048907,0.59261835,0,0,0,0,2.1943662,1.0664771,2.5823145,0,0.5385685,0,0,0
956,0,2.7986596,0,0.88076544,0,0,0.42395315,1.2024865,0,0.65706503,1.2829237,1.0169111,1.225905,4.249637,1.1871207,0.95899034,1.9658283,0.6391033,1.1690079,0,2.2780716,0,0,0,2.0924702,0,0,0,0,1.9820106,1.311165,0,0,2.869063,0,0,0,0,0
957,0,0,0,0.36161718,0,1.2762643,0.9134993,0.041973785,1.055919,0,0.850502,0,0,0,0,0,0,0.51124454,0.58355427,0,0,0.71759486,0,0,0,0,4.4763403,1.3551521,0,0,0.10818463,0,0,0.26407704,0.16669442,1.6349933,0,0.20466025,0.5952857
958,0,0,4.365265,0,0.9970032,0,0.5220585,0,0,0,0,0.63896304,0,0,0,1.0072503,0.5155023,0,0,2.252499,0,0.6268454,1.8161556,0.7018366,0,0,0,0,0,0,0,0,0,1.9295008,0,0,0.19254854,0.33000833,0.70588046
959,1.3964591,1.3513954,0,0,3.430212,0,2.2316406,0,0.8491269,0,0,0,7.0482593,0,0,3.037637,0,2.1479704,0.0641248,0,0,0.676198,0,0,0.6948783,0,0,2.5232265,1.1796414,0,0.032757,1.4947383,0.29322028,2.340068,0,0,0,0,0
960,0,2.921187,4.0378575,0,0,0,0.80099916,1.2956635,0,1.217659,0,0,0,3.9299738,0,0,0,0.6558816,1.5879452,0.14891373,1.3442571,0,0,0,0.097666115,0.49193212,0,0,0.79029936,0.6241844,0,1.8316954,1.2132258,3.5298502,0,0.371785,2.2137985,0,0
961,0.66272956,0.9719193,3.3401072,0,0,1.2863846,0,2.4257987,0,0,0,0.99337274,0,0,0,0,0,0,0,0,0.47685754,0.002260636,0,0.46545622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021406827,0.68034905
962,0,0,0,1.2353721,0,1.044402,0,0,2.1538813,2.0957084,0,0,1.7832066,0,1.413168,0,0,0,0.6839668,2.5352228,0,1.3318743,0.41829705,0,0,1.1361057,0,0.94418865,0,0,0.50665367,1.3252007,0,0,2.6523201,0,0,0,0
963,0,0,0,1.0813212,0,3.496087,3.9930665,0.20663348,0,0,0,0,0,0,0,0,1.2139286,0.7032221,0,0,0.22580403,0,0,0.3825918,0,0,0,0,1.4450034,1.4421468,0,0,2.4813902,0,1.2611772,0,0,0.22925813,0.15353398
964,1.935568,0,0,0.12176415,0.31196854,0,0,0,0,0,0,0.6064828,0,0.97115475,0,0,0,0,0,0.54019684,0,0.6193993,0,1.1082145,0.89629394,0,0.2743019,0,0,0.79943067,0,0.5718859,0,0.11123574,0,0.5175407,0,0.7629159,0.4624303
965,3.1700356,0,0,0,0.23498286,3.2723053,0,0,0.17007637,0.71457326,0,0,1.9186515,0,0,0.6370952,0.83298045,0.9111858,0,1.0988919,0,0.44522893,0,0,0,0.12776229,1.6223352,0,0,0,0,0,0,1.3889247,0.22446556,0,0,0,0
966,0,0,6.844882,2.0614967,0,1.4069688,0.9984704,0,0,0,0,0.6278439,0,0,0,0,0,0,2.0088856,1.0822586,0,2.035835,0.8086592,0,0.43052572,1.1308832,0,0,0,0,0,0,0.9295935,0,1.5344566,0.35619077,0,0,0
967,2.1970093,0.62370056,5.069257,0,0,1.3150427,1.0564209,1.72175,0,0.9664916,0,0.11323265,4.330609,0.9825957,0,0,1.4487382,0,0,0,0.54989254,0,0,0,0,0,0,0,0.10873201,0,0,1.0516464,0,1.2420433,0,0,0,0,0
968,0,3.2957842,0,0,0,0,0.1987752,1.0295491,0.9284539,0,1.0618724,2.3365395,5.589318,7.146666,0,0,0,0,0,0,0,0,0.20642892,0,0,1.9492084,1.4774208,1.8256266,2.0000641,0,0.532209,0,0.72156334,0,0,0,0,0,0
969,0,0,0,0.4135866,2.1208067,0.29847017,0.1197521,0,0,0,0,0,0,0,0.8367612,0.49981758,0.7717502,0,0.2435676,0,0.5917138,0,0,1.2049471,0,0,0,0,0.6155847,1.0909115,0.0584359,0,0,1.6898663,0,0.335344,0,2.0034733,0.056432817
970,0,0,0.43778434,0.60686284,0,3.2439399,0,0,1.7786186,0,1.9258692,0,0.28330657,0,0,0.2883018,0,0,0,0,0,0.82404464,0,0,0.44775757,0,0,0.7768954,2.3219686,0,0,1.4297634,0,0,0,2.1824923,1.7854362,0,0
971,0,11.370977,0,1.4898165,0,0,0,0,0,0,0.52452093,0.6128325,4.317183,0,0,0,0,0,1.5155883,1.2676709,0,1.5693266,0,2.021269,0.01575381,0,0,0.56315345,0,0.14470781,0.15639587,0.37219605,0.4617486,0,0.9932487,0,0,0.33803245,0.99945474
972,0,0,0,3.3188586,1.127747,0,0,0,0,1.547308,2.8294227,2.5886855,0.57231027,0,1.3231006,0,0,0,0.90172917,2.5085213,0,0,1.8843204,0,0.04138844,0,0,0,0,0,0,0,3.2694044,1.2940446,0.5863536,2.0088458,0.30134344,0,0
973,0,0,0,0,0,0,0,0,0,0.728612,0,0,0,2.7087462,0.877891,0.2301821,0,0.20484388,0,0.4457421,0.687059,0.52056754,0.2615598,1.6327381,0,0.8815627,0,0,1.3874251,0,0,0.1415574,0,0.4031383,1.3238066,0,2.2175026,0,0.40663895
974,0,1.8159753,10.366905,0,0,0,1.197651,0.88135165,0,0.1517009,0.034306653,0,3.4070091,0,0.6983051,0,0,0,0,0.94406176,1.0591339,0.5510325,0,0,0,0.8054082,2.2193573,0,1.2305894,0,0.102452025,1.9887177,0,0,0.35042006,0,0,0,0
975,0,0,0,0,0,0,0,0.988895,0,0,1.2705035,0,0,0,0,0,0.5316591,1.5023947,0,0,0,0,0.2593894,0,0,0,0,0.8100694,0,0.3864159,0,0,0.26745257,0.9198083,0.16601305,0,0.10561956,0,2.7558715
976,0,0,0,0,0,1.9790783,1.8758346,0.21872501,2.1695664,0,0.28779966,3.6457539,0,0,0.25099593,0.37503305,0.23821865,0,0,0,0,0.88467264,0,0,0,0,1.6222794,1.0761718,0,0,1.7569357,0,0.47754487,0,0,0,1.0866792,0,0
977,0,0,0,0,0,0.8244007,0,0.98652923,0,0,0.46576482,0,0,0.3429285,0.023322606,2.006673,0,1.7912904,0,0.6409924,0.18472818,0,0,0,0.7707881,0,0,0.3237315,0,0,0.022174127,1.0136147,0,0,0,0,0,0,0
978,3.0466301,0,0,0.5195192,0,0,0,0,0,0.373679,1.5107545,0,0,0,0,0,0.5396427,0,0.4119381,0,1.1709918,0,3.084478,1.475298,0,1.3214492,4.041048,0,0.6409966,0,0,1.1361568,0,0,0.13282762,0,0,0,0
979,1.002243,7.352855,0,1.5736302,0,0,0.67929864,0,0.55816054,0,0,0,0,0,0,0,0.32538518,0,0,0.23661737,0,1.071087,0,1.6346579,0.95357275,2.6077874,0.23548438,1.3532208,0,0,0.50064963,0,0,0.41224658,2.411455,0,1.0384091,0.41834465,0.048045825
980,0,0,0,2.164095,0,0.5104661,0,0,0,0.9878508,0,0.03518386,6.981806,4.743784,1.5121114,0,0.7314442,0,0,1.0814404,0,0,1.1519963,0.6272573,0,0,0,0,1.0377188,0.4476862,0,0.43727568,1.9886042,2.0855296,3.0545282,0,0,0,0.537847
981,0,0,0,0,0,0,0.6707761,1.9547783,0,0,1.507782,0,0,0,0,2.0874367,0.5095863,0.47863665,0,0,0,0,0,0,0,0,0,0,2.520026,0,0,0,6.004262,0,0,0,0,0.19716902,0
982,1.6280462,3.9040978,3.5303652,1.935127,0,0,0.013123472,0,1.0668303,0,0,0,0,0,0.62788326,0,0.22803798,0,0,0,1.4425296,0,0,0,0.474632,0.15632547,1.3619133,0,0,1.7112243,0,0,0,0,0,0,0,1.4381874,0
983,0,2.7575014,0,0.5684346,0.43073535,0,0.25236762,0.53743976,0,0.87950176,0,0,0,0,0,0,0,2.2042303,0.31955484,0,0,0,0,0,1.6082768,0,0.80677104,0,0,0,2.0301783,0,0,0,0,0,0,1.1373723,0
984,1.3092949,0,0,0,0,0,1.7165942,0,0.49730346,0,0,0,0,0,0,2.1897824,3.0468817,1.6710066,0,0,0.7914798,1.4265623,0.029988429,0.08405874,0,0.15435371,0,0,0,0,0,1.873899,0,1.2063018,0,0.97314286,0.006139403,0,0.36346754
985,0,5.360175,12.640518,0,0.3701267,0,0,0,0.42003435,0.18665576,0.6629224,3.5054357,7.3706355,0,0,1.7042334,0,0,0,1.3680714,0,0,1.3398054,0,0,0.07737975,0,0,2.2613401,0,1.7293118,0,0,0,2.0363243,0,1.2196132,0,0
