x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035
753,2.4207566,1.9248463,0.17844917,1.7745526,1.2107475,0.22189449,0,0,1.1007303,0,0.08294511,0,0.8424081,3.3598495,0,0,0.15796478,0,0.112791,0.8444325,1.5247139,0,4.366227,5.004489,0,0,0,0,0,0,0,5.003579,0,0,0,0
754,6.192864,10.059045,0.41471928,4.119564,0,0.82869357,0.7141888,4.1959667,0,3.598003,1.6300652,0.549824,0,0,0,0,2.878786,0,0,5.6236606,0,12.128787,3.291338,1.1116118,0,0,0,0,0,2.0144272,0,12.8078375,0,0,0,0
755,0,0,0,0,0,0.013252996,0,0.16465314,0,0,6.1596446,0,1.6089306,0,0,12.2409935,0,0.5989277,0.29267868,0,0,0,1.5081205,0,3.1577392,1.7719423,0.43957266,0.4195608,0,0,0,0,2.8357794,0,1.4321089,0.567272
756,0,0,1.2256175,1.9220064,0,0,0,0.8554721,0.5982845,0,0.579044,0.89173734,0,0,10.240757,0,0,0.47008353,0,0,2.555155,5.624202,0,0,0,0.9235129,0.72380114,1.2883393,0,0,0,0,0.69368076,0.9931293,0,0.39006603
757,0,0,1.3491833,0,0,0,0.6471425,0.6507532,0,0,0,2.2562246,0,0,3.582405,2.5219672,1.8678832,0.6776503,2.2021294,0,0.4989335,0,2.4749184,0,0,0.09621808,0,3.9480686,0.31960893,0,1.2543508,0,0,1.984556,0.343562,0
758,0,0,0,2.548827,4.5209875,0,1.4930046,0.64479357,1.7072693,0,1.7014003,4.4650187,0,0,0,0,0,0,1.3973798,0.11603183,0,0,0,3.0854948,0.7167704,0,1.8412627,0.4167092,0,2.0198555,0.000934386,2.7573671,0.103834905,0,0.04161305,0.2896057
759,0,0,0.9249461,0,0,0,0,3.0205894,0,0.7699882,0,0,0,2.3536112,1.216482,0,0,0.61811817,2.0585694,1.0952476,0,0.09132843,0,0,0.001257487,2.3940175,1.9763807,0,0.8340915,0,0.53049064,0,2.028582,0,0,0
760,0,0.7816862,0,0,0,0.16142249,0,0.4613592,0,0,0,0,0,0,0,7.9271154,0,0,1.3086429,0,0,0,2.4327657,4.2901297,0,0,0.5146769,0.23417294,2.058907,0,0,2.141973,0,0,0,0
761,0,0,0.58575034,0.3681045,0,0,0,0,0,2.6659257,0,7.4793563,0,0,7.1643133,0,0.8795257,1.1164511,1.4591256,0,1.3532411,0,0,0,1.1755334,0,0,0,0,0.2705356,0,2.0006325,0,1.5764542,0,0
762,0.13817075,0,0,0,0,0,0,0.47295204,0.10253047,0.006792071,0,0,1.4525999,5.629195,7.499872,2.318496,3.6218717,0,0.20626882,1.736404,0.17184599,1.838952,0,12.804215,0.087935,1.7787557,0,0,0.88732994,0,0.9963479,2.763626,0,0.8334425,0,0
763,0,0,0,0,0,0,0.64787877,0,3.6520932,0.65486217,0.9233467,0,0,0.5045884,4.8028684,0,0.5111662,0.15527704,1.8952978,0,0.9378731,0,1.9623903,0,0.747421,0,0,0.5658648,0.17883351,0,2.731613,3.620718,0,0,3.5585978,0
764,0.017891988,0,0,1.4277754,2.226988,0,0,0,0,0,0,0,0,2.0368903,3.9640727,0,0,0.43348038,0.74260134,1.1466477,0,0.22391477,1.2921674,0.18258093,1.2600977,0,0,0.83931667,0,1.5138199,1.1808982,0,0,1.8744141,0,0.44530448
765,0.6320901,0.21476687,0.23646998,0.32901657,0,0.3924489,1.9493403,1.5344998,0,0,1.4446357,0,0,0.8399041,5.11884,0,7.32519,0,0,1.4103161,0,0,0,3.8917956,0,0,0,0,0,1.2135763,0.52951884,5.5072455,0,0,0,1.0004728
766,0,0,0,0,0,0.050501693,0.4517618,0.17502579,0,0.6383147,0.38993356,1.6624581,2.1259785,4.1765404,0,0,0,0,0,0.270626,0.8870257,0,0.22207542,0,0.71825594,1.5077204,0.054428525,0.95971614,2.4382563,1.7902313,0,0.22215822,1.959824,1.6520983,0,2.2829206
767,0.15150386,0,0,0,2.0030565,0,0,4.981058,1.6240176,0,0,0,1.5637065,9.048331,0,0,0,0,0,0,0,0,0,0,0.75973755,0,0,0,0.7612423,0,0,0,0,0,1.7037146,0
768,0.6319045,0,0.63927275,2.160714,12.642136,0,1.3487887,0,0,0,0,0,0,0.9112454,0,1.8242267,6.69628,0,0,0.59510237,0,4.1186686,10.745431,0,0,0,0.38267615,0,0,0,0,3.6225166,0,0.24349798,0,3.3243356
769,3.466621,0.35061076,7.132504,4.7495127,0,0.41883013,0,0,0,5.230836,5.0346847,0,0,0,0,0,0,0,0,0,0,0,6.5942907,0,0,0,0,0,0,7.0665655,0,14.637521,0,1.250797,1.6061056,0
770,0,0,0,0,0,0.10027219,0,0,0,0,0.21120387,0,0,0,0,4.092469,0,0,0,0,0,3.124625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8939021
771,0,0,0,0,0,1.1123344,4.812427,1.5233461,2.2703867,0,0,0,0,0,0,0,15.770467,0,0,2.2177315,0,0,0,0,0,1.3824848,0,0,0,0,0,0,5.557237,0.563297,3.5403812,0
772,0,0,0,0,0,0,0,0,0,0,0,0,0.7254935,0,0,4.2267466,0,0.77315056,0.05700579,0,0,0,0,0.880725,1.0369266,0.24896441,0.9549211,0,0,0,0,0,1.8921807,0,0,0
773,0,0.4906835,0,0,6.064286,0,0.3462541,0.010190698,0,0,0,3.6829891,2.2976537,0,0,0,0,0.61223525,0.7793132,0,0.45604828,0,0,0,0,0,1.1830447,1.1477981,0,0,0.5908173,0,1.2293432,0,0,0
774,0,3.8364568,0,0,10.145801,0,0,0,0,0,0,1.9670094,0,0,0,0,0,2.3829107,3.1975613,0,0.38988233,1.5844818,0,1.7849842,1.103854,1.2243468,2.1905134,0,0.102672115,0,1.7071266,0,0,0.20285141,0,1.7093974
775,0,3.0275834,0,0,0,0,0,0.5292384,2.344829,0.9386453,2.8204324,0.1874754,1.162452,0.6163049,0,0,0,1.1963623,0,0,0,3.925032,0,5.484765,1.3095561,0.685004,1.1841722,0,2.3631887,0,0,1.8182646,0,4.4420834,0,0.6438547
776,0,0,0,0,12.605767,0,3.7025957,0,0,2.8214154,0,0,0,0,0,0,0,0,0.5742935,0,0,1.3972762,0,0,2.2122982,0.76138526,0,3.8740008,2.32443,2.3929017,0,0,0,0.5020107,0.77922344,1.1123191
777,1.2040856,0,0.9787471,0,0,0.1768812,0,0.76754445,0.08589948,0.73298514,0.784743,3.6810353,2.6495495,0,0,4.06611,0,0.56757444,0,0.99297106,0.3589104,0,0,0,1.4363906,0.15443377,0,0,0,0,2.472221,2.1705315,0.5500286,1.836099,0,0.45775464
778,0,0.8409611,0.07335655,0,0,0,0,2.3668828,0,0,0,0,1.4963251,1.8568175,0.7375078,0,2.8725505,0.5012531,0.51259494,1.0085112,1.0307584,0,0.7625125,0.41926667,0.49252012,0.5016514,0.7983475,0,0.3699542,0,0,0,1.7344086,0,0,0
779,0,0,0,0,0,0,2.3809268,0,0,0,0,2.5176945,0,0.41260839,2.9828305,0,0,0,0,0.34895948,0.49420977,0.4913215,3.4091387,0,0,0.04422386,1.1468124,0,2.7786734,0.44828516,1.28752,3.0987172,0,0,0,0
780,2.5286703,0,0,0,23.947958,0,1.8146509,1.1376272,0,0,5.156676,1.1806288,0.7834724,0,0,0,0,0,0.5352233,0.2877165,1.2904092,0.69340307,1.1582927,2.4847834,1.4043893,0,0.55311114,0.70403296,1.3175004,0,0.22915454,0,0,0,0,1.2708378
781,0,4.391382,0,0,3.5720422,0.09932086,0,0.8038456,0.30797234,0,0,1.251963,0,0,0,1.2580644,0,0,0,0,0,0.07167319,1.8444642,2.885989,0,0,0,2.6170208,0.28971258,1.7806867,0,0,0,0,0,0
782,2.2014332,2.4779756,0,5.819768,8.666678,0.057300888,0,0,0,2.06685,0,5.4057226,2.3603783,4.491976,0,0,0,0,0,0,2.317814,3.2801094,0,0,0,0,0,0,0,6.6285515,0.0529397,17.533403,0,0,0,0
783,0,2.4173052,0.11128842,2.9912698,0,0,0,6.3573103,0,0,0,0,0,2.570931,8.965651,0,8.388657,0,0.4991548,0.34488767,1.9337071,0,1.9135859,0,0,1.3382459,2.3776052,2.6174688,0,0,1.1287454,0,0,2.3158088,2.4477792,0.20822182
784,0,2.3867908,0.89390767,0,0,0.02850092,0.24877028,0,1.6716838,0,0,0,0,2.3809702,0.63784224,3.2950976,0,1.705853,1.3484111,2.1931252,0,1.1376084,0.80772585,0,0,0,0,0.5966774,0,0,0.05949513,1.6055572,0,0,1.5278139,0
785,2.9536247,0,0,0,0,0.4398712,0,0,0,0,0.48465902,0.45646313,0.10892077,0.38914508,5.5081534,0,0,1.5948502,0.37733746,0.713983,0,0,0,4.119392,0,0,0,0.41021043,0,0,1.8631456,3.5465994,0,0,0,0.53592646
786,0,0,1.3384392,1.7072642,0,0,0,0.016715351,0,0,0.14634103,0,0,7.6680317,0,5.6603107,0,0.37812865,0,0,0.37212175,8.712425,0.69830656,3.2401948,0,0,0,0,0.45294866,0,0.3185759,0,0,1.6053698,1.0156183,0.96815354
787,0,1.1411308,0,0,0,0,1.4879943,3.9402487,0,0,0,2.144572,2.3184106,2.1957247,0,0,0,1.0959558,0,0.7495654,0,0,1.5493377,0,0,0.5012375,0,0,0,0,1.5223384,0,3.2584581,0,1.44878,0
788,0.06532669,0,0,0.9030475,19.951956,0,0,0,0,0,0,4.45928,0.021167366,2.7180321,0,0,0.876623,0.033578947,0,0,0.9918544,0,0,10.597645,0,0,0,0,0,1.8215106,2.1324787,0,0.79449946,0,0,0
789,1.4880476,2.406993,0,0,0,0,1.1722822,0,0,0,0,5.801888,0,0,0,5.402587,0,1.5604113,0,0,0,0,0,0,0.34624892,0,0,0,0.55994874,2.2469442,0.07041289,0,0,0.50808895,0,1.2793269
790,0.4574931,1.5838418,0,1.0377687,0,0,0.2987453,2.2507312,0,0,0.3082981,0,0.83610415,0,4.982241,0,4.5838814,1.0726604,1.8272593,2.3086503,0.09812728,9.529834,0,0,0,0,0,3.8768735,0,1.369349,1.0490905,0,0,0,3.5458052,0
791,0,0,0,0,0,0.029695656,1.0735652,0,2.1398969,0,0,3.140816,2.0169754,7.0615315,6.4824905,0,3.2215412,0,0.7186288,0.6712879,0,6.009233,3.8059223,2.6473582,2.2758236,0,0,2.3786147,0.2897579,0,1.1128927,5.066418,0,0,0,0.8035462
792,0.939584,0.9363633,0.5898708,0.53142077,0,0.05041169,0,0,2.2617965,0,1.9670205,3.3733253,1.1929252,0,5.5782776,0,0,0,0,0,1.9929997,0,3.7975855,0,0.5601536,0.55142844,0,1.6549399,1.3273196,0.13185014,2.9641776,0,0,1.6959265,0,0
793,0,0,0,0,0,0,0.4259096,1.4501903,0,1.9170249,0,1.1541908,0,5.0298367,0,0,8.509901,0,0,0.7247276,0.25854343,0,1.4547557,0.7962272,0,0,0.23133203,0.38196805,0.40719503,0.83593416,0.13537955,0,0,1.8589587,0.049590483,0.3162032
794,0,0,0,3.6081827,0,0.012169937,0.3294454,0.44917268,3.995395,0,0,2.1054857,0,0,0,0,0,2.4285986,2.2972026,0,0.28574586,0.77888846,0.93234664,4.254715,0,0,0.6758302,0,0.94238377,1.6868391,0.17595483,0,0,0.8188798,1.4064646,1.3909667
795,0,0,0,0,0.89725363,0,1.3067832,2.8650637,0,0,0,1.4388275,0,0,4.004823,7.1253037,2.606386,0,0,0.3007187,0,2.7311058,0.9320313,1.631386,0,0.5439032,0,2.9527087,0,0,0,4.4332376,0,0,0,0
796,1.6868678,0,1.9187558,4.0384016,0,0.6435835,1.0070361,0,0.16984448,2.5518749,0,0.33781207,1.4134594,0,4.454644,0,0.16608924,0,1.2660583,0.8858559,1.4267367,7.2813206,3.86533,0,0,0,0,0.85492426,0,0.091300435,2.1117704,0.24317978,0,0,0,0.77402186
797,0.07674591,2.8117018,0,0,0,0,0.84089565,0,0.27587458,0,0,4.251798,0,0,3.9169123,0,0.37763947,0,2.4982593,0.2641542,1.5961854,8.482046,1.5050216,0.8815074,0.07570879,0,1.5792161,1.4678671,0,0.4625586,1.395423,0,0,0,2.7576118,0
798,0.45741653,0,0,2.445497,0,0,2.2136407,0,0,0.07473627,0.3180664,3.7435415,0.8397421,0,0,0,0,2.3386803,0,0,0.4143394,0,0,4.1896586,0,1.0739257,0,0,3.5690382,0.9790752,0,1.1057557,0,0,0.76455426,0
799,4.060748,1.8611392,0,0,0,0,0,0,0,4.4279475,1.9923825,0,0.0783989,0,0.08884494,1.7808477,2.7722967,0,0,0,0,0,0,1.0845919,2.0968947,1.2001544,1.5863209,1.1413639,0.07800266,2.3583634,0,0,0.12913427,0,3.4896717,0
800,0,2.4633265,0,0,0,0.537373,0,0,1.0941262,0,2.539646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24553274,1.6777002,0.8025193,0,0.9412914,0,0,0,4.6110744,0,0,1.225907
801,0.8346982,0.58852524,0,3.4413676,1.8654504,0,0,0,1.1534435,2.3618588,0.49105528,0,0,0,0,5.2100015,0,0,0,0,0,0,0,0,1.2123039,0,0,0.3698698,0,0,0,0,0,0.8099856,4.2389507,0
802,7.5735064,0,0.47125912,0.13806795,1.2427603,0.18671231,1.3118522,3.1593819,2.888911,0,0,0,0,0,0,0,9.503794,0,0,2.5787086,1.1165391,3.811023,2.843675,1.7530035,0,0,0,0,0,0,0,1.6388091,0,0,1.0123092,0
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036243446,0,0,0,0.70347184,0,0,0,0,0,0,2.0984397,0,0,0,0,0,0,0,2.623797,0,0,1.9784225
804,0,0,0.05414805,0,4.0252643,0,0,0,0,0,1.3645732,0,1.5777769,0,1.2910432,0,0,0,0.06816789,0,0,0,0,0,0.4400884,0,0.42018437,0,0.59997666,0,0,3.562954,0,0,0,0
805,1.3232486,1.2436662,0,0.20660181,11.386951,0,0,0,0,0,0,0,0.153569,0,0,0,0,0.9651818,2.6689894,0.7994397,0,0,0,0.61539,0,1.318151,0,0,6.769283,0,0,0,2.348958,0,0,2.3957562
806,0.66593903,0,1.2617201,0.83285654,0,0,0,0,0,0.09571236,0,2.7870913,0.38809788,0,0,0.22633298,0,0.27108902,1.1450464,1.1404148,0,0.7054685,0,0,0,0,0,1.6130157,0,1.4083263,0,0,0,3.0886335,0,0
807,0,2.080188,1.4920541,3.022178,0,0.36687535,1.8588455,0,0,0,0,2.689705,1.9116981,6.2735066,13.893348,0,3.6642861,0,1.2716379,1.0267807,1.3854344,5.24884,4.0003963,0.9175649,2.1044598,0,1.3074235,0,0.4868473,0.54020023,0,0,0,0,0,0
808,1.4172463,0,0,3.5051386,0,0.20171787,0,0.95943695,0,0,0,0,0,2.0641725,0,4.1482534,0.497056,0,0.19696312,0,1.7545087,4.373351,3.408689,0,0,0,0,0.38910887,0,1.0703632,0,4.803527,0,2.6807594,0.5806068,0.8851784
809,0,0,1.0020455,0,0,0.18555093,0,3.6868284,0.22820261,0,0,1.1591743,0,0.72826034,0,17.472317,3.5603993,1.9533927,0,0.27659312,2.9067335,0,0,0,0,0,0,0,0,0.24193074,1.1949409,0,0,0,0,0
810,0,0.80017495,0,3.171854,7.50307,0,0,0.29986584,1.9110698,0,0.6890715,0,0,2.3520458,0,1.7200199,3.2629645,0,0,2.4687707,0,0,0,5.4975057,0,0,0.6727641,0,0,1.1450124,0,3.3424118,0,0,0,1.0747917
811,0,0,0,0,7.5184965,1.605492,0,3.832428,0,0,2.8186936,0,0,0.70831484,5.4693246,0,0.7265862,0,3.142492,2.0118034,0,0,6.715681,8.202234,0,0,2.1938984,0,0,0,0,0,0,1.4256964,0,0
812,0,0,0,1.6242855,0,0,3.2931442,0,0.6996889,0.47527027,0,6.0643497,0.39016506,4.364431,0,1.7322019,0,0,0,0,0,0,0,3.4609146,0,0,0,0,0.21596904,2.2326887,0.85100055,2.8834,0,0.3256219,0.9489193,0
813,1.5592983,1.6084807,1.3490396,0.813631,7.946181,0.020901492,1.731901,2.1439533,1.0403165,0.39388016,0,4.403382,1.0740229,1.2318712,0,0,0.12045024,0,0,0,1.2518198,0,5.7722244,0,1.5681486,0.34136197,0.58267516,0,0,0,0.7927772,0,0,2.5406508,2.5181122,0.89639944
814,0.12645711,0,1.109277,0.6964857,0,0.51933867,1.8437821,0,0,0,0,0,0,0,3.0655415,0,10.228921,2.058417,1.4251992,1.317165,1.5458641,6.9186616,0,0,0,1.2072769,0,0.08625785,1.1043825,0.3515144,0,1.3072611,0,0,1.4051019,0
815,0,0,0,0,2.1893883,0,0,0,0,3.0097234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6122737,0.04951194,0,0,0,0.98567265,0,0,0,0
816,0,0,2.6772537,0,0,0,4.3730197,0,0,0,0,0,0,0,0,0,2.9430652,0,0,1.8034875,0,0,6.174603,0,0,0,0.48838103,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0.12024987,0.9686142,6.331144,0,0,0,0,17.451345,0,0,0,0,0,0,0,0,0,0.11597844,0.7715024,0,0,0,0,0,0,0.5884496,0,2.6690767
818,0,0,0,0,0,0.17526521,0,0,0,0,2.3958352,0,1.2280043,0,0,0,0,0,0,0,0,0,0,0,1.5749794,0,0.9181718,0,0.5112937,0,0,0.921575,0.972322,0,0,0
819,0,0,0,0.000671636,0,0,0,1.1901437,0.27668297,1.8136338,0.68709075,2.7322469,0.5868007,0,0,0,0,1.2868187,0.8614082,0,0,0,0,0,0,0,1.4370258,0,0,0,0,0.00261715,2.0074391,0,0,0
820,0,0,1.8566495,0,0,0,0,2.2797847,0.87637883,0,0,0.012265479,0,1.3036293,6.264371,0,0,1.1392828,0,0,0,0,5.4151883,0,1.4384239,0.6688449,0,1.1290265,0,0,0,0,0,0,0,0.3174349
821,0,0,0,0.5027595,0,0.54140514,0,1.7943982,0,0,0.7646079,3.2846136,2.5299215,0,0,0,0,0,0.5344406,0,0,1.7716436,0,0,0,0,0,0.9405002,0.43897864,0,5.1183724,0,0,1.9672486,0,1.6399784
822,0.67364866,0.9653454,0,1.9796321,0,0,0,0,0.5213431,0,3.3743184,4.1182375,0,4.525466,3.7726476,0,0,2.0545695,0.5787725,0.7330025,0.022736905,1.0282826,0,0,0,0.23513813,0,2.5732155,0.6287588,0,0,1.994337,0,1.1748669,2.3034928,0
823,0,0.7082374,0,0,0,0,0,0,2.0754106,4.0504155,1.6097198,0.99178725,0,8.38343,0,0,0,0.17241248,0,0.36022422,0.3268436,0,0,0,1.873167,0,0.04575278,0,1.4053727,1.2207499,0,1.0184845,0.21258803,0,1.7756684,0.50176144
824,0,1.9026778,0,0.6533247,13.237651,0,0,0.25013697,0,0,0,2.75269,1.0484667,2.386194,1.6716957,0,0,0,2.7415164,0,1.0364617,4.2330813,0,0,0,0,0,1.163528,0.690469,0,2.600724,1.9263406,1.9050089,0,1.0808098,0.3811555
825,0,1.8720773,0.5161334,0,0,0.1507632,1.8467809,0,0,0,0,0.67163706,0.7074272,0,0,0,5.887189,1.0596862,0,0,1.782153,5.260772,0,0,0.28507942,0,0,0.22916083,1.3816679,0,0,0,0,0,0,0.8750636
826,0,1.0173632,0,0,2.0346282,0,0,0,0,0,2.6090283,0,0.10362491,3.1732814,0,2.5432904,0,0,0,0,0,0,0,0,0,1.43894,2.6049972,0,0,1.820822,0,0,3.2295587,0,0.009973615,1.3861873
827,0,2.795451,0.08809457,0,18.100016,0.1041953,1.5686867,0,0,0,0,0,0.41695634,0,7.7625914,0,0,0,0,0,0,0,0,0,0,1.0763636,1.4265066,0.5344102,0,0,1.1162065,0,0.32377055,2.4903388,1.3549819,0
828,1.410811,0,1.2183992,0,0,0,0,0.13816781,0.8027856,2.6738627,0,1.2469573,0.5061352,1.0992757,0,0,2.4989426,0.27172893,0,0.7116516,0,0,3.3774018,1.6329014,0,1.6456238,1.5518663,0,0.7098427,0.91921103,0.67963374,3.0607889,0,0.0699701,0.50606805,0
829,0.34213254,1.2470212,0,0,0,0.36075872,2.576071,1.6173012,0,0,0,1.8909811,0,6.1588902,1.013498,0,0,0,0,0.83380395,3.274811,1.0951307,3.6876323,2.8391333,0.9970211,0.588032,0,0.8566161,0.34327033,0,1.2516054,4.6395903,0,1.7684414,1.012548,0
830,0.49761444,0,0,0,0,0,0,0,0,0.1870831,0,3.198147,0.03467357,0,0,2.5945659,2.389164,0.8918959,0,1.2075714,0.8492594,10.55588,4.856132,5.56715,3.4802377,0,1.9206322,0.95315355,0.95847577,3.1399763,0,0,1.2897496,1.3151593,0,0.38352785
831,0,0,0.43477988,2.3605006,0,0,0,0,0,0,1.9269766,0,0,0,10.592426,0,0,0.31616753,0,0,1.7611915,0,1.1475756,0,0,0.560985,0,0,0.6666967,0,0,8.941303,0.053474765,0,0,0.654941
832,3.6283107,0,0,0,6.2965097,0.30439132,0,0,0,0,0,0,0.85964733,0,0,2.1997404,0,0.8862388,0,0.96497136,1.1526539,0,0,1.0753275,0,1.6424729,0,0.7738229,1.222437,0.012314766,0,0,0.5168226,0.5410628,0,0
833,2.636657,0.97332436,0.24797969,0.18535507,2.9643161,0.013498522,0,0,0.6705139,0,0,4.963092,0,0,0,0,1.2313448,1.0200396,0,0,0,0,0,0.81548244,4.76394,1.3406291,0,0.32971442,5.811648,0,0,0,1.1592604,0,0,0
834,0,0,0,0,0,0,0,0,0,0.38184804,0,0,0,0,6.0974097,0,3.331105,0,0,1.5196872,2.2795336,0,0.2329974,0,0,0.89343405,0,0,0,2.572287,1.4110883,4.2434664,0,2.170354,0,1.2397529
835,0,0.55674815,0.93082345,1.3552614,0,0.036366485,0,0,0,0,0,0,0,3.9595017,9.26319,5.029036,4.6212335,0.22344491,0,0,0.33730948,2.3929577,0,1.0801069,0,0,0,1.3924059,0,0,0.50928634,0,0,0,0.034703802,0
836,0.6333281,0,0.12943156,0,0,0,3.1607127,0.4073387,0,0,0,2.5218704,0,0.536649,0,1.2674433,4.858701,1.665566,1.2760483,0,3.1840308,7.384939,3.8060217,0.8085903,0.49645936,0,0,2.0596695,0,0.409744,0,0,0,0,0,0
837,2.702748,2.6997337,0,0,0,0.7093466,0.35659277,0,0.4382893,0,0,0,0,0,0,0,11.561418,1.4298137,2.8433793,0,0.9743441,0,1.0185989,5.604912,1.4560347,0,0,0,1.0106721,2.0163984,0.120249555,0,0,2.5789976,0,0
838,0,0,0,2.3493218,0,0,0,1.8103198,4.9045415,0,2.624626,0,0.022278473,2.564559,0.65506566,0,1.2351742,0,0,0,0,3.9579122,0,2.3234038,0,0,2.7262387,1.2906892,0.6535883,0,2.3599095,0.4904438,0,3.0537772,0,0.26961747
839,0,0.3906556,0.41548496,3.6240206,0,0,0,0,0,0,2.7334666,0,2.7693617,1.9616246,5.423755,1.4939296,4.180913,0.23414445,0,0.34389472,1.739439,0,9.153237,6.3538766,0,0.9723446,0,0,0,0,0,0,0.6241938,0,0,2.251944
840,0,2.2141812,0,0,0,0,3.3209286,0,0,0.7326023,1.8845192,0,0,0,2.3740606,8.384102,0.6152744,0,0.58262444,0,0,0,0,0.73078436,1.1587026,0,0,2.2736163,0,0.024036814,0,0,1.0140468,0,0.17864166,0
841,0,0,0,4.332019,0,0.019137062,0.5028929,1.2866389,0,3.44956,0,6.058776,0,0,2.8245022,0,0,0,0,0,1.0648949,6.745641,0.7395897,0,1.7092946,0.201235,0,0.31164587,0,1.2608179,0.67599803,0,0,0.3871359,0.73444736,0
842,2.2799757,4.0696545,0,1.6465874,0,0.14432536,0.2645867,2.1932385,0.77121776,0,0,1.112117,0,3.984532,0,0,0,0,0.85662675,1.2493758,0.76886976,6.8479886,0,0.6764153,0,0,1.5189099,4.118553,1.2004997,2.3261492,0,0,0,1.8992047,1.4896582,0
843,0,0,0,0,0,0,0.98764855,2.6022904,0,0,0,4.4555697,0.16793507,0.19108541,1.8566335,5.239283,0,1.0707821,0.19665095,0,0,0,0,0,0,1.3905112,0,0,0,0,0,0,0,0,0.050837524,0.7462506
844,0,0,0,0,1.0805762,0,0,0,2.4402122,2.8585954,0.17965269,0.32950255,0.11477509,0,0,0,0,0.010245525,0,0,0,0,0,0,0,2.3374488,1.678095,0,0,0,0,0,4.0781455,0.4227535,0,0
845,0.8572341,0,0.9092264,0,0,0.35589388,0.65180117,0,0,0,0,0.71784633,0,2.2468522,0,6.492847,0,0,0.16703436,1.0035118,0,0,0,3.3192897,2.2096705,0,0,0,0.36736593,2.6810555,2.3187897,2.336055,0,0,3.0977807,0
846,0.12543182,1.4042586,0.13371788,0,0,0.18722661,0,0,0.03671846,0.32683235,0,0,0,0.18121722,7.566494,0,0,0.70172113,0,0,0,0,0,0,0.5684761,0,0,0,0,0,0,0,0,0.2145716,0,0
847,0,0,0,0,0,0.5965668,0,0,0.27087808,0,0,0,0.29583505,1.5788674,0,0,0,0,0,0,0,0,0,0,0,1.728923,1.1314968,0,0,0,0,0,3.7427595,3.8011127,1.418115,0.16604002
848,0,0,0.36399806,0,14.696318,0,0,2.333077,0,0,0,0,0.2208129,0,8.137383,0,13.54536,0.56183726,3.3842134,1.9324859,2.9694767,9.630274,0.9987098,0,2.1068695,0,0,1.3981698,0.4385112,0,0,0,0.90777,0,0,0
849,1.5921944,0.17266037,1.0247667,0,0,0.19804566,0,3.5587888,4.3749585,0.5797692,0,0,0,0,6.5364017,0,15.909107,0.5962605,1.6056623,0,0,0,0,4.2792525,1.9284362,0,0,0.2222329,6.7647877,0,0.7363263,0,0,0,0,0
850,1.1934679,1.6148343,0,1.8519225,2.2039213,0.2169511,2.6926048,0.6078617,0,0,0,2.9039638,1.9277109,0,0,0,0,0,0,2.6616445,1.0315758,0,0.005272896,7.850995,0,0.5204578,0.91122925,0,0,0.8702294,1.7867225,4.414125,0,1.5577497,0,0.51173383
851,0,0,2.0962224,0,0,0.13247707,2.412031,7.2362976,0,0,0,0,0,0,4.6826663,0,0,0,0,0.6906553,0,0,1.2569342,0,0,0,1.7304806,0,0,2.2753577,0.6130382,1.1485281,0.54249114,0.89198977,0.48716664,0
852,0,5.2766285,0.95542425,0,0,0,0.18010065,0,1.7884834,0,0,2.9975822,0.7255132,0,1.0648519,3.6311812,8.932823,0.47670588,1.1015422,0,1.3817344,0,0,0,0,0,0.10683603,0.8278371,0,0,0.4957937,0,0.7586214,0.047354873,0.19179699,0
853,0,0,0.1498192,0.08361981,0,0.3743676,0,1.1261948,0,0,0,0.27129653,0,0,1.6437647,2.8079734,1.6138881,0,0,0,0,0,0,0,0.58567816,0.8227216,1.5291834,0,0.027350591,0,0,0,2.8218918,0,0,0
854,0,0,0,1.1531416,0,0,2.7304006,0,4.3542027,0,0.7106387,0.5947431,0,0,3.6921473,0,5.453945,0,0,3.2572243,0,0,2.2603137,4.9278393,0,0,1.503065,1.5176983,1.345888,1.0056626,0,0,0,1.0959704,0,1.0452131
855,0,0,0.41350347,1.4923211,0,0.042604946,0,1.4209236,0,0,0,0,0,9.509112,1.3521198,0,0,0,0,0.22354937,0.5153781,5.168218,9.950082,0,0,0,0,0,0,2.0847607,0.0665137,5.700357,0,0.4258839,0,0
856,2.3657072,2.2842002,0,0,0,0.018127806,0.88820565,2.4776227,1.228253,0,0,0,0,0,0,0.13677067,0,1.375989,0,0,2.4650807,0,0,2.4159858,0.25150573,0,0,0,0.030502321,0,0.087205574,0,0,0.92466766,1.8015168,0
857,0,1.039801,0,0,0,0.07754465,2.2316983,0,0,0,3.4765806,0,0,0,4.530777,3.4848585,0,0,1.0256909,0,0,0,0,0,1.7410624,1.4625031,1.9437582,2.191727,3.546822,0,0,0,2.1125426,0,0,0.40841022
