x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047
1014,6.9219594,0,0,0,0,1.5065429,0,0,2.5856192,0,12.877802,3.7130094,0,0,0,0,3.0393171,0.8076009,7.9458895,0,0,0,0,0,2.1836348,0,0,2.674047,0,0.8159515,0,3.390055,0,0,1.2770481,5.8777347,0.004919949,0.8806549,3.2311308,0,0,4.165537,0.8708735,0,6.085137,0,0,2.9983616
1015,0,0,0,0,0.7348576,0,3.3366294,0,0,0,0,0,7.8806252,8.733608,0,3.4191122,0,7.265004,4.30833,2.709059,7.4156213,4.740036,0,0,0,0,0,0,1.3889741,2.2221215,0,0,2.6195133,0.81376183,0,0,0.6246109,4.8148518,1.7137454,0.17779994,1.0736477,0,0,2.207896,0,0,0,0
1016,0,0,0,0,1.800541,0,0,0,0,0.01611024,0,12.591369,0,0,0,0,0,0,7.5966153,2.2087336,0,0,0,0,4.3961926,0,1.5734215,0,0,6.5522943,4.690622,0,0,0.2679504,1.951516,4.053714,0.11876615,0,0,0.47581813,0,0.36575297,0,9.472556,0,0,4.0495667,0
1017,0,6.7359114,0,2.8803766,0,0.44869637,0,0,2.4247615,1.4293456,0,5.5035934,0,0,1.7862673,0,0,8.931512,14.076871,0,0,0.82277113,9.13701,0.26006594,0,1.6845572,2.866866,0,0,0,0,1.1693648,0,0,0,6.338008,0,0,4.231369,3.687775,0,0,2.9828134,0,0,0,2.8578968,2.1690562
1018,0,3.7386823,1.2404826,0,0,0,9.670881,15.856721,0,0,3.2757027,0,0,9.981881,1.0016029,0,0,0,9.0813055,1.724968,0,0,0,0,0.5882237,1.2857944,0,1.8971095,0,0,0,0.22384642,0,0,0,9.483696,1.651962,0,0,0,1.9428514,0,1.189245,0,2.8038752,0,0,1.717995
1019,4.4347825,0,0,0,2.540495,0,0,2.2942424,0,0,0,0,0,0,0,0,2.4500725,2.8093812,0,8.30358,0,0,0,0,0,0,3.3227353,0,2.8632734,3.762035,1.9959056,0,0,0.7468473,0,0,0,0.9356888,0,0,0,0,0,0,1.9935634,0.5611907,0,3.2583706
1020,0,3.5509994,0.21777698,0,0,0.6025038,4.5864906,14.411027,1.7840823,4.613004,0,0,0,4.8676815,0,1.6402116,0,1.5137714,0,0,5.336456,0,8.943631,0.93238723,0,0,0,0,0,0,0,0,9.29721,1.0109098,0.21816215,0,0.00478066,0,4.671371,0,0,0,0,1.1330899,0,2.7939472,0,0.7561649
1021,2.0570993,0,0,0.15021242,1.5046419,0,0,2.5287771,1.6336167,0,0,0,2.5516086,2.5129802,2.3696687,0,2.992533,3.82843,0,0.33209613,1.3965586,0,0,0,4.4108243,1.7861799,0.307268,0,1.7128173,11.681353,1.3595626,0.043228015,0,0.90325415,2.8032768,7.36599,0,0,6.317999,0,0.88303953,0,2.8475497,0.9015296,0.4359373,1.6869568,1.6536291,3.2316558
1022,0,2.6762185,0,4.701141,0,0,0,8.5442505,0,0,2.6654277,0,0,5.4928045,0,0,0,2.1276085,14.337447,7.703353,3.538105,0,7.461427,0,0,0,0.97584116,1.7121512,0,0,10.0165825,0.95104706,0,0,1.4249059,0,0,0.2749516,0,0,0,0,0,0,1.7124498,0,0,1.5289783
1023,3.0645995,0,0,0,0,4.9981966,0,1.13484,0,0,0,0,0,0,0,1.5450855,0,5.209187,10.152997,0,0,2.2244475,0.46731347,3.3126369,0.114528626,0,0,0,3.773538,0,0.23389685,0,6.88218,0.22072123,1.1692406,0,0,0,0,2.0664556,0,1.766091,0,0,0,1.3467741,0,1.590416
1024,0,0,1.2813121,0,0.30132982,5.1565623,6.8415527,3.9401681,0,4.318629,0,1.970598,0,0,0,0,0,0,0,2.6722498,0,1.7064289,10.522985,0,0.81495154,0,0,0,0,1.7288122,3.3974183,2.694714,1.7998855,0,0,0,0,5.7137647,4.002899,0,0.025895461,0.3509321,0,1.1468772,0.03702828,0.26143375,0.21337995,0
1025,0,2.6642377,2.3986404,0.6734413,0.2147177,2.0422947,0,3.443587,1.0648844,0,11.284403,0,0,3.1941826,1.3444217,0,0,0,0,7.5282826,13.581408,0,11.445037,0.90372825,0,2.2866673,0.25430572,0.74158895,0,1.8111019,0.4809064,0,0,0.6586801,2.1475925,0,0.20947804,0.112082705,0,0,3.0409584,0,3.1321342,0,0,2.6514416,6.6571693,0
1026,0,0,1.4441096,0,4.9265213,0,0.010666714,3.3684819,0,0.4783586,7.923697,0,2.4827642,0,0.14443307,0,0.9200842,0,6.0435243,0,1.4037195,0,3.2864149,0.4760167,0.012448689,0.71294844,1.7484443,0,0,0,0,0,0,0,0.896019,0,0,1.5902303,0,0,1.4286093,3.8773723,1.0782343,0,0,2.1547174,0,3.1276
1027,0,0,0.1940029,0,0,0,0,0,0.06796004,0,6.5364985,0,3.018638,6.4716344,0,2.0274875,1.590201,0,0,0,13.467217,2.270153,3.0457008,5.601151,3.6220124,0,0,0,0.40504894,0,0,0.2568114,3.6141875,0,0,8.634231,1.814669,0.30037132,0,0,0.786679,0.20162573,0,0,6.1565123,0.07957115,2.7541752,0
1028,0,0.8198105,2.771528,2.5674915,0,0.97985804,0,2.5523674,0,2.5777018,13.220908,0,0,0,0,2.4968011,3.2653508,5.025048,12.7225685,3.4122639,0,0,25.259571,0,0,2.3711522,0,0,6.6053457,0,0,0,0,1.4764903,0.76550186,0,0.9116272,0,0,0.8145395,0.6077874,0,0,7.2131143,0,0,0,0
1029,0,0,0.2486159,0,0.6947553,0,7.9954405,6.3239374,2.140215,0,2.2468872,2.8792567,0,0,3.2678156,0,0,5.199733,1.1223372,0,0,0,0,2.164678,0.46919528,0,0,0,0,0,2.694087,0,0,2.718056,0,0,0,2.8593447,0,1.3282822,0,1.4499476,3.1148124,0,0,0.25406158,3.7713814,0.8786061
1030,1.6351156,2.4283564,0,0.2770753,0,0,0,0,0,1.5966961,0,0,0,0,2.3607962,3.113047,0,2.2114654,0,0,0,0.64770603,2.344402,0,0,0,0,1.0272356,0,0,8.074858,0,0,0,0,0,0.70182204,0,4.009864,0,0,0,0,0,0,0,0,0
1031,0.3089617,0,0,0,1.8155801,0,0,0,0,0,0,0,3.1223502,0,0,0,0,0,0,0,0,0,0,0,0.23290661,0,0,0.7640778,1.3060343,0,0,1.0638698,4.690065,0,0,0,0,0,0,0,0,2.5863633,0,0,0,0,0,0
1032,0,9.215065,0,1.4976279,3.3941598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036036,0,0.6801628,3.4993892,0,0,0.6333776,0,0.7097837,0.11368516,0.4139948,2.0431058,0,0,0,0,0,0,2.7682693,4.9010453,4.340195
1033,0,0,0,0.10119742,0,0,10.939945,0,0,1.2342825,0,4.690931,0,0,0,6.20804,2.416749,0,0,0,12.627135,12.033833,0,0,4.86354,0,0,0,2.4730039,0,0.82720125,0,12.543486,0,1.60525,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,2.4734557,0,0,0,0,0,0,2.853579,0,6.7301564,0,0,0,5.3112626,0.007823508,2.9718297,0,0,0,0.9253916,5.451689,7.304949,0,2.2658257,0,0,0,0,0,7.1908603,0,0,0.6010874,0,0,0.117406204,0,4.0061755,1.7140572,0,0,0,0,21.169634,0,0,0
1035,2.065713,2.5865052,0,3.694938,1.8473204,3.505537,3.8462105,0,0.22577548,0,0,2.1161573,3.0034432,0,0,3.7137406,0,0,0,0,18.308495,0,0,0,0.15600953,1.2954679,0,1.6217281,4.6912174,12.666885,0,0,0,0,1.3276602,4.68388,0,0.64066756,5.812431,2.8960962,0,3.7273977,1.5862263,0,0,0,0.13315637,0
1036,0,0,0.45437214,0,3.0358474,0,0,10.299821,3.3491704,1.5421788,0,2.4391522,0,0,2.1060581,0,0,0,0,0,0,4.218973,0,0,0,0,0,0,0,0,0.2062876,1.5639973,1.7619926,4.1872077,0,0,2.3055193,0,0,0,0,0,0.48233336,4.017102,0,0.08863349,0.036972865,1.3290602
1037,0,0,0.7599602,0,0,1.1156422,0,11.224458,0,0.35630825,0,15.756795,3.8750143,0.024938462,0,0,0,9.300015,0,7.1452384,0,0,11.46053,0,0,1.3469417,0,1.449105,0,0,0,2.9156973,7.161699,0,0,0,2.1659956,0.55262357,0,3.4523427,1.2341796,0,0,0,0,0,0,3.4198947
1038,0,0,4.0259604,0,0.39502773,0,4.1027308,3.0318704,0.49201393,0,12.167132,0,0,9.311541,0,0,0,2.3874903,4.6182756,0,0,4.7836776,5.0970917,0,0,2.7318308,0,0,0.40201235,0,0,0,7.6316967,0,0,0,0,3.8373134,2.3867507,4.363237,0.40653095,0,0,0,0,1.4274381,0,0
1039,3.2822194,0,0.9896103,2.664465,0,0.13378423,1.4227978,0,2.2063823,0,12.010408,0,0,0,0,0,0.9083425,0.056545492,1.1641793,0,0,9.3327,0,3.0904822,6.1417503,0.0838053,0,0,4.26246,0,0,3.285206,0,0,1.0281314,7.1695933,0,0,4.820251,0,0,0,0,4.975466,0,0,0,3.1724472
1040,1.857924,0,0,0,0,0,0,0,0,0,0,0,0,7.751684,0,1.5200825,2.5667195,0,0,0,16.965471,3.8068335,0,4.69476,3.3915572,0,0,0,1.9472324,3.2992957,0,2.723483,1.6408484,0,0.07108686,3.3347328,0,0,4.0622087,0,1.0922915,0,3.2366674,5.0055485,0,4.153206,1.2946274,0
1041,4.7640004,5.179826,0,0,2.8833606,0.035165943,1.0682062,0,0,0,0,0,0,0,0,1.9690928,0,2.7660837,4.433517,3.3967745,0,6.62479,0,0,0,0,3.1345658,1.489522,0,9.625644,2.0751467,0,0,3.325008,0,0,0,0,0,0,0,1.1626551,0,0,0,0,1.5213307,1.2338299
1042,3.3199859,0,0,3.088249,0,3.7002833,4.5232534,10.49051,0,0,0,0,0,0,2.4260929,3.164697,0,0,6.4231567,2.432059,0,1.0232694,0,0,1.1242191,0,1.0785279,0,2.2059085,7.1587873,0,0,4.439155,0,0.32918155,0,2.456531,0,0,6.616878,1.7515395,0,0.51994437,0,1.9787709,0,0,2.4787393
1043,0,0,0,0,1.592487,0,0,10.639843,0,0,0,0,0,0,1.1609938,0,0,0.13191628,0,1.7876049,3.345225,0,0,0,0.3845391,0,2.304309,1.3063369,0,0,1.0109147,0,0,0,1.254924,0,0,0,0,0,0.34957248,1.7571001,1.8866513,0,0,0.7043561,0,0
1044,0,3.853869,0,0,4.244429,1.3696247,0,0,0,0.68122625,0,3.0620692,1.5505663,7.432326,2.1232083,0,0.53992593,3.8570156,0,0,0,1.1094543,0,0.68502,0,0,0,1.2712454,0,0,0.23140317,0,2.8367155,0.80771136,0,5.4733453,0,12.997993,2.5452752,0.8534959,2.1505892,0,0,7.2474465,1.1606523,0.8320007,5.631856,0
1045,0,6.090005,0,0,0,2.573033,0,0,0.21847369,1.914784,0,3.8354883,1.0595229,0.30153778,1.8212649,0,1.1654212,0,1.2091979,10.612388,0,3.362025,0,0,0,0,0.41498905,0,1.4341447,0.89021146,0,1.0001765,0,0,0.9149107,0,0.83911,2.4361203,0,0.1856478,0,1.265604,1.5687145,0,0,2.4347467,0,0
1046,2.0599585,0,2.656687,0,0.49295998,0,1.7449958,16.664465,0,0,0,6.8698635,0,1.9070499,0,0,0,0.3682974,0,0,0,1.702864,0,0,0,0,3.298903,0,2.5322578,0,0,0,0,0,2.5986745,2.3229063,1.3163377,0,0,0,1.1924615,1.7870065,0,2.552055,0,0.76479137,10.355402,3.9875875
1047,0,0.91776615,0,0,0,0,6.094319,0,0.39252838,0,2.5042317,0,0,0,0,0,0,0,12.406882,0,0,0.6600822,5.2366066,3.1493735,3.1969004,1.9484814,1.620954,0,0,8.982853,0,0,0,0.957937,0,0,0.002711036,0,2.7678196,0,0,0,0,0,0,0,0,0
1048,1.3205647,0,2.3109639,0.12154329,1.5408345,0,2.9345994,9.301035,2.7663374,2.8081417,2.327,0.51990455,0,0.44612053,0,3.8743985,0.124966934,0,0,0,9.789449,0,12.913168,0,0,0,0,0.77337563,0.02501444,1.4735287,0,0,0,2.6441164,0,0,0,0.5983092,4.481651,0,0,0,1.082699,0,6.3812127,0,0,0
1049,0,0,0,1.3773636,0,0,0,0,0,0.92772615,0,0,0,1.0502113,0,2.9221961,1.4175647,0,0.32436338,0,12.1680565,4.6106505,0,2.3039627,7.198612,0,0,0,0.3660315,0,0,0,0.9688774,1.3508612,0,0,0,1.4583352,0,0,2.213684,2.4369648,0,0,11.397053,0,5.9310246,0
1050,0,0,1.4982644,0,0,0,0,0,0,2.1566746,0,0,0,22.723057,0,1.1934988,0,0,0,0.5658833,1.0254054,0,0,0,0,7.720652,0,0,0,1.5978118,0.0465571,0,0,2.3033059,0.25660124,1.3678702,0.8291282,1.024082,0,0,0,1.2915704,0,0,0,0,0.7002198,0
1051,0,0,0,0,0,0.970757,0,0.642457,0,3.365846,0,12.029085,0.3862541,0,0.6352623,0,1.4546771,0,11.579516,0.36087742,0,0,0,0,0.80892366,0,0,3.444522,0,4.463752,0,1.0261627,0,0,2.1994848,3.9286094,4.0349584,0,0,6.068437,0.5360674,0,0,2.4202714,0,0,0.73898107,2.611791
1052,0,4.815546,0,0,0,0,1.8696444,12.302274,0,1.7819422,0,2.8611293,1.2854307,0,5.4388595,0.6716281,0,12.434658,0,1.4197431,0,0,0,0,0,5.0069427,3.2361808,1.8041724,1.2629724,0,0,0,3.4671786,3.004835,0,0,2.9307349,0,0,0,1.7360843,0,1.0677147,0.5814225,0.7215473,0,0,0
