x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037
1019,0,0,0,0,13.642162,0,0,2.146112,0,0.5295494,0,0,0,0,0,0,0,0.7000761,0,3.161499,1.8360053,2.7637086,0.8370104,0,0,0,0,0,0,0,0,0.8864262,0,2.4719064,0,0,0,0
1020,0,0,0,0,0,0,5.3718343,0,0,0,0.013876126,0,3.4449718,0,2.274889,2.6594088,1.119153,2.455766,0,0,0,0,0,0,0.95559245,10.967281,0,0,0.016897142,0,2.7952847,0,1.1762397,0,0,8.2311125,0,0
1021,0,0,1.8303585,0,1.7992035,0.13001746,0,0,0,1.1056051,0.26292688,1.0447046,0,0,0,0,0,9.01778,0,0,0,9.482767,0,11.9474125,0,0,5.272351,0,0,0,0,0.21341863,4.0791492,0,3.0947673,0,0,0
1022,3.1609995,0,0,0,15.399533,0,0,0,0,0,6.7088876,1.0933449,0,0,0.20471315,0.6064843,0,0,4.510979,0,1.6534646,0,0,0,3.5956302,0,5.6486974,0,0,1.1352373,2.7027335,1.8914082,0,0,0.3339538,7.020105,14.670126,0
1023,0,0,2.8887398,0,3.3112252,0,3.061346,0,0,0,2.338493,0,0,0,1.1750165,3.3869655,0,0,2.885086,0.6273144,0,3.2863605,0,0,2.3884518,4.5692916,2.0759382,0,0,0.5683435,0,0.786145,0,0,0,0.037620932,0,0
1024,0,0,0.87448853,0,0,0,0,0,2.9005003,0,0,0,0,0,2.8700662,0,0,0,1.1105986,0.046293408,5.9542594,0,5.414668,0,0,0.44296718,0,0,0,2.0621018,0,0,0.98256063,0,0,0,0,2.3886976
1025,0,0,0,9.394223,6.982953,0,0,0,0,0,0,2.064711,0.7007705,5.426974,0,0.65709126,0,4.4549813,2.0657794,1.7519152,0,0,0,7.808644,0,0.85011476,0,0.5460024,0,0,1.7437615,0,0,0,1.2748532,0,0,8.257745
1026,0,6.604988,25.791664,0,4.4787345,0,8.2540655,0,7.647718,0,0,0.007224993,0,1.0213757,0.21219489,0,2.42043,4.18542,0,0,0.09689541,0,0,13.971113,2.6474047,9.117141,0,0,0,0,1.132309,0,0.19554147,2.0862348,0,0,0,0.2987581
1027,1.554653,0,5.321971,0,10.326955,0,3.6739695,0,0,0,0,0,1.3284658,1.3640326,0.118407086,0.7096963,1.7619488,0,0,1.2872477,0,0,0,0,0,0,2.6550934,5.001804,2.2350338,0.20929824,5.8929377,0,0,0.5261635,0,0,4.7166643,0
1028,0,0,0,5.274079,3.0257783,0,0.5642904,0,0,0,0,0,1.4618698,3.1169775,0,1.6695492,0,0,8.120045,0,0,0,0.21801855,4.3337355,0,0,0,0,2.9653733,1.757719,0,0,0,0,0,2.4666092,0,1.4892029
1029,0.3523441,2.7944121,1.776878,0,0,0,0,0.8456571,0,0,0,1.3638324,0,0,0.7545952,0,0,0,3.9991179,0,0.3896031,0,0.010840247,1.7308939,0,1.0247327,0,1.2680988,0,3.117779,0,0,0,0,2.3487573,0.39422756,0,0
1030,2.4640155,1.7569486,0,0,0.24400166,0,0,0,0,0.36881587,0,0.2611766,0.48352683,0,0,0.7849111,2.1642098,0,4.108228,0,0,0,3.6720924,4.6175017,3.8637314,0,4.913938,0,0,0,0,0,0.68384045,1.4988118,1.36621,0,1.950967,0.52282363
1031,0,0,0,5.96352,0,1.4418675,0.10099897,0,0,0,0,4.5600753,0,0,0,6.6574583,0,0,1.3336635,0,0.34717786,6.470519,1.6146704,0,0.801357,2.1343112,0,0.5144544,8.301014,0.51188153,0,3.23385,0,0,0,4.527767,1.2070405,5.7971926
1032,0,4.0505695,1.3198136,0,0,3.5660677,0,5.1271954,0,0.022098504,0.38750386,0.7282511,0,0,0,7.261362,1.5344757,0,8.822908,0,0,0,0,7.2531934,0.7246998,0,0,0,0.45673597,0,0,0,0,1.0596635,0,4.6544337,11.292981,1.0688345
1033,0,0,0,0,1.3630983,0.7959437,0,5.2488008,0,1.2721703,0,0,3.609066,0,0.6432064,0,0,0,0,0,0,8.1721525,0,2.0396369,0,0,1.2769928,0,0,0,0,3.5687253,2.8543317,1.9965822,0,1.5629513,0,0
1034,0,0.79735404,0,0,0.25796273,0,1.4071046,0.11825377,0,0,0,1.609529,0,1.7095332,2.052465,2.1433036,0,0,7.236504,0.026139092,0.06295016,0,0,0,0,0.499151,0,0,4.1145954,0,0,0,0,0,0,0.021434065,0,0.7248991
1035,0,11.123185,2.0271077,0,0,0,0,0,11.6573305,0,0,0,0,0,2.701085,0,0,1.4606738,0,0,3.1206586,0,0,0,0,0,0,0,0,0,3.2798884,0,0,0,0,0,2.7867537,0
1036,0,0,0,0,2.1273403,0,0,0,1.5606679,0,0,0,0,0,0.39290482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0144877,0,0,0,0.48441303,0
1037,1.7248743,0,0,0,0,0.4358037,0,4.73452,0,0,0,0.6566705,3.557308,0,2.8128295,0,1.2455014,0,10.121152,0.9760672,0,0,0,0,0,0,0.003572722,0,2.8965847,0,0,0,0,0.28124705,0,0,0,10.877652
1038,1.3708032,0,1.3058035,4.905376,0,7.4928856,2.1142087,5.1042223,5.860032,1.3133818,1.5743387,1.0707638,0,0,0,6.0716906,2.9580853,4.6543465,3.1324298,7.3618555,0,5.9125476,0.6618217,0,3.8334584,6.123525,2.808819,0,0,0,2.4670022,1.2969255,0,0.789394,0,3.0137866,0,0
1039,0,0,1.0280795,3.624341,0,0.004041087,0,11.992934,6.2213736,2.4563906,1.0801048,2.869353,3.4565997,0,0,0,0.109478235,2.0114799,0,5.1782303,3.7295504,2.0693672,0.6781295,7.762531,0,0,0,0,1.0382278,10.18438,0,0,0.24575226,4.136704,0,0,0,0
1040,0.45876676,0,3.451991,0,0,4.489575,0,0,1.575311,3.2531161,4.19478,0,0,0.76901484,0,0,1.5484569,0,0,17.637897,2.420015,0,3.268669,0,3.8753648,9.13742,0,0,0,26.90052,0,3.6690795,1.7047778,0.65706944,0,0.91549236,0,10.230475
1041,2.8286996,0,0,0,0,5.326419,0,2.4694192,0,7.2968917,12.696738,0,0,0,1.0008906,1.8364971,0,0.2164493,0,14.152544,2.201075,11.960074,0,5.762237,0,0,0,0,1.8789614,16.720522,0,0,0,0,0.9018124,2.2392037,0,0
1042,0,0,19.91479,0,3.2327754,0.9683974,2.1591837,0.594891,5.59526,6.7553477,9.210969,0.612043,0,6.6475177,0,10.1153,1.8845098,0,4.183534,4.2313585,0,4.241736,0,8.446904,1.987294,0,4.480907,0,0,10.736611,0.5602924,0,1.6459329,0.67297786,1.6711124,0,0,0
1043,2.3834033,0,0,4.059363,0,4.2843366,0,1.4311283,0,18.53829,10.808442,0,0.3314093,0.31965068,1.2527454,0,0,1.9520831,0,14.80817,0,0,0,0,0,0,0,0,2.5007982,9.804224,0,1.6096548,0,0,2.4217765,0,19.391115,8.544765
1044,0,0,0,0,12.035859,0,0,0,0.001822351,6.472582,7.128771,0,0,0,0,0,0,1.8972796,0,6.762232,0,0,1.9050467,0,0,0,0,4.9825478,0.67266476,0.56971145,0.13930628,0,0,3.3961058,0.8637708,0,1.1584632,4.61137
1045,1.9450898,5.169688,0,0,0,0.7021753,0.14271045,3.8688433,0,5.5915265,6.965778,1.7997087,3.484687,0.9834805,0,2.796804,0,8.051981,0,4.3912787,0,0,0,0,0,0,0,0,0,11.856892,0,0,0,0,0.85157526,4.6500483,0,3.8374572
1046,0,0,37.860416,0.37388045,7.8735394,1.8723676,0,0.23848237,0,10.22849,11.516703,0,1.1438932,0,1.5480981,3.5201998,0,0,1.0240386,4.842435,3.101522,13.1837015,0,4.280028,0.64489377,11.970959,5.7087913,0.4464595,0,2.5293963,7.162714,0,3.5549386,0,0,0,0,4.4699097
1047,0,0,0,0,0,6.96406,0,0,0,7.7847495,18.509884,1.8622372,0.92273265,0,2.4665525,0,0,0,0,27.213829,0.027168522,0,0,0,0,0.12907526,2.7150793,2.4361732,0,29.325409,0,0,1.0930284,0,3.551679,0,29.792366,4.489624
1048,0,0,2.239861,10.725949,0,10.162863,7.1338487,0,0,2.532246,10.169053,3.9557035,0.34253404,2.9507782,0,2.0615058,0,5.8855295,0,12.167182,0,3.2352667,0.84783596,0,0,2.4319966,3.6613674,5.152157,1.1997473,12.745899,0,4.210324,1.8596286,0.49620506,0,0,0,0
1049,0,0,4.2189083,0,0,6.031371,0,2.4516184,0,4.7112937,0,0,3.2373126,0,0,0,0,7.6844153,0,5.623561,1.9101725,0,0,5.281857,0,0,0,3.4430661,3.5042262,23.743916,0,6.238709,0.49397472,2.76304,0.5053067,2.2449453,0,14.264611
1050,4.5018687,0,42.252224,4.3421993,0,4.5567784,0,0,0,11.983698,15.607044,0.39453417,0.9433346,0,0,5.139239,0,0,7.223476,0,0,1.619134,5.687402,8.887992,6.562533,0,0,8.560274,2.4341905,14.211718,0,6.137,0,0,0,1.2205902,13.968148,10.634681
1051,0,7.6698713,6.2694597,22.226784,4.300375,20.507826,4.109618,0,0,7.406886,16.86095,0,1.3552821,3.4211762,0.8713447,0,0.13236189,0,0,17.193018,0.29212195,0,11.158169,5.564078,2.976829,0,0,12.66976,0,0,3.318062,11.6263895,0.25579947,0,2.1147807,4.0770845,17.19568,14.584016
1052,6.9326386,2.707611,3.8281965,2.9171913,34.974186,4.1899614,0,0.8585939,5.884622,1.1905462,3.4762795,0,0,2.4877515,0,0,0,0,0,5.898368,2.7221541,3.1505752,6.1279063,0,1.8372457,0,10.098955,9.129493,0,9.667468,4.2770114,6.2066746,3.3008966,0,0,0,1.9471903,7.9371705
1053,0,0,0,0,9.048051,0,2.9409063,0,0.67104906,2.9011595,1.9822018,4.962556,5.871978,1.4306736,0,1.301046,1.8387537,0,0,0,0,0.90337497,0,0,2.760484,0,0.06598346,18.101355,0,7.3119683,13.674422,5.807201,7.3350425,0,0,0,13.839092,10.816416
1054,0,0,4.6327844,15.179432,0,5.0751286,2.1542768,0,0,2.434305,1.5338818,3.6721234,0,0,0,0,0,0,0,1.7545995,4.2847176,16.813608,0,0,4.5361433,0,1.2914746,5.7843018,0,3.2286582,8.02818,0,0,0,0,0,0,0
1055,0.58815193,0,0,0,0,0.9369562,0,0,0,0,4.9448943,0,0,0.48476356,0,0,5.089149,5.824965,0,0,0,7.3015637,0,0,0,0,0,7.1409483,0,2.1599364,10.0345955,0,2.043935,0.6694976,0,0,6.886012,0
1056,0,2.319326,0,0.702652,3.8673518,0,0,0,0,0,0,0,0,0,0,0,1.9617594,1.0242698,0,0.2447776,1.5298715,0,0,0.5813465,0,0,0.94666916,1.7068578,2.3748398,0,0,0,4.236503,0.4445437,0,0,0,0
1057,0,0,0,19.378807,0,0,0,1.1127459,0,0,1.6328096,0,0,0.62444216,0,0,0,0,9.628823,0,0,0,1.7876858,10.0962515,0,0,2.4676716,0,2.078968,0,0,1.6713969,0.9848398,1.7911048,0,0,0,3.398349
1058,0,0,0,0,0,2.022547,0,0,3.321515,0,1.8765796,0,0,0.5878213,0,0.2953675,2.0748017,3.9261324,0,0,1.454035,2.7200725,3.2924192,7.6876173,3.7603624,1.4294587,8.090096,1.7685246,0,0,0,0,0,0,0.021599563,0,2.666291,0
1059,0,0,2.7191696,0,0.16350785,0,0,0.6118442,0,0,0,1.6029214,0,0.3514475,1.8141162,0,0.9009035,3.731296,0,0,1.931968,0,0,0,0,0.6260605,6.1021695,3.0214713,0.2091453,0,0,0,2.586781,2.0935354,0,1.3277249,26.195475,1.8245275
1060,0,8.088018,0,0,0.22706132,0,6.401446,2.9406781,4.746668,0,3.2531621,0.6793413,0,0.8017306,0.40157312,0,0.18730016,0,1.8883151,0,1.2218345,6.9106603,0,0,0.4095357,4.7842793,1.4689497,0,0,0,0,0,0,0.552799,2.100809,0,0,0
1061,0,0,0,0,4.89852,0,0,1.364037,0,0,1.6296735,0,0,0.27632457,0.38441375,0,6.5085874,2.4600108,0.06372654,0,0,9.78416,0,0,1.063243,6.0526,0,0.629763,0,0,0,0,0,1.629776,0,1.1179107,1.8737395,0
1062,0,0,11.12171,7.5110555,0,3.3905883,0,0,2.2565696,0.22130884,0,0,0.7280584,0,0,0,2.1985602,0,0.38213524,0,0,0,0,5.5623965,0.22359438,0,3.9498522,0,0.006157387,0,1.3294913,0,2.1844869,0,0,0,0,0
1063,0,12.469716,0,0,0,0,5.8772926,3.8509548,3.9726188,2.64873,0.8752947,0.09701142,0,0,2.2681632,0,0,0,0,0.0935527,2.5985646,0,0,8.9606905,0.2814721,0,3.533721,0.19694899,0,0,0,0.7883974,1.6195883,1.0420008,0,0,0,0
1064,0,0,0,0,0,0,0,1.4760406,0,0,0,0.09996175,0,0,0.023204295,0,0,6.247015,0,0,0,0,1.0854737,0,0,3.1680286,0,0,0,0,0.6285116,0,0,0,0,0,0,2.4667885
1065,0.9973315,0,0,5.935377,0,0.64085585,0.9778748,4.3369637,0,0,1.0055739,2.695224,0,1.3032753,0,5.7491117,0,0,1.0664604,1.094337,0,1.3212951,2.5418859,0,5.1902375,4.9783983,0,0,0,0,0,0,0,2.9747329,1.5541221,0,0,0
1066,1.3022585,0,0,13.212896,0,0,0,3.5911005,0,1.0389827,2.482462,0.5755762,0,0,1.228284,2.833512,0,0.8073546,2.8433921,0.65175277,0,0,1.0611753,0,0.28845504,0,0,0,0.09442971,0,0,0,3.4031765,0,2.834338,0,13.664772,0
1067,0,8.557661,0,10.635024,18.641033,0,3.0917492,1.0057144,0,0,0.38556933,0.23787889,1.5028251,0.41767502,0,0,0,0.07788905,0.6090328,0.56647277,2.84592,0,0,2.9766002,0,11.914561,0,0,2.6164243,0,0,2.456913,0,1.5248964,0,4.191395,15.332033,4.8132405
1068,0,0.77229327,0,0,1.4608648,0.7306092,3.9814544,0,6.5212183,0,0,0,0,0,0,0,0.47265238,0,0,0,0,3.4310055,0,0,0,2.470608,0.6883975,0.6156043,0,0,0,0,2.4660041,6.2121806,0,0.28742167,0,0.9944173
1069,1.1584835,5.3452706,0,0,0,0,1.4567851,6.672037,0,0,0,0.83695674,0,1.7765774,1.752961,0,0,0,0,0,0.8871158,5.9080415,0.7967688,3.016475,0,0,0,0,0,0,0,0,0,3.2858906,0,1.1108739,2.7910635,0
1070,0,4.73565,0,6.049919,0,0.003811772,2.1085002,3.8759463,3.6835828,0,0,0,0,1.0455537,0,0.003804743,0,0,0,0,1.4262924,1.2408884,0,0,1.3807391,0,2.4360623,0.8287786,0,1.6668116,0,0,1.4640374,1.7666931,1.6028649,1.6099161,8.08452,0
1071,0,0.7716191,0,8.397158,0,0,0,0,0,0,2.5568395,0,0.57736725,0.91876286,2.8352282,0.6314353,3.5543664,4.117176,0,0.82712823,0.36722517,5.772863,0,0,0,1.8747301,5.2239037,0.7350055,0.21703728,0,1.0104717,0,0,0.692964,0.059897978,0,8.520305,0
1072,0.7131346,0,0,0,0,0.41155708,0,2.8981106,0,0.93626434,1.1911985,1.9238178,0,0.8370331,0,0,0.5909262,10.60061,0,0,4.489268,0.22209418,0,0,0,0,0,2.271668,0,0,0,0.6802413,0,0,0,0,0,0
1073,0.65711427,5.2357206,2.2764208,5.746081,7.579884,0,0,0,5.161091,0,0,0,0.8810557,0,0,0,1.2432379,0,0,0.33803254,0,0,0,0,0.85908115,0,0,0,0,0,0,1.6655279,0,0.80734885,1.5336558,3.792214,0,0.3838605
1074,0,10.483243,8.749177,0,0,0,3.873029,3.904802,0,0,0,0,0.26517844,0,0,0.79771024,0,0.3236139,0,0,0,0,0.32921913,0,3.1578364,0.4713993,0,0.21649888,1.847408,0,2.0100055,1.5308896,1.1631967,0,0,6.7078147,0.9399799,3.2007856
1075,0,0,0,0,0,0,0,7.004657,0,0,0,0,2.1774035,4.976507,4.1256623,0.07799433,3.431645,3.530751,0,0,0,0,1.2457722,8.304305,1.5159675,3.306424,9.18991,1.7818482,0.52764225,0,0,0,0,0.85170585,0,0,13.178818,0
1076,1.4896911,4.3707633,0,2.341139,0,0,0,0,0,0,0,0,0,0,1.534531,0,3.2085273,0.79271275,0,0,4.877983,0.06498944,0.32136077,7.9442167,0.37371305,7.095509,0,0,0,0,0,0,0,0.5700996,0,0,0,0
1077,0.78509045,0,0,3.959271,2.3627985,0,3.5526261,0,1.047761,1.8813654,6.6766896,0,0,0,0,2.2084873,0.23730819,2.6960766,0,0,0,0,1.1603943,9.392055,0,0,0.01150016,1.0303559,0,0.6395375,0,0,5.89753,1.1440171,0,0,0,0
1078,0.14149237,0,0,2.4647598,2.4966705,0,0,8.231254,4.7788014,0,0,0,0,3.633599,1.594488,0,3.351041,2.2906961,0,0,0,0,0.6638753,0,3.349939,4.0149374,0,0,0,0,1.8239267,0,0,2.5328357,1.9225165,1.730409,7.936663,0
1079,0,13.380916,0,0,0,0,0,4.6303267,3.0386195,0.28741813,0.15506035,0.42718223,1.218072,1.3138531,0,0,1.1940053,5.620359,0,2.6993785,0,1.2150753,0,0,1.181944,0,0,0,0,0,0,0.21347882,2.2969725,0,0,0,0,0
1080,1.4975879,0.8447258,0,11.176342,2.2294264,0,0,1.2076874,0,0,0,0,0,0,1.3692822,0,2.3777459,0,0,0,1.8095566,0,0,0,0.6833753,0,0,0,0,1.7441758,1.7043077,0,2.2131188,3.6552067,0,0,7.6570697,0
1081,0,0.756862,0,0,0,2.2675037,0,0,1.7903029,0,0,0,0,0,2.4004028,0,0.41862592,0,0,2.6164517,0.03105555,0,3.2497559,0,0,4.286363,5.6495824,0,0,0,0.84203243,0,2.820876,0.79327464,2.465025,0,0,0
1082,0.43374673,11.704239,0,0.93277615,2.7253609,0,0,0,2.4256947,1.1335654,2.3061137,2.0151956,0.24647,0,0,0,2.5326169,0.018712848,0,0,0,0,0,0,0,0,0,4.144419,0,0,1.643484,0.89421844,1.0725402,2.462028,0,0,0,0
1083,0.5314388,0,0,10.176454,0,0,0,0,1.1634343,0,0,0.6910015,1.7045332,0,0,3.478167,0.7874812,0,0.20989588,1.8863567,0.3959702,3.8964248,0.8426313,0,6.93563,0,5.739874,1.6822556,0,0,0.026375912,0.63902295,0.9344229,0.299587,0,0,7.121585,0
1084,1.3493122,0,1.6484307,9.506369,6.420279,1.4549391,0,0,0,0,0.10183546,0,0,0,0,0,0,0,2.0985,0,0,0,0.5908749,2.3671427,0,0,3.5418763,0,4.7530026,5.066233,0,2.186211,0,0,1.2272812,0,0,7.6015177
1085,0,0,10.242648,0,8.997411,0,0,0,0,0.3073875,0,0,0,0,0,6.8682723,0,0,8.964589,0,0,0,0,4.412315,0,0,0,0,1.2988206,0,0,0,0,0,0,2.184701,0,0
1086,0,0,2.9261644,0,0,0,0,0,0,0,0,2.074683,0.63897127,0,0,0,0,0,12.182243,0,0,0,0,0,0,0.96805525,0,0,1.9884981,0,0,0,0,0,1.2777337,0,0,0
1087,0,0,4.682761,0,0,1.0201916,0,0,0,0,0,0,0,0,0,0,0,0,1.9797013,0.5417196,0,0,0,0,0,0,0,0,0,0,0,0.9370544,0,0,0,0,0,0
1088,0,0,16.908432,0,0,0,0,0,0,0,0,0.45696387,0.6600542,0,0,6.1234813,2.7387404,0,0,0,0,2.535133,0,0,0,0,0,0,2.2562652,0,0,0,0,0,0,0,0,0
1089,0.66341925,0,6.135406,0,0,0,3.160165,0,0,0,0,0,0,0,0,0.37757176,0,0,18.420912,0,0,0.39364082,0,0,0,1.1710794,0,0,3.3760557,0,0,0,0,0.6384806,0,0,0,0
1090,0.18524896,0,8.221939,0,0,0,0,0,1.1483016,4.128854,0,0,0,0,0,0,0,0,8.582467,0,0,5.5773864,1.0524986,11.884306,0,0,0,0,0.96568674,0,0,0,0,0,0.4248659,0,0,0
1091,3.391409,5.9954133,7.7048464,0,1.2224629,0,0,0,0,0,0,0,0.6593238,0,1.3660355,0.40026826,5.2058163,0.6845398,7.5771775,0.7038402,0,15.241671,1.3102505,0,0,2.969459,0,0,0,0,0,0,0,0,0,0,0,3.225639
1092,2.108081,0,12.789004,0.24677156,0.11475325,0,5.660156,0,0,0,0,0,0,0,0,0,0,0,2.3395164,0,0,0,0.4077859,0,0,0,0,0,3.9065135,0.1557401,0.9346082,0,0,0.75345474,0,3.9520497,0,0
1093,0,0,0,0,0,0,0.20271194,0,0,0,0.0206318,0,0,0,0,0,0,0,11.070376,0,0,2.86805,0,0,0,0,0,0,0.645625,0,0,0,0,0,0,0,9.725576,1.7324815
1094,0,0,0,0,0,0,0,0,0,10.768927,0.2520921,0.59354556,0.5894365,0.19582617,0,0,3.2349713,0,0,0,3.3943183,0,0,7.452147,0,5.139382,0,0.68536776,5.1600304,0,0,0,0,0,0,0,0,8.109955
1095,6.7694006,0,0,8.11866,0,0.95861864,8.663951,3.6089604,0,14.127994,0,0,0.04758794,1.5039002,0,1.912669,0.23487338,0,13.384408,0,0,0,0,0,0,0,0,0,1.2896461,0.1515095,0,0,0,0,1.411232,0,0,0
1096,4.1434293,0,3.2499309,0,0,0,10.833197,0,0.13967228,1.2608589,2.9272857,0,1.1404877,0,0,5.5291796,0.75144637,0,10.4838505,0,0,0,0,4.668478,0,0,0,3.6766236,0,0,0,0,0,1.4568222,0,0,0,0
1097,5.9573417,0,0,15.12541,0,1.3837225,7.9813,0,0,0,0,0,0,0,0,0,0,0,6.3729987,0,0,0,0,0,0,0,1.6458472,2.6509106,0,0,0.11002772,1.2485825,0,0,0,0,0,0
1098,0.026336884,0,5.1055765,0,0,14.364127,14.447942,1.4710228,0,1.4272594,0,2.3111649,1.0262669,0,0.4623123,1.1763581,0,11.926172,6.586305,0,0,0,0.4981169,0,0,0,0,0,1.2743258,0,0,0,0,0.2296409,0,4.8116174,0,3.052652
1099,3.4816465,5.716329,10.260467,0,9.904053,3.159593,0,10.026511,0,3.6617858,0,1.8132128,1.5808086,0,0,0,0,0,9.289555,2.272093,0,0,0,0,0,0,0,0.23056917,6.97244,8.484854,0,1.2058312,0,0,0.5404467,0,0,1.6923476
1100,0,14.673712,6.2748637,0,0,6.368869,4.980874,0,5.131281,7.110599,0,0,0.95918894,5.967565,0,0.055263836,0,0,13.469666,1.2446473,0,8.433649,6.457191,0,0,4.626291,0,1.0086331,0,29.111128,2.3256538,4.143293,0,2.3287277,0,0,9.451967,6.5528684
1101,0,0,20.823097,10.046863,0,6.9028354,11.131608,0.47444314,0,8.419102,0,0,1.7749506,0,0,1.4070525,0,0,0,0,0,8.396342,0,0,5.6758957,0.3557143,1.6987778,5.3214636,3.0598638,10.220581,3.7707233,8.450473,0,0,0,0,2.2500231,1.6059426
1102,1.9828221,0,29.438852,0.1538626,0,10.180646,6.927139,0,7.2896132,7.1843863,0,8.340875,0.36472568,2.3802028,0,0,0,0,0,5.1923795,0,0,0,11.746925,1.1296828,3.3804688,0.3865398,6.1428385,3.0171473,22.352188,4.943807,13.781398,0.96242076,1.3456824,2.6042962,0,0,31.028809
1103,0.29847986,0,0,0,13.643059,15.365047,1.2889667,0,0,6.1166844,0,0,0,0,0,5.5033927,0,0,9.157209,0,0,0,0.11893802,0,0,0.06715583,0,6.063448,1.3064259,9.414947,0,0,0,0,2.6669312,0,0,0
1104,0,1.4348245,41.819588,0,0,0.5433287,3.121928,0,0,0,0,0.6013494,0.04099985,1.5070939,0,0,0,0,4.5088673,1.7936414,9.790884,0,0.002316313,0,3.9685519,0,0,7.3347874,7.763872,4.9363084,4.0268564,7.0798197,1.8320994,0.52476096,1.1993898,0,5.507165,29.328604
1105,6.614118,0,53.433628,0,0,13.876365,0,2.0106251,0,2.2871838,0,3.2556746,2.5504591,1.5752503,6.8558574,0,3.9040878,0,3.134339,0.35947493,32.680073,0,2.5802944,0,10.834904,0,0,8.423071,18.118277,8.05128,1.4605113,7.0855107,4.0857115,0,0,0,0,20.773375
1106,2.8883355,0,12.483662,10.661708,0,6.463516,16.187916,2.4698138,0,8.507891,0,0,0,1.0701755,0,0,0,0,6.6600094,2.8007784,4.5476093,0,4.236572,15.142546,8.98519,4.534626,2.2886071,5.5089545,15.692535,15.41785,3.7763877,12.108898,1.6052753,0,0,0,0,21.651146
1107,5.246155,0,29.745739,0,17.020477,9.845604,0,0,6.069298,4.8129706,0,0.63223046,0,2.3705332,0,11.68929,0.044788882,3.7858605,4.733661,1.623213,2.6863387,0,7.582175,21.577162,13.323625,0,6.8137293,9.959289,12.123028,19.783539,0.8311854,10.480968,0,0.31861863,0,4.2390413,0,14.949831
1108,1.3832508,0,0.5839142,0,0,2.6165795,10.947541,0,0,5.9228816,0.25753304,1.2640327,0,0,0,2.7782981,1.2818338,0,23.532635,5.1486626,0,0,0,6.6550255,2.7942362,0,0,10.948957,15.327868,17.203386,3.7864554,13.434562,1.9544709,1.2582337,1.1880493,6.168538,9.132858,28.740667
1109,0,0,38.410416,8.002781,0,13.590763,12.613414,1.6135447,0,8.962368,0,6.786674,0,10.5831375,0,0,0,4.1540966,0,4.478344,0,0.84724814,0,4.8775144,14.669331,4.558758,4.659531,6.5413957,13.03965,21.785515,0,15.524119,8.371051,1.136959,0.72354054,2.2235816,0,42.696953
1110,0,0,7.494128,18.145815,0,2.5282464,22.506397,0.149266,0,8.240575,5.554674,0,1.211384,0,1.723955,0,0.7427181,0,1.178256,8.708256,7.00044,9.589078,6.072233,11.915743,27.77964,0,22.145536,14.851071,3.6859782,16.846306,3.900303,9.84916,13.766103,2.8224788,0,7.80834,13.552038,32.683746
1111,2.8841476,11.340804,26.919651,0,0,6.820405,3.720541,0,2.9287584,4.5237236,7.0349803,0,0.6188555,2.4012685,0,0,0,0,0,6.1331105,0,18.27189,9.894664,2.2609637,40.36936,10.316105,19.506605,11.96634,3.3888042,5.5217595,2.030221,11.828364,9.269689,0,0,0.044839825,0,28.39259
1112,0,0,35.362267,14.9832735,0,3.7325537,8.693953,0,5.0482173,1.5459778,1.7368327,1.4640839,0,0,0,7.774824,5.0619483,0,6.6753426,0,0,0,0,2.4333246,4.5295515,0,2.159731,0,0,3.299583,6.016077,0,0,0,0,0.6315462,0,17.20254
1113,0,0,15.484732,0,0,2.2105038,9.1653805,2.2388752,0,0,0,0,0.9399744,0,0,0,0,0,15.961621,1.2218114,0,6.225177,6.507358,16.86736,14.632271,4.8745704,0,0,6.0056496,11.371767,0.73062485,5.7471337,0.24073917,0.7788008,0,0,0,6.4969435
1114,0,9.293162,1.1670862,7.8205924,0,0,20.376415,3.2417667,0,0,0,0.8069487,0,0.39131096,0,0,2.8024511,0.7832353,0.17035234,2.976434,4.412654,5.995978,0,9.155571,7.8887467,0,15.333756,1.4965277,0,14.497714,0,1.1974345,0,1.7076927,0,4.1047277,0,32.26168
1115,0,4.815859,0,8.568739,3.2640944,0.86271274,0,1.1024582,0,0.18738142,1.2346973,7.247956,0.061808784,1.1099906,0,0,0,0,0,13.281123,0.23055805,6.270883,2.0935383,2.2065508,9.812892,3.0714672,15.983931,11.760626,0,4.9333363,6.4335866,7.8583465,8.409515,1.2591126,0,2.1186428,0,45.848225
1116,0,0,0,0,0,0,4.917066,1.9494836,4.110617,0.9330153,0,0,1.7348356,0,1.9714867,0,1.5014882,3.3254209,0,6.5673957,0.52526766,6.6046515,5.9448357,0,10.892934,3.1795707,13.074359,5.159493,0,0.91114885,0,0.8575181,7.4829416,2.1353211,4.874658,4.500153,10.228779,15.181694
1117,0,0.77282757,0,0,0,0,5.2162995,0,0.9547761,1.2265968,0,0,2.4446921,0,0.059530567,0.67069143,0,5.046108,0,0,3.1587079,14.867166,0,17.972029,2.7847617,0,12.762619,2.539411,0,0,3.0838113,0,0,0,0,0,9.102834,24.879978
