x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033
1043,0,1.3843366,0,2.0638154,8.395252,0,1.3720037,8.213442,0,0,0,0,1.9653026,2.5939038,0,2.4939888,0,0.32974824,0,4.902572,0.48995164,0,0.21453659,2.325368,6.5031877,0,1.8668166,0,0.4682818,0,0,1.5749259,0,13.916347
1044,0,1.8491037,0,0,0,0,0,1.9906375,0,0,0.6430748,0.5168599,0.22803485,0,0,0,0,0,0.29484177,1.6764842,11.717419,8.946339,1.4068204,0,4.9662385,0.30972734,0.20276102,0,0,0,0,0,2.3869064,8.038783
1045,0,0,2.4818933,2.9526343,0,0.64788043,1.0558429,0,1.1183351,0,0,1.4172736,0,0,1.4231752,0,0,15.995185,0,0,0,0,0,3.1522572,0,0.32742476,0.6972417,1.6425358,0,0,0,2.2852938,0,2.2500668
1046,0,0,0,0,0,0.32451132,0,0.74617517,0.96199584,0,2.5646446,0,26.097372,0,2.7593796,0.5692943,4.4547954,0.028496116,4.4530396,0,1.5208795,0,2.5943904,0,0,0,0,0,3.5381665,2.0230215,0,0,0,0
1047,0,0,0,0,5.9544754,0,0,2.4420877,0,2.1318989,0,0,0,0,0,0.995421,0,0,0,0.6806478,6.745845,5.5825086,0,0,0,0,2.9838438,0,0.29986978,1.3592839,0.6951395,1.1910682,0,1.288633
1048,0,0,2.1471846,0,0,0.54949445,0.91576403,0.6111108,0,2.1183453,0,0,8.728983,2.2895415,0,0,0,0.89423317,0,0,8.62666,0,0,0,0.18176569,0,0,3.9769332,0,0,0.18522163,4.043527,3.3225453,0
1049,0,2.8794763,0.19800954,0,0.49695912,0,0,2.31705,0,0,1.4081389,0,0,1.9963987,0,0.2852677,3.2831342,0,0,0,10.10118,2.6593323,1.25823,0,0,0,0,0,6.5211987,0,0,2.1348395,0.21012472,0
1050,0.6435873,6.0500603,0,0,0,0,1.3507341,0,0.6655696,0.09018184,0,0,0,0,0,0,0,0.34162363,0,0,2.7371612,0,0,0,4.7860518,0,0.43632552,0,0,0.015612399,0,0,2.7238686,0
1051,1.0000328,0,0.5048852,4.057934,0,0,1.5391587,0,0,0,0,0,11.845667,0.17924614,1.672813,0,7.9896383,0,0,0,0,0,7.1866207,0,0,0,0.67761856,0,3.1102293,0,0,0,0,0
1052,0.82523406,0,0,0.1510941,0,1.8813711,0.24724726,6.3874907,0,0.30789918,1.2110701,0,0,0.039692815,0,0,0,5.6814833,1.4846995,0,17.441067,0,0,0,0,0,0,0,0,1.5724193,0,0.09640715,0,0
1053,2.2154558,0,0,0,3.1537359,0,0,2.4196775,0,0.41505224,0,0,0,0,0,0.053956203,7.6508026,5.443579,0,0,2.3717842,0,3.2801518,0,19.314817,0,0.96553135,0,0,0,0,0,0,0
1054,0,3.1014278,0,2.7150376,0,0,0,0,0,0,3.2240634,0,1.3328816,0,0,0,0,3.0837498,0,0,10.951791,0.19056912,0,0,0,0,3.7278502,0,0.23581979,0,0,0,3.1641555,0
1055,0,1.6252095,4.9551196,0,0,0,0,0,0,0,0,0,5.1426067,0,0,0,2.4190807,0,0,0,0,7.043473,0,0,8.168437,0,0,0,1.041975,0.07899379,0,0,6.8844547,0
1056,0,1.0303243,0,0,4.361822,0,1.8183968,4.866615,0,0,0,2.0088205,0,0,2.84435,0,0,0,0.3020271,0,7.0399756,0,0,0,5.8650093,0,0,0,0,0.15029138,0,0,0,0
1057,1.6244276,0,0,0,0,3.9802506,3.7380037,0,0,0,0,0,0,0,1.1699846,0,0,0,0,11.096917,0,0,0,2.3414042,0,0,0,0.2543647,0,0,6.467944,0,0,0
1058,0.20669422,0,8.347932,0,5.0408454,0,0,0,2.7903614,3.894684,0,0,0,1.1896943,6.2761526,0.35471532,0,0,10.187386,1.7363311,0,0,0,0,0,14.369251,0,0,0,0,3.0126557,0.6682023,0,0
1059,3.3696969,3.981739,0,0,7.7022753,2.0118766,0,0,10.914626,2.7946906,0,0,0,0,8.000412,3.3758638,0,0,0,10.457161,0,1.1546344,0,0,0,0.15552175,0,0,0,0,7.5794306,3.4621298,0,0
1060,0,0,0,0,4.1315355,3.7582638,0,0,12.577664,3.3693018,0.11031119,0,0,0,3.9690511,2.6114516,0,0,2.088619,0,0,0,0,0,0,8.055027,0,0,0,1.4237986,6.463501,0,0,0
1061,3.9928467,0.8595866,0,0,0,0,0,0,10.9678955,1.4186907,3.3134177,0,0,0,5.475308,0,0,0,13.400863,16.74581,0,0,0,0,0,0,0,0,0,0,1.6633335,1.8923848,0,0
1062,0,0,3.0841944,0,0,3.4211023,0,0,2.6035311,0,0,0,0,3.492849,0.034765504,0.3970627,0,0,12.233419,0,0,0,0,0,0,1.924749,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,2.0034509,0,0,6.243192,4.679224,0,0,0,0,3.8635304,2.0949056,0.6655121,0,15.718575,11.292444,0,0,0,0.01919199,0,2.3065157,0,0,0,0,4.4331446,0,0,0
1064,0,0,0,2.3734066,0,1.5818818,0,0,1.053117,2.1266255,0,0,0,0,0.39407316,0,0,0,11.26904,2.082439,0,2.299904,0,3.4026585,0,0,0,0,0,0.22142243,7.644328,0,0,0
1065,4.1286063,0,0,0,0,2.8379505,0,0.3627153,7.6737413,0.5218065,0,0,0,0,2.8589125,0,0,7.421674,18.114769,28.888168,0,6.750361,0,0,0,0,0,0,0,0,2.5993302,1.0854529,0,2.6999807
1066,0,0,0,0,0,0,0,0,10.504021,6.050401,0,0,0,0,0,0.2737163,0,0,5.684763,11.776674,0,3.3535342,0,0,0,0,0,0,0,0,1.4868335,0.44444922,0,0.6204239
1067,3.320916,2.8861482,0,0,3.1244469,5.0484757,4.0009027,0,0,5.2325187,0,0,0,0,11.921912,0,0,0,0,0,0,0,0,4.501469,0.6823174,4.6784225,0,0.6684205,0,0,9.941159,0,0,0.00408856
1068,0,0,0,0,1.7217363,0,0,1.2685779,0,0,0,3.7853622,0,2.637263,0,0,9.97031,0,2.57784,1.6545033,0,5.7536235,0,2.7477808,0,0,10.155855,5.736505,2.204746,1.642007,2.87509,1.2467599,0,0
1069,0,0,0,0,0,0,5.3781004,2.9783502,0,1.4265398,0,2.0507884,0,4.298512,0,2.7548704,1.4051621,8.535477,2.0926123,30.898603,0,4.7631235,0.69495916,0,10.984752,6.4640803,0,9.725165,0,0,0,2.6270194,0,0
1070,0,0,6.178826,1.4405324,0,0.76680183,1.7894268,2.9581118,0,0,0,4.6920667,33.33597,21.179146,7.215583,2.4781063,2.1654556,0,16.469164,33.28202,0,9.902986,0.3436017,0,0,18.023577,0.8483256,59.53689,0,2.131613,0.68035823,4.7973804,0,0
1071,3.583659,0,0,10.710704,0,0,0,4.914476,0,0,5.5857306,22.95997,25.137934,28.127865,6.0695286,0,0,9.391873,0,19.224968,0,0,0,0,2.0554183,15.235423,0,22.277422,3.3012567,0,11.054114,0,0,0
1072,0,0,0,18.572199,0,1.201611,2.5686305,0,12.93317,2.4302347,0.9018565,12.112476,41.775158,12.973943,5.0462985,1.4057825,0,0,3.8678164,46.95058,0,0,0.7545109,4.084569,42.880253,54.54994,0,41.717,2.6612716,0.51850057,4.95266,16.702316,14.248057,2.1911964
1073,21.99226,0,3.054846,0.627111,0,10.781331,13.071555,0,4.795096,3.022773,1.6024116,10.390145,3.7033176,20.423464,24.688747,0,0,15.379061,11.805834,27.925999,0,0,1.0532178,0.04446303,0,55.664345,0,8.933867,0,0,2.7284782,36.249783,0,0
1074,17.654842,0,16.222305,9.936449,1.8579096,4.0756626,11.445472,0,7.290314,5.1242614,7.7606015,8.96692,28.090286,22.38182,14.33475,16.410902,0,0,0,4.1785517,0,7.837632,2.2692628,0,27.901337,37.552616,0,26.089449,23.703762,2.0856447,6.6070127,15.723441,12.478243,0
1075,18.388313,3.325511,0.18723822,2.8049755,15.032499,4.347892,6.1728005,0,6.4939666,0,5.613137,8.454014,18.55946,12.730531,10.627396,22.505285,2.7965376,0,30.555544,30.783163,0,42.828217,1.490055,2.1949842,33.93271,22.059998,0,24.284527,13.435602,0,8.316332,9.638685,22.338554,5.5369387
1076,16.802069,0,10.5827465,4.1132526,0,2.1885874,0.42865923,0,6.1583867,1.3285451,7.267802,13.987092,24.1649,10.353594,15.090892,0,0,0,0,10.979778,15.467627,66.663734,2.324409,2.3837948,3.2475863,36.598145,0,14.594733,15.4723835,0,0.9217948,17.080654,0,0.89194614
1077,9.862165,0,0,6.599229,3.1609116,5.2399926,0,0,5.440444,2.4955208,6.787231,0,3.697694,16.365847,16.420225,3.94033,0,0,18.781412,32.285458,5.33455,45.9502,9.700898,12.197684,14.453819,35.54247,0,21.494287,21.679016,0,10.494169,22.78161,0,4.9096155
1078,19.645224,0,5.8916,15.376186,0,18.766537,1.0399916,0,6.02334,7.3146415,12.020784,10.734072,47.66234,16.607166,21.230635,10.390715,0,7.895985,16.106916,23.120174,0,57.89101,24.827393,25.868456,27.448933,15.439982,0,21.300428,17.610323,0.58585656,0,23.528276,10.90689,3.0206213
1079,6.261674,0,4.118715,3.6266212,0,6.376209,1.320725,0,0,0,7.6838417,7.678386,0,15.022494,14.081774,7.3437324,0,19.07504,35.79119,32.970684,0,55.69543,20.241653,20.52725,18.8117,39.743267,2.650081,41.52629,1.7823441,3.8439884,2.1777616,9.87666,0,0.731141
1080,2.8923047,3.8715441,3.9044979,3.3033397,9.843849,18.628214,0,0,0,9.201249,0,0,5.936099,11.634862,12.663323,4.1244764,0.45744687,0,8.074235,17.741768,29.803293,34.61568,21.735165,12.699193,0,15.475944,1.4058548,11.475208,14.824819,0,5.6098514,10.586098,2.1018841,0
1081,13.056348,0,3.85843,17.540134,0,0,0,0,6.875914,1.681413,4.531035,4.736137,4.8084264,10.109392,6.050268,3.381033,0.5099924,0,37.09056,26.32584,25.693853,36.636585,10.214861,11.214034,14.8487215,32.202564,1.8044734,20.547945,12.862418,0,1.1066107,8.423088,18.31258,0
1082,2.7641437,0.15560463,5.197448,7.0955343,2.0149825,10.284084,0,0,0,4.7886615,0.14775988,3.2578323,0,2.0647948,12.807068,0,3.503784,0,20.174322,7.1202,21.267654,54.313755,5.1916976,8.267728,0,21.544851,0,21.969732,0,0,7.4402847,15.244326,9.993327,0
1083,3.2751908,3.5269017,0.60935223,7.2318077,0,0,0,0,6.2012076,1.9084288,0,4.9823804,0,3.77775,2.0382943,0,0,0,6.9844112,46.213165,0,25.62742,13.763964,22.558071,0,0,0,3.6802566,1.0944934,0,2.1390426,14.172945,0,0
1084,5.7313824,2.4202402,2.3774536,9.468634,0,13.563448,0,1.2450508,0,5.4637117,2.8386378,2.0756505,0,2.7547297,10.029948,4.7974944,0,35.258762,0.96946263,26.615694,33.282215,31.658388,22.602282,10.60232,0,0,0,14.380785,6.6478033,0,1.3661567,5.833984,14.571395,0
1085,0,2.1357071,3.8436399,14.40183,1.398277,0,0.29653555,0,0,0,0,0,0,7.885846,0,0,5.8162518,0,18.373913,21.338217,21.043825,14.2472,11.251177,16.267538,31.220434,3.4903185,0,13.489011,0,0,11.836505,0,0,0
1086,0,3.1722243,3.9875255,12.297608,0,1.6353413,0,0,0,2.6851735,0,1.4642066,0,6.1682544,5.3604107,1.5713233,3.0349774,16.162817,12.183128,22.37627,9.371823,10.854597,14.948723,5.59232,7.908537,8.857264,0,15.995267,2.5074687,0.84312505,0.30421916,7.4313717,1.6709739,2.052434
1087,0,0,0,12.299629,5.1149178,2.4036157,0,10.452496,0,0,1.2644817,0,0,0,0,2.086842,0.46064943,0,0,32.579464,21.594492,6.940328,24.772942,0,0,0,0,8.7472,12.184645,0,0,7.121702,6.4131174,0
1088,2.2801313,0,2.6380725,10.025775,8.425779,0,0,3.9492576,2.914025,0,0,0,0,0,1.520487,0,0,18.791868,6.8613033,28.830442,15.682813,5.0502963,22.247437,11.095714,0,0,0,0,0,0,0,0,0,0
1089,2.8415008,0,5.3571854,14.7495775,0,4.06482,0,0,5.399032,2.6313362,0,0,0,14.690936,4.1947393,0,4.909756,0,12.835222,40.23796,0,8.846582,25.680475,3.7659528,10.440732,0.9293383,0,61.441685,6.2351227,0,0.4225206,24.73625,8.364986,0
1090,0,1.6930062,4.5434813,11.617074,0,0,1.5676205,2.3108153,3.7443058,2.0043998,0,0,10.599756,2.7932858,0,0.5971313,5.2690206,0,13.890566,32.33481,26.823643,4.938481,22.903326,0.6982121,20.069433,0,4.918845,31.61348,3.233665,0,0,3.2904553,3.1462219,0
1091,0,0.5706172,0,2.8439686,0,0,1.8305361,1.5838792,0,0,0,0,0,8.457405,0,0,0,6.152693,0,13.156236,19.241846,17.61452,21.985346,0,8.307207,0,0.2423916,23.016117,4.697691,3.6939404,0,16.946041,3.0042524,0
1092,0,0,0.61762685,0,0,0,0,8.537608,0,0.4300031,3.3390636,0,0,0.21947446,0.039156906,0,3.4990566,0,0,15.341931,36.30487,0,19.304756,0,18.557077,0,5.54929,9.925457,3.1495774,0.5218692,0,0,4.5898366,0.891638
1093,0.99045956,4.2332096,3.6032448,0,0,0.10296434,0,0,0,0,0,0,0,0,1.6921549,0,0,1.5271344,0,0,5.4057446,0,20.042637,1.4004911,12.87208,3.903341,0.60906315,2.3766172,0,7.0299287,0,4.9294333,4.3761535,0
1094,0,0,1.2971745,0,0,0,0,0,0.3337967,0,0,0,0,0,3.2769089,0,2.5023491,3.804116,0,15.225972,0,0,20.520353,0,7.7271805,3.707936,0,0,2.87044,0,0,0,0,0
1095,0,0,0,2.4333122,0,0,1.3065664,4.4652486,0,0,0,0,0,0,0,0,0,0,0,0,9.282182,0,20.4296,0.039027486,13.014923,3.9545598,0,2.7598927,0,0.041096456,0,0.1157415,0,0
1096,0,0,1.7393796,0.03292591,0,0,0,0,0,0,2.5291364,0,0,1.8441156,0,0,0,11.025357,0,0,1.2736393,0,16.751518,0,11.361431,0,0,0,0,0,0,0,0,0
1097,0,0.9301089,0.49522895,0,0,0,0,0,0,0,0,0,5.273271,0,0,0,0,0,0,0,0.45027894,0,8.287972,0.7187099,0.91523886,0,0.25921392,4.8384204,0,0,0,0,0,0
1098,0,0,0,0,0,0,0,2.3410685,4.180245,0,7.8487372,0.27332067,0,0,0,0,0,0,0,0,11.486562,0,5.2878423,0,0,0,0,0,9.837681,0.0767275,0,0,2.394083,0
1099,0,8.8335705,0,0,0,0,0,0,0.022078115,0.8572636,1.4004282,1.7475134,0,0,0,0,0,0,0,0,0,0,2.30357,0.4307674,0,0,0,0.8140598,0,0,0,0,2.8620524,3.0193253
1100,0,0,0,3.8005111,0,0,0.53838366,0,3.7207282,1.7713926,0,0,0,0,0,0,0,23.142153,0,0,5.1111836,0,1.4724323,0,3.225741,0.007068674,2.5805814,0,0.7152091,1.741059,0,0,0,0
1101,0,0,0,0,8.6191,0,0.017531095,0,0,0,0,4.8307114,0,0,3.9845276,0,0,0,0.70152074,0,0.35205778,0,0.19141215,0.48969665,5.1384063,1.7702665,0.9181358,0,0,0,0,1.4614888,0,0
1102,0,0,0,0,0,0,0,5.0402417,0.31947082,0,0,0,8.43111,0.86438936,0,0,0,0,1.6488373,0,5.6635704,0,2.4443026,0,0,0,0,0,0,0,0,0,2.5655017,0
1103,0,3.4150512,0,0,2.2825656,2.9761891,4.2195644,7.7144217,0.17698449,0.7511411,0,0,0,0,0,0,11.063084,0,0,0,1.8072577,0,3.5090148,0,4.4236856,0,1.5062468,0.06177538,2.6529067,4.047083,0,0,0,0
1104,4.1308923,0,0,0,1.603565,4.848927,0.07950409,3.913161,0,0,0,0.12130945,0,0,0,0,1.0459385,6.4667516,0,9.183315,0.11125571,0,0.046736296,1.9270957,0,6.0849557,0,0,5.374579,0,0,0,0,0
1105,0,0,0,0,0,0,2.3040566,3.444733,0.11958741,0,0,0,0,0,2.0945928,0,0,0,0,0,0,0,1.7853558,0,4.395987,0,2.7611628,0,0,0,0.44343176,0,4.776366,0
1106,0,0,1.0139806,0.9351878,0.2066536,0,0,0.26797554,2.4761095,0,0,0,0,0,0,0.8064212,0,8.638891,0,0,17.861128,0,0,0,0,0,0.15375294,0,0,0,0.47021037,0.6946016,0,0
1107,0,0,0,0,0,0,0,2.942129,0,0,0,0,0,0,0,0.07812724,0,4.040648,0,0,0,0,0,0,0,0,0.48291177,0,0,0,0,1.7042177,1.7662874,0
1108,0,0,0,2.3702652,0,0,0,1.5566477,0,4.604142,0.08053375,0,1.2961938,0,0.99493164,0.033695456,0,0,5.102706,0,4.6865163,0,0,0,0,0,0,0,0,0,0,0,0.57131255,1.9220371
1109,5.402457,0,0,0,0,4.1465907,0,3.7763305,0,0,0,3.0911534,12.447829,0,0,0,0,4.592894,4.2091784,0,2.3726027,0.7335088,1.6380695,1.1086493,0,1.4602224,0,0,0,0.6873468,0,0,0,0
1110,0,0,0,0,0,0,0,0,0.38077974,0,0,0,0,0,0,0.22552922,6.837205,0,0,0,0,0,0.20355216,0.40461424,7.203059,0,1.0923707,0.5321349,1.1512741,0.8194298,0.15020007,2.2665799,3.4294233,0
1111,0.24988694,0,0.35233963,0,0,0,0,0.38489905,0,1.4155942,0,1.4117959,1.5424681,0,1.3563243,0.9197945,0.101499856,1.4620984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08604329,0
1112,0,0,2.5754092,0,0,1.9316523,0.055912226,0.76624584,1.7910364,1.6514803,0.4382965,0,9.922751,0,0,0,0,0,0,0,11.334694,0,0,0.3559953,0,2.2745705,4.7638226,0,0,0,2.254005,0.59058046,4.2051253,0
1113,4.8270555,6.571715,0,6.012618,7.961356,0.3288976,0,4.4710402,0,0,0,0,0,1.8821037,0,0,0,0,0,1.811248,0,2.8586457,0,0.8996291,0,0,1.128637,1.5758593,0,0.3197158,0,0,0,0
1114,0.6554431,0,0.80399,0,0,0,0,4.29315,0,0,4.392936,3.310266,0,0,0,0,0,0,0,7.033652,0,1.6037563,0,0,8.046074,2.1316957,0,0,0,0,2.0886328,0,0,0
1115,0,0,4.07833,1.3545096,0,0,0,1.1030623,0,0,0,0,0,2.067292,0,0,0.37063116,0,11.097215,4.9969816,0,6.626973,0,4.8966436,0,4.6403594,0,4.2250924,0,1.8555787,0,1.6743983,3.2496169,0
1116,0,0,0,0,0,0,0,0,6.4583955,0,0,0,0,0.30646327,0,0.6494025,0,0,0,0,0,0,0,0,0,1.9044715,0.77583164,3.1170661,0,0.5602532,0,0.6699315,0,0
1117,0,0,2.7316298,0,0.28769907,0,0,0,0,0,0,0.104735926,6.087453,2.3936303,0,0,0,1.0721943,0,3.5549018,0,0,0,0,9.738907,0,0,0,0,2.5179684,4.2917485,2.1977148,0.6258753,3.825599
1118,0,0,0,2.1105933,0,0,0,0,0.043601688,0,0,0,0,3.9269614,0,2.1199353,2.6088052,0,0,0,4.545918,0,4.3966475,0.81447875,0,2.5421824,0,0,0,0,1.613782,0,0,1.1168255
1119,3.0505192,0,0,0,0,0,0,0,0,0.63361853,0,0,1.0590318,1.0718602,1.8435447,0.009404456,0,3.2613118,0,8.233111,6.6053696,1.3177036,0,0,14.319645,0,0,0,0,0,0.48674324,3.03258,0.43678656,0.04861024
1120,0,0.9203653,0,0,0,0,0.16203561,2.717993,0,0.021943206,1.437849,0.72359985,0,1.623411,0,1.0691817,0,0,0,0,0,0,0,1.0477093,0,0,0,0,1.0283223,0,0,0.8787171,0.9750378,0
1121,0,8.901247,0,0,7.9261703,2.3510566,2.234936,0,0,4.851839,0,1.6625807,0,0,1.452201,0,1.847439,0,2.2374518,0,0,0,0.78620964,0,0,0.7782779,0,1.421111,0.9929016,0,0.89571536,0,5.1113124,6.030426
1122,3.892672,1.8787793,0,0.16805671,0,0,0,0,0,0.8227651,0,0,2.4743648,0,3.198064,0,0,0,0.09933289,4.37918,0,0,0,0,0,0,0,0.9705385,0,0,1.2955297,0,1.6841929,0
1123,0,0,0,0,0,0.61586344,0,3.2755826,0,0,0,4.254795,2.7906253,2.4969163,0,0.4949535,0,0,0,0,0,4.02328,2.8933585,0,0,0,0,0,0,0,0,0,0,0
1124,2.2836285,0,3.8128338,2.6791313,0.19026324,0,0.68517184,2.0790975,0.006109203,1.722259,0,1.573637,9.746845,0,0,1.2475189,3.5166862,10.515737,0,0,0.6669882,0.04034364,0.54252887,0.16948129,0,0,0,0,1.9743013,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0,0,0,8.138838,0.31408146,0,0,0,0,0.48354876,0,0,0,0,0.1801375,1.895532,0,1.6689721,3.869403,0.052515987,4.540738,0,0,0,0.78292614
1126,0,3.5056093,7.4270086,0,0,0,0,4.196572,0,0,0.5547739,1.7757562,0,0,0,0,0,2.346477,0,2.9902844,0,2.0486636,0,0,5.677476,0,4.785348,0,11.697636,0.43881193,0,0,0,0
1127,0,0,0.9908261,0,0.25976896,1.7876078,0,0,0,0.64980507,1.6249176,0,0,0.3193207,0,0,0,0,0,1.7273151,12.006258,6.0566554,0,0,0,0,0,0,0,0,0,4.7058396,0,0
1128,0,2.9869025,0,0,0,2.9004018,0,0,2.783108,0,0,0,4.619406,0,1.8865445,2.1941094,0,0,0,5.578211,0.87881917,0,0,0,10.158373,0,1.6317291,3.7366023,2.0362406,1.9075528,0,0,0,1.0961269
1129,0,0.14008437,0,0.6951561,5.092856,0,0.02269734,0,0.66346645,0.94991773,0,0,8.739769,0,0,0,0.92015016,5.7465944,0,0,0,0,0,0,0,0,0,0,3.5126817,0,0,0,0,2.6598136
1130,6.02995,0,5.846446,0,0,0,0,0,6.8563433,0.4832011,0,0,0,0,0,0,0,13.754907,3.3948562,12.553607,1.1073874,0.3783262,0,5.9789004,3.8874023,4.0077615,0,3.3954282,4.0354695,0,0.041924953,1.3949645,0,0
1131,2.2009525,2.2112215,0.6239739,0,0,0,1.665865,0,0,0,1.2967337,0,4.3809166,0,6.574234,0,0,0,0.92162246,0,0,0,2.7940454,0,0,0,4.3026013,0,2.9910393,0,1.6455202,0,0,0
1132,0,0,0,0,4.564465,0,0,0.622455,0,0,1.3267515,0,0,0,0,0.25783843,0,0,0,0.9714523,0,0,0,0,2.24048,0,0,0,0,0,0,0,0.6996902,0
1133,0,0,0,0,4.489667,0,1.358641,0,4.369971,0,0.4087243,0,0,0,5.109771,2.8233492,3.7941294,0,2.425219,0,0,0,0,0,0,0,0,0,0,1.3250328,1.7548344,1.0969619,0,0
1134,0,0,0,3.7678626,1.6536052,0,0.110485494,0,0,0,0,2.475434,0,0,0.20155627,0.5871458,0,2.4335868,0,5.0966864,3.4751136,0,0,0,0,1.2020372,0,0,0,0,0.8465861,0.15950468,3.2906911,2.5309255
1135,0,0,0,0.12001097,2.5103688,0,0,0,0,2.9998884,0,0,0,0,0,0.79301083,2.0987518,4.5495076,0,9.810488,2.8664176,0,2.7644963,0.46477845,0,11.139237,1.4728824,0,3.7096033,0,0,0,0,1.3565212
1136,3.7152474,2.9168317,0,0,0,0.17048094,0,0,1.2714293,0.37798277,1.2427955,0,0,0.21024603,0,0.33033976,3.1447423,0,3.918222,10.753329,0,2.017131,0,0,0,0,0,0,0,0.052084483,7.724152,2.5279431,0.20863183,3.263783
1137,1.1947846,1.9851676,0,2.837938,0,0.4400664,0,0,0.9408455,0,2.1763368,0,11.137846,1.5608795,0,0,0,2.5457613,16.963638,0,0,7.237916,0.55942357,0,0,1.1433481,0.55724996,9.019088,0,0.69114643,0.9660821,0.7986984,0,0
1138,0,0,1.744509,1.6123353,8.453405,0.8685569,0.09634681,2.6779768,0,0.71882814,0,1.7339574,0,0,0,0,2.2971468,4.108726,0,0,0,1.540116,2.358664,0,0,0,0,0,4.6430945,0,0,0,0,0.63886315
1139,0,0,2.0877373,0.45192105,2.9277194,0,1.5587814,4.3756866,1.8568313,0,0,3.8202877,0,1.4203691,0,0,0,8.431236,6.5696683,0,7.840017,5.3796,0.31203032,0.31576648,0,0,0,0,6.0221624,0,0.521232,0,4.7454777,4.611724
1140,0,0,2.9136772,0,0,0,0,0,6.048587,0,1.0349405,0,3.727493,0.7545546,0,0.41308898,0,0,0,0,4.1071286,0,2.4832058,0,0,0,2.4492075,0,0,0,0,1.0948548,0,0
1141,0,0,0,0,0,0,0.81445515,0,0,0,0,0,0,1.9725487,3.2953298,0,2.0937665,0,6.9814224,0,0,1.3968244,0,0,0,9.350984,3.4321923,3.5925016,0,0,0.81567764,3.3609416,1.590109,0
1142,2.3627536,0,0.85748327,0,2.912949,0.38323766,0,0,0,0,3.0056558,0,0,1.5009309,0,0,1.1363655,2.5201316,0,0,0,0,0,0.21058108,2.3107238,0.109014615,0,1.5348012,1.1296821,2.0270712,0.0171596,0,0,0
1143,0,0,0,0.16455267,0,0,0.82946664,0,0,4.074735,0,0,2.2985897,1.5817562,0.6025732,0,0,3.7455199,0.93839616,6.414129,0,4.1022553,0,0,0,1.1023271,2.0290258,0,0.08089837,0,1.4009533,0,0.84256005,0
1144,0,0,0,0.7893744,0,0,0.825785,1.9824249,0,2.0695198,0,6.7899623,1.5047729,0,0,0,0,4.2598844,0,0,4.764715,5.1345863,0,2.5351837,7.0380907,0,0.1588966,0,0,1.6579952,0.76148033,0,0,3.943627
1145,0,12.1294155,4.3294597,0,0,0,0,5.0614657,0,0,0.2671702,0,4.5774493,0,0.64832026,3.45447,0,4.170587,0,0,0.8333924,0,0,0,11.678651,0,0,0,0,0,2.4105747,4.2302413,0.28574258,0
1146,0,0,0,0,0,0,0.68432313,1.518565,0.090908796,0,1.6147292,1.125865,7.626609,0,1.3859597,0,5.8596663,0,0.17636767,7.1050425,3.1354957,3.1364937,2.3246164,4.219129,0,0,0,0,0,1.5238565,0,0,0,0.4511244
1147,0.2862363,4.306136,0,2.2722292,0,2.4945312,0,0,0.35609874,0,0.54953945,0,6.798893,0,0,0,0,21.228537,2.0419316,0,1.8007349,1.9300345,2.1686451,0,10.205714,0,0,0,0.2368453,2.9581132,0,0.6984969,0,0
1148,0,0,0,3.470619,2.375171,0.058591638,0,0,0,0.8728756,1.952492,3.364766,0,1.0730137,0.1457257,0,3.4474642,0,1.280638,0,1.3176792,0,0,0.24650644,0,0,0,0,0,0,0,0.32981262,0.28748098,0
1149,0,4.9427805,0,0,0,0,1.5874225,0,0,0.008888695,2.0701747,1.3799664,5.0215597,0,0,0,0,0,11.492781,0,5.403509,2.800033,0,0,6.005423,1.1640303,0.6274314,3.4008327,5.343511,0,0,0,0,3.003205
1150,1.5666543,1.4701746,0,0,0,3.7613301,1.751101,5.278226,0,3.5644588,0,0,0,0,1.8752089,0.69409025,0.5638063,12.047021,0,2.7288418,0,1.8105096,0,1.5921403,9.308383,5.320891,0,2.0447488,0,0,2.316126,3.1450675,0,0.3087382
1151,2.001818,0,0,0.598289,0,0,0,0,3.6425416,1.3762844,0,1.0323037,0,0.4198298,0,2.6009839,0,0,1.0715908,0,0,0,2.6131015,0,0,0,0.8258709,1.862228,0,3.4068441,0,0,0,2.6094284
1152,0,0,0,0.16767605,6.978397,0,0,0,0,0,0.4984813,0,2.1840253,0,0,0,0,4.216007,0,0,8.77086,0,0,0.24843383,0,0,0,0,8.541645,0,0,0,0.13793984,0.821316
1153,3.8062022,0,0,0,0,2.2025456,2.930588,3.2278268,0.54226327,0,2.6138625,0,0,0,0,0,0,12.793017,9.88034,7.676193,0,0,0,0,0,0,2.9063766,0.002996977,0,1.3314327,0,0,0.65095997,0
1154,0.91978776,0,0,0,2.208649,0,0,1.057165,0.024322942,0,0.80765134,0.22271234,0,1.6770936,0.85420823,0.7020003,0,0,4.9556932,0,0,0,1.0934175,0,0,0,0,0,0,0,0.11785312,2.7616215,0,1.3793099
