x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031
123,2.58197,0,0,3.7789812,1.2731023,0,1.982969,3.2284806,0.019061785,0.08915938,7.0242643,0,0,0,0,1.0268663,0,0,0,2.2063932,0,3.2924702,0,0,1.355514,2.6507494,0,0,0,0,0,2.3924243
124,2.0217032,0,0,0,0,3.8038688,0,7.339155,0,3.336114,0,0,0,0,0,0,5.179125,0,0,3.503818,0,0,2.0705297,6.7974973,0,0,0,0,0,0,0.99678266,1.3123256
125,0,1.0594273,0,0,0,0,0,0,3.4810638,0.741123,0.56444204,10.746198,5.4202585,2.2715971,0,0,0,8.140273,2.13675,0,4.9172535,0,0,1.0968426,0,0,0,0,0.78919506,0.06741977,0,1.6577535
126,0,5.6331825,0,0,0,0,0,0,0,0,0,0,0,0,0,11.727716,5.9306326,0,0,0,0,0,0,4.3838873,0,4.144923,3.4142992,2.2689133,0.5095534,0.7754724,2.9823034,0
127,0,0,6.476469,3.5968492,0,0,0,0,0.59130555,0,0,1.6796788,1.2869829,0,3.6447005,0,0,0,4.2894955,1.1621661,0.41060013,0,0,0,2.1713278,1.5793701,0,0.7243571,0,0,0,0
128,0,0,2.604268,1.6366229,3.518943,0,1.6887974,0,1.2007695,0,0,0,5.975342,0,0,6.118544,0,0,0,2.9205904,0,0,0,0,0,0,0,6.1897655,0,0,0,0.2328876
129,0.7377804,3.1904392,0,0.5438696,0.6158819,0,0,7.8320904,0,0.2465502,0,0,0,2.677409,3.2462375,0,0,0,4.069768,0,0,1.1308901,0.6818842,0,0,0,0,0,0,0,0,0
130,0,0,0,1.5994813,0,0,0,6.413926,0,0,0,0.08680793,2.1587315,0,0.7695795,0,5.3567414,7.4368343,0,3.0962732,0,0,3.6589367,0,0.24760376,0,0.32549876,1.0484391,0.21580236,2.681518,0.806665,0.9470349
131,0,0,0,0,0.08410357,0,0,0,0,0,2.5294619,10.54845,0,0,0,0,0,2.4204297,0,1.3241483,10.201402,0.6605989,0,0,1.6800628,0,0,0.41150337,0.7237466,0,0,0
132,1.5236405,0,0,0,1.4210814,4.983532,0,0,0,3.6829329,3.765136,0,0,0,8.690934,0,0,0,0,0,12.310512,0,0.19484243,16.724989,0,0,1.7329379,0,0,2.122742,0,3.8177981
133,4.345712,0,1.8969955,0,0,1.4930406,3.3937082,0,0,0.26061675,0,0,0,0,0,0,0,0,0,0,0,2.426415,0.27271506,0,5.8704453,0.963016,0,0,0,0.9088449,0,0
134,0.77557224,0,0,6.415386,0,4.7476296,1.1435118,0,0,0,0,0,3.418116,0,1.4617815,0,1.8138455,0,0,0,0,5.2401004,0.29082984,5.2960515,0,2.884118,1.5130671,0,0,0,2.7856421,0.041205373
135,1.4128568,2.1246693,0.6967678,0,0,2.6128223,0,0,0,0.22845821,1.8288683,4.4323373,0,0.74108356,0,0,0,0,0,2.6162925,0,0,0,0,0,0,2.0323107,0,0,0,1.6885033,1.3941362
136,0.08631237,0.003822524,0,5.7340374,0.5612663,9.46267,0,0,5.0900283,1.5053465,2.4155638,4.2662253,0.58917004,0,0,0,3.3217843,0.3755544,0,0,0,2.917402,0,3.715112,2.5069182,0,0,0,0,0,0,0
137,0,0,0,3.4024377,1.8711091,0,0,0,0.14165144,0,0,0,0,2.6626232,0.98808837,0,5.1045165,0,0,0,0,0,0,0,0,1.6401794,1.2774714,1.1169947,3.126999,0,0,0
138,0,0,0,0,0,0,3.4725497,0,1.705894,1.505307,0,0,0,0,3.402805,0,0,0,0,0,3.4388947,0,0,0,0,0,0,0,0,3.0456219,0,2.6892002
139,3.4447393,2.1220684,0.92320913,0,0,0,2.97008,0,0,0,0,0,0.24407084,0,0.19732048,2.603518,0,0,7.968883,0.42499745,32.035763,0,1.5434663,0,0,0,0,8.652719,0,0,0,0.72975326
140,1.7376407,0,0,0,0.7802073,0,0,0,3.0739634,0,4.3766866,8.872607,0,1.8447307,0,0,0,0,0,0,0,0,0,1.8969555,0,0,2.12104,0,0,0.43882632,0,0
141,0.04499017,0,0,0.87829334,3.5826485,0,2.95587,2.243096,0,0,4.1033144,0,2.561219,0,1.4759921,9.1021385,1.301056,0,0.65043724,0,0,0,0,0,0,0,0,0,0,3.2917051,0,0
142,3.893773,0,1.9532863,0,2.0643442,8.009841,0,9.3256855,1.6135701,0,1.4275203,3.6985006,0,2.158322,0,0,0,8.152051,0.19424184,0.43524015,0,16.485653,1.2240947,4.3287697,0.72213817,1.5931959,0.25191042,0,0.06391081,0,0,0
143,0,0,0,0,0,1.9398035,0,0.819343,0,0,0,0,2.4052699,0,0,2.8166997,0.0411341,0,0,0,0,0,0,0,1.7727226,0,0,5.8054304,0,0,4.614446,0
144,3.927242,0,0,0,0,2.6036885,0,0.74552786,0,3.678007,0,0,0,3.8872085,0,4.749089,4.8953543,0.34888488,0,0,0,0,1.7479041,4.5612593,0.2836361,4.6385336,0,0,0,0,0,0
145,0,1.4566227,0,3.1364129,0,0,0.97876495,0.36746404,0,0,0,0,3.9160414,0,0,2.4056392,4.0285435,1.3366975,0,4.451591,0,0,0.34395397,0,0,0,0,1.027055,5.135628,3.9903376,0,0
146,0,0,0,0,0,0,0.54099274,0,6.928645,2.0404963,0,0,0,0,0,0,0,0.49814314,2.2809732,0,6.24517,0,0,11.225087,0,0,0.27724674,0,0,0,4.5917826,0
147,0,0,0,0,3.080367,0,2.7263815,3.41543,0,0,1.2876277,0,0,1.3885286,0,0,3.0779161,0.89282256,0,0,0,0,0,0,0,0,0,3.5279422,0,0.48296416,1.2661424,1.7821546
148,0,4.6708937,0,0,0,0.8780114,1.591334,2.4831867,0.038911745,0.28015637,1.2224833,5.0650263,4.981422,0,4.8697815,0,0,0,0,1.4843171,12.554314,0,0,0,0,0,0,1.9503336,0,0,2.2883742,0.46009883
149,1.2209798,0,0,0,1.9216691,3.0112803,0,6.0678988,2.4896677,0.78434324,0,0,0,0,0,0,0,6.004958,0,0,0.80771,0.551288,0.41950914,3.8027031,0,0.7209898,1.0357088,0,0,0,0,2.0813112
150,0,2.3577814,0.78108203,0,4.030404,2.5720437,0,0,0,0,0.9358012,4.423001,0,0,0.85041964,4.2888255,0,0.030948712,0,0.835757,0,0,0,0,0,2.9362113,0,1.6604494,1.2823321,0,0,3.6462963
151,0,0,0,0,0.42893553,0,0,0,0,0,1.4820659,0,0,0,1.0676738,0,0,0,2.73213,0,0,0,0,0,0,0,0,4.8791842,1.8679885,0,2.3926744,0
152,0,4.5895977,2.2709315,2.7391822,1.1865934,12.435888,2.438849,5.1455164,0.6428056,0,0,0,2.5271862,0,2.0178843,0.83170664,2.316112,4.5957494,3.3561869,0,0,0,0,0,4.238808,0,1.1481599,0,0,5.1787634,0,0.36374882
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6367025,0,3.2776759,7.269763,0,0,0,7.624134,0,4.716159,0,3.4873857,0,0,5.469847,1.7627412,0,2.6612287
154,0,0,0.6610567,0,0,0,1.4405189,0,0,0,0,0,0,6.6246777,0,5.1833153,0,0,0,0.5700397,0,8.839158,0,0,0.34459144,0,3.6469126,0,0,0,0,0
155,0,4.483345,0,3.8727484,2.3774319,0,0,0,0,1.616203,3.7096438,0,7.4266424,0,0,0,0,0,0.22112705,1.7563862,4.4524927,0,0,0,2.0456579,3.3812919,0,11.20597,0.34718618,1.1952147,4.771468,0
156,2.2973287,0,3.481483,8.204046,1.4865932,3.025816,2.5588102,0,0.021157075,0,2.560221,8.079354,0,0.28060585,0,2.4043193,0,0,0,2.710757,0,0.010830986,0,0,0,0,1.1774036,0,1.2842226,0,0,0
157,0.17230421,0,0,0,0,0,0,8.4977045,1.669464,0.97410834,3.4525678,0,0,1.7291389,0,1.1232146,1.4711018,2.2564147,1.4091928,0,1.3078835,7.2749724,1.8126022,0,2.915784,0,0,0,0,0,0.46708906,0
158,0,0,0.80354524,0,1.3566273,0,0,0,0,0.1995375,0,0,0,0,0,0,0,5.0699096,0,0,0,0,1.6815906,0,0,0,0.037448224,0,0,0,1.0877625,0
159,2.9619422,7.0612354,3.2798734,0,2.089496,0,0,0,0,2.31989,0.7781272,0,0,0,3.6936429,7.5007195,0,0,0,0,0,0,0,0,1.7031951,0,0,0,0,0,1.45901,0
160,0,2.8406165,0,0,0,0,0,3.812724,0,0,2.0876374,0,4.908122,2.0206134,0,0,1.5619289,7.6618447,0,3.2414315,1.6824448,0,0,0,1.4331247,1.3117304,2.3789089,0,0,0,1.0543816,6.3657026
161,0,0.001223825,0,0,0,0,0,0,0,0,0,7.4015403,6.368416,0,2.845515,0,0,4.5915112,0,1.8768761,1.4279402,2.50633,0,0,0,0,0,0,1.299265,4.7941823,0,0
162,0,0,0.16143753,1.7753531,1.8729655,5.266844,1.2269187,10.630046,5.390857,0.5051514,0,0,0,0,0,0,0,1.2903599,4.825986,0,0,11.223091,0.48882088,0,0,0,0,0,0,0,0.20599174,0
163,1.7692785,0,0.6479301,0,3.1306438,0,1.028503,0,0,0,1.0998133,1.9957407,0,2.2425725,1.1814696,5.285082,0,10.90844,0,0,9.293594,0,0,0,0,0,0,0,4.431431,0,0,0
164,1.2191117,8.645798,0,0.64099383,0,0,1.5700002,0,3.5305083,0.45969325,0,0,0,1.1278958,0.70266926,0,0,0,0,1.9551302,0,0,0,0,3.5489116,2.0411444,0.1196706,0,0,1.2061851,0,0.4588306
165,0.29261327,0,2.9587986,3.1857564,0.6486368,0,0,0,1.6295558,0,0,0.8532532,0,0,2.7210085,0,0,0,1.197778,1.6716291,1.5739634,4.2030025,0,3.0999732,0,0,0,3.863363,0,0,0,0
166,1.8142047,0,0,0,0,0,0,0,0,0,0,10.326418,0,6.148531,0,0,0,0,0.40014756,2.0640438,0,0.739967,0,2.86573,0,0,0,0,1.4561026,0,0,0
167,2.9591124,0,0,0,0,0,0,1.3014394,0,0,0,0,0,0,0,0,0,0,0,3.3998768,24.383753,0,1.8234525,0,0,0,0,7.383764,3.9648426,0,0,5.14722
168,0,0,3.5816085,4.035263,0,3.431264,0,0,2.3716683,0,0,0,0.7983241,0,0,3.386605,0.59524363,0.2346727,0.7000375,0,0,0,0.39267752,6.0189304,0,0,0,0.77978384,0,0,2.0593085,3.717431
169,0,0,0,0,3.0585892,6.474759,0,1.8306152,0,0,0,0,0.6880785,0,1.4214036,0.7088375,2.5201037,2.774055,0.22927882,0,0,2.6353633,3.2056823,0.893108,0.038737096,0,0,0,7.592613,0,1.2199578,0
170,0,3.306373,0,0,0,0,0,0,0,3.1601393,0.60363054,3.3977313,0,0,1.0707767,0,0,0,2.1354,0,1.1212221,0,1.3013655,0,0,0,2.066931,0,0,0.1716856,0,0
171,0.0348097,0,0,9.642179,0,0,0,5.399319,0,0,0,0,0,2.3800795,0.005447158,0,0,0,0,0,2.1207736,2.4706357,0.065514565,0,0,0,0,0,0,0,0,3.3630543
172,0.58070236,0,0,3.7523084,0,2.6245267,1.1087736,0,0,0,0.5149441,0.7790875,0,0,0,0,0,0,0,0,0,0,0,0,1.16154,1.170608,0,0,2.7166338,0,0,0
173,0,0.86106145,0,0.6769908,0,0,0.45891258,2.8716996,0,0.2810547,2.7372954,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4970878,0,3.3120885,0,3.8818283,0,2.355708,0
174,0,0,0,0,0,0,0,1.6545017,2.5774462,2.0547597,0,0,0,2.2166061,1.2458947,4.551489,0,0,0,0.83397466,6.4506655,0,1.2926266,0,0,1.8703732,1.6278993,0,0.5099116,3.0845456,0,0
175,0.49519506,0,1.6197654,0,0,0,1.1296319,0,0,0,0,4.3569455,6.3829007,3.825523,0,0,2.7744253,0.26768184,3.2542257,1.2504379,0,0,0,2.8161662,0,2.287919,0,6.330486,0,2.755572,3.5265255,0
176,1.5159836,2.84855,0,0,0,1.850205,4.1704135,0,0,1.0724523,4.4624577,2.5588741,2.9456377,0,0,0,0,0,0,1.3048975,1.1981457,0,0,4.743144,1.8120896,3.373746,0,0,0,2.2876778,2.516603,2.344958
177,0,0,0,5.4465747,2.1782274,0,3.0211802,0,2.486436,0,0,0,0,2.1391115,0,0,6.9387074,0,1.9149145,0,2.0504332,0,0.92070657,0,0,0,0,0,0,0,0,2.6864438
178,0.6188057,5.2181563,0,12.061443,0,0,0,0.41015962,0,0.1314405,0,3.9848566,0,0,2.508981,0,6.878095,5.9641547,0,0,11.785915,0.052130256,0,0,0,0,0,9.467426,3.2255182,0,0,3.9421992
179,0,0,1.839683,14.290027,0,0,0,2.3318672,0,0.69159955,0,0,3.991758,0,0.29135203,2.342711,0,0,0.03942601,6.008697,0,1.26211,0.57395715,1.3923489,0,1.3157672,2.19824,0,2.9145741,0,0.03412845,0
180,0,0,0,0,0.96544033,0,1.2400945,0,0,0,0.022119204,0,0.30969042,0,0,0,0,0,0,0,0,2.7151,0,0,0,1.4528811,0.948217,0,0,1.1568449,0.19402166,0
181,0,0,0,7.146619,1.4347034,0,0,0,0,0,0,0,0,0,0,0,0,3.7543817,3.922917,0,0,0,0.31858742,7.679612,0,0,0,0,0,0,0,2.3303175
182,0,1.8000338,0,0,0,1.0159978,0,0,1.8680462,0,0,0,0,0.8972825,0,1.9223459,5.6515822,0.8282642,1.7444001,5.392056,18.800499,0,0,0,0,0,0,2.709066,0,0,1.7953837,1.60291
183,2.2057188,0,0,0,0,1.1731658,0.000281393,1.4346808,0,0,0.9079357,5.370887,1.5723075,0,0,0,0,0,0,0,0,1.3543562,0.16669343,0,0.62246335,0,0,0,3.490364,0,0.46624365,0
184,0,0,0,0,1.4503107,0,0,2.7601006,0,0.3184297,8.375019,0,0,1.2533743,0,6.154806,0,0,2.198672,0,0,2.1105673,0,0,0,0.7104892,0,0,0,0,0,0
185,0,0,3.8789983,0,0,0,0,3.2444172,5.4053197,0,0.9385374,0,0,0,2.75939,0,0,0,0,0,4.2181363,4.1880484,0,0,2.4932604,0,1.0227594,0,1.0387237,0.3170498,0.31388688,0
186,0,4.085305,0,0,2.7169752,0.19703342,4.0159225,3.4459858,0,1.303485,0,0,4.7268424,0,0,0,0,3.049071,0,0,0,0,0,0,0,0,1.9806881,5.135974,1.5449837,0.17535196,0.9353308,0
187,0,0,0,3.335604,0.26066378,4.5086117,1.351717,0,3.19688,0,0,0.45058537,0,0,0,0,1.8708855,0,0,0,1.1843224,1.5034753,0,0.10142306,0,0.13531576,1.2009786,0,3.9068453,0,0,0
188,0,0,0,0,0,0,0,8.923979,0,0.5875317,0,4.3216133,10.526372,0,2.0134332,7.1830344,0.31770787,4.760319,1.312446,4.485228,1.8366334,0,0,0,0,1.6780162,0,0,0,0,0,4.1990576
189,0,0.87059087,5.070872,0,0,0,0,0,0,0,0,1.2436477,0,3.2180471,0,2.0957096,0,0,0.63126415,0,0,0,0.28830576,0,0,0.0941402,0,11.113957,0,0,2.1902933,0
190,0,0,0,0,0,0,0,6.124407,3.1278172,2.01489,0,0,3.3049505,0,0,0,0,0,0.3006825,0,2.6202173,2.5262992,0.48957366,0,0,0,0.42416713,0,5.714294,0.93564236,0,0
191,0,0.9901813,0.9639233,0,2.076479,0,0,0,2.8349671,0,0,0,0,0,0,0,0,0,0,0,0.36216387,0,0.31037718,0,0,5.6227746,0.4745996,0,0,0,0.64638144,1.2337517
192,0,0,0,0,0,0,0,0,0,0,0,7.7950487,0,1.4910698,0,1.7173398,1.6127176,0,0,0,0,5.027364,0.40305337,0,0.24687076,0,0,2.7223616,0,0,0,2.129536
193,4.896001,2.1620615,3.0447545,0,0,1.4391662,2.1030643,0,0,2.5400558,0.9862788,1.3659209,0,0,0.4194574,0,3.1780152,0,0,0,1.5451555,6.7193108,2.5999389,3.8708901,0,0,0.10675719,0,0.112117164,0.06767527,0,0
194,0,0,0,3.1974323,0,0,1.2663038,1.791404,0.066870674,0,0,0,0,1.7914146,0,0,0,0,0,2.2939699,0.75448686,0,0,1.3838631,0,0,0,0.9235741,0,0,0.4098649,0
195,1.0627074,0,0,0,1.7085063,6.1200485,0,0,0,0,0,0,3.3597841,0,1.9841871,0,0,0,0,4.9035964,0,0,0.90752375,3.2278776,1.1829026,0,0,0,0.15090306,0,0,0
196,1.5234902,0,0,1.8690311,0,0,0,0.07518334,0,0,3.440962,0,0,0,0,0,4.5582786,2.9788647,0,7.2618785,0,0,0.30128583,0,1.6915011,0,0,0,0,2.4193878,0,0
197,0,0,0.11919534,4.3900433,0.84018874,12.634021,2.679571,5.2727313,0,0,0,0,0,0,3.1898437,0,0,0,0,1.270309,0,0,0.5525055,0,1.8618503,0,0,0,0,0,0.29825172,0
198,0.14647163,0,0,0,0.74999493,3.3813732,0,0.25590405,0,0,1.882129,3.115712,0,0,0,0,0,3.7173474,0,1.2975454,0,0,0,3.2405376,0.15659952,0.534149,0.677187,5.577159,0,1.1099917,0,0
199,0.9993979,5.427633,0,0,0,0,0,0,5.767268,0,1.9224935,0,0,0.69868964,0.06202804,5.3342004,0,0,0.99138564,0,0,0,0,0.07504337,1.6351308,0,0,0,0,1.3431088,0,0
200,0,1.6925454,1.1234106,0,0,0,0,0,0,3.9671495,0,0,0,0,0,0,0,0,1.2321984,0,0,0,0,0.9768422,0,0,0,3.664562,0,1.6150408,1.7303408,0
201,0,0,0,0,0.35392222,8.254563,0,0,0,0,0,0,0,1.6963508,0.7552947,0,2.4387136,2.29848,0,1.1970226,0,2.8523717,0,0,0.20787925,0,2.3926868,0,0,2.6090171,0,0
202,0,0,0.7169648,0,0,0.4310829,0,0,0.09295736,0,0,7.300269,0,1.5291598,0,0.003640598,1.4131944,9.370717,0,5.257104,0,0.45345253,0.7360643,0,0.5742678,0,0,0,0,0,0,6.8220725
203,0,0,0,0,0,0,3.1364698,2.876468,0,0,0,0,1.7867938,2.3500721,0,1.2854918,0,0,0,0,8.727144,0,0,0,1.9495275,0,0,0,2.8272712,0.37910178,0,0
204,0.14206791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28953376,0,0,0.70478225,0,0,0.4889695,1.6235677,0,0,3.84474,0,0.50421184,0.7570355,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0600073,2.1876109,9.284078,3.3782918,2.2681475,6.0575705,0,0,0,0,0,0,0.017099433,3.320147
206,0,0,0,1.0948023,0,0,0,1.0942706,0,0,0,0,0,0,0,0,0,1.9666297,1.3637792,1.6959819,2.6971898,0,0,0,0,0,1.7342771,1.7522603,0,0.6354664,0,0
207,0,0,0,0,1.3597119,0,0,0,6.0307384,0,0,6.359087,1.267906,5.8566737,0,0.6943149,2.4155974,0.88724464,0,0,0,0,0,0,3.5598636,0,1.8336359,0,2.2774267,0,0,0
208,0,4.497284,0,8.705808,6.096232,6.917428,0,6.2134585,0,0,0,0.6644144,3.9001973,0,0,0,0.65089047,0,0,1.0762249,0,0,0.7435462,0,0.99724525,1.6945566,0,0,0.1903997,2.4925973,6.2034855,0
209,3.0951133,0,0,0,3.1683211,6.982769,0,0,0,0,5.028948,1.9324117,4.102943,3.2578874,2.1524036,5.0793333,2.8418632,0,0,0,0,0,0,0,13.392417,9.616214,0,0,0,6.9352717,51.128487,0
210,0.53411424,9.29159,2.0441139,0,0.57697415,7.598356,0,12.4450865,8.115154,0,5.2236304,18.277359,7.515273,0.42722595,1.9333785,9.623298,0,0,0,5.4561286,0,0,0.122632615,3.0234387,39.975845,28.845627,9.361095,0,2.3695142,0.24712273,25.51294,40.93526
211,1.6057724,16.860249,0,2.3165746,9.188977,3.4645214,0,4.486599,3.7239807,1.6947775,2.8876793,14.228946,3.490297,0,12.723568,23.869799,4.3422236,4.2758403,0,0,3.2299783,1.4772389,0,6.144762,21.665874,26.433586,15.496992,0,0.69601613,8.889801,18.579264,53.093636
212,0,42.55088,0,1.4271741,0,0,0,0,0,8.080014,0,24.612705,18.611477,0,1.8430363,47.675465,4.1833467,0,0,0.89348376,0,0,0,0,15.135069,17.921326,15.3103695,0,0,8.193787,16.84822,0
213,5.3850446,0,0.7326062,3.5981932,2.4437559,1.0407099,0,2.4988782,9.873731,7.722471,1.7344788,4.0418363,30.31381,2.585407,11.355876,35.276173,8.974078,0,0,0,0,0,0,0,9.324358,8.734737,25.438236,1.4338849,0,0,2.1080685,45.11973
214,10.140782,31.623447,5.4654975,0,7.6083837,9.247011,1.6086226,0,2.2651274,22.04668,10.764193,24.13696,5.8089333,0,5.107211,39.410378,0,0,0,0.10553506,0,0,0,0,7.0268617,0,20.603027,0,0,4.685824,0,16.58683
215,15.00336,13.633595,1.9217647,0,7.45255,7.6457353,2.6581724,0,0,16.806427,2.6570694,0,31.94627,0,19.18863,24.201406,3.1323524,0,8.473358,0,9.046075,0,2.15912,9.139372,25.845715,18.088644,7.736061,13.41792,0,15.733182,27.886929,39.780018
216,10.523365,23.907839,3.7528398,6.475264,8.627388,26.343899,4.470572,0,10.408286,2.2098415,1.7216539,16.60071,21.431314,0,5.797884,53.487007,20.783443,4.3747864,0,1.7020862,26.93032,0,0,0,21.365095,15.142744,20.214659,12.180091,0.104070656,14.361268,17.45985,22.870914
217,4.4307346,11.756493,12.693395,12.502514,8.219292,18.97483,4.3851824,0,0,9.399397,9.178938,0,0,0.7045961,4.6594315,0,1.055635,0,9.59053,0.43204245,14.358108,0,1.3926842,13.79442,3.3700356,1.7846549,2.8533967,79.80164,0,6.520471,10.867877,45.098602
218,9.69949,11.212453,12.498004,6.787711,20.313126,79.60638,2.530034,8.621458,0.12425059,10.904161,24.376268,29.165798,33.529076,0,16.48497,40.68851,20.815016,0.14617597,12.592374,2.375662,3.6472828,27.866714,0,6.980664,15.131101,32.19287,26.453218,36.35395,18.992506,16.291317,15.710902,41.135357
219,0,4.269527,0,11.495507,7.7084603,25.414902,0.69530874,0.04504661,9.341806,9.074047,9.187205,0,19.39563,0,14.472922,5.594759,1.9489079,1.2881109,22.57475,0,13.578403,29.482037,0,2.665488,9.642146,14.867771,0.5067217,46.922546,5.4247217,8.880342,12.029263,18.437252
220,17.8071,22.485357,5.020591,14.6602,1.27193,32.604515,0,1.460177,38.745346,15.139066,5.8634686,10.9203825,0,4.0938096,5.4163218,22.649893,4.9962096,3.7495186,0.87655765,2.4581885,0,9.617584,1.5608097,10.048403,17.891441,8.631103,9.258208,40.48734,1.8773038,13.672287,26.748047,26.859503
221,13.841946,0,0,4.060995,6.826735,26.371857,0.91423,16.081251,15.487506,18.707933,6.38587,9.713651,25.673613,1.0342909,9.810778,38.8319,13.9030485,34.336014,0.9062702,0,0,0,3.1379125,11.036021,12.99023,18.628979,4.68281,37.051384,12.158692,8.592753,20.90206,25.379578
222,0.74675107,1.8203564,6.852542,0,11.532332,46.843742,0,12.165009,8.56234,10.373972,12.610948,23.422226,29.952175,0,0,19.365086,11.312754,63.365307,36.52716,0,0,52.544292,5.787821,9.606762,20.079891,27.196592,15.258979,24.109806,11.203604,17.090723,17.091156,34.750534
223,4.810051,3.886787,12.069506,0,12.837326,18.425676,0,36.0856,12.592185,12.225221,4.77414,10.750111,7.719806,0,3.6696107,40.167545,18.543278,37.05992,14.629406,0,1.2563083,57.49653,0,17.0524,11.062986,14.423042,10.104241,9.200046,7.710785,16.384733,9.346201,17.758934
224,0,0,0,15.86665,9.158571,14.7991,1.4878689,11.984788,13.013227,12.283445,14.899194,0,4.453254,0,0,0,4.3295608,41.174007,10.174328,5.193145,4.359449,39.238968,3.7898352,4.0006967,8.256079,0,0,15.340672,1.0038992,9.0079975,9.240354,35.985394
225,13.97068,0,0,0,5.885535,12.895719,0,0,1.6906024,14.136905,12.822494,0,5.1788707,1.2687665,1.9377638,6.6191454,0,25.721653,9.257043,0,1.5121754,3.4711378,0,9.373095,14.091092,4.5403776,9.383113,7.277023,0,3.571199,0,45.24536
226,2.1832664,0.56135184,2.3576248,19.370764,4.4631424,0,2.0113077,0,17.767944,15.438663,13.190678,0,0,3.9601595,3.239093,0.025723021,0,23.271225,7.6926484,7.525222,0,42.521046,0,5.091189,12.709431,4.8969502,5.9684663,0,0,0,0.38293335,17.48866
227,0.8902022,0,0,2.3655252,5.352036,11.40647,0,13.202562,9.468663,4.195544,8.605492,0,0,0,0,0,0,31.261122,0,0,0,29.51096,0,0,12.2051525,9.211027,6.395099,3.8221612,1.4559084,0,0.36181992,8.676046
228,1.8658999,2.5933177,0.638846,0,1.9758755,0,0,0,13.780282,15.901201,1.0466641,0,0,1.4046499,0,0,0,6.369499,3.775727,0,0,37.66381,1.2757984,0,7.37526,0.15455072,5.6625032,0,5.964555,0,0,7.80324
229,0,2.8722987,0.21351875,2.444074,0,9.736143,0.46685675,9.736612,8.142664,3.7917485,1.6597964,0,0,0,0.44977728,0,3.6608167,0,0,0,0,21.421358,0,0,3.2308016,0,2.7019517,0,9.465113,0,0,12.288738
230,5.0162244,7.0979514,0,0,4.3152995,0,0.2751781,0,1.6409849,4.3521795,4.7474174,0,0,0.5782555,0,3.9008994,3.5847266,11.256736,2.5018847,2.846828,2.5099018,15.458786,0,0,0.6503411,0,1.8389379,0,0,4.231045,0,13.17093
231,0,0.32103652,0,0,3.8189232,0,0,0,6.094541,7.4689794,3.771678,3.671673,0,0,0.99765676,0,5.7989745,0,0,0,0,12.222757,0.38445938,6.1994963,2.3279698,0,0,7.0207815,0,0,0,6.7774158
232,1.4937124,0,0,0,0,0,3.8664606,11.774904,3.8180327,1.6217376,0,0,2.4372165,0,1.5964293,0,0,0,1.2925158,0,1.0874836,8.526671,0.6978518,0,0,0,0,0.8511116,0,0,0,0
233,0,5.8861556,0,0,2.4759746,0,0.8335284,0,0,0,4.37642,0,1.661823,0,2.3481374,0,0,3.3772643,4.4406605,0,0,0,0.6450208,0,0,0,2.0506299,3.323992,0,0,0,0
234,1.5734961,1.4772031,0,0,7.0117736,0,4.579484,0,0,4.703036,0,0.75014615,4.639616,0,0,0,1.0279787,0,0,0.047780346,0,7.083393,0,0,0.1136989,0,0,0,0,0,0,0
235,0,0,0,0,1.7164737,9.93012,0.24280839,14.022183,0,1.3526139,1.0216355,0,0.934589,0,0,4.5428348,0,11.69715,0,0.86996007,0,0,0,3.8528695,0,0,0,0,0,0,0,2.1441724
236,0.03354812,0,0,0.47098103,0.94408065,0,0.40915447,5.273691,1.1600187,0,0.08387965,6.1753416,0,0,0,0,0,0,1.3686521,7.4528303,4.5338974,6.4819655,0,0,0,0,0,0,2.1285791,0,0,0
237,0,0.15014575,0,0,0.5523134,0,0,1.7757462,0.2699282,0,0,0,3.5563521,0.7057028,0,0,0.6631124,0,0.13863593,0,0,0,0,0,1.4864209,0,0,0,1.5878558,0,0,0
238,0,0,3.6609457,0,0,0,0,0,0,2.7593749,1.2749773,0,0,1.0882131,0,0,0,0,4.710182,0,0,0,0,5.62151,1.4436266,0,0,0,4.0197954,3.3560226,0,0
239,0.9091319,0,0,6.1544156,0,0,2.161416,0,5.532614,1.0938864,4.0920444,0,0,0.076093234,0,0,0,0,0,9.483852,0,0,0,0,0.45400527,0,0,0,0,0,0,0
240,0,0.20809162,1.1696717,0,0,4.2525625,0,0,0.19657563,0,0,0.91974854,3.4714298,3.1836257,0.88175577,2.4622893,0,0,0,0,0,0,0.66542715,0,0,0,0.25907543,0,0,0,0,0.4844787
241,3.504443,0,3.9493034,0,0,2.8201413,0,7.3380733,0,0.6931393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0.66773087,0,0,0,0,5.025253,0,1.8766254,0,0,0,0,0,2.8409996,0,0,0,0,0,0.051152818,0,0,0,0,0,0,0.31160876,0,0,0,0,3.5354564
