x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052
1046,0.67571855,0,1.5806696,0,10.508083,0,0,1.6589515,0,0,5.5564723,5.997673,0,1.9533614,0,0.4104221,0,0,2.8721645,0.5486776,0.027270982,0,0,0,0,4.7372155,0,4.811573,2.2129838,0,0,0,0,0,0,1.8794982,1.7020181,4.5211954,0,3.22008,3.1895592,1.7076237,0,0,0,0,1.4199162,1.4341763,0.4394156,0,2.1777885,0,2.4785311
1047,0,0,0,0,0,0,0,0,0,0,3.0717812,10.061839,0,7.777174,0,0,0.22472562,0,2.8069746,1.1370937,0,4.434416,2.1575854,0,0,3.1781237,0,13.022468,0,0,0,0,0,1.6635041,0,1.1462873,3.0367696,0,3.1080084,0,0,0,2.1999276,0,1.6122975,0,1.0681455,0,0,0,7.7971992,0,0
1048,0,0,0,0,0,2.4283495,0,1.1410038,0,1.5248157,1.6461396,0,0.62187713,0,0,0,0,2.5660503,0,0,1.8673065,0.18884647,7.2122917,4.1307983,0,2.1595905,0,1.563474,5.0111055,6.7040505,1.8276305,1.4875574,1.1793685,0.19336982,0,0.6512616,6.4990892,0,1.5271928,0,2.6306229,0,2.9940715,0,0,0.2918242,2.6408966,0,0,0,0,3.3539996,0
1049,0,0.5594709,0,0,0,0,1.1046587,0,2.1725988,0.483835,0,0,1.2107639,8.978437,0,0,0.39613873,0,0,0,0,0.60719156,6.286979,0,0.55699223,1.3068811,7.406101,0,2.8936675,0,0,0,0.69785583,3.0222967,0.76219195,0.49104738,0,0,0,0.36900288,0,0.90401495,0,0,0,0.31880507,0,0,0.92396706,1.9317554,0,1.7116088,0
1050,0,0,0,3.0483394,0,0,0,0.54091436,0,0,0,3.7967942,0,19.68814,2.9119198,0,2.7944455,0,6.60445,2.4651234,0.37566876,0.26456475,0,0,0,0,0,12.854707,9.009462,0,0,0,1.3079985,0.8140818,0,0,0,0,0,0,0.98514664,0.6360018,5.0489163,11.037169,0.5617388,0,0,0,2.7301874,0,0,0.025635736,0
1051,0,0,0,0,0,0,0.67350453,0.26398113,5.111549,0.09637131,12.370999,0,2.9424798,0,9.3720455,2.9267724,0,0,0,0,0,0,0,0,0,0,0,0,0.91285723,0.9422778,0,0.92877173,0,0.42767835,0,0.42175683,0,3.290201,1.4239509,6.7627125,5.6140113,0,4.175614,0,0,0.1278032,10.441826,2.3272295,0.14028993,0,0,3.568006,2.9777
1052,0,0.33655512,0,0,0,2.3153489,1.7611241,2.3208687,0,0.21763815,0,0,0.6783203,0,0,1.3290287,0,0,0,0,0,0,0,2.4911795,0,4.5885773,6.539205,0,0,1.778873,0,0,0.018293058,0,7.0736327,0,6.3627977,10.182545,2.4985147,0,0,0,1.5123543,2.161518,0.08379641,0,0,0,0,0,5.1522665,0.805655,1.835675
1053,0,0,1.2781833,0,0.12572429,0,0,0.03639906,0,0,2.2031968,2.6599164,0,0,0,0,0,0.03478766,2.3717675,0,0.48231187,0,0,0,0,2.6863132,0,0,0,0,7.9596786,0.9918605,0,0,0,0,0,0,0,0,1.2188094,0,0,1.5822014,0,0,0,0,2.2407362,11.486383,0,1.1140094,0
1054,0.4779474,0,0,4.8780007,6.219186,0,4.0819283,0,0,0,0,8.877022,0,8.625894,0.9301802,0,0,0,0,0.44438764,0.5185109,0,2.818565,0,1.9045821,1.7291533,0,0.80767787,0,0,0,0,0,0,17.09182,0,1.4557229,0,0.24981348,0,0.24425419,1.2175224,1.793978,0,0,0.775103,0,0,0,0,0,0,5.5309057
1055,0,0,0,0,6.755992,0,0,0,4.1284328,0,0,0,5.4919424,0,0,0,1.8375621,0,4.4434752,0.007186849,0.8450046,0,1.5055829,0,0,0,0,0,0,0,0,1.511353,1.5040578,1.8038194,0,0,0,0,0.049059354,0,0,1.410498,11.327236,4.4392886,0.544206,0.569589,0,0,0,0,0,0,0.1361237
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.248221,1.7970471,0,0,0,0,0,3.6920428,2.5267332,0,0,0,0,0,0,0,0,0.086934134,0.23351553,0.6960527,1.3248187,1.336692,0,9.534939,0.6512343,5.636099,0,0,0,0,0.57128376,0,0,0,0,1.900078,0.5488098,4.8377604,0
1057,1.714599,0,0.28536436,0,0,0,0,0,0,0.2263158,6.0602183,0,0,0,0,0,0,0.38519055,0,0,0,0,5.777761,0,1.3901607,2.3962324,7.816961,0,3.5618212,3.01968,0,0.30568713,0.93128574,0,0,0,6.7100453,0,0.090588905,0,2.0806937,1.4489669,0,0,1.1500899,0,0,0,0,0.8568199,0.8253908,0.3198857,0
1058,0,0,2.4693565,0,0,2.3718026,0,0,0.967753,0,6.8014617,0,0,2.3159137,0,0,0,5.6929317,0,0,0.27260527,0,0,3.52262,0.9995341,5.4076805,4.641537,11.221059,0,0,1.4296054,0,0.39777055,0,0,1.6093724,0,5.5631175,0.39078268,5.086829,0,0.62307745,0,0,0,0,0,0,0,0.5270953,0,1.4293158,0
1059,1.2732188,0.05866581,3.0469391,6.4344893,3.3363807,0,0,0.8863321,0,0,0,0,1.8593649,0,0,0,0,0,4.20216,1.993469,0.96833634,0,6.004553,0,0,0,1.3357095,0,3.0670228,2.4377327,0,0,0.5468099,0,0,0.95408916,3.6657455,1.2739059,0.20483816,1.7477582,0.8461521,0,10.636471,0,0,0.8289506,0,0.85757947,6.167601,0.3254678,0,0.37564564,0
1060,0,0,0,0,0,4.087488,0,0.60733336,0,0,0,0,1.5114279,0,0,3.1004817,4.7708597,0,0,0,0,0,0,0,1.0079621,0,0,0,0,4.4066954,0,0,0,0,2.0825922,0.8659878,0,3.4353697,1.1370081,2.1230392,4.568494,0.52762395,0,0,0,0,0,0,0,0,0,0.4635371,0
1061,0,0,0,0.64166355,0,0,3.32863,1.948863,0,0.09899999,0,0.5793064,7.293966,0,0,0,3.3989556,0,0,0,0,2.7621067,0,0.21092762,0,0,3.2575257,0,0,8.577126,10.973681,0,0,0,0,2.6964755,2.5502691,0,0.7343753,2.038856,1.1883821,0,0,0,1.1838403,1.906141,5.761469,2.9315696,6.498212,2.6711352,2.486962,0.8523131,0.04766679
1062,0,0.28449413,0.19335736,4.6494823,27.110964,0.7982156,0.5837654,3.2411811,1.2006092,0,0,4.803087,0,0,0,0.58686036,0,2.3385353,0,0,0,5.8185687,1.1323812,0,0,0,0,3.0890915,0,0,0,2.965248,0,1.0178502,6.668833,0,0,0,0,1.726768,2.037306,0,4.341519,4.410437,0,0.50320494,6.5986195,0,0,0,0,0,1.6442614
1063,0,0.020541368,0,0,0,0,0,0,0,0.3766964,0,0,0,0,2.6517742,0,0,6.79298,3.437829,2.1570182,0,0,0,3.38089,0,0,9.082333,0,5.447406,3.323566,0,0,0.23897335,0,1.5920092,0,0,2.9669812,0,0.017280903,2.3071523,0,0,0,1.6287652,0.83796984,0,1.1216452,2.8921978,5.940233,0,0.5956543,9.280183
1064,0,0.2700567,1.204696,0,0,0,1.7287176,0,0,0,0,0.5534804,1.283051,4.1606617,8.972406,0,0,0,4.685489,0,0,0,0,1.4443333,0,0,4.060079,0,0.0331118,4.4972816,0,1.443615,0,0.07864334,5.488554,0,6.9590154,6.1049886,0,0,0,0,0,0,0,0,12.2079735,0,0,0,0,0.58672404,11.258279
1065,0,0.18278866,0,0,6.2233295,1.2875323,2.8837519,0,0,0,0,0,7.5063295,0,0,0,3.6159375,7.7808166,0,0,2.138856,0,0,0,0,0,0,0,6.0107584,0,1.8844283,0,0,1.7273912,1.4122087,0,0,3.3660643,0,2.342641,2.9221134,0,0,0.85287404,0,0,0,0,0,0,0,0,0
1066,0,0,0,0,0,0,0,0,5.837171,0,0,8.463568,0,0,0,0,9.896039,1.3598676,5.924844,0,0,0,0,0.75452745,0,0,12.333342,0,0.5194104,5.6124587,0,0,0.66107875,0.3668157,0,0,0,0,0.03622913,0,0,0,7.884584,0.9338527,0,0.7044049,0,0,0,5.5460696,0,0,0
1067,0,0.38102102,0.39080614,0,0,0,0,0,0,0,0,0,1.4372503,1.9965657,7.630719,0,0,0,0,0,0,0,0,0,0,9.167873,6.075763,2.7864325,0,0,0,0,0.120547675,2.398678,0,0,0,0,0.24782415,0,0,3.3649645,0.6425452,8.777934,0.49206898,0,0,0,0,0,7.639977,0,0
1068,0,0,0,1.1277304,0,0.083436005,0,1.7064589,0.5513125,0.121214755,0,0,0,0,0,2.7057052,0,0,3.7710323,0,0,6.9834294,3.0879712,3.727432,2.3838248,6.7403426,0,0,1.6305078,0,0,0,0,0,0.2909601,1.0589565,0,0,1.1914502,3.671217,0,0,7.3471518,0.020752383,1.5759237,0.7433473,1.0070944,0,3.2101226,3.6959143,0,1.4182503,0
1069,0.9472489,0,0,2.4514494,2.1009033,0,0,0,0,0.23515074,0,2.9438357,2.6103477,6.0832415,0,2.391145,0,0,0,0,1.9836104,0,0,0,0,0,0,0,0,10.165833,2.8680253,0,0,0,2.4359648,2.3911114,0,0,0,6.281891,0.3721387,0,6.3265104,0,0,0,0.7942232,0,0.3876141,0.8298338,0.61289334,0.77120227,0
1070,0,0,3.2987766,0.072681956,16.804996,0,0,0,0,0,0,0,1.2836936,0,3.6660795,0,3.1215518,7.766306,0,0.112133265,0.009383987,0,0,4.8057733,0,0,6.2860193,0,0,2.9288113,0,0,1.2557001,0,0,0,0,0,0,0,0,0,0,0,0.49666312,0,0,0.2326286,1.7045794,2.8025403,0,0,2.5438943
1071,2.2963452,0,0,5.693151,0,0.11562379,1.0619693,0,1.0544097,0,0,0,0,4.4562297,0,0,0,0,0,0,0,0.9331656,0,0,0,0.8856441,0,2.3265147,0,0,0,0,0.003310149,0.8835137,0,0,0,0,0,0,0,0.80680454,4.2314696,10.675385,0.6844498,0.71002036,0,0,0,0,0.5476092,0,3.1819499
1072,0,0.1261107,0,0,0,0,0.73182315,0,0,1.064183,12.751685,0,0,0.285411,0,0,0,2.515318,0,0.3430746,0,0,0,0,0.5349807,0,1.8722484,1.4473853,3.7890751,10.503648,6.0865083,0,0,0,0.28590128,0,5.124859,10.271456,0,7.870225,0,0,10.23366,0,1.461835,0.5287493,0,0.17757043,0,0,13.477732,0,0
1073,0,0,0,0,0,0,3.1890886,0.7023081,0.5096851,0,0,1.6007322,0,4.548308,0,1.6055262,0,1.5681955,0,0,0,0.35316503,0.1763743,0,0,4.157332,0,0,8.9917145,0,0,1.3375553,0.38707468,0,3.128144,0,1.346135,0,1.2688026,0,1.9184278,0,0,0,0,0,0,0,0,0,0,0,0
1074,3.6657722,0.12750691,0.12308473,5.9042487,0,0,0,0,0,0,3.3793993,3.9685597,0,4.7464485,4.747969,0,0,0,0,0,2.4130344,0,0,0,2.187055,9.77494,0,13.86911,0,0,0,0,1.1793973,2.4835422,0,0,0,0,0,0,0,0,0,0,0,1.8050919,0,0,0,0,9.654443,0,0.769076
1075,0,0,0,0,2.1612353,0.53297585,3.138513,0,4.375619,0,0,1.5842494,0,1.8816918,0,2.0991325,0,0,0,0,0,0,0,1.4963676,0,1.824989,0,0.78147215,0,1.6629953,1.3845657,0,0,0,3.5722876,1.1106241,0.2505145,0.41472715,0,0.56509185,0,0,2.6025445,3.4944072,0,1.4676445,0,1.840867,3.425737,0,0,0,0.8645658
1076,2.8961327,0,0,0,9.669324,0,0,1.0484145,0,0.67714137,0,0,0,1.0578171,1.517422,2.82036,0,0,0,0,0,0,1.0731326,0,0,0,2.0802672,0.46887287,0,0,0,0,0,0,0,0.007219099,0.19136587,0,1.0026848,5.824792,0,1.821831,4.4851756,0,0.14960669,0,0.8826735,0,0,0,0,1.4349521,0
1077,0,0,1.2934957,0,9.19785,0,1.7358571,0,0,0,0,0,0,0.8850964,0,0.704107,5.058567,0,2.5366728,0.9772586,0,0,0,1.0299222,0,6.2468543,7.20639,8.266538,0,0,1.9018604,2.3509898,1.1310841,0.73385525,0,0,0,0,0,0,2.0142958,0.6948684,0,0,0.5671258,2.6317072,2.22336,0,0,0,0.21712749,0,0
1078,0,0.21191679,1.8325027,0,0,0,0,0,0,0,0,6.6865964,10.642352,0,0,0,0,0,0,0.2897082,1.7815646,1.5753148,7.8717976,0,0,0,0,0,0,0,0,1.8183298,0,0,1.7471125,0,0,0,0,0,2.1849403,2.8407862,0,0,0,0,8.08087,1.2454787,4.012041,0,3.7077954,0,7.9332047
1079,0.5474872,0,0.037905667,4.4612446,1.0902003,0.13991423,0,0.9232116,0,0.1845184,0,0,11.83605,0,0,2.797903,0,0,1.0638292,2.3517828,0,0.94067484,0,0,0,0,0,0,0,0,0,0.31411895,0,0,1.8888099,0.6314762,0,0.99340945,0.5249595,3.249972,2.8750973,0,3.0339818,0,0,0,0,0,4.7876363,0,10.767862,0,4.849296
1080,0.051139224,0,0,0,0,2.5982814,0,3.0827215,6.346869,0.39415562,1.4753723,0,0.11190412,0,0,0.7911517,0,0,0,0,0,3.769339,5.4072194,4.240489,1.4959474,3.6296573,3.242605,0,0.36434168,0,3.0238535,0.11090628,0,1.1074148,7.469883,0,2.2343502,0,1.1855476,3.118054,0.25635237,0,0.79878086,0,0,0.50400734,0.75911796,0,0,1.8473431,0,0.10578204,2.8833869
1081,0,0.2702004,0,0,10.934623,1.3316035,0.033639245,3.2192972,1.0257956,0.1641908,4.5564647,0,0,0,0,2.5780902,0,0,0,0,0,0,5.958202,4.19377,0,0,0.68874276,0,0,0,0.34879005,0,2.9224813,0.7421437,1.8883697,1.2758007,5.1624227,3.2507038,1.5968755,6.519291,6.8322864,0,0,0,2.111919,0.35245866,1.229645,2.8549626,7.3134985,5.397898,0,0.83645433,0
1082,0,0.21505226,0,6.5684004,0,0,2.2987063,0,3.4525816,0,0,0,5.112688,0,7.274406,0.56864226,0,0,2.2378016,0,0,0,0,0,0,5.153345,10.689055,0,0.3292788,0,0,0,0.040764347,1.4212493,0,2.6071706,0,7.739348,0,4.1350336,0,0,0,4.797482,0,0.38433746,0,1.3183547,2.3574111,5.243003,0,1.2353159,0
1083,2.7720668,0.077819325,0.013090288,0,0,0,0,0,0,0.48811743,0.5201756,0,0.6394372,0,3.040288,3.0405333,0,0,0,0,0.87575656,6.790913,0,0,0.2968516,0,0,0,0,0,0,1.757744,0.100229114,0,2.6428118,0.5139268,0,4.664768,0,0,0,0,0,0,0,0,11.439144,0,0.47115773,0,0,0,0
1084,0.18909039,0.022758663,0,0,13.165347,1.4252741,0.6740865,0,0.6436644,0,6.589368,0,0,1.1623933,2.8586643,0,0,0.46597555,7.4077067,0,0,0.8181689,4.809001,0,0,0,0,6.8955755,9.380383,0,5.9522104,1.2544259,0,0.38203004,0,1.898148,0,0,0.5573915,0.95220387,2.5493405,0,4.1679444,0,0.54725987,0.15141863,4.9174914,0.61424965,3.1360903,0,3.1730604,4.4895864,0
1085,3.1563146,0,0,0,31.991686,0.9350845,2.08816,0,0,0,13.75565,2.4550333,0.4680654,0,0,1.8270684,0,0,0,0.82996964,0,0,0,0,0.5828475,0,0,0,0,7.7067413,0,0,0.8473072,0,4.0884533,0,6.2427535,2.8533978,0.4503283,1.672211,1.5664307,0,0,0,0.037658192,0,2.009692,0,0,5.8668756,0,0,0
1086,0,0,0,0,0,0,0,0.7615417,5.6393776,0.15362121,0,5.9057965,0,12.681107,0,2.8597095,0.7730854,4.7993193,0,0.6443944,0,0,0,0,0,8.751006,0,9.102734,0,0,0,0,0,0.83400893,2.6240475,0.1059958,0,0,0,0,0,0,6.0320067,0.8034231,1.977721,0.19011703,0,1.5714018,0,2.1255412,0,1.8276654,1.6244861
1087,0,0,0.8460618,0,0,0.060074113,0,0,0,0,0,0,0,0,7.8993683,0,2.950385,0,0.5588471,0,0.65458095,0,3.2553482,1.4828281,0,0,0,4.1976075,0,0.8181885,7.746299,0,0,0.5799478,5.045613,0,2.6149762,0,2.1833472,0,0,2.1797154,0,0,0.23420864,1.2102981,1.1295507,0,1.4043336,0,0,1.1144345,0
1088,5.509149,0,1.5246711,0,0,0,0,0,1.7550666,0.6099225,0,3.7439604,0,0,2.2263103,0,4.3329806,0,0,1.5169436,0,0,0,0.6244592,0,0,0,0,0,5.720359,0,0.52211535,0,0,0,3.7011316,1.4979013,0,0,0,0,2.2807019,0.41169658,5.505236,3.540684,0,0,0,0.37293637,0,0,0,0
1089,0,0,0,0,5.8260393,0,0,0,5.042531,0,0,0,17.71583,0,0,0,0,3.5698576,7.6311293,0.31702334,0,0,0,0,0.90353805,1.133345,0,0,0,0,0,1.3039944,0,0,0,1.6877357,0,0,0,0,0,0,0,0,0.36381447,3.3159702,0,0,0,0,4.3340755,0,0.19724543
1090,0,0.48533672,0.849926,6.237545,29.607357,0.929711,0.8780652,0,0.26124108,0.9568002,0,0,0,0,0,2.0712426,5.0149,6.417691,3.00112,0.44629574,2.6419232,0,0,0,0.22428446,0,14.01237,0,6.0710154,0,1.7579076,0,0.61517537,0,2.5425284,0.009791666,0,6.327778,0,4.5475965,1.2746447,0,0,2.2753768,0,0,6.6972322,0,0,0.3277654,0,3.13119,0
1091,0,0.40405327,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1179775,2.1016989,0,3.453836,0,0,1.7797356,4.5674286,0,2.041405,1.7098109,0,0,0,0,1.5537695,0.37383044,0,0,0,1.5021181,0,2.915779,0.844309,4.0930204,0.27796587,1.793666,0,0,0,0.2915619,2.397286,0,0,0,0,0,0
1092,2.6681473,0,1.4879811,0,0,2.1049156,0,0,0,0,4.4558053,0.85642064,0,0,10.721607,0,0.56755406,0,0,1.1234375,0,0,0,0.26996446,0.643176,0,2.3625913,2.1613338,0,0,0.64378065,0.59137315,0,0,3.8394868,0.16510084,0,0,0.75806767,1.7674335,0,0,2.3588693,5.3732886,0.39363402,1.5175505,2.511747,1.5733811,0,0,0,0,6.99503
1093,0.20342344,0,0.6199069,4.947107,0,0.62280136,1.3848681,0,1.2661577,0,0,0,0,0,0,0,0,3.617413,0,0,4.0814776,0,0,0,0,0,2.044399,0,1.3666681,1.766497,1.7839661,0,0.6880175,0.13099486,0.37706363,2.0827768,6.800807,4.953374,0,0.093208194,0,0.9590984,0.40276954,4.224399,0,0.6055036,0,0.6848707,0,3.0534887,0,2.1138954,0
1094,0.049280725,0.33344913,0,12.405634,0,0,0,0,0,0.5242641,0.3117578,0.15821312,0,0,0,0,2.1402812,0,0,0,0,0,0,0,0,0,0,2.46152,0.9279072,5.504299,2.1678298,0,0,0,0,0.32780716,2.2116992,2.583249,0.5198346,1.3921229,0.44643357,0,3.921264,8.203235,0,0,4.651097,1.2529473,5.525807,0.24509998,0,0.80426395,0
1095,1.4990157,0,2.1957963,0,0,0,0,2.2327447,4.136703,0,2.5582864,0,0,0,3.6077192,0,0,0,0,0.28508833,1.9047409,8.309956,7.034291,0,0,1.1413126,15.758088,0,0,0,0.75012594,0,0,0,0,0.6909474,5.2344155,0.6664479,1.0449275,3.4600663,0.38119307,0,0,0,0,0,0,2.437656,4.846419,4.988844,4.8882027,0.67439514,3.6117084
1096,0,0.000579971,0,0,28.79675,0,1.8055013,0,0,0,0,0,0,0.43812948,0,0,2.4418585,8.84555,0,0,0,0,0,1.7357397,2.1834397,0,0,1.5793489,0,0,0,0.2666198,1.8454286,1.3418274,0,0,0,0,0,0,0,0,0,0,1.6112896,0,0,0.0470238,1.6013656,0,4.2834587,0.21943583,2.0329132
1097,0.08393134,0.19897361,0,8.018757,0,0.012054613,0,0.7924606,0,0,0,19.46523,0,1.0596609,0,0,1.2954401,0,0,0,0,0,0,0,1.4533318,6.791782,0,2.969645,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2040246,12.863839,1.3316617,0,0,0,0,0,0,6.3075156,0,3.562706
1098,0.29323283,0,0,0,10.606573,0,0,0,0.42477813,0,0,5.5279336,0,0,0,0,0,0,0,0,0.40322885,0,3.6283228,2.0141933,0,0,10.682387,0.60856444,0,3.6264908,1.8774835,0,0.79424655,1.4554416,0,0,0,0,0,0,2.931166,0,0,0,2.1220791,2.5434618,0.5046374,1.0374354,0,0,0,0,0
1099,0,0.24679674,0,0,0,0,0,2.942394,0,0,0,0,0,12.489546,0,0,0,11.0538225,0,0.51652455,0,0,1.583377,0,0.8913435,5.3563805,0,6.413289,0,0,0,0,2.9074693,0,0,0.5741138,0,2.8688996,0.7073664,0,1.7165246,0,0,0,0,0.089390874,2.0921953,0,0,0,0,0,0
1100,0,0.7138104,0,0,0,0,0,0,0,0,0,1.900296,0,0,0,0,0,0,0,0,0.090004764,0,0,0,3.079071,0,0,0,6.0044723,0,0,0.7391146,0.5121075,0.65084416,0,0,0,2.0609481,0,0,0.9813426,0.57704467,0,0,0,0.5693711,0.4200999,0,0,0,0,0.74938333,0
1101,2.9594765,0,1.0853664,0,0,0,1.7411851,0,1.3318089,0.628633,2.1163528,0,1.4197023,3.2103264,0,0.05044291,0.30776182,0,0,0,0,0,0.5257314,0,0,0,0,7.3425784,2.073529,0,0,0,0,0.002290568,3.9096656,0,0,4.06257,0,0,0.2500658,1.8901147,0.281823,0,2.927188,0.14375332,0.05745958,0,0,0,0.7562694,1.325892,3.8838928
1102,0,0,0,0,0,0,0.7451438,0,0.40556863,0,0.7371779,3.776198,0,5.2057676,0,0,0,10.239992,0,0.86614007,0,0,0.7576963,2.6452403,0,7.390291,0,7.8428726,0,0,1.2575524,0.4763808,0.9851646,1.77076,0,0,5.8690214,0,0,0,0,0,2.9813516,0,0,0,0,1.0739294,7.129829,1.7937609,0.07003686,0,4.2355123
1103,0,0,0,0,33.343994,0,0,0,0,0,0.35721952,0,2.7637641,0,11.7821245,0,2.550967,0,4.8015275,0,0,3.8661392,3.5009353,1.0064572,1.704891,0,0,0,3.4572308,1.0852804,0,2.5350027,0,0,0,1.8451958,0,13.206812,1.0016,4.0699925,0,0,0,0,0,0.13750926,5.1294284,0,0,0,0,0.07418633,7.677954
1104,1.314198,0.19094862,0,0.6473098,0,0,0.7804839,0.9358859,0,0,5.7013507,6.4573584,6.0347958,0,0,2.0400774,0.5036908,0,0,0,0.050165728,0,0,5.145967,0,3.7959135,0,0,0,2.6385128,5.3742785,0,0.86459696,0,4.765589,0.88030666,0,3.1681855,0,0,4.1786723,0,0,1.328339,2.0011544,0,0,0.51603687,0,0,0.8245512,0,0
1105,0,0.20425093,1.7407342,1.9563779,0,0,0,0,0,0.9509319,2.5119207,0,0,0,0,1.1847128,1.3554534,0,5.5374146,0.8693115,3.3675632,0,8.140005,0.4754732,0,0,0,1.8457098,0,2.2636776,4.677461,0,0.021252044,0.9205208,2.4991858,0,0,0.08329273,0.34034693,0,0.78072625,0.112382725,0,12.626841,0,0,0,0,0,0,1.8724465,0,0
1106,0,0,0,4.618376,3.598127,0,0,0,0,0.8664427,2.3342767,3.889183,0,0,0,0,0,0,0,0.19196165,0,0,0,0,0,0,0,0,1.7498891,6.3148365,3.6909013,2.8779638,0,1.6701651,1.5136075,0,0,3.729928,0.8251285,4.1906414,0,2.199349,0,0,0,0,0,2.0228138,4.5250983,0,6.981157,0,0
1107,0.11642412,0.013372405,1.0658659,0,7.1861506,2.6322591,3.4909782,0,7.701456,0.36829698,6.053618,0,3.1174786,0,3.196421,3.2230334,2.3433745,0,0,0,0,0,0,8.718314,0,0,9.571058,0,4.3013277,6.61538,0,0,0,0,2.3868961,0.40622163,3.4871511,4.5176306,0,4.95664,0,0,0,0,0,0,0,0,5.363944,6.80275,0,1.2568783,5.579103
1108,0,0,1.4196199,2.3180604,3.4003763,0,0,2.0548553,0.7819392,0,0,4.9286947,2.2142944,0,0,0,4.528708,2.4400964,15.78001,0.3365079,2.1745296,2.1307175,3.2357562,0,0,0,0.61436886,0,6.9699507,0,1.2271094,0.92675084,0,0,11.100651,1.2003077,4.694326,0.35029143,0.5156882,0,0,0,0,0,0,0,0,0,3.4300303,8.599373,2.4725811,2.4014509,2.9521172
1109,2.399825,0,7.106244,5.6322722,5.9030385,0,0.3989619,0.37428957,0,0,0,1.4715121,11.514356,0,2.805706,4.2731996,0,0.20643602,0,0.71231663,1.8040428,1.6791587,1.2088532,0,0,0,0,3.5757318,0.882349,0,2.0584846,0,0,0.26504934,0,0.5616322,1.8301896,0,0,0,0,0,4.423114,2.9629147,0,2.6808543,0,3.090924,2.682111,1.4216614,0,0,4.7433515
1110,0,0.48145622,0,1.4282559,9.869659,0,1.0776182,2.1890745,0.2548331,0.18308195,10.354324,0,0,0.10696179,1.9708556,0,1.0468256,0,3.8091738,0,0,1.3943708,0,0.005026126,0.8742983,0,0,8.643594,0.729312,1.9016597,0,0,0,1.0705222,0,0,0,14.439526,0,0.76198494,2.743611,0,0,0,0,0,6.970633,0,0,0,0,0.40696806,0
1111,0,0.07924749,0,4.0783415,9.528473,0,0,0,2.9205105,0,7.048571,0,0,0,0,0,3.3641477,1.0040835,0,0,1.5933986,0,0,5.3021336,0,0,0,6.2040386,0,0,0,0.5090188,0,0,0,0,0,4.8126397,1.0787476,8.883915,0,1.033289,0,0,0,0,0,0,0,0.88998616,0,1.252695,2.7386732
1112,0,0,0,0.9765572,0,3.9756067,0,0,7.689737,0,0,0,4.2210054,0,0.693209,0,0,0.24025081,0,1.3661735,0,0,0,1.8111184,1.0110241,0,0,8.880149,4.9215374,6.6679797,3.101072,0,0,0,0,4.0723925,4.354462,3.8519893,0.25644103,0,0,2.0365882,0,0,0,0,0,0,0,1.7534987,0,0.9882005,0
