x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
69,0,0,0.7467552,0,0,0,3.775246,3.3158782,0,4.390215,0,0,9.126636,8.049694,0,0,4.4566445,0,0,12.886193,0,0,38.200108,1.8458798,4.5101132,2.32957,0,0,0,0,0,0.13428113,0,6.757354,0.30828583,0,2.6265113,0,0.9389427,0,0,0,0,0.81843615,0.5065827,0.22100191,0,0,0,1.0591967,4.6934342,1.3550123,0,4.4287305,0,0
70,0,0,0.29723755,2.2075708,1.8520455,0,0,0,0,0,0,0,0.6865212,0,0,0,0.79125214,0.31521952,1.8985701,0,7.6148157,3.064917,9.2244425,3.021463,5.8640504,0,0,0,3.086616,0,0,0,5.6186256,5.410436,0,1.1255196,8.493284,3.201773,0,6.245267,0,3.373468,0,0,0.08581217,0,4.755708,3.4642994,6.6012053,2.087791,4.794198,0,8.324196,0,0,0
71,0,0,0,0,0,0.09378453,0,2.1164505,0,0,0,0,0,0,7.239706,0,5.249564,0.94808924,5.1468453,0,0,0,6.9860525,2.810277,2.2372994,1.7442179,0,0,0,0.86488557,0,0.27427915,18.359482,12.102901,0,0,4.27578,0,0,4.5161777,0,0,0,0.81269646,0,2.8752484,0,2.4505136,8.3496685,0,7.6427293,0,1.0477102,0.6580196,0,0
72,1.5352849,0,0,0,0,1.1138765,0,0,0,0,0.09713382,0,0,0,0.67137223,1.4688,3.5292425,0,0,8.110702,6.301595,0,11.366579,0.4247897,4.897555,0,0,0,0,0,0,0,1.7491094,2.7346854,0,0,0,0,0,0,0.13910998,1.0385144,1.0521822,0.24634749,0,1.2880796,2.9886982,2.1859646,0.67192894,1.3363351,7.2932777,0,5.742129,0,0,2.3792067
73,0.38648865,0,0.2852132,0.34755224,0,0.72226554,3.7252328,0,1.046384,0,2.5043454,1.6762363,0,20.556461,0,0,0.52378845,1.5136572,0.33824882,0,3.0652897,0,2.7250862,2.4351232,2.4317646,0,0,1.496048,0,0.08208938,0,0,13.847831,5.8503466,0,1.8889521,0,0,0,1.0398617,0,0,3.4657962,2.3553886,0,0,0,0,0,1.8440236,0,7.8379235,0,0,0.62660736,0
74,0,0,0,0,0,0,0,1.1042224,2.4486198,0.5390949,0.037505012,0,0,0,0,0,4.2938366,0,0,0,2.2435079,0,0,2.222394,1.9053062,0,0,0,0,0,0,0,6.044043,0,0,0,8.979661,0,0,0.03596853,0,0,3.4441643,0,0.33042365,0,0.60190886,3.416914,0,0,0,0,5.3446593,1.7835582,0,0
75,0,8.123663,0,0,0,3.520263,0,0,0,2.3473,1.0395299,0,5.458445,0,7.3725104,0,0,0,0,0,0,0,0,10.8326235,6.7665133,2.6141899,0,4.317894,0,0,4.364429,0,0,0,11.586004,0,8.728478,0,0,0.18993959,13.176861,3.1412406,0,0,1.0230387,9.291354,0,0,0,0,7.8265347,5.992563,0,5.2839704,0,0
76,0,0.18629572,0,0,0,0,0,3.1920469,0,0,0,0,0,0,0,0,2.1820886,0,0.34230408,3.8127544,2.6351788,2.2799935,18.844202,0,2.9236665,1.086323,0,1.2745734,0.36406416,0,1.9108124,0,15.010127,0,0,0,0,2.0503545,2.982156,0,0,0,0.7687539,0,0,0,0.98605925,0,0,0,8.654786,1.5239391,1.2630037,0,1.3708136,4.4189773
77,0,0,0,0,0,0,1.4338009,0.7645082,0.33568206,0,0,4.470195,11.990296,0,0,0,4.098467,5.4594684,3.7952058,0,0,0.44699916,0.13054499,1.8313093,0,1.5920175,0,2.0176551,0.81399775,0,5.951395,0,0,1.7819508,0.47104144,0,5.677111,0,6.192277,2.688777,6.7948103,0,0,0,2.3636463,7.745872,5.1247697,0,0,0,0,0,0,2.563757,0,0
78,0,0.15348649,0,1.7675902,0,0,0.34133476,1.9190017,2.026485,3.6267998,0.4909555,0,5.077455,0,0,2.3246522,0,1.3883008,0,0,4.1603203,1.2513595,0,0,0.9372687,0,5.7850056,0,0,0.7106697,4.3027844,0,4.06979,7.1761665,0,0,2.7834282,0,0,0.21837303,0,0,0,1.069971,0,4.787824,0,6.5724874,0,4.7857137,3.3178506,16.591284,0.49789995,0,0,2.0019453
79,0,0,0,0.82246757,1.070618,0,4.6412106,0,0,0,0,0,7.140008,0,0,0,1.6151875,1.2257462,1.9245241,0,0,0,2.8166697,10.267458,2.0860882,0,0,0.6495182,0,0.7262974,1.7167856,0,0,0,3.7030306,0,1.558436,0,2.2402167,1.7898432,0,0,3.2092988,0,0.6772643,15.370927,0,0,0,0,4.7067494,0,0,0.38317892,4.457145,0
80,2.5974123,0,0,0.844663,0.34418672,0,1.359552,0,0,0,0,0,2.049154,8.809274,0,0,0,0,0,0,0,0,0,0,0,5.6463695,1.5226009,0.07546459,0,0,0.3438099,1.4827523,0,0,14.696141,0,0,0,2.7692711,1.2226194,0,0,0,0,0,0,1.9925495,0,3.2586362,0,0,0,0,2.24982,0,0
81,1.1302606,0,0,3.4361808,4.3306227,0.013163717,0,4.490799,1.367713,0,4.220185,6.4705944,0,2.9760857,0,0,0,0,0,0,0,0,0,0,0,0,8.498575,0,15.369165,11.920968,0,0,0,0,0,1.1597513,0,3.5349874,0,0,0,0,0.45404083,0.4303429,1.9808085,1.5508306,4.137717,0,0,0,0,0,0,0.57574004,0,0
82,0.32881668,4.470766,0,0,0,0,1.6159673,0,0.2318426,0,1.0190094,0,0,0,5.233884,0,2.679922,0,0,5.8925505,0,0,4.857026,1.3672272,0,0,1.4995341,0.21570438,0.99968684,1.357478,0,1.60689,0,12.290365,0,2.8756185,0,0,20.984367,0,17.340422,4.6943016,0.358417,0,0,0,6.6105585,0,0,0,0,0,0,3.8334212,4.0359883,0
83,2.1155918,0,9.292065,0,0,0,0,0,0.034195945,2.704078,0.31136832,0,0,0,0.15805392,0,0.7230962,0,0,31.516426,0,0.6324975,0,4.2884097,0,0,0,0,0,0.17469558,0,1.0723554,0,3.391117,0,3.9152722,0,0,0,1.6268803,0,0,0,0,0,0,0,7.338518,8.338244,4.1414285,0,1.4825423,9.632659,0,1.6519716,9.223533
84,0,0,3.527868,4.2652683,0.40325788,3.9422786,3.7614987,0,0,0,3.4336693,5.1935267,6.6679606,12.008773,0,0,0,5.0275993,5.3472037,0,10.048472,1.1166399,0,0,0,0,2.986112,1.6890227,0,3.264433,0,0.5877383,8.815778,19.283531,0,3.7916474,0,4.1327457,0,1.0419699,0,0,0,0.1436274,0,0,0,13.146443,4.950399,6.65868,0,7.5182567,1.9793918,0,2.1581032,6.781387
85,0,0,2.705253,0,1.5661519,0,0,2.1828957,0,0,0,22.801662,0,5.1925597,0,0,0,4.680481,3.7343204,0,0,3.6674204,0,0,0,0,0,0.5491896,2.0378308,2.0727882,0,1.4136802,0,1.9172158,0,0,0,0.62384355,0,0,0,0,0,0,0,0,0,0,4.4926004,3.0282335,0,3.4547698,5.0106087,0,2.4716465,2.5866508
86,0,0.069478765,0,6.321201,3.4866638,0,0,0,0,0,0,24.743027,0,9.013799,0,1.7053881,0,0,0,0,0,0,0,0,4.1037407,0,1.765267,1.1131177,2.0691335,0,8.208597,0,0,0,24.050003,0,0.066112876,0,21.279291,0,7.242103,4.379333,0.58249027,0,2.2006373,0,0,0,0,0,8.874598,0,2.9526238,0,0,0.6159978
87,3.2672386,1.7289104,0.23445548,0,0,1.009107,0,1.0908868,0,0,0,0,1.3508669,0,0,1.729434,1.6931129,2.1873016,4.7332425,0,3.2992733,1.1781766,9.312555,0.8189685,1.7397991,0,6.6086965,2.2947924,2.3171747,0,0,3.2095182,14.338119,6.8660355,0,0,0.97421926,3.0507944,0,0.23487067,0,0,0,1.6987851,0.12975839,0,0,0,8.635744,0,0,0,1.5644839,0,1.4326941,1.5856041
88,2.1899753,1.6545476,0,0,0,2.0256677,0,0,0,0,0.1958837,0,2.2467186,0,0,0,0,0,0,0,0,0,8.520082,2.0132318,0,1.521792,5.193738,0,0,0,0.47586125,0,0,0,0,0,2.8283556,0,0,0,14.501376,0,2.8787127,0,3.3318064,15.354189,8.067644,0,0.6364188,0,1.725285,0,0,1.9645119,0,0
89,0,1.1847699,0,0,0,0,0.97954726,0,0,5.7300234,0,0,0,0,11.5427065,0,0,0,0,38.96964,0,0,0,9.645532,0,14.569263,0,0,0,0,9.11763,0,0,0,23.635466,0,0,0,15.649814,0,15.706485,7.343165,1.617201,0,0,0,5.5084553,0,0,0,7.726535,0,0,0,0.23028052,0
90,0.24371022,0.7822534,0,0,1.9337764,0,0,0,0.77280056,0,0,0,7.253754,0,0,0,4.9751697,0,0,0,0,0,30.286552,9.347086,3.9742217,3.967381,0,0,0.9907452,0,0,1.3339678,2.8943424,0,6.2476764,0,10.363349,0,1.4108329,0,0,0,1.9918305,0,5.044126,14.710016,0,0,0,0.565346,0.2278575,0,0.5889414,0,0.48669457,0
91,4.095436,0,0,0,1.0993587,0,0,0,0,0,0,0,2.530707,0,2.8104892,0,0.8588749,0,0,2.5884397,0,0,11.998798,2.1666076,4.6769633,0,5.6293797,0,0,0,0,6.9994445,6.635622,1.2496858,0.73117906,0,4.4677567,0,3.4085402,1.205836,0,3.1771708,0,1.5231023,1.0010185,0,0,0,9.352498,0,10.099806,0,6.8439527,0,1.162555,0
92,0,0,0.41080666,0,0.22174512,0,0,0,0,0,0,0,8.389634,12.338718,0,0,3.1143594,4.3242216,3.8647747,0,0.095040105,0,0,0,0,0,0,0,0,5.918329,0,0,0,0,0,2.7535138,0,0.33215886,0,1.8799511,0,0,0,0,1.4351157,0,1.3300138,0.24400343,0,0,0,0,0,0,1.9799834,0
93,0,0,0,0,0.94937503,0,4.1221275,0,0,0,0,2.8532808,0,0.80113363,0,1.2380701,1.0646529,0,0,0,7.411456,2.9626975,5.6078124,0,1.0642954,0,0,1.1541715,2.3089697,0,0,0,21.562378,16.070784,0,2.0363474,0,0,0,0.45218346,10.050128,5.0437126,0.5675928,0.6612,0.97192335,9.457742,0,1.1875962,9.133334,0,2.288903,3.6731014,1.036673,1.2860016,1.8784362,0
94,4.670257,0,1.7998521,2.7957954,0,0,0,6.999011,0,1.8293844,2.3263836,3.8094952,0,0,0,0,1.2189765,0,0,0,0,0.6057016,1.0948294,0,2.2427883,0,0,6.600748,0,0,0,0,0,0.055096164,0,0,0,3.6978688,1.8711369,0.9894715,0,0,0,1.1164271,1.5554464,6.883974,0,0,0,5.1239557,8.586397,2.0011833,2.3216238,0.43362254,0,1.7897909
95,0,0,0.27079952,3.6851358,0,0,0,1.6261654,1.113931,0.75938207,0,4.2909803,12.826794,0,2.6133468,0,0,2.0249527,5.2270775,9.041775,5.021293,0.92302465,0.7150644,0,0,0,0,3.4757524,0,2.4668489,0,0,4.595917,0.46017253,0,0,0.2416884,0,0,2.2205243,0,0,0,0,0,0,0,3.6408482,2.7818031,0,0,0,6.174176,0,3.3896713,0.29724127
96,0,0,0,0.117409095,0,0.1378946,0,0,0,0,0,0,0,6.2989383,0,0.05001581,0,0,0,1.478274,3.3036165,0,0,0,1.2789606,0,0,0,4.433069,0,0.36345837,0,5.7323885,0.8147009,0,0,0,3.7674458,4.258287,4.3188477,0,0,0,0,0,0,0,7.812453,0,3.2259169,0,8.174304,4.3915467,2.312048,0,3.67548
97,0,0.12727271,0.21980886,0,0,1.8531908,5.640292,0,0,0,0,0,0,0,0,0.17593208,0,2.8842225,0,0,19.255154,0.71931946,0,0,0,0,1.4564137,0.55805665,5.339697,3.053134,0,0,2.2743847,0,0,0,0,4.3548937,0,3.833107,0,0,0,0.43796435,0,0,0,0,0,0,0,3.1195457,16.484354,0,0,0
98,2.2881453,0,3.0499244,0,7.0590086,0,0,1.7244462,3.518872,0,0,0,0,0,0,4.8917994,0,9.201084,0,0,0,0,0,0,0,0,11.871693,0,4.333445,0,0,0,0,0,0,3.8385572,0,0,0,0,0,0,0,0,0,0,0,4.8299303,0,2.5183866,5.5782886,4.7557306,0.48987094,0,1.8378012,0
99,0,0,3.4142475,6.3963118,3.7035115,0,0,0,0,0,0,32.02862,0,0,0,3.573423,0,3.665625,1.9991225,0,5.939273,0,0,0,2.3299193,0,0,0.36942485,0,0,2.4080946,0,0,0,14.81868,0,6.381823,0,9.425666,0,12.1822815,0,0,0.48917115,0,0,0,1.7410613,0,0.7574579,0,0,0.72437465,1.2872329,0,4.946215
100,0,0.1752694,0,0,1.9875519,2.17309,0,0,0.66356575,0,0,2.4568186,0,0,0,2.5954711,0,0,0,0,5.0510535,4.4262466,0,0,0,0,1.507521,0,3.790157,0,0,1.659287,2.8647687,10.85634,0,0,0,0,11.028999,0,10.544555,4.135994,3.4253066,2.3385432,0.869383,4.1733637,3.8631868,0,0,0,0,0,0,0.48034698,0,0
101,0,1.452809,0,0,2.6065545,2.8687637,1.6061804,0,0,0.7894922,0,0,20.746943,0,0.056507755,0,2.884261,0,0,8.929801,0,0,17.004925,2.385583,2.571065,4.477365,0,0,1.6639258,0,0,0.35998946,18.011087,0,0,0,5.867835,0,0,2.8336034,0,0,0,0,0,0,0,9.531784,2.5124936,3.8328457,9.220475,7.3369803,14.067427,0,4.4703717,1.0435405
102,3.5401313,0,0,0.61759305,1.0799958,2.4296014,2.4462721,0,0.74289095,0,0,5.9882746,1.0086786,7.1792364,0,0,0,5.6508574,1.9136763,0,12.30221,4.0631013,0,0,0,0,1.1865505,0.38489112,0,4.8479576,0,0,4.018787,1.719895,0,0.7436929,0,5.0784297,0,6.2468157,0.18534075,0,0,0,0,0,0,10.005142,10.139058,4.2719693,0,13.643765,2.7955427,0,0.8262381,9.032546
103,0,0,2.6907501,0,1.7089257,0,0,4.253169,0.20937334,0,1.4302229,5.5024633,17.37174,6.266908,0,1.5698144,0,3.009546,1.9168199,0,0,0.75115633,0,0,0,0,0,2.8893805,4.999565,2.285604,0,0.31353897,16.06778,13.282305,0,4.238328,4.474,0,0.73111594,0.86231905,0,0,0,0,0,0,0,1.8845761,3.0060313,0.4154738,0,0,0,0,1.1945043,2.4361925
104,0.46354863,1.3574913,1.8584156,2.4581459,0,0,0,0,0,0,0,5.175989,0,5.2338686,2.5092003,0,0,5.1728067,3.7633107,0,2.782764,0,0,0,0,0,0,2.2153354,0,5.1746116,0,0,2.9018633,0,0,0,0,3.0443857,0,0.082199655,0,0,0,0,0,0,0,8.260579,2.8292923,1.5576488,1.5840102,11.718526,16.092947,0.3446078,3.310558,0
105,0,0,3.8478267,0,0,3.3231838,0,0.2363708,0,0,2.5960996,0,11.384934,0,0,1.1213106,2.2944267,0,2.6358118,0,0,0,5.603933,0.24437575,0,0,0,0,0.16561253,0,0,0,0,0.052437153,0,0,0,0.4671969,0,0,0,0,0.7415926,3.2197561,0,0,3.953731,0.13303557,0,0,0,0,8.5985,1.3026834,0,0
106,0,0,0,0,0,0,0,0,0,6.345409,0,0,0,0,0.44358173,0,3.8131847,0,0,17.838366,0,0,33.30354,7.3217154,0.2919799,13.721868,0,0,0,0,1.1042306,1.889657,0,0,17.628368,0,6.662476,0,7.5331006,0,3.7545617,3.683551,0,2.8627276,3.6771286,4.537681,4.236009,0,0,0,0,0,0,1.2598863,0,0
107,0,1.369734,0,0,0,0,0,0,0.85952103,3.7112136,0,0,0,0,3.3450105,0,2.3468945,0,0,25.771389,0,0,14.523717,17.439726,6.6572127,6.709653,0,0,0,0,5.726092,0.28485003,0,0,14.285235,0,9.582704,0,6.6877174,0,7.2637997,4.306962,2.529278,0,2.0623624,7.9545307,3.3572364,0,0,0,0,0,0,0,0,0
108,1.960608,0,0,0,0,0.51975715,9.488209,0,0.58758104,0,0,0,13.257121,3.5859523,0,0,0.7668366,0,2.794716,5.0855083,2.617315,0,9.044703,1.5441611,3.4474657,0,0,3.4424384,0,0,0,0.024916487,17.60751,19.874872,0,1.6523874,0,0.84368306,0,0.47224182,0,0,0,0.95374626,3.1697803,4.6706696,0,11.206786,0.6633482,2.9737165,18.14795,6.042905,3.8944445,3.7721891,0.32552025,0
109,0,1.3005592,4.4922566,0,2.66637,0,6.755471,2.4767952,2.2795362,0,1.5778563,0,0,0,0,1.2281848,4.190901,0,1.1999162,0,6.458187,0,1.4007471,4.90149,0,0,10.945657,0.4210268,0,0.17996073,0,1.1906965,10.154303,0,0,0,1.0662777,2.7982402,0,4.5253215,0,0.58349466,0,0,0,8.726222,0,0.56185335,10.902639,2.913739,6.0816135,0,4.1919203,0.080542326,1.264084,0.6932956
110,0.5128478,0,0,3.5625248,2.22189,0,0.9839547,0,0,0,0,0,2.82387,0,0,2.8854723,0,3.7084413,0.99233603,12.741383,0,0,0,0,2.9657016,0,0,1.3055489,0,0,0.84371984,0,0,0,0,1.3686063,2.111655,0,0,0,0,0.15062228,1.0331972,0.26449144,0.40950274,0,0.10065668,0,6.663805,2.9630976,1.0537688,0,5.47714,1.0014105,2.6388621,3.085161
111,0,0,0,0,0,0,11.059832,2.3147054,0.5869106,2.921112,0.8262359,0,0,0,1.0324912,0,1.9852715,2.6164553,3.9360044,0,3.4432552,1.3491102,3.1809943,3.9219935,0,0,5.639002,0,0.37854716,0.7153318,0,0,2.1865091,13.475894,0,0.23872253,1.5747826,2.2036562,0,3.3100152,0,0,0,1.9983286,1.3242291,0,0,4.734261,0.92378026,0.9133266,8.081421,0,9.290559,0.58794093,0,0.90559036
112,0,0,0.055713084,0.0931736,3.1262884,0,0,0,0,0,0,0,7.3943768,6.2247496,0,0,1.0224113,0,0,0,0.08382733,2.8056486,0,0,0.2426176,0,1.6073956,1.0234208,0,2.2323935,0,0,15.284456,7.1448317,2.5480556,0.5948267,5.6482844,2.4283829,0,0,2.8276753,0,0,0,0,0.56493473,0,0,0,2.453335,0,0,1.6421925,0,2.264388,0
113,0.000863827,0,8.032,0,1.5560246,1.6729542,0,0,0,0,3.125331,0,0,0,0.3681299,0,3.4874892,3.209321,0,0,10.45213,1.7787362,1.0861508,0,1.2114956,0,0.3901151,2.222684,0.5505816,1.1921136,0.047323395,0,0,0,0,3.133192,0,0,0,0,0,1.8808447,0,0,0,0,0,0,0.92452943,0.487045,0,0,0,0,0,0
114,0,0,3.1819477,0,0.8334687,0,0,1.459883,3.4810162,1.4810619,0,0,0,3.1262336,0,0,0.2049557,0,0,0,0.3441839,0,0,0,0,0,2.1460063,0.40575638,0,0,3.4596794,4.4242,0,0,11.656817,0,2.7324548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,6.014272,0,7.8582554,6.2505574,0,0,0,1.3565171,0,0,33.8835,0,8.812899,0,4.509571,0,4.8542557,0,0,0,0,0,0,0,0,6.582207,0.5317423,0,0,5.099099,0,0,0,16.715061,0,0,0,36.31996,0,8.395926,1.4292215,1.4485637,0,0,0.16805941,16.15171,0,0,0,0,0,0,0,0,0
116,0,1.2944546,0,0,0,0,0,4.419916,6.6385756,0,1.0727552,0,1.5372211,0,3.7149525,0,0,4.88396,0,0,10.741056,0,0,0,0,0,5.952651,0,5.0400662,4.270032,0,1.4150566,0,0,2.5978265,0.33950463,0,0,0.8670281,0,10.673443,0,5.6518764,0,0,0,8.598463,0,0,0,0,0,0,0,0,0
117,0,6.472467,0,0,0,0,0,0,0,5.5510693,0,0,0,0,0,0,0.10991964,0,0,15.302331,0,0,0,13.6673765,0.002399857,19.090374,0,0,0,0,5.927672,0,0,0,24.790071,0,0,0,16.776686,0,0,1.2966372,1.6114743,0,2.8775947,3.0631719,0,0,7.7690344,4.4273133,5.433991,11.913798,1.3696339,0,0,5.575945
118,0,0,0,0,0,0,4.52739,1.9104017,0,4.218161,0,0,1.9595304,0,0.34971595,0,2.6900716,0,0,0,0,0,15.624622,9.631997,2.2244484,8.505071,0,0,0,0,5.376806,0,0,0,0,0,0,0,18.04845,0,9.764134,0,1.8739386,0,1.0048941,8.498612,4.120056,0,0,0,0,0,0,0,0,0
119,0,2.6864142,0,0,0,2.1607862,0,0,0,0,0,0,0,0,1.0475504,0,2.5473962,0,0,15.751384,0,0,2.3224347,0.5829663,0,7.190593,0,0,0,0,1.6374136,0,0,0,16.985067,0,0,0,0,0.7016126,0,0.38127962,0.5574699,0,0,0,0,0,0,0.38864657,0,0,0,0,0,0
120,0,0.35197535,0,0,0,1.6746777,10.37756,0,0,3.4903405,0,0,0,0,0,0,0,0,0,29.454117,0,0,5.689341,10.435728,0,9.41386,0,0,0,0,4.994592,0.2066844,0,0,4.02445,0,0,0,10.72288,0,12.948287,2.3843575,0,0,0,0,12.007936,0,0,0,0,0,0,1.7864614,0,0
121,0.868701,0.349548,1.4319916,0,0,0,0,1.442881,0,0,0,0,0,0,0,0,0,0,0,7.5831823,0,0,16.216894,8.058891,7.3558254,2.742936,0,0,0.031172799,0,5.0507374,1.6850677,0,0,14.637805,0,1.7548648,0,0,1.2213161,0,0.8613043,3.8893027,0.191658,0,16.169504,0,0,0,0,14.868887,0,0,1.5681641,0.08273761,0
122,12.153145,0.51260656,0,0,0,0,0,0,0,0,6.0218678,0,0,0,0,3.7337735,6.302452,0,0,8.406029,0,0,9.825015,0,0.49859318,0,0,1.4838755,0,0,0,1.3918182,3.6695917,0,0,0,10.801161,1.9092789,0,2.3115659,0,0.661078,4.6032243,0,0,0,12.257092,0,0,0,0,0,0,4.121772,0.7517623,0
123,8.7696295,3.2418914,0,0,0,0,1.1356325,0,1.2921232,0.23692158,1.0018766,0,0,1.2974689,0,0,0,0.6143862,0,0,0,0.23695324,30.305483,15.590416,2.7907279,5.361791,0,0,12.00432,0,0.91743195,0,0,0,14.638386,0,7.8983808,0,10.951629,0,0,6.1443567,1.7822235,0,1.0298613,0,0,0,1.9258065,0,0.9254059,0,0,3.833209,0,0
124,3.5638075,0,0,0,0,0.1148178,0,2.2263775,0,0.49244326,0,0,0,12.302109,0.08746346,0,0.2827039,0,0,25.622114,0,3.1599789,2.5604055,0,3.0143893,8.101476,0,0,0,0,4.6614785,0,0,0,13.290312,0.7839912,3.5333922,0,0,0,2.5041323,4.668761,0.55896026,0,11.140653,7.052651,1.009327,0,0,0,0,0,0,0.3787708,0,1.5286807
125,3.4030278,1.8481735,0,0,0,0,4.4098077,0,2.5223432,0,0,3.1821406,4.3382263,24.598162,0,0,0.6214691,3.173503,0.3593559,0,0,6.4487405,0,0,1.574017,0,0,1.5544723,3.1606824,0,0,0.27440697,24.386492,0.052703843,4.740726,0,0,0,5.986178,0.23456636,6.113272,5.47649,0,2.4947813,19.183098,0,7.624842,0,0,0,11.09906,0.5078482,2.7886348,0,0,0
126,6.690525,1.6654499,0,0,0,0,1.6529906,0,0,6.2189307,0,0,0,0,0,0,5.417574,0,4.1503897,10.59234,0,1.3970808,2.467346,18.568632,1.82743,4.6223655,0,0,0,0,1.4131216,0.85477006,0,11.25964,10.940653,0,10.1807575,0,14.102418,4.564465,0,0,0,0,12.576083,3.6293135,14.438889,0,0,0,0,0,9.705282,5.8232226,0.56600785,4.191587
127,2.1708016,2.6887088,0,0,0,2.5907521,4.537737,0.5730415,0.11328215,2.3105092,0,16.499872,3.9204898,0,6.4093375,0,6.2375035,0,0,0,15.55699,10.406215,20.928549,0,0,0,0,0,1.918994,0.97496545,4.0265713,0,30.310421,25.328108,10.953491,0,24.983429,0,7.2332883,3.9536042,0,0,0.7831077,2.529312,6.3180313,0,0,0,6.6378307,0,0,0,0,8.052781,0.890922,0
128,1.6447657,7.591182,0,0,0,3.7175896,1.8534093,0,0.48483542,0.49405497,1.6136969,0.20065092,11.783074,3.188795,4.3479595,0,12.579454,0,0,6.3534956,0,4.650954,12.920801,1.6650481,0.79153526,5.1109633,6.4016676,0,0,6.8796935,2.7843995,0,27.346775,26.59143,4.86164,0.25268832,18.374378,3.2100585,7.5122824,0,13.063607,0,0,6.5778737,11.791271,1.4630158,0,11.669929,0,1.3645248,0.850529,1.8052486,0,5.3497233,1.1440575,0.62069416
129,0,1.0120796,0,2.5173793,0,3.2698884,2.9241574,0,0,2.4002635,0,11.764467,7.183257,9.204704,0,1.9843086,8.803168,0,0,7.733488,0,0,5.6217136,7.9937854,6.799567,0,0.92054224,0,0,7.904095,4.7545047,0.54851687,13.721697,17.959156,8.013793,0,15.847377,0,0,0,0,3.1124322,1.1638019,1.8962857,2.6467783,0,1.3167973,4.154033,0,0,0,0,0,3.3203733,0,0
130,5.4217052,0,0,0,0,1.3785949,0.14596395,0,0,0,0,0,8.237256,0,0,0.5784832,12.792442,0,3.9729614,0,11.664245,5.409217,6.1557417,0,0,0,0,3.0167518,0,2.292898,0,3.4457903,0,0,20.706602,0,14.78738,0,37.38024,2.7062821,0,0,0.08589542,1.130639,9.167694,0,0,8.815167,0,2.5138357,2.8212523,8.182511,2.3160002,5.6954026,0,0
131,7.205249,2.0365381,13.244196,0,0,0,5.6127615,0,0,0,0,0,11.626544,0,0,0,8.365259,0,0,23.6049,5.677123,3.545286,25.197786,2.9068575,2.5656283,6.6263084,0,0,0,2.1927364,0,0,36.08628,50.615257,0,0,20.8751,6.7151566,13.440935,0,0,0,0,6.7254314,0,0,0,10.117748,2.0839415,12.7925005,8.172538,18.163467,7.6926174,0,2.5113502,7.8194036
132,10.288754,0,0,0.9275724,0,3.3429906,0.4667721,0,0,0.39177972,0,0,0,0,0.70685136,0,7.598395,0,0,15.44214,0,0,10.477485,0,0,0,1.3023888,0.89005995,0,16.690924,0,0,0,10.603726,0,0,2.9257264,3.1491091,0,0,0,0,0,2.6608303,8.222345,6.2915945,3.011302,14.438562,0.65449893,4.422748,8.069824,21.570566,0,8.6399355,0,0
133,6.142529,0,4.42449,0,3.4031687,0,8.799888,0,0,0.72092026,2.508862,0,0,0,3.5160022,0,5.6961308,0,0,23.915268,0,4.557146,16.496223,0,0,0,0,0,5.063448,16.116257,0,4.3196,17.692234,15.770493,0,6.257512,0,6.040656,0,3.0520773,0,0,0,5.7227497,4.850117,0,0,37.326035,5.1513367,20.490501,1.3551798,27.05281,12.298396,3.1926966,5.5096498,5.815872
134,3.6253953,0,0.19464917,0,6.979267,0.08706476,0.34267834,0.6633735,0,0,2.3911982,0,2.4896247,0,0,0,0.8511285,7.1761994,3.2643733,0,0.24415469,7.28122,0,0,0.65143424,0,0,1.9155138,6.5003247,8.014696,1.7827224,0.32989568,11.975026,12.109146,0,0,27.37768,0,0,0,0,0,0,0.3860825,3.7913272,0,0,28.44189,0,7.364195,1.2008458,20.81503,3.342823,3.3476088,1.217992,4.6282988
135,5.8628216,1.0656772,3.9238522,3.2181935,3.1112454,0.5928358,0,0,0.9199468,0,0.17178082,29.840086,12.41834,7.482217,0,0,14.550068,1.676574,1.933183,0,1.963852,7.428113,4.4358373,4.6748405,0.58711416,0,0,1.1432741,4.7038074,6.738336,0,0,19.894697,26.195618,0,0.3821974,25.929626,8.468879,7.648593,0,0,1.9775519,0,10.028491,7.9543557,0,0,18.394295,20.487152,18.864964,3.6618698,44.48,32.292908,0,4.090283,9.8732605
136,11.421066,0,3.0183835,9.530976,5.450327,10.649164,3.3640757,0,7.0461593,0,4.901874,20.831047,15.499262,8.344504,2.583734,8.487272,2.5019355,0.26723066,1.0012305,0,6.964249,6.6428022,0.8795444,0,0,0,8.836292,3.9336774,5.234486,13.06882,4.169304,3.211734,21.04259,31.295725,0,0,8.401409,9.110509,14.879558,6.8218775,5.314517,10.379655,0,6.1652465,1.8583031,0.31778562,0,32.303337,1.0996909,14.47149,2.4713943,17.595867,54.850098,6.222542,1.7569083,4.361909
