x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057
1046,0,0,0,0,23.727287,0.51428574,0,0.5446574,1.7734749,0,0.8134283,3.2363176,0,1.3561642,0,0,0.6538524,3.8429685,0,0,0,0.40613303,11.03279,0,0,0,1.062849,0,0,0,1.5045668,1.1352001,1.1293633,0,0,4.592603,0,0.5217294,0,0,0,0,0,0.93561167,5.016315,1.6983114,0,0,3.5947278,0,5.317751,0.59331733,1.8653929,0,0.22956285,0,0,0.29493618
1047,1.8660704,0,0,0,23.705807,0,0,0,0.859191,0,0.7079145,0,4.4887795,3.3676953,8.338054,0,1.1091459,4.8182616,0,0,5.9320226,1.2012101,0.24323057,0,0,1.2191156,0,0,0,0,0,1.0520033,6.2972026,0,0,0,0,1.0052434,0.38433078,0,0,0.061643902,7.7908325,2.343536,0,0,0,0,5.265942,2.56667,11.767724,0.42637402,0,0.68843836,0,0,0,0
1048,0.8541314,0,0,10.297702,0,5.0182605,0.42980784,0,0,0,0,0,0.11584222,0,10.234303,3.9465187,1.364561,0,0,0,0,0.49208337,0,0.14340846,0.70930344,0,2.7573164,0,0,0,0.47670987,4.2303076,0,6.607,1.4326879,0,0,0,0.2856044,0,0,0,0,0,2.741862,0,0.48872736,0.81578803,0,3.7088482,0.08577391,0.63093656,0,0.5498531,0,2.2239497,0,1.272884
1049,0,0,0,0,6.108797,0,8.018461,0,0,0.06949636,0,0,0.5051229,0,12.772807,2.0015178,2.1015012,0,0,0,0,0,0,0,0,0,0,0.6642988,0,0,0.99233675,1.5804164,0,0.8024405,0,0,1.0470791,0,0.3625265,0.72733927,0,0,0,2.5955973,0,0,2.224855,0,0,0,0,0,0,2.81317,0,0,0,0.41117856
1050,0,0,5.9363065,20.758165,4.218783,0,1.1484109,0,0,0.7265278,3.9758475,0,1.6592342,0,5.2415943,0,0,0,0,8.054673,0,0,0,2.3067648,0,0,0,6.512705,6.0223155,0,0,0,0,0,11.898236,0,1.3075012,3.581154,5.560287,3.8306682,0.5930768,0,4.2648425,0,0,1.822737,1.9244971,0,3.0910404,1.5122215,0,0,0,0.70890135,2.2074368,0,0,0
1051,0,41.27596,0.83597326,0,18.71569,0,3.319844,0,0,0.41104695,0,0,11.914212,0,0,2.3930109,0,1.1796951,0,0,0,1.2254149,0,0,0,0.089153595,0,0,0,11.374746,0,0,0,4.674544,4.1295333,0,1.631914,0,0,1.6411674,0,1.0265065,0,0,0,0,0,0.93412966,0,0,0,0,0,0,0.6054426,0,0,0
1052,0.042096235,26.877033,0,0,17.134562,0,0,0.7035595,2.5379274,0,3.703289,2.268035,0,0,6.748994,0,0,0,0,0,3.0895753,2.0413888,8.085479,9.77506,2.4688897,0.9479207,5.8012013,0.42676148,0,0,0,0,5.822527,0,0,3.0978117,0,0,0,0,0.4183269,0,1.3295783,1.885258,2.9250312,2.6501625,1.0021615,0,3.3177435,0,6.062186,0.25671285,0.017582338,1.1071216,0.25419372,0.9622251,0,0
1053,0,0,2.2062008,22.290478,13.85554,0,0,0.112766325,0,3.2992926,0,0,0,8.084658,0,0,0,0,0.91767806,0,5.654918,2.2500196,7.4768457,0,0.44024035,0.3196769,4.2666802,0,0,0,0.5652274,0,0,1.3533897,0,0,0,0.4255391,0,0,0,0,9.971343,0.3083376,0,0,0,2.721857,9.57155,10.727717,5.7436395,0,1.5945232,0,1.1223005,0.90986097,2.0898461,0
1054,4.2201905,0,0,2.6247706,0,0,0,0,0,0.9977075,0.359142,0,0,0,11.427809,1.0766442,1.3521187,6.4640684,0.5617132,0,5.73016,0,0.9547294,0,0,0.7798237,0,1.7673211,0,0,0.21943584,0,1.1584563,0,0,0.37218526,0.8981422,1.436493,0,0.7542037,0,0,3.4149861,1.3323636,1.8919042,0,0,0,0,0,0,0.24338791,0.60183316,0,0,1.4697899,0,0
1055,3.021251,0,0,0,14.147799,0,0,0,0,2.2127078,0,2.0814273,0,0,1.4092838,0.08632682,1.4937176,0.46635407,0,0,0,0,0,0,0,0,0.47828734,0.6203582,0,0,0,2.042239,0,0,0,6.90942,0,0,0.18832894,1.7830875,0,0,1.8619761,0,0,0,1.208124,0,3.6944182,0,4.7629366,2.1142821,0,0,0,0,0,0
1056,0.026046505,14.310579,0.35409996,0,0,6.4405766,2.6757436,0,5.726881,0,5.350787,0,0,1.1532409,0,0,0,3.535581,0,0,1.3030455,0,0,4.8580503,0.31300476,0,9.20078,0,1.9196019,2.3025994,0,0,0.7217381,3.0556328,0,0,0.40008223,0,0,0,0,1.8866711,0,0,0,0,0,0,4.2745333,1.205402,0,0.029935861,0,0,0,2.9479117,0,0
1057,2.5388584,0.35158297,1.6662083,2.3817232,0,0,0,0.19130892,0,0.3335916,0,0,2.2988799,0.117855184,0,1.5319656,0,1.963073,0,0,0,0,0,10.350965,3.0387096,0,0,0.60673773,1.8629559,2.6638634,1.6792938,0,2.976406,4.4619575,1.470536,0.08010156,0,0,0,0,2.4189677,0.5325311,0,0,0.62198323,0,1.3028167,0,0,0,0,0,3.770668,0,0,0,0.057862744,0.70994365
1058,0,18.153748,0.72454727,0.32257706,0,0,0,0,0,3.5209806,0,0.5919316,0.87475866,0,0,0.48568287,0,0,0.19419424,1.1841279,0,0.7363734,0,0,0,1.6773437,0,0,0,0,0.06363711,1.008295,0,0,0,0,0,0,0,3.5693073,2.3030841,2.2011006,0.97186863,1.866474,0,0,0,0,0,0,0,0,0,0.73432434,0,0,0,1.8164301
1059,0,0,0.3270828,0,0,2.4071546,0.7203173,0,0,0,0,0.19128384,0.6181158,0,0.33515128,0,0,1.1049798,0.40543503,0,10.661678,0,3.647666,0,0,0.8044864,0,0,0,0,0.7270487,0,0,0,0,0,0.96489125,0,0,0,0,0,0,0.61219645,6.262999,0,0.006802552,0.08090629,0,0.26116902,0,0,0,0,0,0,0,0
1060,0,0,5.3887825,0,0,0,0,0,0.8558276,0,0,0,0,0,0,0,0,1.0475645,1.7133427,4.997945,0,0,0,4.245695,0.32906726,0,0,4.2128057,2.9830856,11.436355,1.548143,0,0,3.9560547,0,7.943381,0.11967539,0,2.4291894,0,0,0,4.2300434,0,0,0.37049696,0.7311529,1.6948754,0,0,0,0,0,0,0,0,0,0.1146892
1061,1.3257842,0,0,0,0,0,0,0.7046394,1.6333363,0,2.2128003,0.6800119,0,0,3.4923503,0,1.4109168,1.4449246,0.9155776,0,0,1.0715836,0,0,0,0,0,0,0.5700481,7.7754297,1.3251867,0,0,0,2.4940443,0,1.0325395,0.7160306,0,1.5233687,0,1.766265,0,0,0,0,0.6746717,1.3047484,0,0,0,0,1.7291479,1.3745435,0,0,0,0
1062,0,5.3600826,0,1.3679026,22.47665,0,0,0.49280697,1.494232,0,0,0,0,0,0,2.5529542,0.27510628,0.7141555,0,0,1.2786131,2.0856304,5.7416825,0,0.3473171,0,5.8174367,0,0,0,0,0,0.33186397,0,0,1.2297167,0,0,0,0,0.34278974,0,0.49865457,0,0,1.5620469,0.029994363,0,0,0,0,0,0,1.7695034,2.023341,0.075828835,5.3784757,1.207054
1063,3.0796576,20.746687,1.7936956,0,9.486914,0,4.991286,0,0,0,0,2.219304,0,2.036914,0,0,0,0,0.38467798,0,1.0460737,1.5302482,0.109927766,0,0.57308924,1.5456564,3.0416028,0,0,0,0.07997136,1.9388646,0,4.2947617,0,7.849423,1.2438248,0.47644562,2.041134,0.053152677,0.40950817,1.175491,0.94026726,0,0,1.0402725,0.1576902,2.6306658,0,3.005789,0,1.652749,0.44770494,0.040465657,0,1.8119872,0,0.16356038
1064,3.924947,15.06849,0,0,0,0,0,0,0,0,0,4.280425,0,0,0,0,2.3561552,3.6279035,0.99587554,0,0,1.3516544,9.548312,2.89609,2.0109897,0,0,0,0,0,2.9693668,1.3777826,0,0,0,0,0,0,0,0.47726125,0,0,5.4869156,0,4.02204,0,0,0,4.150463,7.7701025,1.1111351,1.6923169,0,0.5074788,1.6390369,0,0.5996327,0.5780339
1065,2.66874,0,1.2049825,0,17.426132,12.678829,0,0,0,0.1456046,1.36439,0,3.4381888,1.5212288,3.8424618,0,0,0,0,0,5.1224656,0,2.5782967,0,0,0,4.8964434,0,0,0.5550855,0,0,2.4375904,0,0.9750947,2.2326567,0,0,0,0,0,0,8.364395,0.16403149,1.0210308,0,1.2666556,0,1.3351593,1.464997,5.229249,0,0,0,0,0,0.7425689,1.5024306
1066,2.036616,0,0,17.460455,2.4400363,0,3.087788,0,0,1.6779625,0,0,0,0,0,0,0,0,0,0,0.5618306,0.84291214,9.772221,0,0,0,3.7039342,0,1.8674561,0,0,0,0,2.3394706,0.5476884,2.9835398,0,0.7038982,1.1948216,0.4949712,0,1.3583198,0,0,0.7304314,0,1.9811025,0,0,0,17.118336,0,0.5726489,0,0,0.19048949,5.5000696,0.4044546
1067,0,0,0,16.544682,11.252375,11.87654,0,0,0,0,0,0,0,0,0,0,2.1041868,0,1.3151112,0,1.1997619,0.9725909,10.999268,0,0.6501419,1.9189154,1.4953833,0,0,0,1.0948997,0,1.5665939,0,1.2548537,0,1.4431267,0,0,0,0,0.8799209,0.4454922,0.69924766,2.1153402,0.50953394,0,0.3976516,0,5.6968946,0,0,0.33050248,0,0,0,1.4001484,0
1068,0,0,0,4.267384,0,7.112458,0,0,2.153218,0,0,0,7.206088,0,0,0,0,0,1.2349979,0.49198192,0,1.1332339,10.759099,0,0,1.3429431,2.9611268,0.54656625,0,0,0,1.376942,0,0,1.8075298,0,0,0,0,2.356746,0.9104776,1.3651422,0,0,0,0,1.760081,0,0.16098894,0,0,0,0,1.8934315,0.7048543,0,0,0
1069,0,0,1.182732,0,0,0,0,0.31158918,0,0,0.36600977,0.9121241,1.4625658,0,0,0,3.0939653,0,0,1.9044155,4.6401696,0,9.812354,4.431469,0.44177282,0.24461639,0,0,2.089811,0,0,0,0.76329494,0.88731706,5.984128,0,0,0,1.3400601,0,0,0.26269546,0,0.27936932,0.6222103,0.8879737,0,0,0,3.4472935,5.399189,0,0,0,0.28508446,0,4.2463574,1.28719
1070,0.33066887,0,2.7413557,0,0,0,0.20539051,0,0,0,1.4227953,0,0.53498995,0,0,1.6118667,0,0,0,0,6.804712,0,1.9141873,0.09316025,0,0.17326468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12807764,0,0.2975183,0,0,0,0,1.0287094,0,2.3787286,0,5.027373,0,0.6924945,0,1.4736307,0,6.96781,0
1071,1.952197,22.988628,6.0146637,0,0,1.0602076,0,0,4.3070364,0,2.5124729,0,0,0,0,0,0,0,0.4568588,0,1.9692036,0,0,0,0,0,0,3.134797,2.1142273,6.1400433,0,0,0,0.1946453,9.433758,0,6.5317874,1.0376853,4.472366,0,0,1.8007342,0,0,0,0.26095954,0.3311534,0,5.47366,0,5.9281993,0,1.2953806,0,0,0.114259645,0,0
1072,0.21909255,0,0,0.79352677,0,0,1.8390744,0.043399774,0,0,0,2.596163,0,2.1649523,0,3.1094115,0.28803647,0,0,0,2.7089226,1.501693,0,0,0,0,4.1467323,0,0,0,0.2680072,3.3264644,0,0,0,0,0,0,0,0,0,0,7.6631136,0.28717518,6.8660665,1.4865232,0,0.8790685,0,6.584937,0,0,0,0.4528441,0.7254727,4.039399,4.602241,0
1073,0,3.911559,0,0,0,0,0.8047624,0.15603966,0.95720464,0,0.57428277,0.32792404,0,0,37.39647,0,2.788989,9.625425,0,0,2.7655022,1.1487434,0,0,0,3.5652056,0,0,0,0,1.6925288,0.024388233,0,1.1175219,0,0.65662473,0,0.33122686,0,0,2.3153589,0,0.11460703,0,0,0.36543256,0,1.6957352,0,4.351289,19.375607,1.6950378,1.6982981,0,0.8145103,0,3.4219673,0
1074,4.507724,18.320263,0,0,0,1.0107728,0,0.43542087,0,2.1453276,0.43838274,0.5940904,0,3.9899006,0,1.8059466,0,0,0,4.6239395,0,0,13.595673,5.4248853,0,0,0,0,0,0,0,0,0.23053312,0,0,0.873263,0,0,0,0,0.02706444,0,0,0,0,2.4432945,0,0,0,0,5.2540054,0,0,0,0.14132483,1.4852403,0,0.7561903
1075,1.6212537,4.719703,0,0,0,0,6.7109585,0.3799157,0,5.8004622,0,1.7711077,0,0,0,0.95652366,0,2.0823023,0.6425808,0,9.656916,0.17040035,7.4971676,0,1.1895763,0,6.0379233,0,0.47594556,0,1.9259505,1.05266,1.3922324,2.9044251,0,0,0,0.7409234,0,0,0.255182,0,1.0217521,0.44172078,0,0,0,0,0,0.22738099,7.7231407,0,1.2714071,0,1.6458751,0.60152185,4.162918,0
1076,0,0,0,5.1091743,0,3.519573,1.299091,0.38129643,0,0,2.0690682,0,0.59367365,0.5987575,0,0,0,0.2969078,0,0,0.8580146,0.94528174,0.9015238,0,1.2924254,0.73941636,1.8291545,0,0,5.750332,1.037677,1.4595795,4.9003425,0.9284392,0,6.6259875,0,0,0,0,2.1400602,0,3.6806972,0.19288498,0,2.0090218,0,0,0,4.0413284,8.528034,1.3030288,0.34965035,1.6404291,0,0.3049656,0,0
1077,0,9.390087,0.17016111,0,5.9842434,0,0,0,0,0,0,0,1.8032227,2.451963,11.93923,0,2.3356044,0,0,1.4234875,4.8396435,1.1552217,22.006168,0,1.5908656,0,3.376829,0,0,0,0.06804046,2.669647,0.09314401,0,0,0,0,1.4569607,0,0.029137148,0,2.0990613,0,4.5919795,0.76089305,0,0.66986525,0,0,1.0751895,0,0,0.027686305,1.6766174,0.78464544,0,0,0.32172516
1078,0.30260405,0,0,29.276821,1.6177264,0,0,0.29916614,0.42825294,0,0,1.0511938,0.64649504,0,3.3148465,2.832779,0,8.918404,1.1005285,0,7.255494,0.2761516,0,0,0,1.1067632,0,0,1.5860662,0,0.599628,0.97280294,0,0.7442491,0,0,0.28831667,0,0,2.1083486,0,0,3.8024902,0,3.8593853,1.233846,0,0,3.5944054,4.438776,0,0.9091341,0.9154802,0.54109526,1.1441194,0,0,0
1079,0,0,0,0,0,6.3419785,0,0.10611654,0,10.3564,0,0,2.3154578,0,32.086452,0,0,0.69234055,0,0,11.983908,2.1660242,0,0,0,0,0,0,0,0.5585128,2.1474738,0,0,0,2.750696,0,0,0,0,0,0,0.7571976,0,0,0,1.5333016,0,1.8378478,0,0,0,0,0,0,0,0,0.013080045,0
1080,0,22.841413,0,11.163172,0,0,0,0,0,0,0,1.2482595,3.7201872,1.8393575,1.2185874,0.86778665,0,0,0,0.77749604,0,0,0,0,0.29246745,0.34448102,0.46064022,0,0,3.5777848,0,0,0,3.498537,0,4.0493827,0.09599538,0.9925539,0,0,0,0.9932592,0,0,0,0.61369896,0,0.8716045,0,0,0,0,0,0,2.9484293,0,0,1.8517907
1081,0,3.4053025,1.9603723,0,0,6.5565424,2.5772667,0,0,3.9069135,0,0,2.630227,0,6.244855,0,0.05410148,0,0.14956927,0,0.859148,0,0,4.7521152,0.17112374,0,0,0.2570872,0.10809835,0,0,0.8460726,1.3010437,2.1152875,0.39619967,0,0.056247592,0.43667978,0,1.0092478,0,0,0,0.9978312,0,0.51109725,0,0,1.0389268,0,1.1933503,0,0,0.5660626,0.37468103,1.0895259,5.239346,0.63685757
1082,0,33.247974,0,0,0,0,0,0.25260693,0,1.3066928,0.1402712,0,0,0,0,0,0,3.5369296,0,1.4776242,0,0,0,2.926801,0,0,4.969822,2.153724,0,4.3189425,0,0,0,0,7.454365,0,2.1876998,0.8000774,2.4881496,0.02039602,0.8336627,1.7706702,0,0,0,0,0.28534028,0.4487552,0,1.2383642,0,0,0,0.6484001,0,0,2.0079396,0.27412683
1083,0.58121276,0,0,0,0,0,2.050734,0.21270482,0,2.639901,0,0,0.54017323,0,39.964424,0,0.51759833,0,0,0.058034156,9.663149,0,0,0,0.23268119,0,0.48124593,0,0,0,0,0,0.3442025,0,0,0,0,0,0,1.4855878,0.21184371,0.000523551,0,0,0.3991897,0.76789194,0.9924867,1.5979763,0,0,2.8308003,0,0,0,1.1522268,1.4420025,0,0
1084,0,0,0,9.86352,0,1.1037617,4.190398,0,0.21666639,2.903941,0,0,0,0,0,0,0,0,0.8365609,0,0,0.37675056,0,3.3621209,1.2587361,0,0.3527246,2.6087682,0,0,0,0,3.8422253,0,1.5372151,0,1.5280493,0,2.2064526,0.28191975,0,1.1401746,0,0,0,0,0.20734005,0.35985288,0,0.38242748,0,0.15044495,3.8955863,0,1.6670064,0.34545973,0,0
1085,0,6.295397,0,0,0,0.24128379,0,0,1.7870622,0,2.7089207,0,0.047924276,0,0,0,0.35628682,0,0,0,0,1.5812745,1.6675332,7.9319572,0,0,0,0,0,0,1.2885985,0.32247025,3.5439525,0,0,0,0,0,0,0.13826285,1.1157428,0,1.3073827,0,3.8039424,0.9066176,1.2444031,0,0,0.8031977,7.6164894,2.1434488,0,0,0,0.7416362,4.035467,0.95348746
1086,0,29.294044,0,0,0,4.651677,0,0.069412395,1.330363,1.9558138,1.8519815,2.0871458,0,3.9744413,0,2.2537818,1.1166763,0,0,6.9800076,0,0,0,3.1216652,0.24855319,0,0,0,0.66541135,1.240741,0.10103149,1.0710411,0,3.771985,2.8617485,0,0,0.13992314,0.39547822,0,0.116010204,0,0.21306022,0,3.0502958,0,0,1.3850291,0,0,0,1.0371987,0.13240805,0,0.9803138,0.14949495,0,0.99003375
1087,2.4086618,0,0.8617723,0,6.987126,0,2.7694042,0,0,0,0.45931828,0,1.2279176,1.8386041,0.10381268,0,0.5395609,0,3.102322,0,2.6524804,1.0675908,0,0,2.0921617,0.13862926,1.8458138,0.17675133,0,0,0.42215598,0,0,0,0,0,0.8538762,0.8333415,0,0,1.1256952,0,0,1.0780902,2.6427507,0.15373118,2.1753504,0.71170753,2.985119,0,6.310175,0,0.98010874,0,0.06882964,0,0,0
1088,0.5109282,0,0.36472842,0,0,0,0,0,0,0,0,4.2674522,1.8363906,0,2.8706405,2.5602632,1.1822543,10.842058,0,0,3.6299937,0.1880923,15.784756,6.897469,0.032616258,0.60924536,0,0,0,0,0.4100559,0.74184453,1.6312879,0,0,5.97416,0,0.2973923,0,0,0.45659348,0,0,0.64147407,0,0.3840667,0.4636998,0.76323444,0,8.343968,3.8346875,1.4179207,0,1.5481327,0.3761356,0,0.53890413,0
1089,5.1378307,3.4895706,0,0,0,2.9710875,1.0308832,0,0,0,0,0,0,1.4477774,0,0,0,0,0,0,5.1302943,0,0,6.1309156,0,1.2295564,0,0,0,0,1.8889326,0,0.11396011,0,0,0,0,0,0.807899,0,0.34973305,0.592902,5.033944,0.62497824,0.54376763,0,0,0,0,0,0,0,0,1.2572525,0,0,0,0
1090,0,20.539248,0,0,0,0,2.603363,0,0,10.202456,0,0,8.223032,0,0,3.5846646,0,0,0,0,10.237922,0.5014506,0,0,0,0,0,1.1384354,0,2.9251919,0.51619303,1.2657243,0,2.3913224,0,0.43255693,0,0.6193302,0.36138454,0,0.700642,0.5686195,3.2416759,0.40309292,1.7303193,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,3.1843064,0,4.83413,1.2781854,0,0.5033977,2.6124945,0,1.4354416,2.9722643,0,0,0,0,0,0,0.28917393,0,0,0,0,8.665758,0,0,0,0,1.1284342,0,1.4216518,0,1.2102201,4.7648892,0,0,0,0,0,0,0.87337726,0,0,0,1.7835422,0.6731338,0,0,4.7753797,7.8393946,4.288707,0,1.5481042,0,0.016491164,1.4863718,6.0894394,0
1092,0.1105344,0,0,6.649042,2.7511845,0,0,0.2668828,0.1488063,0,0,0,0,0,24.52594,0,0,6.1086993,0,0,0,0,0,0,0,0.24683462,5.3049517,0,0,0,0,1.1349988,2.1745727,0.86541927,0,0,0,2.627879,0,0.42962256,1.1812452,0,4.397748,0,0,2.5912251,0,0,3.8816855,0,6.687066,1.2287588,2.4459364,0.8842664,0.6670857,0,8.651655,0.13363269
1093,0,14.546085,0.31926897,0,2.3967407,4.58816,1.0708734,0,1.1366838,0.22572613,1.8522488,0,0,2.0349653,0,0.024207212,0,0,0.37869474,1.5012203,0,0,0,4.413555,1.9704344,0,0.13301153,0,0,2.6463432,0,0,0,1.3528577,0,7.882107,0,0,0,0.22804444,1.3848277,0,0,0.077684775,0,1.0227838,0,0,2.9260347,0.43989787,0,0,0,0,0.83429646,0,2.0350816,0
1094,1.4925601,0,2.6361332,0,0,2.2233965,2.924119,0.95588195,0,3.3454506,0,0,0.77330744,0,1.5448933,3.9710078,0,0,0,0,0,1.4662697,0,0,0,0,0,2.4316914,1.618183,0,0,1.3385711,0,0,0,0,0,0,0,2.7170348,0,2.1924226,0,0,0,0,0,0.9414131,0,0.23600878,0,0,0,0.46202877,0,0,1.5486412,0
1095,1.8078923,0,0,8.361437,42.79576,0,1.6613748,0.05378419,1.4240007,0,0.46873385,0,0,0,0,0,4.5615015,0,0,0,1.6349843,0,16.372404,0,1.1514083,0,1.1666963,0,0,0,2.4275787,3.0345695,4.255199,2.1515486,1.2639762,0,1.4565665,0,2.63513,0,0,0,0,0,0,1.2698089,0,0.43038446,2.3494153,1.9590292,0,1.7708467,2.159127,0,0,0.30756643,0,0
1096,0,0,0,0,0,0.17176265,1.1127626,0.11027276,0,0,0,0,0,0.71685684,0,0.3942959,0,0,0.2212386,0,6.4130626,0.13538432,0,6.244157,0,0.66250944,1.4586754,0,0.1506524,1.4256194,0.7002965,0.23790662,1.1423813,5.67899,0,6.257973,2.987998,0,0,0.15490109,0,0.8246001,0,1.5476893,0.2779533,1.2344042,0.9250313,2.5086281,0,3.4065366,1.8958919,0,0,1.4967338,0,0.99596065,0,1.1636405
1097,0,0,0,7.254343,0,0,0.8413547,0,0,0.062083863,0,0,0,1.1223427,10.070698,0,2.9011345,3.2026966,0,0,1.2252654,1.2684368,0.06689611,0,0,2.6568005,7.497093,0.077833414,0,3.8895962,3.0187871,0,4.3053393,0,3.8538325,0.39389357,0,0.3983486,0,0,0,0.78678864,4.9172335,0,0,0.90163875,1.061261,0,0,0,0,0,0,0,0,0,0.65432197,1.2858765
1098,0,0,2.3196394,0,0,0,4.3540635,0,0,0,0,0,2.0201628,0,0,0,1.1560509,1.637109,0,1.2948005,0,3.4551516,0,1.3230118,0.7089686,0,1.3226546,0,3.3699434,0.50924677,0,0,0,0,0,0,0.6949547,0,3.2396426,0.45277172,0,0.109807834,0,0,0,0,0,2.0082085,0,0,0,0,0,0.52400255,0.91408604,1.6157241,1.361494,1.4937578
1099,4.8974347,4.76428,0,3.975906,0,0.54342395,0,0.053688288,0,1.0691687,1.901204,0.05912424,0,0.69773084,0,0,0,0,0.54982007,0,4.060633,0,9.337395,0,0,0,12.245005,0.24224931,0,0,0,0,0,4.0343575,0,0,0.7876677,0,0,0,1.0713272,0,2.8404212,0.63836974,1.7066187,1.2198544,0,0,0.39995718,3.2434342,2.0658677,0,0.49670413,0,0,0.6858887,10.455439,0
1100,0.39656657,0,0,0,0,0,0,0,0,1.0909095,0.5864251,0,0,1.1153657,4.239917,0.33786952,0,0,0,0,2.6844947,2.6024623,0,0,0,0.47151566,0.93701667,0.6571645,0,0,0.528026,2.2069588,0,0,0,0,0,0.2064868,0.39341417,0,1.0226581,0.13572,0,0,5.287069,0,0,0,0,4.948715,12.789744,0,0.007429332,0.7559709,0,1.9561398,0,0
1101,2.3825657,0,0,0,0,3.9232988,0,0,0,7.344898,1.116131,2.3436613,0,0,12.394678,0,2.2392523,6.87092,0,0,0,0,0,0,0,4.003475,1.8994741,0,2.1071174,6.286972,0,0,0,4.1061287,8.722594,0,0,0.7708044,0.6950735,0,0.41865242,0.15257432,0,0,0,0,0,1.9366423,0,0,0,0.0885299,1.8363355,0.22734363,0.40943596,0,0.5702132,2.0078175
1102,0,0,0,17.557074,21.697899,6.364832,2.3376508,0,0,0,0,0,1.1642065,0,0,2.8616543,1.2236444,0,1.5623248,0.35037246,0,0.02802245,1.4704758,7.487095,2.5922673,0,1.6041342,1.2292564,1.8910366,0,1.941563,0.9304032,1.4373481,0,0,0,0,1.0952516,0,1.342953,0,0.69962287,1.2914413,0,0,1.9514217,0.7624061,0.70878774,0,0,0,0.41417068,0,0,0.5695872,0,2.2448363,0
1103,2.3383114,2.308077,0,0,0,0,0,0.121695675,0.48981348,0,0.80513644,0,0,0,0,0.04647663,0,0,0.04662932,0,1.9514896,1.1418779,0,3.227459,0.23721875,0,0,0,0,0.9512793,0,0,2.48335,3.0523348,1.3952168,6.965649,0,0,0.1698654,0,0,0,0,1.066984,3.9208474,0,0,0,0,0,0,0.6871049,0,0,0.1421874,1.4583923,0.9228644,0
1104,0,0,0,7.8677497,0,0,0,0,0,0,0,1.9375044,2.6083648,0,0,0,0,0,0,0,1.3472303,0,0,0,0.8290005,0.12057161,0,0,0,0,2.78412,2.296582,0,0,5.02998,0,1.4825208,0,1.3853838,0,0,0,0,0,6.3334556,0,0.06528011,0,0,2.1537313,0,0,0,0,0.7425927,0,0,0
1105,0,8.430765,2.5057113,0,0,0,1.7495352,0,0,2.2568321,1.4746917,0.48669747,0,0,0,0,0.18481909,0,0,1.4321023,0,0,0,5.6987047,0,0,0,0,1.9104946,7.2315207,0,0,0,0,1.5461249,0,0,0.055903513,4.002799,0.83445346,0,1.761436,0,0,0,0,0.2199041,0,0,0,0,0,0.7799121,0,0.16221,0,0,0
1106,0,0,0,11.888997,0,0,0,0,1.015053,0,0,0,0,0,8.224969,0,0,6.2075443,0.86139804,0,6.6743255,0,11.825875,1.2486043,1.4551545,0,3.3595777,0,0,0,0.47741893,0,0.15791325,3.997075,0,5.95039,0,0,0,0,1.2090439,0,0,0.5711605,0.1725225,1.2911342,0,0,3.4201381,0,12.085623,0,0,0,0.71191764,0.38744935,7.7172775,1.091276
1107,2.9708602,0,0,26.52041,0,0,3.5575938,0,0,2.1703346,0,0,0.6620096,0,16.704744,0,0,0,0,0,0,1.744321,2.5773008,0,0,0,4.140317,1.3743594,0,2.442027,0,0,0,0.38491824,9.7033205,0,0,2.0696912,0,1.0201716,0,0,0,0.48398927,0,0,0,1.2617979,0,2.163642,0,0,0.6491323,0,0,2.618931,0,0
1108,0,0,0,0,2.6452348,0.67978954,5.1654353,0,0,0,1.8594581,0.4439855,0,2.153274,8.765277,6.109616,0,0,1.2323635,0,0,0,0,0,0,0,3.0292544,0,0,0,0,0,2.0710511,2.2990644,0,0,0,0,0,0,0,0.02231408,6.5666175,0.99674153,11.352796,4.5270925,2.0251007,0,4.002046,0.9180015,1.8430954,0.9142541,0.038654707,0.055057123,0,0.03894419,0.43695545,0.116876975
1109,2.572352,0,0,0,0,0.5503116,0,0.26480582,0,0,3.9146986,4.42808,0,0,0,0,0,0,0,1.0817366,0,1.5103128,2.230776,0,0,0,0,0.38175187,0,0,0,0,0,0,0,0,0,0.6279889,0,0,1.032925,0.714508,0,0.28835148,0,2.2368066,0.6476934,0.4412311,0.2669243,3.9485762,7.0060735,1.6941075,0,0,0,3.6733644,0,0
1110,0,6.7915206,3.0867083,0,0,0,2.8663743,0,1.2655189,0,0,2.4243455,0.2407272,0,0,0,0,0.39954144,0,0,11.629756,0,0,0.27533302,0,0,0,3.2005596,6.976445,5.4967675,0.14603621,0.318946,0,4.361726,0,0,0,0.04357942,1.2189215,0,0.88744575,0,14.392099,0,13.093791,0.58389807,0.13346371,1.0743796,0,1.6532456,0,0,1.2395415,0.19910309,0,0,1.7064797,0.7479724
