x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0025,y0027,y0028,y0029,y0030,y0031,y0032,y0034,y0040,y0042,y0043,y0044,y0046,y0047,y0049,y0050
1055,0,0.40004134,0,0,0,0,0,5.53964,3.8174276,0,0,0,3.1562681,0.42846096,0,0,5.957322,5.8595824,0,0.73935634,0,1.0873485,0,1.1521543,0,0,0,0,1.0394258,0,0,3.294266,0,0,0,6.731202,0,0,0,5.0694566
1056,0,0.41148928,0,1.7667079,0,0,0,0,0.30822226,1.9656576,0,0,0,0,0,1.5612246,0,0,0,0,0,0,0,0,0,0,0,0,0.06721188,2.178932,3.5418794,0,0,0.058843844,0.3080988,0.06717197,3.513184,4.58094,0,1.0365425
1057,0,0,1.5139002,0,0.3969552,1.2241107,0,1.8486109,0,0.11457215,2.170375,0,1.5440183,0,0,0,0,0,1.194648,1.1347536,0,0,0,0.22902824,0,10.966629,0,0,0,3.579572,2.398878,0,2.2589045,0,3.9810648,1.4948107,4.0703554,0,5.875061,0
1058,0,0,0,0,0,0,0,0.13271955,1.360689,3.3012943,0.23208554,0,0,0,2.6825817,0,0,0.49136335,0,0.4161657,0,3.0712614,5.4595237,0,2.0956218,0,1.1521235,4.161063,1.6119019,8.68748,1.9623247,0,0.22659248,0,0,0,0,0,0.6911364,3.6906505
1059,0.044775605,0,0,0,0,0,0,0,0,5.6728396,5.6298647,1.311969,2.6995938,0,0,0.86484104,1.2707994,1.4654142,0.70019305,1.2070612,0.3768534,0.808871,0,0,4.381249,17.71254,0,0.84763765,0,0,2.489047,0.8176058,2.9080632,3.8551307,0,0.05208135,0,0.5793393,0.87481934,0
1060,0,1.6596318,1.7112216,0,2.1539252,6.870071,0.013150818,0,0.77194786,0.37000492,1.1756673,1.2951969,3.473416,5.3893766,0,0,0.20042002,0,0,3.311449,0,0,6.6237574,0,1.1496217,1.2537377,3.352402,0,2.507591,4.3122587,2.7987216,0,0.2656587,0,0,0,0,0,0,0
1061,0,0,3.025128,0,0,0,0,0,0,0,0,0,1.1582586,0,0.6618809,0,0,0,0,0,0.45036235,0,0,0.8476136,0,0,0,0,0,0,0,0,0,0.58130425,0,1.3854055,0,1.5638468,0,1.2054936
1062,0.99923027,0,0,1.7557137,1.9394585,0,0.005847815,1.912228,0,0,2.6048193,0.74993575,0,0,3.9332175,0,0,0.44912782,0,0,0.6021897,1.3272725,0,2.8676233,0.028345142,1.1766365,0.89496356,3.0499263,0,0.5029641,1.395651,0.03711505,1.3466432,0,1.3164524,3.1259508,0,0,5.992185,2.6355824
1063,1.6651725,0,0,0.86833876,0,6.0670376,0,0,0,0,0,0,0,0.44862285,0,0,1.7770679,0,0.4545219,0,0,0.5138527,2.3865743,0.87707883,0.29031664,3.1103375,0,1.73458,0,0,0,1.9180467,1.0033523,1.1730584,2.6937997,0,5.691945,0,0,0
1064,0,0.28279343,1.3209522,0,0,3.6799018,0,1.0666686,0,0.5897252,0,0,0,0,0,0,0,0,0,0.26697424,1.677444,2.2921383,0,1.4427727,0,0,0,0.021054626,0,0,0,0,0,0.45542157,0,2.045198,0,0,0,1.297471
1065,0.63027006,0,0,0,0,0,2.231093,0,0,2.5025187,0,0,2.546203,0,0.3681196,0,0,0,0.24885713,0,1.2675906,0,0.9842077,0.10331147,0.9259805,0.3305492,1.0265296,0.78841126,0,0,0,0,0,0,0,0,0,3.0248828,1.3277761,0
1066,0,0,0.5777802,0.68973505,0,0,0,2.213804,0,0,0,0,0,1.0695506,0,5.0309887,0,1.9797271,0,0,0.019027462,0,5.553228,1.7097945,0,0,0,0,1.5992204,3.4747427,0,0,0,0,0,4.0818086,7.0819964,0,0,1.0690361
1067,2.5216453,0.25467756,2.6758394,0,0,2.1673417,0,1.1360193,0.8141401,0,0,0,0,0,0,0,0,2.079362,0.10966772,0,1.8001803,2.4561727,0,0,0,5.530344,3.6599562,0,0,0.03764577,1.0079829,0,0,0,3.7121513,0,0,0,1.9446967,0
1068,1.5385264,0,0.4357607,0,0,3.8045063,3.6587248,0,0,2.9180048,0,0,0.24411017,0,2.2911057,4.0334725,0,2.3125665,0,1.8033681,0,0,0,0.68363947,6.463519,0,0,0,2.3635817,0,0.9555299,0,0.065534554,1.3711162,0,0,0,0,0.3899203,0.6726008
1069,0,0.94348776,4.254704,0,0,0,0,0.15194672,0,1.9539795,0,0.9440901,0,0,0,2.5548377,0,0,6.175279,0,0,1.5785042,2.8248723,1.8145533,0,2.789742,0,0,3.0566623,0,0,0,0,0,0,0,1.5757138,0.64094234,0,1.4936829
1070,0.71038663,0,0,0,0.61025494,0,0,1.8900408,0,0,3.3079362,0,0,0.17435122,0,0,0.0804404,2.0490923,0,0,0.3942582,2.4770212,0,0,0,0,0,0,0,3.0716121,1.3183135,2.4014149,1.7664964,0.18851577,0,1.611021,0,0,5.0416126,0
1071,0.7448306,0.32988554,0,0,0,6.1578236,0,0,0,0,0,0,0,0.30230153,0.022566177,0,0,1.2359874,0,0,0,0,2.7113185,0.6330321,0.5948368,0,0,1.3248982,0,5.7699976,3.1235442,0.839625,0,0,0,1.017898,0,0,5.0806346,1.8863597
1072,0,0,0.44197622,0,0,0,0.7019827,0,0,0,0,1.008267,0,0,0,3.8075042,0,0,0,0,0,3.6260197,0,0,0,1.65163,4.05281,0.42794183,0,1.4858673,0,0.0893666,0,0.13869789,1.3833474,0,7.6729174,0,0,0
1073,2.0003119,0,0.80039644,0,0,0.27273214,0,0,1.194822,0.37735477,0,1.2918206,0,0,0.1349374,0,0,0,0,0,0.31855434,0,1.3922713,0,0,2.5730379,1.7210836,2.0976677,0,6.0652146,0,0,0,1.0024763,0,0,2.0165033,0.48919222,0,0
1074,0,0,0,2.208616,0,1.7935804,0,0,0,0.72765166,3.954325,0,0,0,0,0,0,0,1.338009,0.7429275,0,0,2.3931963,2.0197783,0,0,0,0.3719383,0,0,0.6638269,0.4043044,0,0.07560648,0.2857621,0,0,0,0,0
1075,1.7795421,0,0,0.4818886,0,5.0247636,2.461309,0,0.38150257,0,1.1866899,0,1.4065541,1.2936791,0,0,1.0975595,0,0,0.20310225,0.53778076,2.7235978,0,0,0,0,0,0,0,0,0,0.122318506,0,0,3.1806543,0,5.1004014,0,0,0.6974254
1076,2.513967,0,0,0.562038,0.7661194,0.83610666,0.20934764,0,0.096999556,2.1515198,0,0,0.29384482,2.3949945,2.2190762,0,1.2699877,0,0.6594446,0,0,5.006845,4.549714,0,0,0,0,1.9420325,3.337059,3.3594534,0,0,0,0,0,0,0,0,0,0
1077,0,1.6890835,2.6575372,3.4993427,0,0,0,3.5476058,0,0,0.5331893,0,0,0,0,0,0,0,0,2.2490635,0,0,0,0.29728842,2.0541353,0,0,0,0,0,0,0,2.0961308,1.6123425,0.61931545,0,0,0,0,0.40052664
1078,2.5628319,0,0,0.9917534,3.3985648,0,0.31554788,0,0,0,0,0,0,0,2.5874932,0,0.5192622,0,0.27925155,2.0185547,0,0,0,0.083228864,0,2.4610946,0,0,0,0,0.6584255,7.1679373,0,0,0,0,0,0,0,0.11738222
1079,0,0,0,0.62270033,1.0223917,0,0,0,5.959128,1.8111966,0,2.8834236,0,0,4.159725,0,3.0201442,0,0.000660158,0.39194652,0,0,0,0,0,0,0,0,0,0,2.608865,2.7557893,0,0,0,0,0,6.230109,0,2.997338
1080,0,0.32853165,0,0,7.0723343,0,1.8600013,0,0.18794145,0,0,0,7.455064,0.599952,0,0,2.007802,0,0,1.9125925,0,0,0,0,0,0,0,0.5639676,3.676917,5.999137,0,0,0,0,0,3.853677,0,1.057825,0,0
1081,0,0.56963056,0,2.8937035,0.9156188,0,0.77162814,0,0,0,0,0,0,1.2273998,0.384514,0.000283283,0,0,0.45401087,1.8035206,0,0,0,0,1.788206,7.793069,1.950919,0,0,0,0,0.9316182,0.23591341,0.1985466,0,0,0,0.28587958,0,4.895344
1082,0,0,0,0.16305283,1.2198935,0,2.1402886,0,0,0,0,0,0.82278824,1.118224,2.76492,0,0,1.4185603,0,0,0,0,0,0.68405175,0.781152,0,5.595091,0,0,0.67068213,0,0,0,0,4.1024094,4.856674,0,0.43399042,1.811331,0
1083,1.4214616,1.5636904,0,0,2.875657,0,1.0879666,0,0.667504,0,0,1.8074406,0,0,1.5403639,0,1.5243119,0.62176824,0.73481375,0,0,0,0.68291426,0,2.1085558,8.492299,0,0,0,0,0,0,0.25983512,1.6974771,0,0,0,0,0,2.6865396
1084,0,0,0,0.17422043,0,0,1.6368287,2.7373106,0,0,0,0,0,0,0.23480706,0,1.7297726,0,0,0.46762702,1.7070678,0.8064987,0,0,0,0,3.016249,1.0720445,0.5623831,0,0,0,0,0,0,3.7750618,0.67533344,0.60910535,3.834679,0
1085,0,0,0.022366697,0,0,0.9457449,0,0,0,0,0,0,0,2.212772,0,0,0,0,0,0,0,1.4563982,0,0,0.45159185,0,0,0,1.2586836,0,0,0,0,0,0,0,0.30203605,4.02614,0,3.7613034
1086,0.4243674,0,0,0,0,2.8029256,0,0,1.2362484,0,1.2468246,0,1.3789277,0.25058204,0,5.423125,0,0,1.2814491,0,1.696396,0,0,0,0.3539046,0,0,4.0150237,1.3260719,7.303588,0,0,0.2248091,0.12254176,0,0,1.4625093,0,0.73471713,0
1087,0,1.4657737,0,0,0,0,3.4792252,0,0,0,0.70376223,0,3.351767,0.77960646,0,0.4556353,0,0.79067856,0,0,0,0,3.8972352,0.5766575,2.5045433,0,0,0,0,0,0,0.2754922,0.19839214,0,0,0,0,0,0,0
1088,3.3641949,0,0,0.18100692,0,1.4827783,0,0,0,0.8144573,0,0.71080047,0,0,0,0,0,0,0,1.7132218,0,0,0,2.3670142,0,0,0,0,0,1.2385145,2.2984893,0,0.07049151,0,3.3225954,0,2.0744233,0,0,0
1089,0,0,1.3517505,0,0,0,0,1.9458746,1.867417,0,0.9695849,0,0,1.3156726,0,0.11026024,0,0,0,0,1.0565525,0.22611344,0.14098786,0,0,2.9880917,0,0,0,0,0,0,1.6582973,0,0,0,3.7166884,0,0,0
1090,1.6996629,0,0,0,0,0,0.641055,2.8948944,0,0,0,0.061614297,0.3480038,0,0,0.064500265,1.4681867,2.2715542,0,0,0.48009673,0,1.6877084,0,1.3869584,4.884352,0,2.2856698,0,5.213772,1.7636908,0,0,0.92643213,0,3.3728027,11.985419,0,2.1147296,0
1091,1.9942425,1.1619745,5.9419084,1.0961509,0.22603442,0,0,0.88479173,0,0,0,0,0.6469391,0,0,0.5299728,0,0,1.8674126,0,0,0,7.941403,0.5010713,0,0,0,0,0,0,0,0,0.79599726,0,0,0,0,0,0,1.5718753
1092,0.5633881,0,0,0,1.254761,0,2.731474,0,0.48605692,2.4709115,0,0,0,1.1076936,0,0,1.6387926,3.028194,0,0,0,0.576825,0,0.6436734,0,0,0,2.4343848,0,0,0,2.3589137,0,2.4040256,0,0,0.3298642,1.665999,3.626389,2.3244681
1093,0,0.49986932,2.7823179,0.19394325,0,0.42734948,0,1.0251484,0,0,3.8044147,2.171199,0,0,0,0,2.0775874,0,0,0,0,0,0,0,0.8295587,2.0056589,0,0,0,1.940133,0.5742645,0,1.4586183,0,0,0,0.41060838,0,4.015715,0
1094,0,0,2.7392933,2.2472057,2.5943894,8.571674,0.44331235,0,0,0,0,0,0,0,0.46838132,0,0,0,1.2407731,0.9145757,4.996832,0,0.66681176,0,0,0,0,0,4.1791363,0,0,0,0.3285803,0,0,0,0,0,2.7012496,0
1095,4.1138377,0,4.606991,0,0,0,0.23942772,0.50952476,0,0.43615988,0,0.07474297,0,0,0,0,0,0,0,1.8661355,1.1446444,0.3986035,0,0.98630065,0,3.739968,0,0,0,0,0,0.1433304,0,2.5890167,1.1492188,2.1477475,1.4813762,0,0,0.794671
1096,0.61874783,0,1.9412172,0,0,1.9568378,0,0,0,1.833741,8.101429,0,0,0,0,0,0.07579346,2.6440835,0,0,0,0,0,0.08998248,0,6.204244,3.1426177,0,0,0,0,1.1981109,0,0,1.5217777,0,1.7961183,0,3.5642176,0
1097,0,0,0,0,0,0,0,0,1.8053869,0,0,0,1.271495,0,0.6588838,0,7.2074876,0,1.5550159,0,1.6638201,0.49916983,0,0.07422675,0.40171438,0,0,0,0,0,3.3307788,0,0,0,0,1.3506353,0,0,0,0
1098,0,0,0,0,1.2150306,0,0,0,0,0,0,0,0,0,2.6946676,0,0,2.2726114,0,1.2338976,0.6085105,0,0,0,0,0,0,0,0,0,0,1.4491826,2.328441,0,1.7649641,3.521201,0,5.425237,0,0
1099,0,0,0,0,0,0.38505214,0,1.0217105,0,0,0,2.925691,0,0,0,0,2.6278813,0,0.6443496,0.30530158,0,0,0,0,0,0,1.0725645,0,0,0,0,0,0,0,0,3.5804403,0,1.9826827,1.1146837,1.3201655
1100,0,3.0042264,0,0,0,0,0,0,0,0.2956051,0,0,1.9857736,0.7968812,0,0,0,0.09079458,0,0,0,2.455014,0,0,0.8551746,0,0,0.5628693,2.6206863,9.950321,2.9215498,3.0492706,0,1.1217017,0,2.4256468,5.6006904,0,0.8056275,4.412408
1101,0,0,0.029380353,0,1.2521375,0,0,0.7081998,0,1.6985128,0,0.63704574,0,0,1.7941216,0,0,0,4.3500533,0.45799434,0.56388694,0,0,0,3.7180707,3.0457823,0,2.9182441,0,0.40060353,1.0579208,0,4.8262696,0.19798562,0,1.9940319,0,0,1.7828543,0
1102,0,1.3628273,0,0,0,0.04842742,2.5815067,2.297141,2.5289183,1.5386934,1.4887015,0.71002644,4.2418537,0,0,4.468654,0,1.6344612,1.9308487,0.010309429,0,0,0.47011936,2.6559896,0,0,1.4220734,0,1.1334342,6.7140594,0.5738219,0,0,0,0,0,3.9901612,0,0,0
1103,0,0.003824291,2.9400299,3.1988008,3.2077963,0,0,0,2.6916707,0.5283621,3.284202,0.76550764,0,0,0,0,0,0,0,0.80489224,0.52149296,0.88740253,0.48054132,0,0,11.09483,2.747507,2.1188514,0,13.462268,4.500245,0,0,0,0.58647555,0,3.333792,1.0651726,0,0
1104,0,1.8479666,0,0,1.3270168,0,1.2255207,0,0,1.6497952,0,1.6734586,0,0,0,0,1.3803242,0.74466926,0,1.5185907,1.4824865,0,1.6995375,0.4630281,1.6244688,2.4341712,3.6867156,0.37392682,0.53259706,0,1.0043129,0.5261709,0.9862737,1.4668695,0,0,1.9454217,3.2748175,0,0
1105,0.25513405,1.1182292,0,1.1055303,0,0,0,2.76105,0.01565129,0.21427578,0,1.9941204,4.86299,0,0,3.601933,4.32117,0,3.9237974,0.16716617,0,0,0,0,0,0,0,1.6936961,0,0,1.538006,0,2.2693875,2.6476974,0,0,0,0,5.8958564,0
1106,0,2.280015,0,0,0,4.5210857,0,0,0,0,5.6678905,0,0,0.29434848,0,0.8293135,0,0,0,0.37450463,6.533764,0,1.2248651,0,0,0,0,0,0,0,0,0,0.56978524,0,0.042467296,2.494956,0,1.6807543,1.2408962,0
1107,0,0.3451457,0,2.2833142,5.9136524,0,0,1.5559138,1.9492694,0,0,0,0.26714504,2.4036634,0,0,0,0,0,0.46809888,0,4.73392,0,0,0,0,0,0,0,0,0,0,0.8598959,0,0,1.5083439,0,3.1833,3.9780192,0
1108,0,2.3869543,0,0,0,0,0,0,1.0962112,1.3621333,2.8799071,0,0,0,0,2.1734443,0,0,0,0,0,0,0,1.9405191,0.25168633,10.183121,0,2.7153907,1.8526038,0,0,0,5.291138,0.059281852,0.28646916,0,0,1.0464276,10.029037,0
1109,1.7747004,0,0,1.1726542,0,6.5447726,0,0,0.14317161,0.81528723,0.24002458,0,0,0,1.0312515,5.095306,0,0,0,1.8242635,3.9311194,0.047417894,9.153857,0.8615357,2.2531648,0,0.48561093,0.26120156,1.3089654,7.5127673,0,0,0,0.4027063,0,4.52,0,2.4536126,0,0.21952567
1110,0,0.48514718,0,0,0,0,0.66536087,0,2.4567237,0,0,0,7.864449,0,1.9394855,8.8208,3.967194,0.40634033,0.34153524,0,3.0906963,0,0,0,0,0,1.881785,3.7224498,1.287223,0,0,3.1334813,0,0.2838644,5.666137,1.0330201,0,0.8631463,3.207406,1.0192765
1111,0,0,0.1834441,0,0.4880347,2.6199667,1.1052316,0,0.5062534,0,5.574975,2.0426965,0,2.4255748,0,0,0,0,3.2467878,0,0,0,3.5770333,0,0,0,2.648796,0.8659727,0.30858204,6.6496835,0,0.89108956,1.0747344,0.21700434,0.14119384,4.5734143,0,4.185243,6.140735,0
1112,1.0357085,0.22043449,2.61615,0,0,0,0,3.4045122,0,0.2543978,0,0,0.980243,0.59454983,0,0.6828294,3.1735907,0,0,1.7576165,0,1.1091541,2.2745683,1.6918234,2.5562434,4.083387,0.47155458,0,2.1748517,0,2.5112321,5.4573884,0,0.055119596,0,1.918757,4.503078,0,1.9379947,0
1113,0,0,0,2.6740024,0,0,1.1329788,5.329528,0,0,0,0,0,0.652156,0,3.1661012,0,3.9439874,0.3911117,0,0,1.2486161,0,1.8060657,3.8064604,0,0,0,0,0,0,2.3276854,0,0,1.1631492,0,3.9647827,0,6.147793,0
1114,2.5382252,0,0,0,1.6867696,1.9293895,0,0,0,0,0,0,7.673626,0,3.4500778,5.535812,0,0,0,0,0,0,1.1607424,0,0,0.5335311,0,1.4539393,0,0,0,0,1.2354144,0,0,0,0,0,0,2.1549385
1115,0.2888042,0,1.8862463,0.20182352,0,0.12310297,4.730235,0,1.3770399,0,0.6906227,0,0,2.3542967,0,0.0906815,0,0,1.5242492,0,0.39181286,0,1.6398125,0,0,4.298164,0,1.2034936,3.345853,0,1.6030056,0,0.3256933,0,2.9566681,0.09809013,0,0,3.6738253,0
1116,1.1847839,0,0,2.4113984,0,0,0,0,0.9268564,0,0,0,0,0.11266417,0,3.9373877,0,2.1430025,0,0,0,1.5032896,0.24593557,0.58826256,0.16349667,0,0,0,3.8199935,2.9390588,0,5.768414,0.72664744,0.91459936,2.892245,0,0,0,4.6437273,0
1117,3.4265845,1.4639114,0,0,0,0,0.6668008,0,0.13477309,0,0,0,0,1.290794,0,0.66653925,0,0,0,0,0,0.6753906,0,0,0,7.8328295,1.2840439,0,0,0,0,0,0.81489956,0,0,0,0,0,3.964126,0
1118,0,0,3.1359591,3.32298,0,2.0747662,0,0,0.08893503,1.2104506,1.1359273,0,2.1354063,0,3.6558604,8.242534,0,0,0,0,3.8857512,0,0,0,0,4.5819683,0,0,3.1040754,1.358102,0,4.359906,2.939748,0,0,0.93784523,0,0,1.7864647,3.623369
1119,1.4136714,0,0.8466862,1.3342606,0,0.039508887,0,0,3.1788216,1.5023254,0,0,0,0.4242881,0,0.80334777,0.94856924,0,0,0,2.1476188,0.25611112,0,0,0,8.816697,2.9058373,0.24970849,0,0.36329278,0,0,0,0,0,0,3.7557144,0,0,0
1120,0,0.04686218,1.7759589,0,1.0460602,0,0,1.7491131,0.28520438,0,0,1.1812102,0,2.792631,0,3.0195944,0,0,0.67357105,0.6411915,2.0176406,2.492357,0,0,0,4.950649,0,0,1.0717016,2.20869,0,0.1362351,0,0,0,0,2.1863008,0,0,0.66199124
1121,0,2.5774837,0,0,0,4.3777494,0.683104,0,0,0,0,0,2.4972577,0,0,4.8954725,0,0,0,0,0,1.4021369,3.0820727,1.6529636,0,0,0,0,0,0,2.4975789,2.5489771,0,0,1.3232114,0,4.685263,0,0.3170566,0
1122,0,0,5.362095,0,2.2082744,0.79397166,0,0,0,2.806662,0,0,0,0,1.7261139,0.8233988,0,0,0.715882,0,3.2324607,0,8.188277,0,3.2639012,0,0,2.2546499,0.66736317,0,3.9819267,0,0,0,0,0,0.9328005,0,2.7934103,0
1123,0,0,0,0,0,1.0074015,0,6.538957,0,0,1.1652719,2.044579,1.6577704,0,0,3.9399533,0,3.8348656,0,0.5934891,0,0,3.6994286,0.6410532,0,6.314818,1.6754911,0,0,0,0,0.27846235,0,3.2526743,0,0.6420999,0,0,6.1980333,0
1124,1.7971033,0.6480533,2.3053942,0,0,0,1.4099557,0,0,0.07377008,0,0,0,0,0.17258133,5.8461394,0,0,0.24299504,0,0,2.6730328,0,0,0,0,0.97986954,0,0,0,0,0,0.3147856,0,0,0,6.961496,0.28935015,0,0
1125,0,0,0,3.3669534,1.6270586,0,0,0,0.12860012,0,0.8285308,0,1.6753825,0,0.7253808,1.1215936,0,3.1368778,0,0.42425373,3.4604824,0,0,0,2.625383,0,0,0.046994146,0,0.3262741,0,0,5.7202535,0,0.77125645,7.213361,0,5.106965,0.51777285,0.081594646
1126,0,0,0,0.18083742,0,0,0,4.4399257,0,0,2.7104259,0,0,3.9372835,0,2.439775,1.5810664,0,1.757566,0.33549765,0.074630916,0.43386248,0,0,0,0,0,1.5543725,0.17167841,0,0,1.9899242,0,1.6348782,0,0,0,1.3642044,0,0.39463723
1127,2.7135181,5.380905,0,3.373872,2.5900874,0,0,0,0,1.4770674,0.32266474,0,1.8511852,0.21546815,0,0.9836985,4.875543,0,0.82036996,0,0,0,3.9832895,0.18284059,0,0,1.1575348,2.9539697,0,1.8647078,0,0,0,0,0,0,0,0,0,0
1128,0,0,0.8332613,0,0,0,0,1.1662859,0.3949983,0.061482735,0,0,0,0,1.2618188,0,0,0,0,0.86667985,0,1.4467037,0,0,0,0,0.9964249,0,1.0302143,0,1.3360649,0,0,1.5909343,0,0,0,0,1.8698272,4.2425427
1129,0,0,2.7966583,0,1.7158576,0,0.5095524,1.8718313,0,0,0,0.1731128,0,1.9119878,0,1.9713807,0,0,0,0.43208218,0,0.6771736,0,0,1.3743349,0,0,0,0.5341696,0,0,0,0,0,0,0,1.9481502,1.7084342,0,0
1130,0.21567829,0.7757722,0,0,0,0,1.2083424,0,0,1.2746241,0,1.2352573,0,0,0,0,0,1.7571024,0,1.2495593,0,0.8705642,1.2932273,0,0,0.6971742,0,0.12578215,0.40280047,5.2522078,1.094481,0,1.5135405,0.1397264,0.8241381,0,0,0,0,0
1131,0.80505043,0,0,0,0,0,0,0,1.3103918,0,0,2.8989246,0,0,0,0,0,0.6082727,5.570769,0,0,0,0,0.5906962,0,0,0,2.0830932,2.185886,6.5726314,3.45897,3.583764,0,1.4418378,0,0,2.1553757,0,0.29620418,0
1132,0,0,2.7908638,0,1.6289603,0,0.4332081,1.1250654,2.9405024,0,0,4.8969655,0,1.6450613,0,0.5168334,5.375479,0.68901426,0,0,2.9483883,0,0,0,0,0,0,0,0,0,0.3953953,0,0,0,0,0.17450295,0,0,4.7240353,1.7375255
1133,0,0,0,0,0,2.9565156,0.18660915,0.59567803,0,0,0,0,0,0,0,1.8640444,0,0,0,0.0816948,0,0.9714017,0,1.8307532,2.4086256,0,4.0301933,0,0,1.9308156,0,0,2.698911,2.1911736,0,0,0,0,0,0
1134,0,0,0,0,0,0,1.8607574,0,0,0,0,0,0.31091395,0,0,0.51445717,0,0,0,1.4404211,0,0,0,0,0,0,0,0,0,0,0,1.1459199,3.0708847,0,4.2792788,2.4036603,0,0,0,0.61849356
1135,0,0,0,0,0,0.72944075,0,1.6338317,0,0,0.36024088,3.2833242,0.50687045,0,0,0,0,1.915322,0,0,4.1020875,0.40757883,0,0,0,0.06809248,0,3.6342192,5.0401797,0,0,0.68093085,0,0,0,2.6054137,0,0,0,0.027039392
1136,0,0.65512866,0,2.214486,0.10610609,0.98012596,1.8396883,0,0,0.67020345,0,0,5.9797273,0,1.7451477,0,0,0,0,1.2004608,0.8855606,0.9239191,2.1772711,0.29192537,0,9.307191,0,0.31193355,0,0,0,2.2186666,0,0,0,0,0,0,0,0
1137,0.39928722,0,0,2.4587607,0,1.7693452,0,0,0,0,0.56153256,0,0.106547415,0,0.52373207,0,0,7.3485203,0,0.15901947,0.043489035,1.7785647,5.4042187,2.2635636,0.59889424,0,0,1.2405752,0,0,1.1849995,5.254387,0,0,1.6453108,1.2327603,2.0637836,4.6311226,0,0
1138,0,0,0,0,0,3.1559958,0,0.31039938,0,0,0,0,0.9763933,2.1592958,0,0,0,0.7980076,0,0.6410393,0,0,1.227339,0,2.8416815,0,1.5218335,0,0.47182587,10.795691,1.6617773,0,0,0,0,0,1.5673873,0.4661121,0,0
1139,0,0,5.199183,0,0,0,1.2568469,0,2.1900656,0,2.9618518,0,1.7115458,0,0,0.55661774,0.5525884,0,0,0.2115766,0.66412145,0.000717408,0,1.117181,0,0,0,0.99667156,0,0,0,0,0,0.40488973,0,0,0,0,0,0
1140,2.381793,0,1.2781456,0.0946107,0,0.21920578,1.2665015,1.7342331,0,0,0,3.4474325,0,0,0,0,1.8114958,0,1.3653839,0,4.791562,0,0,0.25699225,0,3.170476,0,0.85301113,1.5968567,0,0,0,0,0,0,0,0,0.2710575,0.11721886,0
1141,0,0,0,0,0,0,0,2.6338737,1.471674,3.04569,0.8291841,2.8333485,0,0.6212421,0.34715214,0,1.4392877,3.8598387,0,0,0,1.9294299,0,0,0,0,0.5965544,0,0,0,0,0,3.294358,0,0,0,2.8805258,0,0,0
1142,0.46293822,0.12301828,0,0,1.1138341,0,0.71138316,0.6132762,0,2.1140034,0.17377642,0,0,0,0,0,0,0,0,0,1.270461,0,6.5819488,0,0,0,0,0,0,0,0.5755575,5.6034336,0.2858655,0,0,0,0,5.16359,5.374349,0
1143,1.7846444,0,1.2803689,0,0,0.761867,2.0222797,0,0.24146162,0,0.7479149,0,2.6706212,0,0.21091343,0,0,0,0,0.940094,0,0.49244574,1.6878337,0,0.004354072,0,0,2.541471,0,0,0,0,0,0,3.1630228,0,1.5942783,0,0.16452922,1.7970778
1144,0.8067149,1.1820562,3.2149823,0.6115287,2.5588958,0,0,0,0,0,0,0,0.93071175,1.142627,0,0,0,0,0,0,0,0,0,1.1302792,0,0,3.0795083,1.4680473,0,0,0,0,0,0,0,5.3272734,0.580789,0,0,2.107648
1145,0.058806486,0.5851549,0,2.528216,0,0,0.31606892,0,1.2080007,0.09875925,6.3508563,0,4.627878,0,1.807029,0.8802912,0,0,0,0.18577623,0,0,0.113347314,0,0,0,0,0,0,0,0.31526405,0.06839266,0,0,1.3058512,0,0,0,0,0
1146,0,0,0.8070331,2.0724685,3.794926,0,2.732855,0,0,0,0,0,1.696367,0,0,1.4923873,4.573771,1.7948939,0,0,0,1.457337,0,1.663515,0.000108565,0,3.8397639,1.8051908,0,0,0,0,0.1102543,2.2317367,0,0,0,0,0,1.4632231
1147,0.7713626,2.184303,0,0.7402925,0,0,0.0379799,0,0,2.886655,0,0,0,0,0,0,0,0.47028053,0,0,1.9137006,0,0,0.6281517,2.847119,0,0,0,0,0,0,0,0,0,2.2036366,1.7524155,4.437308,1.8957245,2.4358504,0.52897525
1148,0.030291464,0.386054,1.5142678,0,0,0,0,0.63520426,0,0,0,0,0,0,0,0,0,0,0.891278,0,0,0,0,0,0,0,0,0,1.940625,0,1.7465618,0,1.2654456,0.7721208,0.06862627,1.047775,0,0,0,2.5341408
1149,0.12292152,0.1682183,0,0,0,2.7750223,1.9443862,0,0,0,0.49194002,0,0,0,0.06967174,0.31144068,0,0,0,3.206848,0,0,0,3.0171754,1.4416183,9.372306,0,1.0350151,0.7655545,0,0,1.1814754,0,0,1.0456733,0.88951695,0,0,3.247157,1.0501946
1150,0,0,0,0.06983058,0,0,1.13154,0,0,0,0,5.210512,1.6760182,0,0,0,0,0.4902878,3.021532,0,0,3.8425775,0,0,0.7934297,0,0,0,0,0,3.9663222,0,0.7430854,0,1.948047,0,3.8397706,0,0,0
1151,0,0,0.63721627,0,0.55360967,3.144911,0,0,0.71727926,0,4.338166,0,0,3.9431474,0,0,0,1.2119989,3.519122,0,0,0.9093113,0,0.3053306,0,8.967975,0,1.1119717,0,0,0,0,0,0,3.0248075,0,0,0.7084774,0,0
