x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054
961,0,0,0,0,0,0,2.461011,0.2470139,3.4338765,6.018951,0,2.087313,9.980791,0,3.762475,0,0,0,0,0,0.09245876,2.436576,4.0754266,14.405905,0,0,0,1.7352412,0,0,0,5.420434,0.5744001,0.6726791,0,1.5294509,3.370172,0,0.9811619,0,0.48644876,0,1.895509,0,0,0,0,0,0,0.26298794,3.64425,25.1285,0.13549528,0,0
962,0,16.375465,0,0,0,0,0.2969256,0,1.5810536,3.531699,0,0.6290256,4.773166,0,0.23652019,0,0,0,1.819861,0,6.770587,3.8544307,1.9119244,0,4.112555,0,0.6134201,0,0,0,9.365501,2.0273457,1.825307,0,0,0,1.8083495,0,0,0,0,0.886409,1.8925736,3.7984214,0,0,0,5.1992893,0.95855635,2.688727,0,0,0,0,0
963,0,0,9.884267,0,0,3.474662,0,0,0,0,1.3626866,0,0.44807205,2.6232975,0.72961885,0,0,0,0.019657427,0,0,4.661405,0,8.044827,1.129205,0,0,0,0,1.1329653,0,0,0,0,6.0008116,2.4018395,2.856689,0.6604364,4.182507,0,0,3.206828,0.4543099,0.5238699,0,1.8585751,0,11.257576,0,0.2839817,0.6253896,0,0,0,1.1226677
964,0,0.9948838,0,0,0,1.5667253,3.3095057,0,0.039780527,5.1329765,0,0,0,3.2959304,1.7084377,0.72048455,0,0,0,0.03863125,0,0,6.677336,4.3921585,0,0.6808588,0,2.7336626,0,0,14.718588,0.49779755,1.9387435,0,20.521282,0,0,2.4443495,0,0,0.5574065,0.34989685,3.8145673,6.6001687,0,0,3.6523018,0,0,0,5.430244,5.7899356,0,0,1.5541433
965,0,0,0,0,0.986396,3.3423603,0,0,2.6814208,0.49156523,0,0,8.424517,0,0.027904753,0,0,2.1571476,0.104704864,0,0,0.37992084,4.390195,6.0847106,0,0,0,0,4.1124363,0.75231475,0,0.65775913,1.5847609,0,0.9128332,0,6.2465553,0,0,0,1.7838593,0.09698305,0,0.14780034,2.344538,0,0,17.032997,0,1.2179314,1.2635212,11.638631,0.44824895,0,0
966,0,0,4.0094376,12.825075,1.4260794,3.9283717,0,0,3.3042974,0,0,0,0,2.5559616,3.3307955,0.8430275,0,1.6068484,0,19.896778,4.940224,1.4151866,4.2315083,3.1985533,0,2.9194896,6.888848,0,0.17105283,0.5155005,0,0,0,0,4.330272,1.3640472,0,0,0,0,1.9395133,5.534505,0,2.593332,0,0,0,20.108406,0,0,0.83170867,1.0777252,1.4839202,0.4487361,0
967,0,0,0,5.580284,0,3.002062,0,1.5425287,2.6693285,4.218899,0,0,1.8439056,0,0,10.921593,0,1.340478,0,4.6196456,3.0540369,3.5684788,0.7766775,0,0,0,5.3447433,0,0,0,11.966727,0,0,0,0,0,1.7286236,0,1.7543764,0,0.6255604,1.0546045,0.7793874,0,0,0,0,3.8370078,0,2.0087426,0,0,0.4054833,0,2.2897751
968,0,0,1.7306117,5.9286537,0,0.85071546,0,2.3470047,0.9609502,0,2.2248125,0,6.604792,0,3.1067674,1.9600561,1.4283081,0,2.5524235,9.008289,0,2.6570716,2.183129,23.11735,0.38926724,0,0,1.937825,0,1.5622278,0,0.5754613,0,0,5.8750744,0.5680411,0,0,0,8.342781,1.0212301,2.6279721,4.1905727,0,0,1.7325609,0,0,0,0,0.5229837,8.541567,2.276959,0,0
969,0,0,0,0,0,0,0,0.8377014,0,6.852774,0,3.4173987,3.3155966,4.0673695,1.0621781,0,0,3.776938,0,7.538019,0,0.5239409,2.9169052,0,0.29784805,2.2025476,0.49300793,0,0,1.1549584,0,0,0,0.95031303,0,0,2.147323,2.9130955,0,0,0,0.247316,0.9804366,0,0,0,1.6253744,0,4.572155,0,0,0,0,2.025145,0
970,0,7.5053926,0,0,0,0,0,0,0,1.3476974,1.8166921,0,0,0,0,0,0.13741837,7.631019,0.24339247,0,0,0,3.606706,18.144705,0,0,0,0,0,0,0,0,0,2.772851,0,3.2639492,0,0,0.038829967,0,0,0,0,0,10.783183,8.00501,6.8006754,0,7.9465156,0,0,0,0,6.0193768,0
971,0,1.9573876,0,1.4386626,0,0,5.399232,2.415279,14.351543,0,0,0,6.6361957,0,0.20634478,0,0,0,4.197568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.251942,0,0,0,0,0,0,0,0.11175769,0,1.7279478,0,0,0,14.115542,0,0,0,0,0,0,0
972,0,12.644098,0,2.9071825,0,3.1324615,0,0,0,0,0,0,0,0,0.8288237,0,0,0,0,0,0,0,0,0,0,0.006673589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.288872,4.214436,8.567798,0,0,0,0,0,3.100045,1.7497737,10.512995,0.8381884,0,0.52904075
973,2.3028247,0,0,2.2565858,0.4938517,0,0.021998616,0,4.131531,0,0,0,7.9355025,13.362514,0,0.60785,0,0,0.6746298,0,2.1511443,3.9750314,5.4498353,2.9516778,0,0.6109369,0,5.3294206,0.2978617,0,0,0,0,0,0,0,1.0853142,0.8172578,2.0925193,0,0.38172328,1.3228011,0,0.627057,0,0,0,1.4036434,0,0,0.011415999,0,0.88942885,0,0
974,0,0,5.443298,2.6420343,0,1.4361603,0.51954424,0.88009536,0,0,0,0,0,5.2354693,0.43254825,0,1.5542197,10.295117,2.430445,14.489499,2.4904857,0,0.14576496,2.6380017,0,0,4.275969,5.15436,0,0.84571904,0,0.8008386,0,0,6.090301,1.2078004,5.793036,0.023277737,0,0,0,4.9513154,2.771881,0.08181188,0,0.8079685,0,10.83561,1.290972,2.9626536,0,11.667604,0,0,2.3132093
975,0,8.741742,0.91566914,0,6.705046,0,0.4487893,4.728018,0,0,0,1.4625989,4.225241,0,0.45556557,0,0,0.17737775,1.5012457,11.072915,2.3996263,0,5.807017,2.0920439,2.7265415,0.982904,0,0,0,1.3375361,1.9856197,0.98474675,0.39733458,0,0,1.4766077,0,0,0,0,0,3.732531,0,0,4.247886,0,0,0,0,0,4.0060186,4.8736672,0.48541963,0,1.8606853
976,2.2978702,0,0,4.0801406,0,0,6.4894457,0,0,5.100442,0,0,9.401086,0.7341044,1.0214361,0,0.4516658,9.324393,0,5.027801,3.7877095,5.10348,1.3263289,1.5241351,0,0.525076,13.090434,0,0,0,7.727125,0,1.2256682,0,0,5.13014,5.5196614,0.36931533,1.7150252,0,0,4.934356,6.777764,4.986232,0,0,0,9.036171,0,0.15027751,0,0,0,0,0
977,0,2.7422998,0,0,0,0,0,2.3095248,1.1960611,0,2.5381246,2.6738617,5.9567776,0,0,0,0,0,0.9986479,0,0,4.119055,3.72427,10.231692,0.5002262,0.005094409,5.256195,2.0537548,0,0,3.4312541,0,4.6228447,0,0,0,1.9583676,0.63697904,0,0,0,3.936856,0,7.399316,0,0,0,0,0,0,0,0,0,0,0
978,0.7177951,11.193969,1.9887574,0,0,0,2.1185691,1.6846939,4.878821,2.7823682,2.1277628,0,7.07058,4.3166137,0,2.2992702,0,0,0,8.827849,0,0,0.54442614,6.520511,0,0,0,2.4890845,0,0,0,0,0,0,2.9216695,0,2.3646693,0,0,0,0,1.8195293,4.4492507,0.035509277,0,0,0,1.0128311,0,2.9514322,0,3.6471148,1.4012426,0,0
979,0.5324668,6.591146,0.23651327,1.9885528,0,4.5036955,2.2007093,4.8562465,6.4756284,6.1032004,0,1.6267277,5.5105624,0,0,1.634393,0,0,0.6093231,0,0.53325206,4.8782244,1.7553519,4.8988137,1.0765097,0,0,2.537934,0,0.12600006,2.931593,0,0.15935218,0.60471755,5.546933,0,3.416057,0.086885445,0,0,0.89204174,4.318917,1.7717081,3.48137,3.9900758,0,0,3.0210624,0,0,1.5890245,0,0,0,0
980,0,0,0,5.9430184,0,0,0,1.4253186,3.151784,3.0525994,1.3325939,1.3200413,0,0,2.702097,6.68823,0,0,0,1.3780516,2.383412,1.9125541,5.152666,0,1.0378792,1.0568733,2.6554108,0,0,0,8.74035,0.91462225,0,0,0,0,0,0,0,0,0,3.939479,3.6529574,0.6390503,0,0,0,0,0,1.4634342,0,0,0,0,0
981,2.242992,0,0,0,0,1.6854569,0,0,0,0,0,5.246268,1.2902412,14.076952,2.24577,6.0457554,0,0,1.2283188,0,2.025977,3.9983833,0.5264323,0,0.1055117,0,0,0.80566174,0,2.482151,2.098388,0.5532405,0.20216396,0,7.615458,0.129292,0,0.8114064,3.3851814,0,1.6623335,0,0,0,0,3.2950659,7.8016667,0,3.711494,1.5595332,0.8492231,0,0.80150616,0,0
982,0,0,0,10.400394,7.855065,0.38093597,0,0,0,1.5385761,11.336197,0,0,0.8533119,4.036819,0,0,0,4.5777607,5.0397415,0,0.7190406,0,0,0,2.532318,1.6452351,3.3078842,0,0,0,0,0,2.0434153,11.480544,1.6948138,0,0,0,11.645078,0,0,0,0,0,1.000361,9.042325,0,3.859897,0,1.0765676,0,2.0748055,0,2.5048902
983,5.5713835,22.932858,0,0,0,1.0592332,0,0,0,0,2.101041,0,0,0,0,3.1243289,0,17.439743,0.06529221,0,0,0,0,0,2.5344138,3.1672988,0,0,4.8099246,2.85368,0,3.0088038,2.1684358,0.3234714,0,3.2675066,2.7445097,0,0,0,0,0.24907039,0,4.7532897,0,0.71832895,4.1710196,0,5.731308,0,0,0,0,8.976193,0
984,0,0,0,0,2.0429733,0,0,0,0,0,3.182192,0.47105286,0,11.115343,0,3.6496618,3.2958975,0,0,0,12.60761,0,2.2229717,13.869619,3.6773531,0,0,0,1.9849457,5.4113026,0,0.23231226,0,0,14.118565,0,0,6.699312,0,5.332163,5.7318377,0,0,0,15.307852,7.6170216,8.225778,0,0,0.2871549,0,0,0,6.5858846,0
985,0,0,0,2.2717013,17.68547,0,0,1.5070543,0,5.0062537,4.563537,0,0,8.9984665,0,0,0,0,0,0,0,0,0,0,0,0,5.968536,0,8.671918,0.79489315,0,0,0,4.84206,0,0,0,4.804849,0.015078054,7.8401365,4.605974,0,0,0,0,2.8501852,22.25822,0,5.090419,0,0,0.48576942,0,2.3466008,0
986,0,2.5457866,0,14.155375,2.381689,0.5668401,0,9.601816,0,1.3761601,3.508252,0.4817024,0,0,0,0,9.081948,0,0,0,0,0,0,0,0,0,1.0657167,0,5.250965,0.109422386,0,0,2.6589074,0,0,0,0,0,1.7511195,9.5986185,0,0,0,0,11.917788,2.670603,0,0,0,3.0010421,2.4555917,7.8037114,0,0,0.23637436
987,0,20.493267,0.24944367,0,0,0,0,0,0,0,0,0,0,5.6345663,2.7753317,3.139362,0,4.1954217,2.8804343,1.4997069,0,0,0,0,0,1.1550059,11.389926,0,0,0.31428275,0,0,0.38606313,0,0,6.192599,4.6646237,0,2.456896,0,0,0,0,0,0,0,2.5911803,2.7654393,0,0.7906675,0,0,0,0.25914934,0
988,0,0,3.365023,0,3.9666526,0,0,0,0,0,5.9293327,0,0,0,0,0,6.470361,0,0,0,0,0,0,0,0,0,0,0,4.674965,7.490551,4.8027425,0,1.1629336,0,3.380828,0,0,4.671804,0,7.0641227,2.1653593,0,0,0,24.380241,6.370579,17.035414,0,1.1261057,2.8214524,0,0.850936,0,7.760779,0
989,4.4425516,0.16807,0,0,0,0,3.1611843,0,0,0,7.4645853,0,0,0,0,0,2.4187367,0,0,0,0,0,0,0,1.4813128,0.42566824,13.403427,0,3.0159225,3.1098948,4.646601,2.3960776,1.9033998,0,4.6351132,0,0,0,0,0,0.1632807,2.7357516,4.2158723,6.7963185,0,0,0,6.7995024,0,0.09033589,4.264831,2.841846,0,0,0
990,0,4.4356685,0,0,0,0,1.2674577,0,0,4.719782,0.9297629,0.07571514,0.7564611,18.927332,0,0,1.4946802,4.080698,0,0,2.2299523,0,0.14592832,0,1.363636,2.143298,0.6497044,0,3.0942588,3.9907188,1.8897994,0,5.6171913,0,6.277187,2.4203975,0,0,0,0.14057116,4.4099264,0,0,0,1.6969073,0,9.230488,0,0,0.3174171,0,16.011166,0.25432894,0,0.7821897
991,0,6.143551,0.1750408,0,0,2.501562,0,0,0,1.4807678,0,0,3.251736,0,0,0,0,0,1.0984966,10.652097,0,2.0200615,0,0,0,0,0,2.163026,0,3.4057794,0,1.4984201,0,0,3.1490543,0.5177892,0,2.0482643,0.88374144,0,2.2428837,0,0,0,0,0,3.9229047,0,3.8072476,1.6632041,0,3.867609,0.5101153,0,7.3899403
992,0,14.907455,0,3.1611114,12.798711,0.7086542,0,2.3249254,0,0,0,0,0.30661255,15.099531,0,3.7245543,0,6.847897,0,1.6750196,0,0,0,0,3.4563255,0,1.439995,0,7.275813,4.470934,0,0,0,0.92618746,0,0,0,6.59875,0,8.559629,0,0,0,0,24.728344,8.177538,12.546276,0,2.8722572,1.8954117,0,3.2779984,1.3862087,4.4043407,0
993,3.4324985,7.32661,0.029221974,1.0795132,6.69273,1.804337,10.678179,0,0,0,3.4133673,0,0,0,0,0,2.064415,8.453674,0,0,0,0,0,0,0,0,0,0,4.0331903,4.8927007,0,0,0.13959116,0,14.833686,0,0,1.0147225,0,3.381338,0.22312097,0,0,0,13.648697,0,0,0,0,0,4.530625,0,0,0,5.685756
994,0,0,0,0,0,0,0,0,0,3.0577447,7.43522,3.252631,0,5.2479095,0,0,0,0,0.6658319,5.396392,0,0,0.4577417,3.812151,2.4115717,0,0,3.3723395,0,0,0,0,0,0.27317223,23.18228,0,3.180613,0,3.583039,0,1.3575833,2.432283,0.98198074,0,0,1.9203105,9.804423,0,3.8377454,0,0,0,0.32032043,2.3642106,5.7400465
995,0,0,0.9525604,0,0,0,0,0,1.8769029,0,0,0.3389844,7.756461,8.156818,3.6252742,4.8263764,0.32845736,0,0.9974494,2.5454211,0,3.0223677,0.34118137,0,0.26126298,0.79181135,8.006375,0,1.7680295,8.343284,5.1426797,4.7034287,0,0,0,2.7355938,0,0,0,0.053588632,2.869489,2.0698326,2.448596,0,0,0,8.741028,0.22695684,0,0,0,4.746347,3.1748908,0,0
996,0,15.7369995,0.63522035,0,0,0,1.3945079,0,0,0,0,0,0,4.3140116,0,0,0,0.065661065,0,7.246759,0,0,0,4.335695,2.2447145,1.5742013,9.735198,0,4.2177234,0,0,0.5750459,5.724704,1.6992066,2.2308729,0,0,0,0,0,4.397058,0.018458206,0,0.52957565,2.4125707,0,7.358229,0,0,0,0.05272186,0,1.5441713,0,0
997,0,0,0,0,0,2.0483017,1.5253601,0,1.3322866,0,2.312912,0,0,5.2313523,0.37100747,5.532866,0.7802304,3.991528,0,0,6.8527093,0,1.488424,0,1.4264847,0.65837157,0,0,0,0,7.2391996,0,0.25196657,0,15.626121,0,3.719473,1.0420741,0,0.038229074,1.104883,0,0,0,2.23766,3.8035011,0.8772049,0,1.5582558,2.1481876,0,7.470383,2.0769713,0.6886055,1.0546532
998,2.2180269,0,0.5066432,0,0,0.31985325,0,0,2.8793283,0,0,1.1878213,0,0,0,2.5556817,1.1555647,0,0,0,3.0368412,0,0,0,0.36300588,1.446793,9.992953,0,2.4067712,2.6069093,0,0,0,0,4.680593,0,1.3238884,2.1605232,0,0.3322491,1.0921794,0,1.730155,0,0,3.0020626,10.054364,0,0,0.2584091,2.0208173,5.280191,0,1.9644995,2.526807
999,0,15.933518,0,0.9289388,0,0.001934631,1.9469687,0,0,0.118779674,0,7.1256146,0,8.338804,0,0,0.2943889,0,0,1.0951418,1.3901007,2.898358,0.047143772,0,0,0,15.882763,0,0,0.98279727,0,0,0,1.347686,11.891746,0,0.58206284,1.4106154,0.61803067,0,0,0,0,0,0,0,7.217295,3.4636345,0,1.1417488,0.9856363,20.312525,0,0,0
1000,6.1022253,0,0,3.0010812,0,0,0,0,1.32485,0,1.0354657,0,0,0,0,4.665512,1.3907361,7.7005057,2.5213323,2.342024,6.061032,0,0,1.5418353,2.0706797,0,0,0,0,2.0011008,8.513837,2.3527517,3.733129,0,7.8962817,0,0,0.14473775,0,0,1.0868615,2.3983552,0.89343524,0,3.438225,0,8.553534,7.6902575,1.7484424,0.12540017,0.4687286,0.13783725,0,0,0
1001,1.7438315,0,0,1.853446,0,0,1.4900548,0.20418912,1.3741031,0,0,1.0655956,0,4.9460793,0,6.270356,0,0,0,0,0,0.04938131,1.3432631,0,1.0191091,0.10502122,17.24406,0.9604954,0.61968935,0,0,1.9601566,0,0,1.9973936,0,0.9428792,0,0,1.6657281,3.1247692,1.3656275,2.0362527,2.1133275,2.566621,0.17643853,0,0,0,0.6350403,0,8.803352,3.1175666,0.43676925,0
1002,1.229092,0.04095125,0,1.1042598,0,0,0,0,0,0,2.132975,0,0,0.21134679,0,0,0,2.650696,0,0,0,0,0,0,1.2884625,0,0,0.3000334,0,5.0542536,0.34644777,0,1.4566933,0,0,0,1.2237183,0,1.4928986,0,2.0319006,0,2.7139533,0,0,3.5400305,4.1760097,6.4070096,0,0,2.4807737,7.8590484,0,0,0
1003,4.464297,0,0.41858897,7.869461,0,0,5.7089906,0,0,0.14159416,0,4.2596498,0,14.676009,0,0,0,0,0,7.755574,0,2.5991423,0,7.4412227,0,0,3.167215,0,0,0,6.4361405,1.0334324,0,1.9345855,14.11944,0,0,0,0,0,0,0,0,0.36591226,0,0,0,1.894363,0,0,0,0,0,0,0
1004,0.051130738,0,2.037579,0,0,0,2.8060968,3.035055,2.54431,0.81338507,0,0,9.858952,0,0,0.8650249,0,0,0,0,0,2.8739152,2.7233067,0,0,0,0,9.099836,0,0,1.2999563,0,0,3.374691,0,5.1194687,5.370983,0,0.32275334,0,0,5.215521,0,5.0284734,0,0,0,0,0,0,0,0,0,0,0
1005,2.7167392,10.281746,0,0,11.103432,0,0,0,9.425837,0,0.43010312,4.2816663,0,0,2.4243422,0,3.203525,2.9572964,0,0,2.3863142,1.2853621,0.77224374,0,0,0,0,2.3862598,0,0,0,0,3.7330399,0,12.590979,0,0,6.186029,1.8752198,5.7478876,3.291593,0,0,0,15.64255,14.049232,24.571867,0,12.085904,0,0,0,0,12.429764,0
1006,5.4401507,3.5847259,0,2.00414,6.3462477,0,0,0,0,0,0.86424845,2.9287665,0,0,0,0,2.6967793,0,0,0,0,0,0,0,0,0.86634547,0,0,8.07327,7.1173334,0,0,0,1.4422219,0,0,0,1.7531432,2.4688854,6.964674,0,0,0,0,6.779795,0.85257244,3.515079,0,5.359234,0,0,6.177206,3.6598542,0.56732893,0
1007,3.1156032,0,0,0,0,0,0,0,0,0,0,2.368958,0,5.7633677,1.1392653,0,1.3160219,0,0,7.378591,0,0,0,0,0,1.2588147,4.50368,0,0,0,11.601862,0,0,2.2671483,5.7806487,0.8648306,0.7594806,0,0,0,0,7.574197,0.18534695,1.8337115,0,0,0.69201136,11.069829,0,3.1352284,0,7.472108,1.5558313,0,0.57893217
1008,0.41536322,0,0,0,1.9545156,2.0120192,0,1.4458454,6.7769275,2.7047653,0,0,4.521656,0,1.7484548,0.9368728,0,0,3.3965287,2.245493,0,0,3.0201633,7.9571385,0,0.83641773,0,0,0,0.27659595,0,0,2.532525,0,5.3363585,0.999746,0,0,0,0,4.4220796,0,2.8935072,0,0,1.8774009,0,0,0,0,0,0.26952875,0,1.983915,1.9733655
1009,1.2842463,0,0,0,1.1921544,0.7968533,0,0.9280843,0,5.3911653,0.63442737,0.5547976,0,0,1.6652547,0,0,0,0,1.3802913,0,5.3954597,0.71022606,0,0,0,0,0,0,4.0172625,14.466238,2.1739287,2.2085822,0,0,0,2.5449789,1.7126299,0,0,0,0,3.1173332,0.46875772,0,0,0,17.349092,0,0,3.0956862,0,0,1.2650075,1.4092628
1010,0,0,0,3.9985616,0,0,0.37265775,0,0,1.1288548,0,1.3767883,1.6706331,0,8.689018,6.7436037,0,0,0.47298062,0,5.3797684,0.5260861,0,0,1.5626801,0,3.9220278,2.9558182,0,3.793436,0,0,0,0,0,0,2.1012192,3.4584131,2.0348253,1.9962776,0.5871187,0,3.6864696,3.6049817,0,1.690422,0,4.3668475,0.47010812,0.57479936,0,0.3617647,0.4341321,0,0.78905475
1011,0.86433816,0,0,2.0432203,0,0,3.01123,0,0,0,0,0.69348025,0,0,0.59271896,0,0,1.7324282,0,0,1.505342,3.8230186,4.4086347,0,0,0,0,0,0.50443584,0,3.724124,0,0.46024254,0.18530412,8.63956,1.8814081,1.7492148,0,0.75041276,0,0,1.1538174,1.0813373,0,1.9935875,0,0,0,0,1.4591458,1.4784238,0,0.6887425,0,0
1012,0.80994165,19.596783,0,0,0,3.2071557,0,0,5.247761,0,4.507852,0.16656464,0,8.965279,3.996966,0,0,13.13523,1.4259223,3.7584164,4.7335567,0,0.7443063,13.951635,0,0,0,2.7746582,0,0.29608586,3.9979906,0,0,0,0,0,0,0,1.2775059,0,0.9916052,0,0.49574813,2.9559088,0,0,1.816789,2.8096623,0,0,0.34639904,3.6166174,0,0,0
1013,0,0,0,4.517488,0,2.8157535,0,1.872636,0,8.638388,0,0,4.670915,0,0,0.35718474,0,0,1.1082419,5.1971416,0.11884004,2.0270548,1.3230443,0,2.780505,0,0,2.445538,0,0,1.5015453,0,1.4804803,0,1.7769194,0,0,0,0,0,0,0,3.9140491,1.2357589,0,0,0,0,0,0.6395084,0,1.0619957,0,0,0.2400464
1014,0,0,3.3303695,0,0,0,0,0,0,0,0,0,0,4.528511,0,5.572989,0,0,0,10.492159,0,2.4374845,2.84792,0.021715574,0,0,0,0.87842536,0,0,2.200041,0,0,0.025432585,3.3150897,0,2.2149765,3.2677948,3.0466611,0,0,2.5002506,0,0.5284754,0,0,0,8.415576,0,0.389293,0,0,0,0,0
1015,0,0,0.09672644,0,0,0,0,3.341879,0,0,0,0,5.013576,0,1.4529245,1.5185723,0,0,4.4917088,0,0,0,0.8220941,6.4203653,0,1.0701408,8.342161,0,0,0.49098694,2.5372114,0,0,0.5636665,0,2.8613625,1.6581726,0,0,0,0,0,0,2.7118917,0.15429296,0,0.13881527,3.565776,0,0.99374205,3.9875712,0,0,0,0
1016,1.6240114,0,1.4572971,2.9654589,0,1.724451,0,0,0,0.7655409,0,0,0,5.9385366,0,0,0,8.739965,0,0,0.08950434,0,1.9590046,0,0,0,0.67758757,2.47449,1.3617048,0,8.335414,1.3340206,0,1.7224983,0,0.10122441,4.135354,0,1.682061,0,0.436558,0,1.1005211,0.032016117,5.9041123,0,0,0,0,1.465428,0,17.346521,0,0,2.5889628
1017,0,5.9398017,0,1.9770825,0,2.604174,1.148008,3.2693076,0,0,0,0,1.8342222,0,0,0,0,0,0,0,0.8157579,0.7450338,0.18028608,2.6444058,0,0,0,2.7284389,0,0,0,0,5.848902,0,0,0.65796846,0.8355203,0,0,0,0,3.694975,0,1.4910303,0,0,0,0,0,0,1.3724053,7.050031,0,1.1982569,0
1018,0,0,0.1653949,0,0,1.5525166,1.4726102,0,2.3884985,0,0,0,0,0,0,0,0,0,0,0.39478216,0,0.7008667,2.5723486,16.957369,3.944951,0,5.282916,2.6969702,0,4.4509096,2.0636406,0,0,0,0,0,0.19308542,0,0,0,0,0.6731118,1.5808939,0.72189546,0.859323,0,3.0897684,1.3115935,0,0,0,0,1.8703165,0,0
1019,0,0,0,0,0,2.826116,0.740905,1.6773701,0,7.1844325,0,0,0,0,0,0,1.4533659,3.4466887,2.1260972,0,1.3793662,1.180209,3.7677395,0,2.0290017,0,0,0,2.264569,0,0,0,0,0.6255545,0,0,5.5016313,2.4370737,0.1772162,0.6272622,0,0,0,0,2.9331079,0,0.43795696,0,0,0,0,0,0,0,0
1020,0.73074067,13.663928,3.0191977,0,0,0,0,0.7257641,0,3.4743035,2.1160483,0,7.4000673,0,0.17525753,0,0,0,2.9447427,11.09826,0.08761796,0,0,3.5716844,2.010389,0,12.869261,0.5127758,0,0,13.15521,0,0.16206764,0.11189786,0,0,1.9556464,0,0,0,0.7763388,0,1.1589141,2.2054553,6.791548,0,0,8.5156355,0,1.1211262,0.5652521,0,1.866149,3.4286535,0
1021,0.97598433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7506287,0,4.3605685,0,0,0,0,0,0.90568334,0,0,17.502129,0,0,3.696096,0,3.7924244,0,0,15.003781,0,0.5372895,2.466879,0,1.9430597,0,0,0,0.72015965,3.8178642,0,0,0,0,1.6758231,0,12.980499,0.91598713,0,0
1022,0,0,0,0,4.95597,0,0,0.33022982,1.8097051,0,0,0,2.9622118,0,3.9399943,0.63555104,0,0,0,0,3.0279603,0,0,0,0,0.063883565,0,0.26089054,0.8059959,0,0,0,0,0.69653213,0,0,0,3.5134892,0,2.9275217,4.0917783,0.9553794,0,0,4.4104385,0.4910915,14.991853,0,4.1069236,0,0,0,3.0742316,4.5209255,0.09001446
1023,0,0.3488619,0,0,13.095443,0,0,0,0,0,7.633683,0.14138354,0,0,2.5720785,0,0,0,0,0,0,0,0,0,0,1.2236593,0,0,9.28446,6.206695,0,0,0.49985254,0,0,0.9282884,0,5.243275,1.0894232,9.239494,3.3097215,0,0,0,7.842509,1.583454,10.598611,0,3.2143178,0,0,0,0.69777346,2.2367563,0
1024,6.6107626,0,0,0,0,0,2.2245526,0,0,0,0,6.6148024,0,0,0,0,6.2312007,0,0,0,0,0,0,0,0,0,0,0,4.0057235,0,0,0,0,0,0,0.020166976,0,0,1.9732047,0,0,0,0,0,0,0,0,5.0826316,0,0,2.7381108,0,0,3.0335453,0
1025,3.2494538,0,3.1668234,0,0,0,3.1063406,0,0,0,0,0,0,0,0,0,4.864301,13.293351,1.898366,0,2.31643,0,1.6920989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7777786,0,0,0,0,0,0,1.1001147,0,0,0,0
1026,7.547357,13.888526,1.762645,0,4.283887,0,0,0,0,0,6.412541,0,0,11.250987,0,0,0.9196985,2.6659486,0,0,0,0,0,0,0,1.4880266,1.2054644,0,0,1.3893673,0,1.5825924,0,0,8.143408,0,0,5.3152924,0,3.6138368,0.7520014,0,0,0,4.8641014,5.63395,0,0,1.6494594,2.829613,0,0.7182704,0.83640236,2.253284,3.2737966
1027,0,0,1.210564,0,0,0,5.643298,0,4.2250595,0,2.3090897,0,0,0,0,3.176742,0,0,0,0,0.089078486,0,0.5968795,0,0,0,0,2.3303316,0,1.356113,13.531415,0,0.5407623,0.5005125,9.10917,0,2.7312376,0,0,0,0.33060426,0,2.382187,0.69153774,0,0,0.16772413,0.28982598,0,2.4991696,0,0,1.9898401,0,0
1028,0.4693507,0,0.48498365,0,0,2.361493,3.13277,0,0,3.2769258,2.8963013,0,0,0,0,0,2.5734508,1.2413403,0,0,4.289957,0,0,0,0,1.1623358,0,0,0.64267445,0,4.9406962,0,1.5124527,0,6.110146,0,0,0,0,0,3.8747714,1.571824,2.2283087,0,4.2793827,0.39394218,0,6.480181,2.4871237,0,0,4.9679136,0,0,0.67105246
1029,0,0,0,6.9575763,0,0,0,0,0,0,0,4.7142315,0.65534115,5.569001,2.3256485,0,0,0,0,0,0,0,0,0,0,0.7907706,1.1160266,0.7700844,0,0,0.45117232,0.20195365,2.8802426,1.1129606,0,0,0,0,0,0,0.042693917,0.5935094,1.5759789,1.279636,1.0520427,0,1.307715,0,0,0,0,6.675529,0.59888047,2.2216647,0.8616783
1030,0,0,3.1959639,1.2283847,0,0,0,2.345161,0,0,0,0,1.0872661,5.1355777,2.6564426,2.2829723,0,5.990623,0,0,0,2.0663803,0.8786632,0,0.7029531,0.14108673,34.6699,0.59327745,0,0,0,4.6121097,0,0,0,0,0,0,0,0,0,1.3340894,3.3005564,0,0,0.78649557,6.779262,0,0,0.47025394,3.155299,0.25013542,3.478728,0,0
