x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034
1034,0,0,0,0,0,0,0,0,0,0,11.744661,0,0.49392214,0,0,0,0,0,0,0,0,5.2898397,7.3716855,0,0,0,0,1.3658067,1.3212198,0.15758744,2.9153712,1.9379627,1.0812662,0,0
1035,0,0,0,0,1.6426346,0.7104363,2.5110528,0,0,2.066233,0,4.501859,1.4628849,0,0,0,1.135918,1.3273407,0.2992561,0,0,0,6.2325573,0,0,4.719399,1.6290772,1.5863202,0,0,0,0,0.87839,0,6.8381834
1036,0,0,1.269574,0,0,2.9128292,0,4.564365,1.1015029,10.192638,0,1.3777275,0,0,0.925327,0,0,0,0,0,0.48398122,6.077179,0,0,4.251551,0,0.8515232,0,0,0.2155754,4.1922607,3.94957,4.0216575,1.9417005,0
1037,1.063894,9.476399,0.17896755,0,0,0,4.733886,6.513589,3.7101927,0,12.314911,0,0,0.926728,1.0507284,0,2.0280242,0,3.2989588,0,1.9893034,5.6605463,4.01784,2.5264554,0,0,0.29492313,0,0,0,0,0,2.8449209,0,0
1038,0,1.4378067,5.622517,0,0,0.5665009,1.1201988,0,0,1.517793,0,0,3.6395583,0.12832524,0,0,2.0527894,0,0.8230706,5.0383177,0.81696147,0,0,5.423022,1.8640192,0,0,0,0.30922684,0.09758629,0,0,0,0,5.056234
1039,0.08434621,1.9472461,0,0,0,0,0.5255409,0,0,11.042875,0,0.45860073,0,0,0,0,0.7947329,0,0,5.164959,0,0,0,1.324011,0,0,1.7993102,3.348358,0.06662713,3.0764477,0,3.0068245,0,0,0.59383065
1040,0,1.483039,0,2.9232287,0,1.6860766,0,14.222422,6.9753675,0,9.4145155,0,0.58651865,2.005643,2.176728,0,0.99294996,0.16997509,0,6.1891813,0,1.607406,0,0,8.413565,11.492545,0.10923863,1.0079951,0,0,3.5732572,0,1.2804209,0,1.9559461
1041,1.8187193,0,0.2360634,0,1.2064617,3.1353884,3.997649,1.5371087,0,0,0,0,0.3749497,0.7732037,4.1034656,0,0,0,0,0,2.907292,0,0,0,3.5487132,0,0,0,0,0,0.027903402,0,0.48021272,1.4539641,0
1042,1.8309271,0,0.77013975,0,0.71886384,1.3418446,0,7.4405465,6.8349524,6.4674883,0,3.5415182,0,0,2.6957252,0,0,2.7951846,2.238322,0,0,1.2667975,0,6.007016,0,2.3694143,0,0,0,0,0,0.3662935,1.5750239,0,0
1043,0,0,6.440222,0.22430596,0,1.8651749,0,7.1039257,0,0,0,3.9979424,0,0.4823931,5.517042,3.3289325,0,2.2412012,2.4438553,0.2944256,0.025855511,0,11.250311,1.4723756,0,0,0,0,3.8067746,0.48912328,0,0,3.6778948,1.112801,0
1044,0,1.2779772,0,7.4056478,0,0,0,0,0,0,0,0,3.4278104,0,0,0,0,0,0,0,0,0,0,0,7.020735,0,2.9150462,2.1407166,0,1.0714173,8.612599,0,0,1.1647507,3.5727043
1045,4.892021,1.6018827,1.3609535,0,2.9431274,1.8430244,0.89564055,0,1.1269625,0,0,0,0.690113,0,0,0,0,0,0.4720934,0,0,0,0,5.120163,4.2327404,0,0.39179042,0,0,0,0,0.9539497,0,0,15.161064
1046,3.492246,5.392297,0,1.4425644,0,2.2483811,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45133,0,0,0,0.1253908,0,6.7353663,0,0.30028585,0,0,0,0,0,0,8.181824
1047,0,1.0476918,3.7170513,1.7039176,0,0,0,0,0,0,4.166,0,0.5788312,0,1.3520184,8.187813,0,0,0,0,0.2443354,0,0,0,0,0,0,0,1.0309857,0,0,0,0,0.055016033,0
1048,0.18164006,7.341706,0.45777568,0,1.8018936,0,0,1.5757767,0,0,0,10.189434,0,3.006923,1.0570643,0,0.22226447,2.9285405,0,0,1.2746341,0,0,0,0,2.3409832,0,0,0,0,0,0,0.23743218,2.8119824,0
1049,0,0,0,10.0432825,1.5566819,0.065080665,7.472973,0,0,0,0,0,0,0,0,0,0,0.29742023,0,1.0624348,0.25972253,0,0,0,0,20.446573,1.4927222,0,0,2.8635724,1.6171553,0,0.36113074,0,0
1050,0,0.323064,2.5903234,0,0,0.57546616,0,0,11.717006,3.0807629,16.878088,2.4959137,0.75305474,0,0,0,0,2.7657492,4.961652,7.041583,0.61875075,0,0,10.858915,5.737922,0,0,0,0,0.38453493,0,0,0,1.8346599,0
1051,1.2872692,0,4.465323,9.590211,0,0,0,0,0,0,0,0,0.5982509,0.35879454,0,0.4702315,2.8116066,0.9379516,0,2.649841,0.5772136,5.6262097,5.9457235,2.79323,0,0,0.9653382,2.424224,2.0914948,0.31945986,0,0,0,0,0
1052,0.56626844,2.3652437,0,0.972943,2.15472,0.9550847,1.4455755,0,0,0,6.745103,0.38947815,0.88093644,0,0,0,0,0.5407996,0,0,0.7996687,0,2.6458259,4.043615,1.7953926,0,3.999604,1.1359879,2.509328,0,4.6948175,0,0.13670993,0,0
1053,0,0,2.608147,0,0,0,0,8.793463,0,0,1.8106999,1.795039,0,2.7815356,1.6856935,0,0,0,2.8703177,1.8819839,1.0971764,0,0,0,0,0,1.8388108,0.3356157,0,2.7269666,4.3552594,0,0,1.3744267,0
1054,4.7089643,0,0,0,0,0,1.5147811,0,11.1104355,0,0,0,0,0,2.9762838,0,0,0.9886463,0,1.1757371,0,0,6.122035,3.224776,3.719352,0,0,0,0,0,2.742605,0,0,0,0
1055,0.9696695,0.38662848,0.10202837,0,1.2124345,0,0,0,0,3.103121,0.24768601,0,0,0,0,7.792561,0,0,0.63056153,0,0,2.131972,0,1.5555187,0,0.84985286,0,0,0,3.0153496,0,0.24791344,0,0,3.7113545
1056,0,0,2.5251458,0,0,0.5635521,4.3027697,0,6.026361,0,0,3.4172444,0,0.5016113,0,2.1195009,0,3.1273448,0,0,0,0,0,2.5952013,2.0876694,0,0,0,1.811227,0,2.4313538,0,0,0.1491021,0
1057,0,0,0,3.171041,0,0,2.0945866,1.8980267,0,0,0,0,0,0,7.7278285,0,0,0,0,0,0,2.8959491,0,7.1628127,0,1.5330365,1.1074235,0,0,0,2.2384486,1.7873425,3.7169833,0.73855954,10.368985
1058,0,0,0,0,0.16461343,0,0,9.812426,0,11.651839,0,0,0,0,0,6.249063,0.46337223,0,0,9.61194,0,10.946431,0,0,2.2816176,8.252929,1.45617,0,0.95796573,0,1.7395116,0,2.9706788,0,0
1059,0,0.045169953,0,0,0,0,0,0,0,3.5080502,7.621244,0.8356082,0.4038385,0,0,1.0661405,0.6998363,1.8245032,0,0,1.0442894,0,3.29016,0.78925747,0,0,1.0442593,0,0,0.76240206,1.7255174,0,0,0,0
1060,1.5303155,0,8.181557,0,0,3.7366428,5.4817486,3.6945152,0,0,1.0281171,2.5185373,0.5231047,0.64562505,0,0,0,0,0,4.305481,0,0,5.9067826,3.4889088,0,0,0,0,0,2.6930003,0,0,0,0,7.932618
1061,0.9636456,0.4129944,0,0,0,0,0,0.36156297,1.8604693,0.7784032,16.354631,6.354189,0,2.568104,0,0,0,2.0644126,0,6.8520393,0,0,7.9814773,0.2839847,4.9305253,0,0,3.9899392,0,0,0,0,0,1.849779,0
1062,0,3.1250226,0,5.253317,3.169246,0,0.24066825,0,0,0,4.0965757,0,0,1.3219529,0,3.39487,1.2197167,0,0,2.413483,1.5054849,0,0,5.2830763,1.7211034,8.860049,1.6234157,0,0,1.415361,0,0,0,2.354477,3.9033737
1063,0,0.17062497,0,0,0.17520837,3.5645323,3.9662085,5.763576,6.0584316,0,0,0.817134,0,0,5.551089,0,0,0,0,0,0,0,4.1123476,0,0,0,0,0,0.90518314,1.5995288,6.269264,1.5116453,0,0,0
1064,12.377333,0,0,1.5765499,0,0,0,0,9.769002,0.7049091,0,1.6986694,0,0,0,0,0,0,1.0406535,0,0.7325432,0,0,5.768907,0,8.1854725,2.867796,0,1.5792725,0,0,0,0,0,0
1065,0,0,0,0,1.5186039,0,0.85678333,0,0,2.8982828,0,0,0,0,0,1.1117615,0,0,0,0,0,0,6.4354734,0,0,10.913415,0,0,0,0,0.61354476,0,0,0,1.5002892
1066,0,7.1181974,0,12.31083,0.38092023,0,0,30.970919,0,10.371339,12.698538,8.958609,0.6779029,0,0,0,3.1300995,0,3.71731,12.954276,4.5823016,4.0734153,0,0,0.92038333,11.3017,0,3.4906688,0,0,0,2.7106264,0,3.3991067,0
1067,0,0.4151228,0.97196734,0,2.7981503,0,0,0,0,0,0,7.03365,0.71936905,0.3339272,0,9.192914,0,0.47288746,0.31964186,0,0,0,12.479373,0,4.374088,0,0,0.34316778,2.0946124,0.18932182,0,0,0,0,7.544296
1068,1.3128952,0.70318604,0,5.190967,0,0,0,9.055508,2.5945246,2.6784961,0,2.4390662,0.34260076,1.6221828,0.8233735,6.6486096,0,0,0,0,2.4631586,8.808675,7.534278,0,0,0,0,0,0,0,3.1280468,2.4355736,2.5350409,0,3.8262348
1069,0,0.75995404,0.08352145,5.4824367,0,0,2.882678,9.555737,0,0.7482386,17.53204,0,0,1.1048251,9.088705,10.553934,0,0,0,7.297928,0,0,8.428878,0,0,9.757653,0,0.7388549,1.7232765,0,0,0,0,0,2.1089275
1070,0,0,0,8.712806,0,3.906408,0,6.9917927,0,0,1.1111062,0,0.20348734,0,5.439604,0,0,1.4175527,0,0,1.8560512,0,0,0,0,0,0,1.0241661,0,0,0,0,0,1.1461922,0
1071,1.8206173,0,0,2.1682813,3.7180252,3.3865945,3.127336,1.4302623,11.6448,0,0,0,0,0.6158257,0,2.6189535,0.25344324,0.40937582,0,0.42804652,0,2.9760942,11.004481,0,0,0.6355289,2.411881,0,0,0.013696416,0,0,0,0,0
1072,0,1.0059516,1.1983495,0,0,1.0228643,0,4.5676346,1.6542202,1.8591167,6.318897,1.4798391,2.5897808,1.1369965,0,6.665546,0,4.116182,1.3014852,0.91030514,0,1.3928863,0,0,3.0802953,4.957136,0.5551565,0.15284035,0,0.38140425,0,0.40135062,0,0.9162472,5.8268123
1073,0,1.3615811,1.3015531,0,3.6631732,0,0,0,0.05398386,8.918424,0,2.7993262,0,0,1.0936687,0,0,2.464718,0,3.354723,0,1.2727634,0,0,0,0,0,0,0,2.2642426,0,0,0,0,0
1074,0,0,0.001577231,19.536932,0,0,0,0,0,0,0,0,0,0,0,11.611627,2.3421934,0,4.696791,0,0,0,2.875348,0,15.712892,3.748213,1.0015467,0,0,0,1.7697248,0,1.2554555,0.9812009,0
1075,0,1.3262511,1.6323757,1.2435002,0,0,3.516707,0,4.636684,0,9.671458,0,0.6289705,0,1.6839863,0,0,0,0.58922464,2.3460112,0,0,1.1176504,0.47421062,0,0,0,0,0,0,0,0.83139217,0,0,18.290703
1076,1.983999,1.4549509,0.17185763,0,0,0,0,0,27.50148,1.3787223,0,0,1.6145347,0,0,1.6705012,4.425281,2.0094557,0,0,0,0,5.472802,0,0,7.683635,0.7968145,0,0.77982247,0,0.7627089,0.09703864,3.25168,0.20807353,6.677381
1077,0,0,0,0,0,0,0,0,0,0,0,0.4920337,0,0,6.2040253,3.3942268,0.13307367,0,0,2.7673864,0,2.809405,5.125537,0,0,0,0,0,0,1.1407508,0,0.64584446,0,0,0
1078,0,0,0,2.7096393,0,0,0,0,0,0,0,2.2743208,0.15076266,0,0,7.160084,3.4709048,0,0,0,1.3806458,0,3.6498349,4.813182,10.173263,0,0,0,0,0,1.6972282,0,0,0,0
1079,3.204266,0,0,0,0,0,0,12.322972,6.2803855,1.8782349,0,0,3.707329,1.9013361,0,0,0,0,0,0,0,0,10.558106,0,0,0.057767514,0,0,0.5635523,0.29270524,7.941767,0.4549821,2.0449407,2.6928983,3.1507404
1080,0,0,0,0.55316395,0,0,7.254757,0,0,11.362957,0,7.9446006,0,0,0,0,0,0,0,0,0,3.744834,0,0,0,0,0,5.681193,0,0.305029,0,0,1.046645,0,0
1081,0,0,0.1454778,2.7327886,0,2.0667064,3.5156515,0,0.17998643,0,13.503234,8.757468,0,0,0,0,0,0,0,0,0,6.057457,0,0,0,9.021996,2.2957833,0,1.3541499,2.6411407,0,0,0,0,0.754698
1082,0,0,0,0,1.7500685,0,0,11.108839,15.089968,0,1.9264117,0,0,0,0,0,0.27634448,0,0.29823107,0,0,0.6909842,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0.98753977,0,0.38020337,0,0,0,0,0,3.2000442,1.5286535,0.8480966,1.1840899,2.0019522,3.7786705,2.43415,0,2.268554,0,0,0,0.21526363,8.695965,0.3286423,0,0,0,0,0,0,1.216899,0,0,0
1084,1.5702622,0,0.5933114,0,3.0263715,0.21196057,0,0,0,3.7493138,17.738705,0,1.2514879,0.44335872,0.4086417,0,0.31363022,0,0,10.402099,0.93149424,0,2.6165593,0,3.5192046,0,0.423309,0.6619802,0,0,0,0.45167285,0,0,0
1085,0,0,0,3.4302537,1.4502697,0,3.9804807,1.8312546,3.7894604,0.7038711,3.4867618,0,0,0,0,0,0,0,0,0,2.650461,0,8.480198,2.8958864,11.9149,0,0.69837713,5.7805166,0,0.5142332,0,0,3.9162734,0,0
1086,3.4408953,1.1268514,0,13.589097,3.3876748,1.8628179,0,0,0,10.671276,0,3.4790165,0,0,2.6199734,0,2.1620717,0,0,0,0,0,7.9599557,0,2.1137729,0,0,0,0,0,0.29592207,0,0,0,0
1087,1.4187772,4.855693,0,0,0,4.017549,0,13.569186,7.0883036,0,5.8704557,0,0.5413992,0,0,0,0,0,0,0.46963713,3.7022085,5.6630387,0,0,3.9893668,0,0,0,0.10399,0,3.0765045,0,0,2.592855,0
1088,4.808643,0,0,0,4.207187,0,0,0,0,0,0,4.423521,0,0.4254041,0,0,0.75853485,2.4231994,0,0,0,5.5644355,0.6782625,0,0,0,0,0,1.3547536,0,0,0.77315086,0,1.463869,5.5208106
1089,0,0,7.3706446,0,0,2.005103,1.4683217,0,0,0,0,0,2.5756176,0.20539941,0,6.378009,0,0,0,0,0,0,7.6500325,0,11.444387,0,0,2.4593,1.9036248,0,0,1.9721088,1.2060198,0,0
1090,4.8462143,0,0,0,0,0,0.51097584,10.254862,1.1831479,5.785366,0,2.5649564,0,1.2899711,0,0,0.958566,0,0.24532908,0,0,0,4.8309937,0,0,0,1.8315929,0.96321356,1.6569769,0,0,0.92054886,0,0,0
1091,0.4237613,0,0,3.0634794,0,0,1.0793089,11.753262,0,0,0,0.47761926,2.5081322,0,3.137562,3.0573533,0.46263975,0,3.085144,0,1.4286178,2.256675,2.2586195,0,3.6955895,0,0,0,0,3.4774122,0,0,0,0,4.5404034
1092,0,3.1443098,3.231872,0,3.686719,0,0,0,0,0,5.4183316,0,0,0,7.3361073,0,0,0,0,0,3.4444325,8.014345,1.0391039,0,0,0,0.8725989,0.25300628,0,2.326525,2.9738643,0,2.5238776,1.7861893,25.125732
1093,0,0,0.6515586,0,0,0,4.2223163,1.4295256,0,0,0,0,0,0,0,1.7983025,0,0,0,4.073605,0,0,0,0,0,0,0,2.8668954,0.022442512,0,0,0.9083226,0.0833542,0,0
1094,3.3025503,0,0,6.619347,0,0,0,0,2.659151,3.0022917,0,8.578473,0.22381632,0,0.3512895,6.876433,1.6860633,0.43040928,1.5588475,2.785698,0.72220534,0,0,0,0,0,0,0.86487925,3.0523562,0,0,0,0,1.5623695,0
1095,0.03049077,0,0,7.2688546,0,0,0,3.805742,0,0.32633376,2.0485313,0,3.3308089,0,0,0.91367555,0,0,0,5.37817,0.92761105,0,0,3.3628383,0,0,0,0,0,0,1.4941382,0.7119763,0,3.6734433,0
1096,0,0.19740626,0,4.576358,3.0643737,0,0,6.471228,0,3.0611086,0,0,1.171814,0,0,0.38376078,0,0,2.227466,4.1936107,0,0,0,8.533177,0,16.469902,0,0,0,0,0,1.1312844,0,0,0
1097,0,3.4139934,0.64919627,0,0,5.4859095,3.6994889,0,0,0,0,0,0,2.1829498,5.0493417,5.302623,0,0,0.08735666,0,0.43731603,0,0,0,1.7389604,0,1.3641099,0.112822,0,0,0,0,0,0,0
1098,0,0.6801739,2.8381627,2.251637,1.4507179,0,0,0,3.0036285,0,0,0,0,1.6262476,0,0,1.6729671,0.4180503,3.8062084,0,0,0,4.796165,0,0,11.570878,0,0,0,3.866105,0.86183214,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0,11.817778,0,0,0,0,0,0,3.439496,0,0,0,0,0,1.274855,21.169403,0,1.8917841,0,0,0,0,0,0,0.45505187,0
1100,0,0.6736581,3.6772394,0,0,2.009779,0,0,0,1.700462,0,0,2.3640668,3.674779,0,5.0283012,0,6.020275,0,1.7285364,0,1.5568066,0,4.446171,5.60915,0,0,0,0,0,0,0,0,2.5577455,6.978466
1101,1.3211747,0,0,3.9326475,0,0,0,0,15.571619,0,0.35547948,0,0,0,0.84539574,0,3.0312798,0,0,0,1.4237523,0.99764895,0,11.149145,0,4.4280453,0,1.2509139,1.3084038,0,0,0,0,1.3129023,5.3590274
1102,1.6693581,0,0,0.46446112,3.564503,1.1344986,0,1.4461558,0,4.289904,5.988824,2.53444,0,0,0,5.0765433,1.4219707,0,0,0,0,4.5434713,3.9299402,0.8986294,0,4.771699,0,0,1.2169517,0,5.518303,0.20311832,2.4154272,0,3.1607852
1103,0,1.2956198,0,0,0,3.4775019,5.688799,0.37942624,4.3754535,0,8.946992,0,0.4311488,1.9355074,0.5424816,0,0.549421,1.2585799,0,0,0,3.3709898,2.0331357,0.7153829,0,8.030228,1.4278433,1.864356,0,0,0,0.04632768,3.5724652,0,0
1104,0,0,0,0,0,0,0,11.188799,0,0,0,6.3757024,0,0,0,0,0,1.7658205,0,0,2.8347535,0,0.6112359,0,8.604057,0.24000838,0.2008804,0,0,0,0,0,0,0,5.1612635
1105,1.3490193,3.2085571,3.0761368,0,0.32120287,0.529939,0,0,0,0,0,0,0,1.8381981,0,0,0,0,2.44626,9.959437,1.1587204,0,0,0,0,0,1.7037069,0,0.7444877,0.9677918,1.6258956,0.40186363,3.7955284,4.8153114,0
1106,3.0404499,0,0,0,0,1.2283579,7.8813124,0,10.080768,10.560328,0,0,0,1.6402657,0,0,0.3920716,0.054774333,0,0,4.092427,0,0,0,0,11.024627,0,2.5990922,0,0.7657805,2.6584995,0.024956496,0,0,2.0022073
1107,0,0,5.1851144,6.2113924,0,0,0,4.147965,1.052714,0,0,7.5963926,0.9064342,0.19223613,0,3.7400932,1.1768957,0,1.45142,0,0,2.643236,0,0,3.8271427,0,0.874914,0,0,0,0,0,0,1.542598,0
1108,0,2.3348446,0,4.953443,0.6975183,0,2.8156993,0,0,0,0,1.1316172,0,0,4.93212,0,0,0,0.595941,0,0,2.9512744,0,1.9782238,17.925213,0,0,0,2.9852521,0,0,0,0,0,0
1109,0,1.5775214,0.69791824,5.379386,0,0,0,6.250275,0,0,18.460348,1.5608851,3.1194437,0,5.1573787,0,1.9844157,0,0,1.9093149,0,0,0,0,0,0,0,0,1.4827845,0,1.867269,0,1.4093595,0,7.16827
1110,0,2.6719437,0,12.473687,0,0,4.121732,0,0,0,0,0,0.34074852,1.6214077,0,7.436138,0,0,0,0,0,0,0,0,2.927534,0,0,0,0.4083284,1.132652,0,0.91243035,1.2976363,0,0
1111,0,0,2.1020021,0,0,1.777234,0,0,0,0,3.0686595,0,0,0.23915702,0,0,0.4377027,0,1.0073314,0,0,0,2.9095087,2.7128618,0,0,0,1.114133,0,0,0,0,0.06922904,0.659096,0
1112,0,0,2.2878242,7.9141006,3.5754237,0,0,0,0,5.596278,0,2.8210063,0,0,1.4948598,0,1.3002038,5.396011,0,3.3446698,0.6401096,0,9.026182,0,2.3115256,0,0.034497336,0,0,0,0,1.4042454,0,0,0
1113,4.400908,3.9669087,0,0,2.9617817,0,2.7157645,3.02868,0,4.584685,0,2.2404664,0,0,3.5090678,0,0,0.961134,0,6.1387873,0,2.5955718,0,0,0,13.813089,0,0,0.32908577,0,1.2179488,0,1.4125432,0,0
1114,0,0,0,0,0,1.4632547,0,1.1860718,0,0,7.812886,2.9248374,0,0.3973598,2.3967164,0,0,0,0,0,1.4597044,4.9506993,2.3201787,0,0,0,0,1.9981732,1.7103332,0,0,0,0,0,0
1115,0,0.4611333,0,0,0,0.21788165,0,5.792277,3.7036707,8.8224125,0,1.5636022,0,0.8796294,5.3908896,13.116037,0,4.8962584,0,0,0,0,0,0,0,0,0,0,0,1.2008929,0,0,2.627538,0,0
1116,3.1235886,0,3.4763782,0,5.70154,0,3.4547272,4.8387794,0,0.53358597,0,0,0,1.8991944,0,0,0,2.1927938,2.8845744,4.0259175,2.1591315,0,10.185773,3.5693488,0,15.82836,0,0.75653493,0,0,0,1.512268,0,0,0
1117,0,0,0.8929318,17.088608,0,0,2.7879229,0,0,2.1775591,0.9747598,5.2956314,0,0,0,0,0,0,2.8491511,5.025327,0.4777034,0,0,0,0,0,0,0.8237154,0,0,0,0.81872356,1.8844875,0,0
1118,0,0,4.8250456,0,0,0,0,0,0.3519998,0.90302277,10.834164,2.666132,1.6672072,0,0,0,0,0,1.0302862,0,1.7959015,3.5122745,9.783542,0.10592178,0,0,1.9505631,1.4003263,0,0,4.6159363,0.05306301,0,1.1106577,18.473637
1119,4.8722024,1.4636977,0,0,1.0752503,3.9800568,0,0,7.014636,2.1698968,0,0,0,0,0,5.510056,1.7234966,0,2.6476064,1.8485851,0.013255368,13.5150385,0,0,0,0,1.4015628,4.1554227,3.8439057,1.1658032,0,0,0.13248467,0,2.9424586
1120,3.19766,0,0,0.5673273,2.6990101,0,0,0,18.405245,0,7.364218,3.031936,0,0,1.0588111,0,0.47532406,0,0.027383795,0,1.3651718,0,0,5.696231,0,0,1.0110251,0,0.25610504,0.034681745,0,0,1.6931647,2.5064197,0
1121,2.1355338,0,0,0,0.3250894,2.1953747,0,16.94917,5.6000757,2.113596,0,0.39371973,1.7537485,0,7.8682637,0,0,0,0,0,0,3.881526,0,1.7768947,9.6553135,0,0.54412633,0,0,1.9421059,0,0.076722,0,0,0
1122,0,0,0.4946747,1.4196465,0.9715338,0,0,0,4.476608,8.363157,0,0,0,1.7028047,0,0,0,0,0,0,0.19201447,0,0,0.71645874,8.814178,0,0.7277946,1.7367979,0,2.942169,0,0,3.0363948,0,0
1123,0,1.532286,0,12.053303,0,0,6.119975,0.5397899,0.09432446,0,0,0,0,0,0,0,0,0,0,0,0,10.54792,1.7652583,3.7958531,5.2309675,3.144057,0,0,1.7089603,0,0.005392351,1.0877919,0,0,6.257144
1124,0,0,2.828439,0,0,0,0,0,0,0,0.9836523,0.9325126,0,0.078243904,1.636288,4.495209,1.0982289,3.1024444,9.825519,0,0,0,0,3.428379,0,14.425498,0,0.34444365,0,1.4846828,0.42267668,0,0.90099615,0,0
1125,1.6386749,0,9.799694,0,0,0.28002235,2.6988666,0,0.43863785,1.1248889,12.618716,0,0,0,7.8986025,0.1595793,0,0,0,2.5947304,0,3.87517,3.5212288,3.5711138,0,1.9631637,0,0,0,0,0,0.23422703,2.149678,0,0
1126,0,0,0,5.558987,1.9291428,1.4562455,0,0,0,3.9730253,4.396475,1.7243949,0,0,1.1196487,0,0.6316226,0,0,0,0,0,0,0,8.369046,0,0,0,0,0,0,0,0.13626605,0,8.163176
1127,0,5.0855665,0,0,0,0,0,0,0,6.89927,7.8010287,0,0,0,9.31507,0,1.5804546,0,1.1468543,0,0,2.0270705,0,9.914196,0,0,0,1.239586,0.9700406,2.5977032,6.5209775,0,0,0.43150625,5.4881606
1128,0,0,0,0,4.374499,1.5149101,0,2.1202548,0,0.5292554,0,0,0.19435772,0,0,4.834261,0,0.99519485,0,0,1.3960191,0,6.303632,1.8049517,0,0,0,0,0,0,0,0,3.0125728,0,0
1129,0,0,0.8108359,0,0,1.8986962,0,11.145233,2.2089944,5.3446736,10.919426,0,0,0,0.83976376,0,0,0,0,8.642122,0,0,6.043502,0,0,0,1.1649988,2.1138198,2.2996235,0,1.6294072,0,0,1.9543327,0
1130,0,1.7307148,0,0,0,0,0,0,3.9713595,3.231862,0,3.7903383,0,0,0,0,0.9766317,0,0,6.994667,2.5994952,3.9257255,0,0,0,0,2.2795727,2.4980643,0,0.9242114,0.7394913,0,0,0,0
1131,0,0,3.4701252,0,0.9637329,0.870488,3.8882973,0,0,0,0,0,0.2887721,3.5806441,0.91246897,0,0,0,0,0.06550318,0,0,3.0999968,0.82730055,0.8629204,0,0.08956711,0,0,2.8240967,1.7609798,1.9987518,1.2501786,0,12.848687
1132,3.3645356,0,0,5.1760373,0,0,0,0,0,0,0,4.093828,0.6707267,0.8107672,0.7914367,0,0,0,0,0,0,0.62474936,0,0,1.7909311,0,2.7992077,0,2.4785295,1.497922,0,0,0,2.2225397,0
1133,0.14842561,0.8538287,0,0,0,3.65734,0,0,0,0,0,0.8047982,0,0,0,18.746048,0.10437668,3.7784233,0,0,0,0,2.604382,0,0,0,0,0,0,1.3193774,0,0.48381883,0,0,0.37588385
1134,0,0,1.3557492,0,0.022264844,0,0,2.7016478,5.7903514,0,0,0,0,0,1.4841306,0,1.861847,0,0,0.9686002,0,3.082273,0,0,0,0,0,0,0.0478842,0.23970532,0,0,0,0.9668132,0
1135,0,0.024416799,0,9.141753,5.932753,0,6.9940815,0,1.3191748,0,6.443655,0,0,2.0489395,5.02996,5.2023144,0.3840188,0,0,4.0372896,0.55396146,2.3235583,0,2.8832078,4.2883043,0,0.10907378,0,2.1073852,0,4.5711246,0,0.44143754,2.3726766,0
1136,3.6324608,1.4117594,0,0,0,0,0,0,6.3949575,3.2743378,0,3.4391034,1.7760538,0,0,0,0,0,0.14445356,0,0,0.21109693,0,7.643365,0,6.3514214,0,0,0,1.026322,5.3582697,0,0,0,0
1137,0,0,0,0,0,0,0,3.5001822,0,2.9911034,0,0,0,3.2051299,0,0,0,0,0,0,0.751039,0,2.9868336,1.3824121,1.2792692,0,0.06063143,0,0.97285604,1.7677144,0,1.162085,0,0.43258265,0
1138,0,1.2334872,0,0,6.034736,0.2167379,0,0,0,0,11.124521,10.953369,0,1.4800957,1.6307238,0,0,3.3115985,0,3.0192614,0,0,5.164824,0,0,7.8652425,1.1549641,4.360414,0.53051203,0,0,1.9449486,0,0,2.2675796
1139,1.2816173,0,0,15.1818,0,1.4275329,5.4029117,0,3.5140243,2.1992767,2.5464416,0,0,5.004969,0.73350567,0,0.76551837,0,1.9812881,0,0,7.1709733,0,0,7.424785,0,0,0.4834167,0.30281487,0,0,0,1.2243496,3.0432584,7.864923
1140,0.9400133,0,0,0,0,0,12.81562,1.8820045,0.025132403,0,0,0,3.4916537,0,3.3449938,0,1.4452643,0,1.8872317,0,0,0,0,0,0,0,0,0.09331616,0,0,1.2221376,0.34970528,0,1.3891659,0
1141,0,0,0,1.4215096,0,0,2.0155413,0,0,0,0,0,0,0,0,0,0.056365877,2.2550437,1.5587376,0,4.2536163,2.2120242,11.513792,0,0,7.314569,0,0,0,0,3.2085176,0,0,0,0
1142,0,1.6569047,0.7864427,0.16685969,0.19699548,0,1.9601998,10.916262,0,0,0,3.4622874,0,1.233507,0,0,0,0,0.16416115,0,0.5670779,1.9982324,0,0,0,5.059301,0,0.6741038,0,0.2708603,0,0.62004673,0,0,0
1143,3.6743057,0.06595902,4.312329,0,0,0,0,6.7863,4.884932,0,8.40033,0,0,0,7.2987857,0,0.99308175,1.4099721,0,4.3791375,0,0,0,0,0,6.1745887,3.3962631,0,0,0,9.238629,0.09095602,0,0,0
1144,0,4.110108,0,0,0,0.10951852,2.0544226,0,0,0.8337976,0,3.7729814,5.234765,0,0,0,0,0,0,0,0.8356668,0,0,0,0,2.8002746,0,0,0,0,0,0,0,0.53311443,0
