x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053
1117,2.9098845,0,0,0,0,0,1.454046,0,0,0.021243228,0,0,0,3.9694293,1.9848484,1.1417924,0,3.5778499,0,0,9.80605,4.212828,0,0,0,0.76694477,0,0.3237995,7.237367,0,0,0,2.9624548,0,2.1094697,0.24221103,0,2.3200767,0,10.679586,4.8387237,0.39125603,0,0,0,0,0,0,0,0,5.1281557,0,0,0
1118,0,2.2413223,0,0,0,0,0,0,0,0,0.49496216,7.9521694,0,1.1094252,0,0,5.7400317,0.66817427,0,3.3693023,6.161668,6.672157,0,0,1.645181,0,1.0419612,1.2723657,1.9154428,17.584696,0,0.6810521,1.2866106,10.050592,0,0.9565958,0,0,0.3058756,0,1.1983,0.8125642,0,1.3148428,0,0,0,0,0,0,0,5.9157023,2.0216124,0
1119,1.5595176,0,0.5679905,0,3.1952112,0,0,0,4.266509,3.3436787,3.0333436,8.284609,0,0,8.77191,0,0.29555875,0,7.544815,1.9344695,9.173358,0,0.7404221,0.8122433,0.8209295,0,1.3013318,0,0,0,1.8713698,0,0.08155052,5.4911947,0,0,2.7403452,0,0,5.527245,1.7214359,1.8996233,0,0,0.55344033,4.011912,0,0,0,5.155409,3.18113,0,6.3261104,0
1120,2.9349437,1.2982708,0,0,0,0,0,1.9037162,0,4.7682686,4.814369,0,2.0890539,0,0,0,2.6346545,0,0,1.443918,2.674073,11.046489,2.6279185,1.8207083,0,3.8671358,4.405863,0,0,0,0.7022348,8.845736,0,0,0,0.4328287,4.575454,0,0,4.096938,0,0,0,0,0,0,0,11.230797,0.83261096,0,0,0,0,0
1121,1.0957849,0.649187,5.0044255,0,0,0.08174735,0,0,1.2341758,0.09712132,6.432382,4.07805,0,0,0,0,0.7259494,0,0,1.2078602,0,3.3498943,0,0,0,5.4443836,1.9621978,0,0,8.272797,0,0,0.44286937,0,0,0.41497138,0,0.62459123,0,0,4.0100226,3.6546342,0,0,0,0,0.29274502,9.799919,0,0,0.99137527,0.001526518,0,0
1122,2.6887026,0,2.2969813,0,0,0,0,0,2.7048125,1.4751161,0,0,0,3.9978907,7.2955585,0,0.17865728,6.0742855,0,1.9775808,0,7.8922915,0,0,0,0,0,0,1.0452372,0,0,16.59102,4.52616,0,7.3703756,0,0,0,0,0,0,0,0,0,0,0,1.6672684,0,0,0,1.6881568,1.1676877,0,0
1123,4.944395,0.7839058,0.6235477,0,0,2.9289904,0.47614557,0.32069287,0,1.7948346,2.1314752,1.0862981,1.0541226,0,0,0,1.9279056,4.2156935,0,0,5.928611,0,0,0.5757792,0,5.370952,0.9921548,0,0,9.232862,0,0.6397078,0,0,0,0,0,0,1.6248336,4.6418257,4.771926,0,3.0558314,1.6356648,0,0,0,9.020261,0,0,4.5842876,0,9.388406,0
1124,0,0,0,0,0,0,2.6043663,0,0,1.8111571,0,5.6424227,0,0,0,0,1.0020901,5.0491915,1.4656106,0.2212808,2.1929955,7.730516,1.1685469,0,0.704864,0,4.657873,0,0,0.41704854,0,0,2.7776515,0,0,0,0,0,0,3.1010141,0,0.0700211,0,0,0,0,0,4.376258,0.27799395,0,2.9147143,0,0,0.29544193
1125,1.3766863,0,0,0,5.262832,1.7135303,0,2.197323,1.5361198,0,2.165243,2.1688359,0,0,0,0,3.6387422,0,1.3553447,0.5916418,0,9.122885,0,0.5353236,0,3.4042869,2.774787,0.73910487,0,15.301095,3.53831,0.14078298,0,0,4.5196786,0,0,0,0.9201888,6.205508,2.249434,2.4055624,0,0,0,0,0,0,0,0,7.053679,0,0,1.4084698
1126,1.9642333,0,0,0,0,0,0.12968168,0,0.93262064,0,0.39110416,14.095554,0.117505334,2.7817106,0,0,0,1.0069885,0,0.85410583,6.1475167,3.1849396,0,0,0,4.337526,0,1.5376481,0.39649433,0,2.7908223,2.143147,0,7.5252666,2.588443,1.635359,3.2102933,0,7.229736,6.1754704,0,0,7.465766,1.5296977,0,0,0,0,0.1934363,2.6778665,0.084334694,0,0,0.6975318
1127,0,0,0,0,0,0,0,1.0187953,4.671898,2.5073552,0,0.92341036,3.4165576,1.5091491,0,0.7703589,1.6134136,0,0,0,0,13.982651,0,0.15625486,4.366822,0,0,0,0,8.872935,3.3999174,0,2.275357,0,7.7340655,0,0,0,1.187893,4.357242,0,2.8571715,0,0.363591,1.4883533,0,2.2938354,0,1.8373648,0,0,0,0,0.1652096
1128,0,0,7.4534297,0,1.0825382,3.2651281,0,0,0,0,0,3.2305796,0,1.0677241,0,0,0.28701258,2.7122092,0,4.1486907,6.7878895,10.770483,3.6559181,0,0.14555289,2.2966366,0,0,0,0,0,7.4093294,0.18565926,0.33908233,9.675206,2.7011342,0,0.6963743,0,5.9715037,0,0,0,0,0,0,0.59052944,15.295024,0,0,3.3106518,0.49822277,0,1.0918827
1129,4.2709894,5.0197854,0.11180234,0,0,0,0,0.7939312,0,0.7246149,5.5240936,10.008807,2.572728,0,13.139809,0,1.4552256,2.4813054,0,1.7587256,0,0,0,0,1.7252717,4.3515563,0.23238358,0,0,1.5135648,0,0,1.9113519,5.344641,0,0,0,0,0,3.7355971,0,0,0,0,0,0,1.0438075,5.964075,0,0,0,0,0,1.1824516
1130,0,0,0,4.882862,0,0,2.1240983,3.47387,3.6074831,0,0,0.8274438,0,0,0,0,0.58030015,0.41904956,0,0.7309125,0,3.051173,0,0.026629588,0,2.0921335,1.9476401,0,0,0,0,6.888024,0,0,17.735058,0,0,0,3.9348624,2.6421785,0,0,0,0,0.49315786,1.7430532,6.0723486,0.98162776,0,2.8852332,0,4.8438616,0,0
1131,0,0,0,0.8040941,0.47284508,0,2.995383,0.47661284,0,4.729588,0,0.11777542,0.8865692,0,11.187279,3.2935634,0,0,0,0.55089843,6.397892,0.1523612,0,3.1924353,2.2987878,3.2277684,4.931463,0,4.1272573,7.2878094,0,0,0.93064016,0,0,0,0,0,1.1555662,0,4.217397,0,0.101364605,0,3.755429,0,0,0,0,0,5.561405,0,0,0.08009804
1132,1.3185978,0,5.2951508,0,3.1301672,0.67897683,0,0,0,1.6479422,0.8445097,0,0,0,2.4909663,0,2.040847,0,0,1.4938104,5.0483575,7.7830906,0,0,2.947778,2.2253332,2.1157217,0,0,1.6893977,0.19514547,0.65318704,3.6642344,0,0,0.16195314,0,0,0,5.838091,2.1032593,0,0,0,0.040242773,0,3.3762114,0.37857386,0.8546898,0.10749154,0,0,0,1.1124197
1133,0,0,0,0,0,0,0,3.6258724,0,0,0,1.9975533,2.0372312,0,1.0526758,1.8260709,0.6857995,0.6330619,0,0.30653027,1.6956134,0,0,0,0,0,0,0,0,1.7754594,0,7.745696,0,0,0,0,2.1341507,1.0483614,0,1.6210697,0,0.6262789,0,0,0,0,3.1696906,9.335165,0,0,2.5123746,0,3.6467264,0
1134,4.172255,0,1.0590299,2.6235118,0,1.3619039,0,0,0,0.10555393,1.9007994,0,4.4476385,5.425623,17.963408,0,0,0.40434155,0,0,7.0278463,0,0,0,0,0.0634771,0.3219515,1.8378997,0,2.3928034,2.825926,12.178631,0,0,0,0.64041317,0,0.011597132,0.8181743,2.225507,0,3.4011962,0,0,0,1.05743,1.6133546,0,3.7799013,0.6209625,0,4.716623,0,0
1135,0,2.2252538,5.476703,0,0,0,0,1.6156455,0,1.3978969,0,0,0,2.3210735,3.0688226,1.0461278,0,0,1.4839258,0,0,1.4976432,0,0,0.17164677,0,0,0,0,0,0,3.2731662,0,0,0,0.75204,8.163989,6.2608194,0,0,1.6028404,0,3.775063,1.8822657,0,1.1392515,0,16.78696,0,1.8562291,0,0,0,0
1136,1.2296972,0,1.1291097,0,0,0.14653456,0,0,3.3625438,0,7.876077,0,0,1.3925599,0,2.684088,0,0,2.748973,3.7397485,3.6099544,4.6714354,0,0,5.063236,0,2.9263794,0.5067412,0,2.0677273,2.7353673,0,0,0,0,0,4.1744967,0,0,0,0.94015443,0,2.333176,0,0.29675308,0,4.081579,0,0.787348,0,3.637489,0,1.5486859,0
1137,0,0,0,2.5503337,0,0.975321,0,0,1.6774875,0,4.330518,0,0,0,0,0,0.691954,0,0.62819904,0.91583645,3.9731917,6.5038605,1.560109,5.917076,1.3132415,0.6505712,0.58456206,0.02295167,0,4.138028,0,0,3.461184,0,0,0,0,0,0,10.229905,0,0.90176725,0,0,1.0300294,1.3041075,0,10.718453,0,0,3.1252491,0.36611342,7.737852,0.25875816
1138,0,0.41732556,0,4.258867,0,0.28987,0.3451075,0,3.377134,0,0.56233007,2.8601632,0,0,0,0,1.2227656,0.2680722,4.608237,2.100123,3.1697178,20.20839,0,0,0.123897016,5.175298,0.8707256,0.26162148,0,6.8779283,0,0,0,0,0,0,0,1.362085,0,2.118163,0,0,0,0,0,0,2.3641114,0,0,0,0,0.577401,0,0
1139,0,2.3832273,0,0,0.70311993,4.2364025,0,0,0,1.2023822,0.6362064,0,4.131778,4.327471,0,0,0.37353745,0,0,0.08411091,1.6104622,0,0.8523006,0,0,1.0005971,4.598758,0,0,0,0,0,0,0,0,0.4996324,0,0,0,6.402305,3.0656514,0.06319249,0.037425112,0,0,0,0,0,0,0,0,0.00913287,3.9539232,0
1140,1.7014363,0,0,0,0,0,0,0,0,0,0,8.698422,0,1.4259996,7.5966845,1.1016397,0,3.9077952,0,4.3876257,0.95559883,6.0133677,0,0,3.1374538,0.80551946,0.6136237,0,0,0.3830085,0,0.791661,0,0,4.7495093,0,0,0.5160428,4.126632,9.104933,1.9933842,2.0076826,0,0,3.2812014,0,0,13.082713,0.0831594,0,3.0686734,0,0,0
1141,0,0,5.6100583,0,1.1118107,0,0,0.05881925,0.1761295,0,0.97863966,12.708946,0,0,0,1.4888923,0,0,0,0.067598574,6.548771,0,1.8831182,0,0,3.969622,0,0.3694858,5.108811,0,0,0,0,14.150975,12.997051,1.0489545,2.6288073,1.2627573,0,6.426474,0,6.098655,0,3.2112367,0,0,0.15740024,0,0,0,0.5957679,0,0,0
1142,0.9607795,0.37947068,1.483206,0,3.2229292,0,1.4276854,0.27371255,0,0,0,11.022816,0,1.3515066,0,0,3.7498817,0,0.14111087,2.7241862,1.7566181,0,0,0,0,0.41551483,0,0.09660376,0,10.453138,3.7577698,0,0,0,0,0,0,1.046233,0,0,0,0,0.3952879,1.2319505,2.6475353,0,6.7536745,8.831496,0.19422488,0,0.74777794,0,0,0
1143,1.9824257,0.63544345,0,1.0072619,2.3386033,0,0,0.72510284,0.392846,0,0.19026762,1.9277153,0.6846129,1.4964176,0,0,0,1.8439139,0,0,0,0,0,0.47378913,3.4263034,0,0,0,2.3379226,0,0,0,0,0,0,0,0,0,0,0,0,1.3708122,0,0.22250505,0,0.71700066,0,0,0.60873926,4.8897686,0,2.063553,0,1.5357896
1144,0,0,0,2.3412795,0,0.057992566,3.0760298,2.3199935,1.6792347,0,0.93536323,0,0,0.7816782,0,1.5028068,1.2801605,0,0,5.0208826,0,2.9898999,3.2573404,1.9918457,0,0,1.1733134,0.16064845,0,0,1.0342925,0,0,0,4.324989,0,6.3464727,0,0,0.9663321,0.9422725,0,0.69172084,0,0,1.283758,2.8048768,2.437221,0,0.049452763,3.288499,0,0.73497057,0
1145,0,3.2206495,0,0.66664773,0.5482431,3.0694594,0,0,0,0,3.888723,3.856126,0,5.2289453,0,0,0.22091673,0,3.2745047,0,0,0,2.0857723,7.363632,0,1.2939101,0,3.4359245,3.4911728,2.159325,3.0734348,0,0,0,6.1927323,1.697095,3.0536819,0,11.404337,0,0,0.8832057,0,0,0,0,0,0,1.9978782,0.3649718,0,0,2.2598238,0
1146,0.09436251,0,2.160341,0,0,0.22632922,0,0,0,0,2.9650931,6.4431276,0,1.7339617,6.973793,0,0.30204237,2.1994925,3.4524305,0.06446072,1.4555874,3.9102964,0,1.3880591,0,3.517588,3.440887,0,1.3015546,8.442044,0,1.9579645,0,4.4162045,0,0,0,0.17332706,0,1.3660532,0,2.910771,0.67652506,0,0.87590516,0,0.13182797,4.5942245,0,0,2.1031506,0,1.3482997,0.9852706
1147,1.3095949,0,0.74040645,2.0219135,0.5098254,6.3432903,0,2.704694,0,4.602769,0,5.888265,0,2.3900719,0,0.18622038,0,3.444799,0,0,0,0,1.1049591,2.23432,0,0.80998933,0,0,0.26703247,4.289456,0.026121978,0,0,8.962787,0,2.1325376,0,0,1.5122339,0,2.909559,2.3475251,0,0,0,0,0,0,0.3758953,0,0.88319343,3.7926278,5.3882008,0
1148,0,0.5498261,1.4723018,0,0,1.2417426,0,9.574085,4.705148,0,1.7335739,0,0.6069095,0,0,0.48837376,0,0,0,0,8.517915,4.9809446,0.001132118,0,0,3.9080482,0,0,0,0.57376117,0.78874683,0,1.0917529,0,0,0.66181916,7.512979,0,0,0,0.5366283,0.10877139,4.346772,0,1.7839743,2.644331,0,0.19585313,0,0,2.3506215,0,1.0800639,0
1149,0,0,0,0.43576255,0,1.9051633,0,0,0,0,0,0,3.7441854,0,2.6295156,4.273207,0,0,0,0,0,0,2.2638457,0,0,0.42975724,4.9537888,1.0313883,1.4327875,0,0,0,0.3424514,16.395296,0,0,6.8730497,1.9568297,3.0114954,0,0,0,0,0,0,0,5.0674424,0,0.62155265,1.822331,0.19226883,0.16416791,0,1.7815746
1150,0,0,0,0,1.5637977,0,0,0,0,0.7003253,0,0,0.34126675,0,0,0,3.6230152,1.8151593,11.256988,3.8519216,0,0,2.530787,0,2.6083727,5.830251,0,2.255969,0,12.773256,0,0,2.2582905,0,0,0,0,1.3772528,0.8768429,1.5158099,1.9276361,0,1.3046429,6.7828965,0,0,0,0,0,0,0.35398644,0,0,0
1151,6.9948606,0,1.5667875,0,3.139329,0,2.1467645,2.9348125,1.0148053,0,6.428286,5.8379602,0,1.6920534,0,0,0.50254697,1.2733115,0,0,4.0070887,0,0,0,0,0,1.3377563,0.25232956,0,3.1758637,0,0,0.082841665,0,1.5866574,0,0,1.0016352,0,0,0,0.115544856,1.3821094,0.54537493,0.4679827,0,0,0,0,0,1.0478798,0,0,0
1152,0.45614198,1.2541184,0,0,0,0,0,0,2.1229942,0.542546,0,2.5764937,0,0,0,0,0,0,0.11734641,2.0139568,3.4978693,0,1.1342108,0,4.797941,1.4736829,0,0,1.1573933,4.129546,0,11.441989,2.4269333,1.580832,0.9418734,0,0,0,0,3.4590664,0,0,0,0,0,0,2.271445,0,0,2.3809223,0,0,0,0.6719505
1153,0,1.6346186,1.3546699,0,0,2.7193124,1.3784817,0,0.35195,0.9162246,5.724219,1.2764663,0.39892906,0,0,0,1.5852396,0.9185104,3.7301672,1.4340596,0,0,0.3958641,3.4408677,0,0,0,0,0,0,0,0,0.012486259,16.452757,4.6337748,0,0,1.8419799,8.30135,0,0.15845634,0,0,0,0.8070115,0.14531358,0.46377638,0,0,0,0,2.0593834,0,0
1154,0,0,0,0,0,2.0186853,2.7998207,6.4638414,0,0,0,0,4.6530976,0.100942366,0.2169884,1.6603907,0,0,0,1.6362219,0,0,0,1.58755,0,0,0.8983163,0,0,10.329552,0,12.656423,0,0,0,0,0,0,0,2.5797043,0.4392314,0,0,0.4238912,0.7425029,0,0,0,0,3.4946568,2.2420707,0,1.7690779,0.8321563
1155,0,0,1.2084925,0.4825343,0,0,0,2.5331767,0,0,0,0,0,1.5451868,0,0,0,0,0,0,0,0,3.5057616,0,3.8417501,5.951571,0,0,0,1.1276823,2.9961655,1.2738466,0,0,0,0.82209027,4.5826087,0,0,7.4153576,0,0,1.3882866,0.680565,0,0,2.7308767,0,0,0,0,1.4936868,0,0
1156,0,0,0,0,0,0,6.6320443,3.4610763,0,0,0,0,0,0,0,4.905567,0,0.15855186,1.1782761,0,0,0,0,1.5761125,0,0,2.4998994,0,3.112769,0,0.33858836,0,0.21045196,0.35482928,8.701303,0,0,1.5022128,0,0,0,1.4973336,0,0,0,0,0,0,0,2.988562,1.5915595,1.0473804,10.83012,0
1157,3.0970662,0,1.3730282,0,0,0,0.37398723,0,0,0,0,3.5523946,0,0,0.40810946,0.58871424,0,0,5.212992,0.72476983,15.528516,16.21878,8.0116205,0,0,4.7448187,0.324236,0,0,1.1808397,0,0,0,9.271468,27.795427,1.9320512,2.7120774,3.1098971,0,3.1323225,0,1.4816164,0,0,0,1.6492696,0,17.208498,0,1.1820472,0,0,0,0
1158,3.6968296,3.7474747,0,0,0,2.520055,3.6871703,0,2.5986671,0,0,5.431071,0,2.3253675,12.850949,0,1.7967328,0.02392319,4.853489,2.2908034,0,2.8062527,0.33199638,0,0.7545946,1.989336,0,0.36090127,0,0,0,0,0,0,0.5053025,0.7510386,0,0,0,7.454811,0.42198128,0.3036529,0,2.5450506,0,0,0,0,0,0,4.2671432,0.871662,0,0
1159,0.31140536,0,0,0,0,3.157259,7.573854,0,0,0,4.901092,0.1659227,0.47785163,1.8520391,0,0,1.9551313,0,0,1.7335513,4.559982,2.1437821,1.3968704,0.87748057,0,0,0.50519997,0.6237997,2.7038634,3.668905,5.8018794,0,0,3.4495435,0,0,0,0.2421312,2.6950219,4.8844757,5.4568386,3.049191,1.2858438,0,0,0,0,0,0,0,0.85984415,2.206407,0,0
1160,0,0,2.0442786,0,0,0,3.7417073,0,1.7956941,1.3945612,1.2783524,0.8889604,0,2.3006825,21.403585,0,1.6655369,0,1.1188272,3.3794217,2.7283516,3.0313375,1.8962059,0,0,3.1989944,0.5831691,0,4.472679,7.352633,0.45051554,0.44936725,0,4.0944467,0,0,0,0,0.23887216,0,2.1541557,0,0,0.510235,0,0,0,0,3.095418,0,1.1589268,0,0,0
1161,0,0.8228818,0,2.8151014,0,0,0,0,0.6207364,0,1.4572605,4.56853,5.368912,0,0,0,0.6067633,0,0,0,3.7261522,0,0,0,1.3981972,0,4.7064095,0,1.4523134,13.317824,0,0,0.46254665,0,0,0,3.3652644,0,0,7.242834,0,0.13163163,0,0,0,0.26491717,9.330732,0,0,0,1.467723,0,0,0
1162,0,1.155662,9.789253,0,0,0,0,0,0,2.3174794,0.37512252,2.0799065,0,3.5689466,0,0,0,0,0,3.2706058,0,7.360313,3.0799794,0,4.0019283,3.9586978,0,0,0.033733856,0,0,0,0,0,0,0,0.34366772,0,0,10.338258,0.50377005,0,0,0,0,0.449135,0,8.317781,0,0,2.6415331,0,6.0746155,0
1163,0,4.6275773,0,4.9037066,0,5.0654416,0.26251388,0.039140534,3.9508088,0,0,4.6109123,2.2749894,0.19564137,2.6041784,0.43163934,0,0.18418649,0,0,0,3.3026555,0.8064969,0,0,0,0,1.621147,0,0,0,5.193038,0,10.248051,0,0,5.3562727,1.4971533,0,0,0,0,0,1.0739752,0,0,0.8356222,5.0338764,0,0,3.6998577,0,0,0
1164,0,0,0,0,0,0,3.9038305,0,0.15122443,0,0,10.013287,0,0.53175205,13.839355,0,2.0639668,0,0,0,12.030777,12.138259,0,2.6144762,0,2.5929778,1.1473047,0,0,0,0.17060474,0,2.521593,0,0,0,0,0,4.8018126,4.034585,0,1.5679368,0,1.7058152,0,0,0,16.92372,0,0,0,0,12.857318,0
1165,0,3.7391374,0,0,0,0,0,1.6575631,2.1051219,0,0,0,0,0,1.1582817,3.9719164,0,0,0,2.3668866,0.67490417,3.651058,0.26694483,1.3489287,3.4918668,1.5677407,1.2078985,0,0,0.5750185,1.6159008,0,0,0,0,2.1408024,10.388155,0,4.4502587,1.0687932,0,0,1.145721,1.5863814,0,1.3068862,0,4.6554165,0,0,0,2.9172587,0,0
1166,0,0,0,0,0,0,0,0.87040025,0,0,0.57260644,4.7957125,0,2.989069,0,0,1.9147104,0,3.2514946,0,0,0,0.1760802,1.8156043,0.3146722,2.7017114,0,0,0,0,1.6100348,0,0,0,0,3.1001794,0,0,0,0,0,0,1.703776,0.10097264,1.7184798,0,0,0,0,0,0,0,0,0
1167,0,0.72049665,0,6.9501376,5.3561587,0,0,0,0,0,0,0,0,0,0,0,0,2.4368021,0.022917261,0,0,0,0,0,2.892885,0,0,5.7852383,3.9858158,0,0,0,0,0,0,3.5202262,40.745598,0,8.711496,0,0,0,22.320395,2.3799214,3.8756392,12.806376,0,0,14.468422,3.2648642,0,0,0,9.450912
1168,0,0,0,1.7841364,7.524002,0,0,0,0,0,0,0,0,0,0,4.360096,0,0,0,0,0,0,0,0,0,0,0,6.8421135,0,0,0,14.812275,0,0,0,10.59098,23.332388,0,13.854791,0,0,0,0,1.1167079,4.8874474,7.9982095,0,0,13.417969,3.7368038,0,5.593053,0,1.1994758
1169,0,0,0,9.193032,9.454774,0,8.010657,0,0,0,0,0,0,0,0,3.2767482,0,0,0,0,0,0,0,0.40165716,0,0,0,2.2800968,0,0,0,4.8864474,0,9.041032,0,3.118969,9.705607,0,6.037504,0,0,0,2.3704453,3.0543664,1.4942102,7.9979253,0,0,6.196144,4.2085905,0,3.0023851,0,7.239723
1170,0,0,0,3.4417686,6.073638,0.9792083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9854542,0,0,0,1.4811099,0,0,0,5.5111637,20.996145,0,4.1600776,0,0,0,0,1.4153252,4.5219216,8.877709,0,0,7.0801873,0,0,3.5475583,0,10.813106
1171,0,0,3.3739953,0,0,0,0,0,0,0,0,0,0.35712674,0,0,7.350415,0,0,0,1.4832964,0,0,0,0,0,3.0980055,0,0,0,0,0,1.9296368,2.4460173,0,12.151426,0,0,0,0,1.915746,0,0,3.0251584,0,2.8601215,7.139454,0,0,10.40714,7.67109,0,0,0,4.7033916
1172,0,2.3743532,0,8.2663145,4.2788715,0,1.6265678,0,0,0,0,0,0,0,0,2.7068906,0,0,0,0,0,0,0,0,0,0,0,2.5388594,0,0,0,0,0,0,0,1.8677242,31.611,0,13.7196245,0,0,0,15.97422,1.646806,4.281578,9.7927065,0,0,0,3.605254,0,0.991378,0,0
1173,3.8003924,1.0060838,1.5313698,0,0,2.0425494,7.782545,0,0,14.876301,0,0,0,2.7308269,0,0,5.7244925,0,5.8813562,1.4400474,3.972775,0,0,0,0,0,1.3232867,0,2.4338026,0,0,0,0,0,0,0,1.962097,0,2.8284063,0,0,0,0,0,0.89105994,4.4935346,0.7422779,8.680113,0,0,0,0.11771168,0,3.1229944
1174,2.4346006,15.650735,0,0,11.993589,2.743338,12.282282,0,0,0,0,0,5.5074077,0.76497185,6.1877184,3.7573915,0,0,0,0,0.13327958,0,0,0,0,0,0,0.41025317,0,5.716971,0.8754283,0,5.79303,0,0,0.13265467,0,0,0,0,4.1631823,10.375807,0,0,4.391018,2.2568123,9.39476,32.640724,0,0.59205365,0.38529956,9.4981165,12.311731,1.258887
1175,2.5365517,2.2204103,0,0,0.28139153,0,3.1506066,12.431788,4.0600324,7.7885313,0,5.8876987,0.5180415,0,27.183758,11.402001,0,0,0,0,0,0,0,0,0,0,0,4.7934613,2.5872397,11.231612,4.335967,0,0,0,0,0,0,0,0,0,0.46444294,5.6632414,0,10.614318,5.0254927,3.1571307,25.656048,48.659233,0,0,6.263064,8.374692,26.885355,0
1176,0,9.321641,3.4227793,0,0,9.118955,7.0167346,7.239654,7.5147166,17.665052,6.776915,0,9.641299,2.2533975,9.560538,0.17578727,2.1697016,2.760177,4.975198,2.7361124,0,33.898758,0,0,0,0,0,0,0,0,2.1700172,9.465175,0,0,0,15.64982,6.3750525,5.5212684,0,0,28.077988,5.211379,0,0,1.3580782,0,0,31.113272,1.4359314,0,0,0,20.54246,2.6277971
1177,10.457033,1.0358618,7.7171116,6.821036,14.427484,0,4.169739,0,3.3553898,0,0.98807865,3.4459875,2.0224726,0,32.937317,5.6339602,5.760524,0.48557267,1.3566726,0,0,0,0,0,0,0,0,27.66271,13.001611,0,2.303968,37.859394,1.959162,2.6423934,0,15.778449,62.42123,12.488091,39.016144,20.77608,0.5621992,1.5753648,10.73069,9.887805,9.823196,18.72903,15.219022,0,7.2872977,22.18219,7.4734235,18.69037,8.525783,7.5944266
1178,12.813894,6.611889,0.9543604,17.799631,1.0308286,7.276398,7.9043036,0,10.531857,0,0.16812398,0.93111306,6.640603,0,32.527958,9.326142,5.487725,8.947041,17.471743,8.320374,8.580066,38.63626,3.9183002,4.241887,7.5574994,1.4891156,11.106048,4.814496,4.4343143,11.674958,9.908544,16.155104,7.5363274,49.883312,29.330833,4.0524364,44.967236,13.00433,24.769836,21.354038,14.112301,7.708429,8.45866,12.250777,7.4863496,3.8803158,13.2107,12.405218,8.107075,13.876766,4.445733,5.4913716,0,7.638817
1179,10.438666,16.478743,5.5478687,0,4.7858467,4.1682687,6.0987983,0,3.2299504,0,10.953435,9.468628,5.116132,5.138354,26.112833,14.339321,5.7928524,12.704189,7.4191957,9.504689,26.972736,9.920076,0.7466951,0,3.6386273,1.2483194,6.503176,12.46594,16.890213,18.695442,7.49483,15.710921,3.0891392,49.4216,35.7326,4.0738792,49.534286,5.03802,15.748095,12.486795,8.3313055,1.5259634,4.9487367,4.862947,6.9662232,12.017266,0,0,8.567619,13.505819,1.765764,0,0,13.285144
1180,4.965988,9.833948,0,2.1277921,7.168399,0,1.9494561,1.338215,5.601227,1.5380567,0,2.2535655,0,0,7.9354854,16.137115,7.151186,3.907728,0,1.3298615,6.7342587,15.956067,11.432897,0,5.6526003,2.9069078,3.0482857,4.859755,0,17.33183,0,12.412424,6.1560335,50.273323,29.452589,0,23.085035,3.8729954,6.815463,11.161752,3.4243374,10.187197,1.3647152,10.195893,1.692018,0,4.570786,0,2.9944327,3.6528335,1.4538665,10.876717,0,1.3130949
1181,7.0907474,4.8541512,0,2.0306904,6.7395253,3.7090726,3.7087512,0,5.1953673,0,5.0380764,5.3668294,0,2.5787523,7.3938656,1.0452151,2.4928696,9.730206,0,1.8657051,3.0641718,0,0,0.7470057,7.7628827,0,3.2056355,4.0306506,1.3761742,9.958143,0,4.659914,0,27.19323,34.496933,4.99378,22.398058,0.35218778,17.922888,0.1446363,3.7395475,2.2653444,1.025308,4.4104066,0,0.28248656,0,0,1.2063338,1.0479015,3.4203486,5.2339406,0,3.148156
1182,3.716516,0,0,8.1529455,11.376495,0,0,0,4.026012,0,0,7.0116987,1.5515246,0,0,8.80129,0,2.571193,0,0,0,0,3.6764748,0,0.28856736,0,0,11.574174,0,0,0,15.867503,0,14.185768,14.225274,0,39.59057,4.002109,21.941265,0,0,0,7.576823,1.9603325,8.579939,15.453187,0,0,11.090009,0,0,10.18516,0.28702357,8.12747
1183,0,2.0425668,0.82504565,0,0,0,1.761746,1.6709036,0,0,2.3003035,4.912099,0,3.8954892,0,0,2.6892183,0,0.9266964,1.629781,27.693033,0.63005537,6.7488623,3.4614234,11.2858925,5.6629047,14.434531,0,0,12.784812,1.6219801,0,2.4060843,16.028889,25.003235,0,12.206816,0.35644266,0.3511523,0,2.3400116,1.4321144,0,3.6687386,0,0,0,0,0,0,0,2.688465,0,0
1184,4.940189,0,1.6402736,7.2003336,3.6305408,0,0,0,0,0,0,6.7658076,5.3651123,0,0,2.2890017,0,0,0,0,5.0591846,0,9.721112,1.8057135,5.727231,3.097908,2.9707522,0,2.839419,0,0,1.8079292,0,54.58988,0,0,30.728731,9.020819,0,0,0,0,15.368603,4.838384,7.4433646,10.205903,0,0,9.60079,0,0,0,0,8.427058
1185,4.2327,0,0,3.022974,3.0355475,0.4371871,4.107803,0,0,0,0,0,0,0,13.951764,6.3684688,0,0,0,0,0,0,6.3895082,0,8.037639,0,0,1.2176851,0.48895818,0,0,0,0,11.811089,8.706693,4.531957,12.084155,0,14.84437,0,0,0,0,0.5642171,0,2.386255,0,0,0.061233435,0,0,14.8684435,0,2.8541903
