x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029
1048,0,0,0,0,0,0.96046776,0.00063137,0,0,0,1.9061661,0,0,0,0,0.7745349,0,0,0,0,0,0,0.74519265,2.3784623,0,0,0,0,0,0.22035255
1049,0,0,0,1.5007685,0,0,0,2.1482291,1.6059293,0,0,4.541373,0.18385768,0,2.0453215,0,1.0684884,0.731495,0.08992463,0.21304098,0,0,0,0,1.6235707,0.42167497,0,0,0,0
1050,0,0.32601458,2.6794147,2.1144304,0,0,0,0,0,3.7134426,0,0,0.013002284,0,0,0,0,0,0,0,0.5966994,0,0.2705924,0,0.1087891,0,0,0,0.2715505,0
1051,1.3063767,0,3.5138118,0.5710942,0,0,0.0934126,0,0,0,0,0,0,0,0,0,0,0,1.527021,0.98877966,0,0,0.63108504,0.005223554,0.6613672,0,0.5655716,0.50070536,0.59406686,0
1052,0.25951627,0.27956173,0,0,1.0220803,0.37107354,2.2857592,1.7910585,0,0,0,0,0,0.14903645,1.1155685,0,0,0.82901967,0,0,0.20611534,0,0,0,0,0,0,0,0,1.1169568
1053,0.42023495,0,0,0,0,0.07534485,0,0.6687677,0,2.0148835,0.6246209,0.45467058,0,0,0.86873007,0,0,0,0,0,0.2052366,0,0.06564685,0.77465874,0,0,0,0,0,0
1054,0.8171858,0,3.4265451,1.2336247,0,0.44180825,0,1.8355607,0,1.8931519,0,0,0,0,2.0720854,0,0,0.5219302,0,0,0,0,0,0.5116632,0.9214297,0,1.2591591,1.0882643,0,0
1055,0,0.018338671,0.9093584,0,0,0,0.15886533,0,0,0,0,0,0,0,2.3329148,0,0,0.27188537,0,0,1.1988007,0.116189145,0.80562186,3.4834523,0.5382157,0,0,0,0,0.47198975
1056,0,0.6095803,0,0,0.57187027,0,0,0,0,0,0,0.98037964,0.30153903,2.2157264,0.55609214,0.65688056,2.4930878,1.0829774,0,1.3319712,0.35340354,0,0,0.38094297,0.048513155,0,0,0,0,0
1057,0.07988954,0,1.7049235,0,0,0.23555578,0,0.86765456,1.221182,0,1.4643427,0,0,0,0,0.111525364,0,0.5609654,0,0,0.629116,1.0112188,0.4650726,0,0,0.6199265,0.56876117,0.3561184,0,0.28044164
1058,0.2514692,0.6762818,3.0455124,0,0,0,0,2.941746,0,0,0,0,0,0,0,0,0.20882794,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1.2614659,1.320417,0,0,0,0,0.8123356,0,1.8505645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,0,1.029234,0,0.7870762,0.25835928,0,0,2.192803,0,1.2300345,0,0.53997964,0,0,0,0.0919067,1.2273699,1.8994272,0,0,0.6550382,0.14851288,0,0,0,0.9151098,0,0,1.4969856,0
1061,0,0,0,3.5765588,0,0.029261783,0,0,0,0,0,0.3335361,0.37233672,0,0,0,0,0.11391795,0,0,0,0,0,0,0,0.34224182,1.1577398,0,0,0
1062,0,0.33140415,2.38254,0,0.11476889,0,1.4845266,0,3.17728,2.5242453,0,0,0,0.43172902,0.006400688,0,0,0,2.5691833,1.8982353,0.28273183,0,0,0,1.8879861,1.4833672,0,1.0146166,0,0
1063,0.47260132,0,0,0,0.3473936,0.32038003,0,1.2620229,0,0,0,0,0.16171496,0.03727947,0.9934124,1.5701917,1.7964349,0,0.353009,0.4233007,0.7626487,0,0,0,0,0.12180137,0,0,0.20760301,0
1064,0,0.29514384,0,0,0,0,0,0,0,0,0.86423004,0,0.52121365,0,0.093571864,0.1956587,0,0,0,0,0.30985913,0,0.31643233,0,0.71008664,0.49865255,0,0.6917144,0,0.2040688
1065,0,0,0,0,0,0,0.83383495,5.372516,0,1.6896284,0,2.132655,0.03674987,1.4869016,0,0,3.537061,0,2.4190054,0,0,0.78137445,0,0,1.612659,0,0,0,0.37326145,0
1066,0.02609154,0,0,0.27896264,0.13787103,0,0.7853734,0.00438967,0,0,1.2463634,0,0,0.74724084,2.6633966,1.9355526,0,0,0,0,0,0,0,0.8194496,0,0,0.24107155,0,1.0683264,1.223093
1067,1.0330392,0,2.8193142,0.767958,0,0,0,0,0,0,0.16884147,0,0,0,0,3.4074147,0,0,0,0,1.1686368,0,0,0.812858,0,0,1.1931791,0,0.001763214,0
1068,0,0.23907444,0,0.94250244,0,1.2656459,0,0,0.5189273,0,0,0,0.41829047,0.35203397,0,0,0,0,3.0020626,1.1029906,0,0,1.1732213,0.9902295,0.7702086,0,1.5701511,1.4415218,0,0
1069,0,0,0,0,0.053156808,0,0,0,0,0,0,1.6339065,0.3394476,0,0,0,2.1819549,0,1.6008981,0,0,0.2858816,0,0.6961492,0,0,0,0,1.351399,0
1070,0.49236923,0,0.08546405,2.4093325,0,0.009317398,0.002380612,0,0,0,0,0,0.022614531,0.53027195,0,0,0,0,0,0.37368032,1.0079765,0.96803707,0,0,0,0,0,0,0,0
1071,0,0,4.5983663,0,0,0,2.030675,1.3398515,0,2.2631793,0,0.65711194,0,0,0,1.0161142,0,3.226508,0,1.7139834,0.04978998,0,0.5023782,0,0,0,0,0,0,0
1072,0.33000204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37893805,0,0,0,0,0,1.0099583,0,0,0.3405844,0.12427387
1073,0,0.85176283,0,0,0.3490885,0,0,3.7521005,0,0.63475996,0,1.6229953,0,0,0,0,0,0,0.6887092,1.1592826,0,0,0,0,0,0,0,0,0.2363244,0.5825466
1074,0.54130363,0,0,0,0,0.64541394,0,1.7847525,0,0,0,0,0,0,0,0,0,0,0.44491318,0,0,0.5817725,0,0,0.74879515,0,0,0,0,0.6280975
1075,0,1.0000092,0,2.476953,0,0,0.3036191,0,0.9286271,0.79449344,0,2.2617712,0,0,0,4.088354,0,1.3788592,0,0,0,1.2072229,0,0,1.3723996,0,1.5472189,0,0.4781051,0.5215136
1076,0,0,3.9560459,0,0.017533476,0.3452121,0.1496039,0,0.23512472,0.17538139,1.3080595,0,0.23263076,2.1846194,0,1.338125,0.007350889,0,4.177043,0,0,0,0.7147816,0.9204958,0,0,0,0,0,0.31738538
1077,0.9095045,0,0,0,0.79746056,0,0,0,0.4794358,0,0.5010815,0,0,2.0260963,0,0,0.3710965,0,0,1.0946678,0.3775326,0.69022846,0.37289616,0,1.3310968,0,0,1.019567,1.3151938,0
1078,0,0.060022883,0,0,0,1.2767556,0.2776116,0,0,0,0,0,0.1725291,0,0,0.52226055,1.3009061,0.6604047,0,0.96708673,0.083128706,0,0.4170287,0.9798839,0.3099082,0,0.28008577,0.17024684,0.8343534,0
1079,0.37165016,0.41105804,1.4881157,0,1.0694549,0.16678043,0,0,0,0,0.61356825,0,0.37829456,0.33437008,0.8890801,0,0,1.1314003,0,0,1.8974221,0.23099692,0,1.6864446,0.8498644,0.8364826,0.6264425,0,0,1.5863665
1080,0,0,2.2071874,0,0,0.57154137,0,0,0,0,0,0,1.1731461,0,1.3714447,0,1.5250983,2.2069907,0,0,0,0.52488613,0.3703935,2.8787522,0.2913928,0.6869919,0.006163918,2.356075,0,0.735668
1081,0.78405905,0,0,0,0.34091222,0,0.3217844,0,0.8329026,0,0,0,0,0,1.6907574,0,2.4968977,1.1129348,0,0,0,0,0.18719791,0,0,0,0,0,0,0
1082,0,0.06340407,0,1.9085429,0,0,0,0.13342935,0.28888193,2.0386071,0,0,0,0.3040987,0.069778346,2.4341109,0,0,0,0.09492917,0.34317887,0,0.7798445,0,0.30217338,0.40379915,0.0909906,1.0613279,0.59550047,0
1083,0,0,0,1.9775431,1.1454613,0,0,0,0,0.7900749,0,1.2308165,0.40375876,0,0,0,2.4034107,3.2829194,0.36585757,0,0,1.2922862,0,0,0,1.5881493,0,0,0,0.7443517
1084,0,0,0,0.7505632,0.3559983,0,0,2.715954,0,0,1.532789,0,0,0,0,0,0,0,0,0.6597844,0,0,0,0,0,0.40579772,0,0.066175885,0,0.8862695
1085,0,1.0527703,0,0,0.42276517,0.10550229,0.06450209,0,0,1.700246,0.302834,0.12737271,1.713038,0,6.5419636,0,4.3498435,0,0,0.02077439,0,0,0,1.817305,0,0,0.6742985,0,0,0
1086,0,0,0,0,0,0,0,0,0.16183949,0,0,0,0.8761883,0,0,0,0,1.0894864,0,0,0.1276077,0.42869237,0,1.1520165,0.25621682,0,0.507177,0.94310135,0,1.9457179
1087,0,0,4.2652345,0,0,0,1.438505,0,0,0,0,0,0,0,0,0,1.6815532,0.9997061,0,0,0,0,0.48757237,2.08353,0,0,0,0,0,0
1088,0.70771885,0,0,1.5774883,0,0,0.37499386,0.8676721,0,0,2.0871024,0,0.36281914,2.5342748,0.47496969,0.5449175,0,0,0,0,0,1.1039264,1.5194427,0,0,0,0,0,0.42124587,0
1089,0,0.30292246,0,0.89410096,0,0,0.09832599,0,0,0.14091457,0,2.9614992,0.8312986,0.5942865,0,0,0,0,0,0,0,0,0,0.35334402,0,0,0,0.19930623,0,0
1090,0,0.3488885,0,0,0,0,0.22830778,1.8364915,0.8411758,0,0,0,0,0,0,0,2.065234,0,0,0,0,0,0,0,0.5484294,0,0,0,0,0
1091,0,0,3.434047,0,1.4368417,0,0,0,0.21867,0,0.59804934,0.9341586,1.1210439,0,0,0,0,0,0,0,0,0.30013368,0,0,0,0,0,0,0,0
1092,0,0,0,0.11419025,0,0,0,3.1448724,0,0,0.92825294,0.08089673,0,0.4532434,0,0,0,0,0,0.24540122,0,0,0,0,0,0.823779,0.9371838,0,0,0
1093,0,0,0,3.6423535,0,0,0.631391,0,0.61194193,0,0.22330138,2.0147793,0.47711903,0,0,0,1.8538584,0,2.1671033,0.0791028,0,0,0,0,0,0.39723024,0,0,0,0
1094,0.29683685,0,3.927781,0.52757996,0,0,0,0,0,0,0,0,0,0,1.3808796,0,0,0,0,0.8542328,0.9317783,0,0,0,1.1315166,0.22645816,0,0,0,0.1078091
1095,0.23034425,0.8942436,1.9460577,2.6289928,0,0.8573913,0,1.042103,0,0,0.96445924,0,0.89085096,0,0,0.20143345,0,0,2.7188575,0,0,0,0.85723996,0,1.5203197,1.2053287,0.6951641,1.588088,0.58619505,0
1096,0,0.03527557,0,1.5106231,0.36865273,0.46837795,0,1.9873061,0,0,0.5080232,0,0,0,5.1723824,0.66831,0,0,0,0,0,0,0,1.3480918,0,0,0.9272111,0.21361722,0,0
1097,0,1.0142347,0,0,0,0,0,0.41032496,0,0,0,0,0,2.04631,0,1.1570365,0,0,0,0.121485785,0,1.4616379,0,0.19844294,0.02136514,0,0,0,0.4978268,0
1098,0,0.5371403,0.42728338,0.36909342,0,0,0,0,1.1317407,0,0.6394635,0,0,0.453964,1.4691724,2.094289,2.7128286,0,0.64958453,0.10730275,0,0,0,0.2611578,0,0,1.0374612,1.6633271,0.46494904,0.19917335
1099,0.18928143,0,0,0,0,0,0.42400804,0,0,0,0.072942466,0,0,0.6156316,0,0,0,0,0,0,0.37316126,0,0.8468068,0.43195865,0,0.17280574,0,0.08133271,0,0
1100,0,0,0,0,0,1.3174435,0.75368816,0,0,0.95457685,0.10279807,0,0.35795325,1.1499459,3.6118844,1.6822207,4.4288936,5.4344697,0,1.3608009,0.2076912,0,0,1.9598581,0.9879516,0,0.40502578,0,0,0.1788788
1101,0.8799408,0,0,0,0,0,0.2796232,1.3247397,0,0,1.8464985,2.360444,0,0.43000418,1.3451729,0,0.590117,0.43219212,0,0.8127024,0.7562445,0.014790712,0,0,0,1.4718157,0,0,0.49971887,1.6438361
1102,0,0,0,0.3517484,0,0,0,0,0.77130294,3.3013594,0,0,0.053853337,1.6247724,0,0,1.6675131,0.9922253,0.20953397,0,0,0.5494503,0,1.6531475,1.7671996,0,1.0740695,0,0,0
1103,0,0,0,1.3975495,0,0.97207403,0.40893492,0,0,2.1499362,0.22599994,0.7487485,0.5483535,0,5.3759694,3.4789295,0,0,4.458482,1.7837256,0,0.1255654,0,0.78864133,0.15363331,0.3477292,1.0657058,0,0,0.5388968
1104,0.80185187,0,0,4.831047,0.5749615,0,0.91837794,0,0.18964136,0.23034894,0,0,0,0.6650227,0,0.7051699,0,0.4813701,0,0,0,0,0,0.64563626,0,0,0,0,0,0.4239886
1105,0,0.4135106,1.3005557,0,0,0.025877008,0,0,0.06609975,0,0,0,0,0.51306874,0,0,0,0,0,0,0.5254306,1.3543942,0,0.4226621,0,0.35671723,0,0,0.43050843,0
1106,0.36379385,0,5.292314,0,0,0.59692335,0.0660803,2.4595542,1.3512543,5.8153825,0,0.16949715,0.1457484,0.104102395,1.0623235,0,0,0,0,0.50658876,0.6680015,0,0.30846816,0.006145292,0,0,0,0.41651258,0,0
1107,0,0,0,0,0.71569425,0,0,0,0.58473694,0,0,0,0,0,0,0,0.64354694,0,0,0,0,0,0,0,0.83469695,0,0,2.177886,0,0
1108,0.28395063,0.026376663,0,1.7837373,0,0.2163667,0,2.084173,0,0,0,3.3857145,0,0,0,1.2975962,0.7722672,0,2.740315,0,0.5494106,0,0,0,0.9708379,0.46708915,0,0,0,0
1109,0,0,2.6950538,0,0.50698054,1.1860619,0.42126647,1.1987668,1.3098058,2.4032757,1.0745184,0,0.20885906,1.4045448,0,0,1.5238287,0,0.35851276,0,0,0.34254247,0,0,0.3355222,0,0.3176748,0,0.4146927,0
1110,0.38212773,0,0.13765927,3.9956446,0,0,0,0.58505505,0,0,0,0,0,0.51925373,0,0,0,0,5.2698927,0,0.14779128,0,0,0,0,2.5956888,0,0,0.3696589,0
1111,0,0,0,0,0,0,1.3322296,0,0.33561838,0,2.4995768,0,1.6274422,0.02719765,0,0.028152246,0,0,0.8796292,0.73320955,0,0,0.44678643,0,0,0,0.8682811,0,0,0
1112,0.47765395,0,0,3.1668646,1.1204622,0.034073472,0,0,0,1.0991943,0.15797491,0,0,0.9603573,3.2621338,2.933541,0.6162541,0.7082699,0,1.4371986,0,0,1.1102943,0,0.117246054,0,0,1.3853326,0,0
1113,0,1.2859622,0,0.7031522,0,0,0.12120657,0,1.4844453,0.30937573,0,0,0,0.98424923,0,3.3531554,0,4.8092427,0.88890326,0.14957048,0.9483114,0.2757927,1.320628,0.0598539,1.0104414,0.491807,0,0,0.5121279,0
1114,0.5952006,0.32779828,0,5.9175634,0.3540718,1.9687096,0,2.449456,0,0.09732876,0.04728081,0,0,0,1.62256,3.0353236,0,0,0,0,0,0,0,1.8924696,0,0,0,0,0,0.6032527
1115,0,0.7397606,1.6189854,0,0,0,0.28669965,0,0.08665294,3.4255478,0,2.9680371,0.17216973,0,4.3899894,0,0,0,1.6362777,0.1370398,0,0.46448994,0.25865257,1.3590363,1.5645447,0,0.886519,0.6805601,0.67355776,0
1116,1.2554613,0,0,0.9250202,0,0,0.9186989,1.51625,0,0,0,1.3232832,0.3546168,0,0,0,0.31679276,1.7032149,1.1469722,0,0,0,0.015179019,0,0,0,0,0.055116147,0,0
1117,0,0,0.55555755,0,0,0,0,0,0,0.894384,0.23401485,0,0,0,0,1.3080091,0,2.3257854,3.282707,0.021359676,0,0.6075532,0.68119854,1.6069701,0,0.55869055,0.053522423,0.18834376,0,0
1118,0,3.0687935,0,0,0,0,0,0,0,1.9534044,0.6716142,0.8717678,0.45527652,0.20778236,0.7649734,0,0,0,1.2641342,2.7930665,0.04762646,0,0,2.1900055,0.27602,0.16741744,0,0,0,1.2140871
1119,1.274004,1.0850694,0,0,0.64425945,0,0.9066246,0,0,0.23876502,0,0,0,2.220387,0,4.946901,1.8468297,0,1.6961046,0,0.70425963,0,0.46664637,1.1980777,0.117078334,0,1.0833883,0.20714363,0,0
1120,0,0.07467486,0,4.0015407,0.02778747,0,0.06354589,0,0,2.5841632,0,3.1073465,0,0,0,0,0,0,0,0,0.6570508,0,0,0,0.63372207,0,0,0,1.2613418,0
1121,0.31019506,0.4913042,0,0,0,0.16000779,0.069114186,0.034198154,0.16074537,0,0.662306,0,1.4271375,0.27963397,1.4894558,0,0,1.2764686,0,0,0,2.3065536,0.93969226,0.15312274,0,0,1.0720986,0.701605,0,0.14406931
1122,1.0973521,0,0,0,0,0,0.17684843,0,1.4477527,0.003807675,0,0,0,0,0,0,0.9280815,0,0,0,0,0.060887747,0,0.4611106,0,0,0.24080895,0.13053533,0,0
1123,0.26219612,0.43572614,0.78672,0,0.47512156,0,1.324199,3.5681336,0.41712064,0.81946,0,0.8720168,0,0,0,0,0,0,3.163827,0.14681338,0,0,0,0,0,1.2974119,0,0.57572985,0,0.91107804
1124,0.22421125,1.0648139,0,0,0,0,0.11478855,3.513024,0,1.1144941,0,0,0,0,0,0,0,0,0.4085053,0,0,0.06600467,0,0,2.4953623,0.11174792,0,0,0,0
1125,0,0.7030775,0,0,0.29395014,0.4811876,0.34511414,2.498683,0.5406801,0.29349765,0,0,0,0,0,0,0,0,1.4498724,0,0,0,0,0,0,0,0,0.1135644,0.5165787,0.21445782
1126,0,0.1783376,0,0,0,0.039106682,0,0,0.30809584,0,0,2.163333,1.3249547,1.5288986,0,0.2746783,0,0,0,0.32812154,0.8142923,0,0,0,0,0,0,0,0,0
1127,0,0,3.4657874,0.9160445,0,0.70643383,0,0,2.4058905,0,0.36618575,0,0,0,3.560459,0,1.4884753,1.7367795,0,0,0,0,0,0,0,0,0,0,0,0
1128,0.19658147,0,0,0.6274437,0.23299478,0,0.4257691,0,0,1.7252737,0,0.92319995,0.81497955,0.4875609,0,0.6759889,0,0,2.1831067,0,1.3156354,0.008063725,0.033851516,0,0,0,0,0,0.5735002,0
1129,0,0,0,2.1512487,0.12307875,0.807141,0,5.662995,0,1.0941296,0,2.1545126,0.000873571,0.5381703,0,0,0,0,0,0,0,0,0.22920291,0.15047237,0,0,0,2.2234888,0.2672726,0
1130,2.0381844,0,0,0,0,0,0,0,0,5.599963,0,0,0,0,0,0,0,0,0,0,0.7463995,0,0.7502658,1.7493242,0.094587244,0,1.2382052,0.028174648,0,0
1131,0,0.074627906,1.5611832,0,0,1.4226779,0,0,0,0,0.84930706,1.360437,0,0,0.75273794,0.16566953,0,0,0,1.474532,0,0,0.05419829,1.9543821,0,0.36033058,0,0,0,0
1132,0,0,0,0,0.17668876,0.4793319,0.022681998,0,0,0,0,0,0,0,0.43634626,0,0.9902361,0,2.6582918,0.013941885,0.5064359,1.8825146,0,0.30972114,2.161198,0,0,0,1.8557903,0
1133,0.051484097,0,0,2.093021,1.508586,0.28229728,1.3252369,0.87682086,0,0,0,0,0,0,2.355149,0.27652466,1.1623248,0,0.6923668,0.9187041,0,0.42219442,0,1.654504,0,0.88315254,0.5454101,0,0,0.5161816
1134,0.033439614,0,0,0,0,1.2247771,0,1.9167845,1.1100736,1.8176324,0,0,0,0,0,0,1.0338362,0,0,0,0,0,0,0,0.8569905,0,0,0,0,1.518941
1135,0,0,3.3098054,0,0,0.27831307,0.60923487,0,0,0.093542725,0.12480197,0,0,0.38708913,0,0,0,0.35625476,0,0.29057732,0.089664795,0,0,0,3.4642973,0,0.90902436,0.536626,0,0
1136,1.6547965,0,0,0,0,0.17012167,1.0644411,0,1.1000848,0.69679576,1.040256,1.1594212,0,0.85123026,0,0,0,1.2778642,0,0,0.065726094,0,0,0,0,0.85215944,0,0.48271573,0,0
1137,0,0,0.43235472,0.27907956,0.03965058,0,0,0,0,0,0,0,0,0.5474939,2.2812366,0,0,1.9244869,0,0,0,0,0,0,0.66567785,0.72331506,2.667805,0,0,0
1138,0,0,0,0.19500662,0,0,0,0,0,0,0,1.208325,0,0,0.5229022,0,0,0,0,1.0713855,0.025497366,0,0,0,0,0,0.19389528,0,0,0
1139,0,0,3.201012,0,0,0,0,0,0,0,0,0.21220523,0.5328952,0,0,0,0,0.11516886,0,0.27945113,0,0,0,0,0,0,0,0,0,0.35700774
1140,0,0.5884698,1.1161504,0,0,1.9257842,0.55100894,0,0,0,0,1.16265,0.020991897,0,4.9019527,0,0,0,2.038579,0.21819651,0.6096504,0,1.4757174,0,0,0.13591474,0.24800813,0,2.2373252,0.55255276
1141,0,0.30246866,0,0,0,0.5924279,0,0,0.32695717,0,2.011741,0,0,0.5153609,0.31019476,2.6397212,0.015738936,1.1902869,0,0,0,0,0,0,0,0,0.96082497,1.4990162,0.56730086,0.059533954
1142,0,0.29298562,0,1.4834268,0.8218293,0,1.585555,0,0.37645677,0,0.02877163,0,1.0737249,0.14332448,4.3689513,0,0.8008032,0.47217935,1.2116832,0,0,0.2752096,0,0,0,0,0,0,0,0
1143,0.17892198,0.20465437,0,0,0.42057508,0,0.3827291,0,0,1.7871236,0.9986119,0,0,0,0,1.7762523,4.477945,2.9558957,0.2966947,0,0,0,0.81325895,3.6500769,1.5286955,0,0,0,0,0.027226262
1144,0.43921158,0,0.7085839,0,0,0,0.11647654,1.5330713,0,0,2.2373707,0,0,0,1.3651512,0.5327807,0.2654151,0,0.38743088,0.9183689,0,1.6143178,0,0,0,0,0,0,0,1.6530396
1145,0,0.3561288,0,2.700943,0,0,0.031524338,0.2837434,0,3.2888033,0.3890383,0,0,1.2823147,0,0.7374957,0.7419983,0,0,1.0644404,0.5277829,0,0.7192991,0.9786729,0,0.7404513,0,0,0.21250491,0
1146,0,0.14950687,0,0,1.074521,0.71446985,0.29447353,2.2601986,0,0,0,0,0.96028626,0,0,0,0.47303417,1.8922788,0,0,0.134142,0.19836952,0,0,0.35193792,0,0.13318914,2.8913941,0,0
1147,0.47951892,0.35823566,2.7491689,1.7503556,0,0,0,0,0.7150831,0,0,0,0,0.26189634,0,0,0,1.6263713,0,0.50954056,0,0,0,0,0.16566472,0,0,0.6506956,0,0.30093554
1148,0.9594752,0,0,0,0,0,0.8465392,0,0.560921,0,0,0,0,1.0089309,6.36042,0,0,0.52145433,0,0,0,0,0,0,1.259163,0,0,0,0,0
1149,0,0,0.5207908,1.9624951,1.008937,0,0,0,0,2.0594025,0,1.8798513,0,0,0,0,4.11469,0,1.1478572,0,0.23140255,0.727978,0.9187015,0,0.60662913,0.08916807,0,0,0,0
1150,0,0,2.2898848,0,1.3514853,0,0,0,0,0.38232777,0,0,0.53896713,0,1.6124471,0,0.6538339,0,0.2254438,0.26974976,0,0,0.0894083,0.44229588,1.1715429,1.4606413,0,1.9047685,0,0.24062382
1151,1.0754011,1.8241719,0,0.843931,0,0,0,0,1.0924627,0,0,0,0.06508627,0,0,0,0,0,0,0,0.48491853,0.058356427,1.8232288,1.4160411,0,0,0,0,1.2925509,0
1152,0,0,0,0,0.36466938,0.9347771,0,0,0,0,0,0,0,0,0,0,0,0.7997503,0,0,0,0.6995008,0,2.3742454,0,0,0.24341694,0.40752828,0,0.8154023
1153,0,0,4.472741,0.69466925,0,0,0,0.6823375,0.6556253,1.0466858,0.28766,0.8745932,0,0,0,0,0.03306306,0.8072023,0,0,0.6989527,0.23921296,0,0.32423192,0,0,0,0,1.631438,0.43488795
1154,0,0.39710513,0,0,0,0,0,0,1.2977084,0,0,2.2530067,0,0,3.529514,0,0,2.0421262,0,0.44191912,0,0,1.3588426,0.5866754,1.075443,0.47588333,0,0,0,0
1155,0,0.28449786,0.01993024,0,0.27570522,0,0,7.070545,3.4180784,0,1.5867511,0.65792865,0,0.49592975,0,3.3407028,3.5237913,0,0,0.681168,0,0,1.4100336,0,0,0,0,0,0,0
1156,0,0.028155833,0,0,0,0,0,1.048632,0,0,0,2.5297828,0,0,0,0,0,0,0,0.621253,0,0,0.5714227,0,0,0,0.36613342,0,0.3736418,0
1157,0,0,2.358984,1.8000711,0,0,0.54594505,0,0,0,1.3426933,0.6751369,0.9331675,0.43144646,2.2298949,0,0,0.5603289,0,0,0,0,3.5739117,4.606008,0,0,0,0.8309422,0.08550481,0
1158,0,0,0,0,0,0.86275154,0,0,0.15499921,0,0,0,0.30588928,0.8480434,0,0,2.969158,0.20141865,1.397914,0,1.2370898,0,1.0420649,0,0.28942993,1.8734294,0,0.7326284,0,0
1159,0,0,4.2502437,0,0.20110725,0.98152906,0,0,1.0810916,1.6708432,0,0,0.6552709,0,4.6635327,0,1.4662367,1.5861198,0,0,0,1.264111,1.6650429,0,0,0,0.551954,0.8116236,0.5987665,1.0194719
1160,0.5808108,1.0858929,0.26594365,0,0,0,0,0,0,3.1779065,0.7956001,0.53161156,0,0.71694654,1.1576037,0.14781186,0.43426126,0,3.710676,1.409869,0,1.5022869,1.0628984,0,0,0,0.98944443,0,0,0
1161,0,0,0,0,0,0,0,0,0,0,1.2120143,0,0.25701818,0,2.2463925,1.3296001,2.253552,0,0.06781684,0,0,0.35801297,2.5990627,0.70055085,0,0,0,0,0,0
1162,0,0.52286273,0,4.337842,2.1932502,0.17962717,0.52983,0,0.052855115,0,0.85517067,0,0,0.13632731,2.723766,0.11956289,1.2945215,0.46716085,0,0,0.022945637,0,1.7398435,0,1.4130237,0.23382555,0.61647856,0,0,0
1163,0.5174443,0,0,0,0.02865684,0,0.46167198,0,0,0,1.0818818,0,0.5341206,0,0.09868303,0,0,0,4.206902,0,0.6329324,0.4633378,1.9703983,2.479077,0,0.3504903,0.38731015,0,0.13991259,0.8663863
1164,0.97547734,0,0,0,0,0,0,0,0,0,0,0,0,1.1911895,0,2.727665,0,0.9566893,0,0.11064347,0.3222371,0,0.8147787,0,0.6291363,0,0,0,0.5114461,0.44602224
1165,0,0,0,0,0,0,0.4328596,0,0.003005863,0.80342007,0.7760237,0,0.17160787,0,0,0.36970606,0,1.225077,2.5215058,0,0,0,4.7916527,0,0,0.63226724,1.432525,0,0,0.06408991
1166,0.41982403,1.0479127,2.5588546,0,0,2.112847,0,0,1.586378,0,0.5244745,0,0,0.48048967,0,3.5456448,0,0,0,0,0.19464076,0,0,0,0,0,0.3931659,0,0,0
1167,0,0,3.473752,0,0,0,0.94970655,0,0,0,0.007999224,0,0,1.5044703,0,0,0,0,0,0,0,0,1.8715805,2.414804,1.1668736,1.1371794,0,0,0,0.33735165
1168,0,0,3.7134514,0,0.32856363,0.21923563,0,2.5285327,1.1238463,1.2191329,0,1.8069338,0,0,0.3042083,0,0.075947605,0.0908014,1.1137577,0.33745778,0,0,1.8566188,0.51057833,0,0,0,0.5148185,0,0.55059195
1169,0,0,0,0.37262684,0,0,0,0,0,0.32150444,0,0,0.015316221,0,0.43789858,0,0,0,0,0.69694906,0.39477813,0,2.6053443,0,0,0.06265301,0.88551706,0,0.23082133,0.13317397
1170,0.11015278,0,0,2.6474993,0,0,0,0,0,0.33410993,1.6249537,0,0.37808615,0.15965533,0,0,2.5288703,0,0,0,0,0.7771086,0,0,1.6758037,0,1.2515591,0,0.20655568,0
1171,0,1.5955122,6.3242593,0,0,0.17255339,1.0581878,0,0,0.15580036,0,0,0.48274326,0.7082565,3.7624617,0,0,0,3.4662793,0,0,0.3026053,0.6579478,0,0,0,0,0,0,0
1172,1.0660496,0,1.7343127,1.3897994,0,0,0,1.0380647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,0,0,0,0,0,0,6.2079506,0,0,0,0,0,0,0,0,0.36989638,0,0,0,0,0,0,0,0,0,0,0,0.15865093,0
1174,0.4967244,1.3708619,0,1.7487137,0,0,0,0.9435072,0.93496877,1.6182628,0,0,0,0,0,0,0,0.6425826,0,1.2730781,0.4241033,0,0.89920837,0,0,0.007905779,0,0,0,0.26954123
1175,0,0,0,0,0.08719652,0,0.26399145,2.5811808,0.16213177,0.06614882,0,0.20114999,0,0,0,0.19206685,0,0.35889062,0,0,0,0,0,2.2290585,0,0.63946706,1.5017745,1.1290636,0,0
1176,1.5343068,0,0,0,0.5041205,0.3254312,1.424281,0,0,0,0.697414,0.2948049,0,0,0.24126627,0,1.9292743,0,0,0,0.006921934,2.1973693,0.41036457,0,2.9610388,0,0,0,0.19682126,0
