x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0023,y0024,y0025,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0038,y0040,y0042,y0043,y0045,y0046,y0047,y0048,y0050
972,0,0,0,0,0,0,0,2.5733056,0,4.180206,0,1.3754103,0,0.20719162,7.4581747,0,0,0,1.4141904,0.4343093,0,4.5164623,0,4.4184046,0,0,0,0,0,0,0,5.498216,0,0,0.41849267,0,0.78773034,2.2823522,0,3.4216676,0,0.45846975
973,0,0,0,0,0,0,0,0,0,0,0.56679916,1.8205584,1.9776684,3.3840065,0,2.5662258,2.530727,0.7476007,0,1.5676842,0,0,2.4733198,1.9825552,5.8044653,0,0,0.020931493,0,0,1.0838573,1.1378641,3.710905,0,0,2.1088064,14.004876,3.4989457,0,1.1732833,0,0
974,1.2628127,0,0,0,0,3.7911975,0.27329394,0,1.1498476,1.7449598,0,16.222507,0,0,0,3.328658,2.6726549,0,0,0,0,1.0467254,0,0,0,0,2.7121089,0,3.8910232,0,0,0.34316835,3.6732545,0.69931346,0,0,0,0,0,0,0,1.0078998
975,0.58592796,0.21087056,0.18064529,3.981567,2.1699464,0,0,2.739925,0,0,1.7431024,0,0,0,4.112004,0,0,4.6900454,0,0,0,2.4697866,8.650393,1.0388441,0.44262713,0,7.6135883,0,0,1.7603564,0,11.781384,0,2.2829154,0,1.5484647,0,0,0,0,0.15620573,0
976,3.1149364,0,0,0.704153,0,0,0,2.2053041,0,0,0,4.4129925,0,0,2.831936,0,5.004314,2.907988,1.7856843,0,0,0,0,0,2.2945204,0,4.1799817,4.654769,0,0,4.194579,0,12.473793,0,0.61254054,1.4641613,5.2786193,0,0,5.3900695,0,1.0669138
977,6.8598113,9.158363,8.977438,0,1.5839006,0,0,2.1949337,0,0,0,0,0,0.13056399,0.1447505,4.1226053,8.156022,2.6805308,0,0,0,0,0,0,0,3.2757208,0,1.4503382,0,0,0,0,0,0,2.1631157,0.54387105,0,0,0,0,0.2742846,0
978,0,0,1.6153966,0,0,0,0.13220717,0,0,0,1.1532944,1.0190521,0,0,0,0.85539246,0,0.002904119,1.6125823,0,0,0,1.4867213,0,1.1661131,0,0,2.0603466,0,0.35760072,2.1138647,0,0,0.047500025,0,0,1.0589683,0,0,0,0,0
979,0,0,0,0.6551191,2.7200332,0,0,0,2.9673133,0,3.6608882,1.8410058,0,1.3691394,0,0,3.8976746,0,0,0,0,0,0,0.25774822,1.2722614,0,0,0,2.3747482,0,0,4.833067,2.1001987,0,1.2053722,0,0,0,3.2538128,1.1259953,0,0.002622434
980,4.4020953,0,0,2.0899973,2.6635416,0,0,3.202798,0.2886501,1.0730537,6.965017,0,3.5088437,0,2.9811492,0,0.50106007,5.988389,0,4.683843,5.2753525,2.635103,1.2629682,0,2.9273484,0,0,0,0.6658571,0,0,4.2435007,3.5383732,0,0,0,0,0.62760746,1.823508,0.09910332,1.2271562,0
981,0,0.5547082,0,3.5211024,0,0,0,0,0,2.2787223,0,1.5150477,0,0,11.097928,0,1.7735372,0,0,1.713557,4.334768,0,0.6737573,0,0,0,0.06491891,0.7543111,0,0,0,0,0,0,1.7178032,0,0,0.51837176,1.6825503,6.926294,1.227896,0
982,0,0,7.693239,0,0,0,0,0.77066404,0,0,0,0,15.808006,1.2507855,0.17536896,0.8243538,3.0125027,2.6900506,0,1.3367256,0,0,0,0,0,0,25.626623,4.631465,2.740052,3.4871633,3.473648,0,0,0,0.65370315,0,4.881316,1.7176661,0,0,0,0
983,0,7.0368576,0,0,0,0,0,0,1.1854174,0,0,0,0,0,0,1.0957011,0.9986858,0,0,0,0.082534984,1.3895254,0,0,0,0.32162166,0,1.2481765,1.1308069,2.7844627,0,0,4.9941936,0,0.68188095,0,2.6380222,0,0.7140259,0,3.2224865,0
984,0,0.91653556,0,0,0.87489927,0,0.19927098,1.3811733,1.637049,3.5716686,0,0,0,1.3512931,0,0,0,0.695624,2.9585576,4.493909,17.172386,2.1924555,0,4.1782684,4.545701,0,0,0,2.443244,0.63935506,0,0,0,0,0,0,0,1.864886,0.50573754,0,1.1338414,0
985,0,1.5036983,0,0,0,5.1767554,1.2825245,0,0,0,0,0,11.212124,0,1.5566634,1.2084758,0,0,0,0,0,0,0,0,0,0.58846575,0,1.245045,4.7244983,0,1.945572,0,6.10394,2.0408373,0,0,0,0,1.1441444,0,0,0
986,0.85451734,1.3665859,0,0,2.934531,0,1.5402937,0,3.484737,0,4.710877,0,0,0,0,0,0,0,0,0,0,0.102418676,0,0,0.9283321,1.856661,0,0,5.6023006,6.0571117,0,0,0,0,2.824113,0,0,0.57755315,0.9935857,0.50399095,0.75835806,4.2015457
987,0,0,0,1.1308138,3.7556415,0,0.5883759,0,0.45635152,0,4.001349,0,0,0,1.7941539,0,9.808796,0,0,3.4040873,0,0,0,2.1564183,0,1.4501452,0,0,0,0,0,0,3.5349593,0.84534186,0.54466444,0,0,0,0,0,0,0
988,0,6.938176,0,0,4.628255,0,1.6022685,2.2620924,0,0,5.2242107,0,0,0,2.946826,0.6709563,0,0,0,0,13.271523,0,0,1.825356,0,0,2.8073235,1.0145748,0,0,0,2.061521,0,0,0,0,0,0,0.09130371,0,0,1.6145471
989,0,0,0,0,0,0,0.481218,0,0,0,0,0,0,0,1.1445708,3.9463313,0,0,0,1.0120114,0,0,0,0,4.3913493,0,6.506939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,1.6694345,0,0,0,2.4714289,0.9371041,2.4529138,0.19956695,0,0,0,11.689622,0,6.730763,0,0,0,0,0,0.6851483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2223277,1.626011,0,0,7.8663344,0.06191364,0
991,2.1610575,0,0,2.3366098,0,0,0,0.84989214,7.8372393,0,4.341126,0,0,2.9721317,2.973592,0,16.406761,1.5785179,0,0,1.6293348,0,1.3211772,0,0,0,0,0,0.07964417,0,0.98504376,6.8699183,2.7021353,0,0,0,0.83180773,0.9554689,3.08856,0,0.1350493,5.072705
992,0,0,17.228212,3.992805,3.2721105,5.834307,0,4.24182,1.5478237,0,4.3811283,8.3534975,0,1.6157143,2.5074356,0,2.3172646,1.3740183,0,0,0,6.102486,0,0,6.9351354,32.058353,12.239923,5.7673097,2.2736397,0,6.25101,14.299436,0,0,2.235804,2.3783057,6.158406,1.6414726,3.8878174,7.1497464,2.9451334,3.6559243
993,0,0,3.654387,0.5242527,0,0,0,0.8189956,6.482622,2.4919055,13.012722,1.0365094,0,0,0,0,28.708881,0.42120662,3.1289306,0,0,10.83203,6.8220234,0,0,35.970947,6.564424,7.5595284,0,0,2.9002912,5.185395,0,5.9053926,0.35211113,3.1849592,23.626024,1.1569412,16.098198,1.4895862,7.4268494,0.359241
994,1.8540674,0,13.3072605,3.144712,0,4.8230066,0,9.645208,3.363344,0,15.238954,16.244038,1.7813352,5.0844693,3.22752,0,13.085817,0,0.40432104,0,3.5120707,20.032038,0,0,4.242578,30.673273,0,9.84392,3.4523304,0,4.123763,0,0,3.734908,5.0085287,0.58104503,2.5528097,10.505584,13.695763,0.08143776,0,0
995,0,0,2.946797,4.1956816,0.710356,0,0,13.479083,0,0.52239287,5.4750657,0,0,3.1817098,9.721947,0,5.7087927,0,6.8392215,0,0,16.63316,0,0,0.7711509,6.029829,0,1.7529254,0,1.8477217,1.963944,0,0,13.320961,0,1.050736,28.203682,2.028318,13.743054,0,0,2.5015874
996,0,0.0742862,18.284857,0.43299648,0,3.8343046,0,9.734315,4.325652,0,1.4925219,0,0,0.32705662,6.9749193,1.6572634,0,3.5989704,0,0,1.012525,7.888579,7.1879907,0,6.66698,17.317352,11.681806,3.22931,0.51507205,0,1.3687633,1.7679535,0,12.951523,0.15932691,4.269849,28.994728,0,16.060812,0.5611831,0,9.600183
997,0,0,0,0,12.029679,0,0,1.7935325,2.2031116,0.16298799,9.443422,0,0,4.135351,5.7543464,3.6650224,12.103948,0,0,0,0,7.3817368,0.10871407,0,0,18.578571,0,2.523266,0,0,0.9040642,0,2.1821635,7.171976,0,0.18532833,7.913935,0,14.77522,2.228794,0,0
998,0.032481432,4.858375,0,0,3.6382985,0,0,4.0067945,1.2113276,6.997351,5.139846,0.6215638,0,0,0.49028036,0,2.9423754,0.7095447,2.1579223,0,0,1.5726038,13.881432,0,0,12.652884,0,2.4633236,1.5636115,0,2.123268,0.18484394,10.935581,5.863738,0,1.5675185,7.251713,0,3.9442685,0,0,0.82617384
999,0,0,18.877314,0,0,0,0,0,1.8395344,0.33493704,0,2.0405707,11.943845,0,1.1976333,0,6.4084888,0,1.5619199,0.07098566,0,0,0,0,0.8907764,3.5507236,0,0.23798583,0,0,0,0,0,2.7695336,0,4.3356423,11.884748,0,6.8764195,5.209918,0.50856805,1.0388694
1000,0,0,2.1602397,2.8893688,0,0,0,2.4021513,1.1258384,0,0,0,0,0,1.7103127,0,0,0.643302,2.208455,0,0,0.6606992,5.143227,1.5719337,0,10.25958,0,1.0634707,0,1.9853748,0,0,1.1905993,1.6193196,0,0,36.249454,0,0.5606525,0,0.6232162,0.052424975
1001,3.703181,0,4.1294255,0,1.9226462,1.8994534,0.910307,5.257076,0,0,0,2.1100368,1.0933064,0,3.2717164,0.56738585,7.053502,3.6253562,0.5156102,0,0,4.0850096,0,0,1.1347847,1.6413413,5.4868426,0,0.79604626,0,0,4.8003983,1.1689291,3.7888644,0,1.5196489,16.808222,0.5464648,4.732741,0,0,0
1002,0,0,2.126638,0,1.9161673,0,0,0,1.5825956,1.5952299,7.2355633,0,0,0,5.2139354,0,0,0,0,0.5033351,4.097971,0,0,0,0,3.383011,0,0,0,0,2.3525317,0,5.8746243,2.7209604,0,2.7437243,23.55439,0,0,4.7525334,0,0
1003,0,1.136329,0,0,1.7883402,0.89397174,0.532323,0,0,6.497273,0,0,0,0,6.8922563,0,0,0.8509746,2.353568,0,5.0448785,0,0,3.018347,2.1114848,0,0,1.4042387,0,0.98420644,4.6126013,0,12.285576,0,0,0,0,2.2418492,0,0,0,3.8398478
1004,0,0,0,0,0,0,0.032061446,3.2082925,0,0,0,0,0,2.1552126,0,1.3346218,0,1.6543396,0.32767686,0,0.5484343,5.9089646,0,0,0.22100642,0,0,6.410057,0,0.9507039,0,8.008985,0.43151042,0,1.5177608,1.2631445,25.108746,0,0,0,0,0
1005,1.7896856,0,5.3811607,0,0,0,1.8168073,1.2619052,3.2294555,0.41101038,2.015499,0,0,0,3.6632686,0,0,0,2.8675032,2.4628072,0,0,0,0,1.8990097,0.1561763,0,0,0,0.5506791,0,0.37855977,2.0252514,0,0,0,36.88583,1.1296064,0.20966361,0,0,0
1006,0,0,0,0,2.0112967,0,1.161719,0.42674387,0.62984467,1.9841677,0,1.3402936,0,0,0,1.6842861,0,0,0.8556289,0,3.1093996,0,0,0,0,2.2056243,0,0,7.635843,0,0.2667917,0,5.2662106,0,0,0,0,0,2.6603463,0,0,1.6892273
1007,0,5.702957,9.15927,0,0,1.0420746,0.5950796,0,0,0,0,0,0,0,0,0,4.3171678,4.858426,3.4475753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0756516,0,0,35.04642,0,0,0,0,0
1008,1.4663848,1.2371509,0,0,0,0.7956707,2.4544387,4.2193418,1.9112476,0.15307598,1.0420252,0,0,0,0,1.8827617,0,2.2944613,0,0,0,1.3568817,0,0.86287755,0,1.3053274,0,0,0,4.442705,0,0,0,0,0.9237534,0,16.972687,0.75232553,4.001379,2.2715838,3.0745223,0
1009,0,1.015505,2.6572483,2.039273,0,1.6481246,0.9539658,0.38514915,0,0,0,0,10.552784,0,0,0,5.7640467,0,1.0430906,0,0,0,0,3.6843011,0,0,4.9711595,0,0,0,0,0,0,0,0.26028335,0.49350646,8.01303,3.6519177,0.4574246,0,0,0
1010,0.039828036,0,0.98884624,0,1.8826916,0,1.8631977,0,0,0,0,0,0,0,0,0,0,0,1.6043614,0.008760554,0,0,3.220694,0.76956576,0,1.6967005,0,5.1023216,2.4260721,1.7786987,0,0,0.97676903,0,0,0,10.534856,0.95573413,0,0,0,0
1011,0,0,0,0,0,0,1.3860755,0,0,2.6440136,0.02968809,0,0,1.3771111,0,0,0,0.755587,0,3.1543753,0,0,0,2.56504,0,0,0,0,4.0170674,0,0,0,0.53871894,0,2.2510216,2.5994277,0,0,0,0,0,1.4439524
1012,0,8.450732,1.6965071,0,0,0.76541865,1.7446097,0,0,0,0,0.58304954,9.603136,0,0,0.5560493,2.3492494,0,0,0,0,0,0,0,0,0,3.0929742,0,0,1.9988472,0,2.5860403,0,0,0.1568417,0,0,0,0,0,0,0.5007025
1013,0,0,7.3838882,0.6761958,0,6.493127,0,0.64798486,0,0,0,0.71497303,0,2.9473908,0,3.2024949,0,0.7960023,0,0.6341941,0,0.08238292,1.1993175,0.6750824,6.3425174,2.8486512,2.3873765,0,0,1.1534696,0,3.454465,0,0,0,0,0,1.6112584,0,0,0.9431799,2.0180485
1014,0,0,7.2420483,0,0.09242342,1.5021257,1.1228569,0,0,0,0,0,0,0,0,2.5651534,0,0,0.35331887,0,18.248917,0,0,1.0092292,2.9251313,0,12.470789,0,2.427807,1.0742843,0,0,0,2.8267524,0,2.5246975,0.12455158,0,0,0,1.8910948,0
1015,1.8632685,0,3.025029,0,0,0,2.2215881,0,0,0,0,0.88210636,0,1.3997271,0,0,0,7.28993,1.5147293,0.41769826,0.4162022,0,0,0,0,0,4.1366487,0,4.45204,0,0,1.4226005,1.5246027,0,0,0,0,1.9299525,2.10722,7.055213,0,0
1016,0,1.454486,2.2206385,2.5898256,0,0,0.7298032,0,0,0,0,0,12.230972,0,0,0,0,0,1.7296715,0,0,0,0,9.734195,0,0,0,0,2.84393,3.4538972,1.0219254,0,2.4684126,0,0,0,0,0,0,0,0,0.98146904
1017,0,0,7.8519053,0.732005,0,0,0.74880636,0,0,0,0,0,0,1.0635506,0.91291285,0,0,2.1906955,0,0,24.441305,2.5142648,0,0,0,0,0,0,0,0,0,0,8.99172,0,3.2957716,0,5.92203,0,0,0.3425057,0.116020024,1.0940882
1018,0,0,4.845345,0.1851254,2.4680283,0,0.057493594,2.1912603,0,0,0,0,12.341613,0.54944915,0,0,0,0,0,2.8184144,0,0.396078,0,0,0,0,0,0,0,0,1.6417806,0,0,0,0,0,1.1316432,0,4.494426,0,0,0
1019,0.08232555,0,0,0.20699355,0.43770888,5.2489486,1.3776015,0,1.3257625,0,1.8599406,0,0,0.027296945,0,0,0.7480198,0,0,0,0,0,0,0,0,0,0,0,0.45243225,0,0.15448658,6.59258,0.5066699,0.4263461,1.0637609,0,6.661125,2.3111212,0,0,0,0
1020,1.3163997,10.759878,0.8606092,0,0,0,1.9760343,1.1524575,0,0,0,0.71185654,0,2.4317954,2.3338282,0,10.612556,0,0,0.83671725,0,0,0,2.180193,0,0.079843946,1.5265167,0,0,0,0,2.6994104,8.654372,5.089121,0,0,0,1.0848229,0,0.26792598,1.3009204,2.4372714
1021,0,0,0,1.1892123,0,0,1.7850766,0,1.8539262,9.214507,0,0,0,0,0,1.1642424,0.38776356,0,1.0057542,0,5.1733446,0,0,5.3383017,0,0,0,5.2328305,0,0,0.72934616,0,0,0,0,0,0.6157322,0,0,1.4417938,0,0.33453104
1022,0.041525137,0,0,1.349356,0,0,1.1969714,2.1721554,0,0,0,0.4682975,0,6.005216,0,0,0,5.555294,0,0,0,0.21719535,3.7276244,0.7611251,0,0,0,0,1.0895922,0.036412533,0,1.5581009,0,0,0,2.1602285,1.378184,0,0,0,0,0
1023,1.4323381,0,0,0,0,0,0,1.082605,5.186026,0,0,1.0179833,0,0,2.5393589,0,1.3574971,0.9002652,0.7540511,0,2.5489001,0,1.8219854,0,0.846511,0,0,0,0,0,0,1.9076833,0,0,2.606366,0,12.485321,0,1.494294,0,0.33692476,2.7259243
1024,0,0,0,0,0,0,2.2370012,0,0,3.319147,0,0,7.6643624,2.1535344,0,0,0,0,0,0,0,0.6141623,0,0,0,3.3547525,0,0.70942426,0,0,0.9851073,10.828518,7.5233755,0,0,0,0,0,0,1.9727156,0,0
1025,0,0,0.5838592,0,0,1.5498316,1.6411612,0,0,2.6148994,0,0,0,0.9247886,0.9465694,3.630438,0,0,3.2697606,0,0,0,0,0,0,0.000873798,0,0,0,0,0.7162511,0,0,4.7419252,0,0,2.0784235,0,0,0,1.2457917,3.5584579
1026,0,0,0,0,0,0,0,0,0,0,2.6377344,0,0,0,0,0,0,0,3.4981756,1.0476058,5.3210006,0,0,4.536425,0,0,2.6061873,0.9717523,3.1096876,0,0,0,4.8919497,0,0,0,3.4711163,0,0,0,1.5121357,0
1027,2.4485185,0,6.7398415,0,8.091287,3.378829,0.549525,0,0,2.3929284,0,3.2807755,0,0,0,4.0725327,0.6554781,0,0,1.7763373,0,0,0,1.3200215,0.82761,0,0,0,0,0,0.023378985,1.4418011,0.65832454,2.1236596,3.0248024,0,0,0,0,0.18720621,1.7536081,0
1028,0,0,0,0,0,0,0.98035717,0,0,0,0.4465618,0.8894918,7.150416,0,0,0,0,0,0,0,0.37170684,0,1.2872431,1.3170674,1.0553907,0,0,0,2.4860022,0,0,0,0,0,0,1.3438143,9.862503,0.76097614,0,2.0748692,0.55048424,0
1029,0,12.014984,0.15634102,0,1.0652301,0,2.8100278,0,1.302498,0.7906749,0,0,0,0,1.5535749,0.5174647,0,0,0,0,0,0,0,0,1.1425283,2.5253272,13.301244,0,0,0,0.595322,9.492783,0,0,0,1.0932828,0,0,0.523204,0.35834566,0.9922813,0.5536127
1030,0,0,0,0.8382664,0,0,0.45131686,0,0,6.309175,0,0,0,0,0,0.027464468,2.0974655,2.53692,0,0,5.558128,1.7887894,0,0.9753822,0,0,0,0,0,0,0.9142347,0,0,0,0,0,0,1.3666269,0,0,0.0661583,0
1031,0,0,2.7158728,0,0.8171459,0,1.036507,0,0,0,1.1156986,0,0,0,0.04614902,0,0,2.4780054,0,0.9303325,0,0,0,0,0,4.324951,0,0,0,1.231643,0,0,0,0,0,0,12.821902,0,0,0.59300095,0.49208155,1.5692844
1032,0,0,0,0,0,0,1.4366611,0,0,2.1309466,0.98989195,0,4.9079113,1.2590493,0,0.25461316,3.771184,0,0,0.78930974,0,0,4.972027,0,1.990414,0,0,0,0,0,0,4.8223333,0,0,0,2.8906753,0,1.7252189,0.82075876,0,0.29111534,0
1033,2.6036208,0,0,3.3050227,1.3217435,0,0.020626321,1.6808938,0.5347005,0,0,0,0.43938404,0,0,0,0,2.72484,0,0,0,0,0,5.6374764,0,1.3692595,1.2241652,0,0.39057797,4.461892,0,0,0,0,1.512725,0.6048536,3.1455812,0,0,0,0,0
1034,0,0,0,0,0.720382,1.9954052,0.7645269,0,1.3048176,0,0,3.7209582,0,1.2703556,0,0,0,0,0,0.55172056,10.095535,0.058280848,0,1.7073677,0,2.9699457,2.7771776,2.8985877,0.6361495,0,4.7363977,0,0,3.1588213,0,0,0,4.173183,0.6558279,0,0,0
1035,0,9.242381,0.1589537,3.3355527,1.8398587,0.12935296,1.1456616,1.8315343,0,0,1.7680885,2.318173,2.6436124,0,0,0,0,0,0,0,0,2.2991138,0,0.22473928,3.5835762,0,1.1408541,0.83056927,1.950687,0,0,0,0,1.5114847,0,0,0,1.2486794,0.5227316,1.4266522,0,0
1036,0.57196,0,0,0,1.511511,1.6504047,0.9375291,3.4391913,1.3291097,0,0,0,0,0,2.3897736,0,3.7106771,0,0,0,0,1.8854213,0.44553617,0,1.3776785,1.0918233,8.186024,0,0,1.8309828,0,0,0,1.0351799,1.2500054,0,0,1.3034625,0.46586,0,0,0
1037,0,5.51793,0,0,0.3048335,0,1.7690109,0.7741848,1.3932498,1.3532888,0,2.6671617,0,0,0,1.2973964,1.2589525,0,0.5666443,2.3193777,3.2015193,0,1.9345905,4.0333,0,0,0,4.288454,0.67842966,3.200877,0,0,0,0.882239,0,0,0,0,0,0,0,0
1038,0,0,5.2375245,3.1599855,0,1.9022568,1.5300757,0,0,3.7806137,0,0.3654601,0,1.963133,0,0,1.6300924,1.3505799,0,0,2.3631022,0,0,2.0274584,3.4975548,0,2.3665717,0,0.9665545,0,0,0,0,0,2.2855837,0,8.343897,0,0,0,0,0
1039,0,0,0,0,0.4407391,0,0.979273,0,5.055057,0,2.2119923,0.004833425,0,1.2322892,0,0,3.1982744,0.23572907,0,0,1.8059103,0.3565082,0.9319009,0,0,0,0,0,0.37115166,0,0,0,0,0,0,0,0,0,0.20064637,0,0,0
1040,0,0,0,0,0,4.333051,1.1805794,0.9338007,0,0,0,0,0,0,0,1.7101616,0,0,0,0,0,0,0,0,0,3.0563207,1.9749023,0,0,0,0.3834737,0,7.426384,0.20110741,0,7.685731,0,0,0,0,0,1.9824619
1041,1.2977681,0,0,1.5549711,0,2.8124206,0.8207592,0,1.5040704,5.969807,0,1.8076029,7.8293796,0,0,0,0,0,0,1.4865754,0,0,0,0,0.97610015,0,0,2.153143,0,5.1514697,0,0,3.0052254,1.9223478,0,0,0,0,0,0.40936208,0.51166755,0
1042,1.0171175,0,0.5454621,0.35070184,0,0,1.1334397,0,0,0,3.946431,0,3.5228975,0.1178079,0,5.9538293,0,0,0.10833831,1.4188688,0,1.4142765,0,0.7150949,2.323143,0,0,0,0,1.5375966,0,4.1374846,0,0,2.782945,0.6516189,7.5166965,0,0,0,0,0
1043,0,4.8954334,0,0,0,3.1355686,0.65213424,0,0,0,0,0.45754758,0,0,0,0,0,1.0395287,3.8212104,0,0,0.46916044,1.9505578,0,0,0,0,0,0,0.9170151,0,0,0.30723137,0.9685132,0,0.64332426,0.27472413,0,4.277029,0.15249923,1.2948321,2.0569277
1044,0,0,0,0,0.36748672,0,1.7559453,0,1.7424139,0,0,0,0.19620022,0,1.290118,0.37449908,0,3.2924423,5.143562,0,0,0,0,0,0,4.1227436,3.3505118,0,0,0,1.5859804,2.538974,0,0,0.029395515,1.887029,0,0,0,2.0704966,1.9426173,0
1045,0.09603495,0,0.19544795,3.6659122,0.8263389,0,0.87925416,0.96291405,1.9243853,0.4111382,0.27303758,4.548069,0.37576258,0,3.177857,1.5244555,0.707922,0,3.363726,0.66222507,0,0,0,2.0546718,0,0.6001074,1.3416908,3.7522528,0,1.2148672,0,8.791094,11.570517,0,0,0,0,0.49797797,0.78545594,0,0,0
1046,3.125281,9.571085,4.051108,0,1.2041761,0,0,0,0,0,0.60218024,0,0,2.5060399,0.95854706,0,0,0,0,0,0,0,0,0,0,0,0,3.3317413,0,0,1.0479722,0,0,0,0,0.25218093,1.8632796,4.2426934,0,0,0,0
1047,0,0,0,0.64033186,0.5212899,0,1.7232108,2.0040538,0.5595422,0,0,0,0,0,3.7582276,0,0,3.8352044,3.6234632,1.5356421,0,0,0.70902586,0,5.551428,0,0,0,0.81190455,0,0,0,2.0259047,0,3.289655,1.0264616,0,0,0,2.0473833,0,1.0678123
1048,0,0,0,2.9438999,0,5.161095,0,0,1.2181293,0,0,0,4.1407022,0,0,0,0,0,0,0,0,1.9011462,1.5287434,0,0.9372421,0,0,0,2.3003387,0.21156241,0,0,0,0,1.2393254,0,1.2561064,0,0,0,0,0
1049,0,0,8.20042,0,0,0,1.2132713,0,1.5446441,0,2.7351668,0,0,4.9898887,5.484417,2.5782957,1.5251759,0.38030207,0,8.751699,0,0,0,0,0,5.2705483,0,3.5976593,1.7205452,1.216261,0,0,0,0,0.4076726,2.9296575,2.9327636,0,0,3.7207413,0,0
1050,0,0,0,0,0,0,2.60862,0,0,0,0.06022595,0,0.79263186,0,0,0,1.3837132,4.0824976,0,0,0,0.056217097,0.6545865,0,2.900768,0,6.617281,0,0,0,0,0,0,0.8936794,0,2.0196652,0,0,4.7963915,4.8392243,0,1.3836942
1051,1.1795057,0,0,1.2004402,0,1.293936,0.38794813,1.2817096,0,0,0.5429185,0,0,0,0,1.4985117,1.8637103,0,0,0,0,0.02502862,0,1.7361652,0,1.5878505,7.2323694,0,0,0,0,0,0,0.39099187,0,0,0,0,0,0,0.023068624,0
1052,1.6272843,0.38803303,3.2650468,7.521307,0,0,0.8041503,6.445491,0,0,1.4855125,0,4.5696416,2.6906192,0,1.8436611,0,0,0,0,0,0,0.28455904,0,0,0,1.2244678,0,0,3.5112307,0,0.2785998,0,0,4.483477,1.1487614,0,0,0,0.22647674,0,1.626894
1053,0,10.343854,0,0,0,0,1.3240969,0,0,0,0,0.7947662,4.7339287,0,0,0,0,0,2.0389054,2.098606,0.28978765,0,0,0,1.2515867,0,0,1.1193746,3.214708,2.1658413,0,0.17776683,0,4.474212,0,0,0,0,0,10.127683,0,0
1054,2.7485473,0,0,0.44212398,2.983946,0,1.6607403,0,0,0,0,0,0,3.2393255,0,0,0,1.202796,4.0156274,0,0.45196497,0,0,3.0795417,0,0,0,0,2.8619022,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,0,0,12.729688,0,2.6933265,0,0.72494096,0,1.580958,0,2.8707347,10.043117,0,0,0,2.562054,0.26774126,1.42825,0,0,0,2.2376988,0,0,0,0,0,2.878281,0,0,0.98305404,2.1851468,0,0,0,1.5453919,0,0,0.28376788,0,0,0
1056,0,0,0,0,0,0,1.5244993,2.8239207,0,0,1.5741239,0,0,1.0887696,0,0,0,0,0,0,0,0,0,0,0,1.9045898,0,0,6.0412383,0,0,0,0,0,0,0.6894188,0,0,0,0,0,0
1057,0,0,3.7463188,0.95005727,0.4832232,0,0,0,0,0,0,22.282137,0,0,4.633484,0,0,0,0,0,0,0,0,1.258376,0,0,0,0.27804357,4.3646164,0,5.50724,0.95721656,0,0.6506931,0,0,0,5.5920424,0,0.84251195,1.8310554,0
1058,0,0,0,1.461726,0.27475783,2.3254917,0,1.1400933,2.2819438,0,0,13.203746,5.6929197,0,2.8289335,0,0.31501848,0,0,0,3.18393,0,0,0,3.2902563,0,0,0.31749818,0.043119453,7.7181606,0,0,0,0,0,0,2.5258296,0,0,1.045902,1.1678939,0
1059,11.738034,4.395534,6.417373,0,2.866245,0,0,17.16538,5.327021,1.158469,1.0869263,16.16134,18.425766,0.6690029,8.992654,3.898904,23.969423,3.8968332,0,0,10.652348,0,0,5.4030843,2.0834222,11.350242,7.0416512,5.933241,0,0,0,0.9119903,0,2.7208776,0,0,0,0,0,10.825326,22.816765,0
1060,22.915026,14.051266,0.42533997,0,1.1209652,0,0,18.30494,7.494894,22.118279,1.4953312,12.462244,73.104965,3.2362964,8.753434,0,42.538834,0.90584004,1.638972,0,35.153362,0,1.417297,1.7176498,0.3909881,8.286874,0,7.4105268,0,0,0.61914927,0,5.8655453,16.701544,6.621045,0,30.10233,1.541412,8.2501745,22.879917,8.430312,29.089687
1061,14.298567,16.686304,15.145225,1.5656219,15.85718,0,0,2.8137374,11.685215,22.204138,0,1.6673342,39.652172,2.1556878,2.7071722,1.3202894,28.590471,0,0,4.449576,46.6679,2.68944,4.347841,0,4.102455,9.577224,5.7392793,9.577415,0,4.3060346,10.719369,36.00479,27.744263,20.35542,0.44618815,0,29.719646,0,5.503353,24.74856,17.036621,37.12662
1062,14.914318,26.289331,9.251121,6.3599095,17.587904,0.003129919,0,16.521694,8.882789,10.726596,0,5.3126473,56.901188,6.0265794,15.620459,12.996495,15.687243,0,0,5.051504,42.687992,10.242005,3.3378558,0,8.940886,8.490965,4.184238,13.437339,0,8.517232,7.6891994,0,32.198097,12.18925,1.7107997,6.04636,34.21279,8.707769,16.000637,19.89569,16.774775,26.478922
1063,0,18.31343,0,0,24.378683,5.563812,0,14.277334,7.286178,12.603883,2.0454025,9.087467,26.394766,19.461813,10.565584,11.531323,14.424133,0.106540315,7.261499,5.0038557,44.267975,10.008479,23.39654,0,0,25.280289,0,0,0,0,10.080072,0,26.074577,20.946524,3.208882,2.6677222,41.49706,10.986835,15.17067,11.003601,10.211733,6.8319526
